rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
WORST,1,2,commodities,CLF,2026-04-22,INVERSE_BUY,BUY,SHORT,2026-04-22T09:20:00-04:00,2026-04-22T09:25:00-04:00,91.110001,91.089996,92.328677,88.672648,89.891324,88.672648,87.453972,86.235296,85.01662,0.812451,1.218676,89.607165,89.5184,91.130642,65.4128,-0.004413,-0.180805,30.6848,4283.0,3932.3,85.71,14.29,STRONG BULL,8073,735369.54,9999.87,0.0,0,18,2026-04-22T10:50:00-04:00,92.328677,STOP_LOSS,-9999.87,0.0,-9999.87,-1.3598,-1.0
WORST,2,2,commodities,CLF,2026-04-09,INVERSE_SELL,SELL,LONG,2026-04-09T11:45:00-04:00,2026-04-09T11:50:00-04:00,99.629997,99.639999,98.37196,102.146073,100.888035,102.146073,103.40411,104.662148,105.920186,0.838692,1.258038,100.631546,100.691839,100.883093,43.0709,0.293352,0.750767,37.2903,4809.0,4133.0,0.0,100.0,STRONG BEAR,7886,785761.04,9999.76,0.0,0,3,2026-04-09T12:00:00-04:00,98.37196,STOP_LOSS,-9999.76,0.0,-9999.76,-1.2726,-1.0
WORST,3,2,commodities,CLF,2026-04-09,INVERSE_BUY,BUY,SHORT,2026-04-09T14:25:00-04:00,2026-04-09T14:30:00-04:00,97.889999,97.889999,99.003794,95.66241,96.776205,95.66241,94.548616,93.434822,92.321027,0.74253,1.113794,97.203364,97.189252,98.886419,56.2549,-0.200459,-0.492192,28.2785,14390.0,4312.55,71.43,28.57,STRONG BULL,8978,878856.41,9999.65,0.0,0,10,2026-04-09T15:15:00-04:00,99.003794,STOP_LOSS,-9999.65,0.0,-9999.65,-1.1378,-1.0
WORST,4,2,commodities,CLF,2026-03-31,INVERSE_SELL,SELL,LONG,2026-03-31T12:40:00-04:00,2026-03-31T12:45:00-04:00,101.5,101.529999,100.382994,103.734013,102.617006,103.734013,104.851019,105.968025,107.085032,0.744671,1.117006,103.74779,103.946002,103.281078,25.889,-0.037357,0.231848,22.6793,27139.0,4135.35,0.0,85.71,STRONG BEAR,8718,885138.53,9999.59,0.0,1,4,2026-03-31T13:00:00-04:00,100.382994,STOP_LOSS,-9999.59,0.0,-9999.59,-1.1297,-1.0
WORST,5,2,commodities,CLF,2026-04-01,INVERSE_SELL,SELL,LONG,2026-04-01T09:15:00-04:00,2026-04-01T09:20:00-04:00,100.300003,100.32,99.226577,102.446854,101.373429,102.446854,103.52028,104.593706,105.667131,0.715617,1.073426,101.786871,101.924898,100.34667,34.6908,-0.142436,-0.091839,26.3343,2997.0,3181.75,0.0,85.71,STRONG BEAR,9145,917426.4,9999.35,0.0,0,4,2026-04-01T09:35:00-04:00,99.226577,STOP_LOSS,-9999.35,0.0,-9999.35,-1.0899,-1.0
WORST,6,2,commodities,CLF,2026-04-08,INVERSE_BUY,BUY,SHORT,2026-04-08T14:55:00-04:00,2026-04-08T15:00:00-04:00,95.43,95.43,96.346714,93.596572,94.513286,93.596572,92.679858,91.763144,90.84643,0.611143,0.916714,94.960845,94.938173,94.647143,54.3056,-0.081643,-0.193891,13.3118,1814.0,4291.85,71.43,0.0,STRONG BULL,10478,999915.54,9605.33,0.0,0,5,2026-04-08T15:20:00-04:00,96.346714,STOP_LOSS,-9605.33,0.0,-9605.33,-0.9606,-1.0
WORST,7,2,commodities,CLF,2026-04-01,INVERSE_BUY,BUY,SHORT,2026-04-01T11:30:00-04:00,2026-04-01T11:35:00-04:00,99.790001,99.779999,100.665704,98.038594,98.914298,98.038594,97.162891,96.287188,95.411484,0.583802,0.875703,99.48776,99.48546,99.285569,52.6222,-0.175047,-0.39614,31.9326,2516.0,2742.85,85.71,0.0,STRONG BULL,10022,999995.15,8876.54,0.0,0,8,2026-04-01T12:10:00-04:00,100.665704,STOP_LOSS,-8876.54,0.0,-8876.54,-0.8877,-1.0
WORST,8,2,commodities,CLF,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T12:30:00-04:00,2026-04-13T12:35:00-04:00,100.949997,100.959999,100.073922,102.702147,101.826072,102.702147,103.578222,104.454297,105.330373,0.58405,0.876075,101.997894,102.10973,102.071646,35.9965,0.100514,0.383171,20.7873,5851.0,2415.65,0.0,85.71,STRONG BEAR,9904,999907.83,8775.71,0.0,0,1,2026-04-13T12:35:00-04:00,100.073922,STOP_LOSS,-8775.71,0.0,-8775.71,-0.8777,-1.0
WORST,9,2,commodities,CLF,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T13:00:00-04:00,2026-04-17T13:05:00-04:00,81.730003,81.720001,82.40333,80.38335,81.056677,80.38335,79.710023,79.036697,78.36337,0.448884,0.673327,81.435738,81.396158,81.041983,53.0828,-0.118287,-0.262443,15.4872,2870.0,2435.25,85.71,0.0,STRONG BULL,12236,999925.93,8361.21,0.0,0,4,2026-04-17T13:20:00-04:00,82.40333,STOP_LOSS,-8361.21,0.0,-8361.21,-0.8362,-1.0
WORST,10,2,commodities,SIF,2026-03-31,INVERSE_BUY,BUY,SHORT,2026-03-31T09:15:00-04:00,2026-03-31T09:20:00-04:00,73.160004,73.199997,73.804159,71.871694,72.515849,71.871694,71.227539,70.583384,69.939229,0.429437,0.644155,70.658555,70.515577,73.211667,81.4363,0.044475,-0.127671,34.2927,81.0,96.9,71.43,14.29,STRONG BULL,13661,999985.16,8253.45,0.0,0,9,2026-03-31T10:00:00-04:00,73.804159,STOP_LOSS,-8253.45,0.0,-8253.45,-0.8254,-1.0
