date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,7,6,20142.97,0.0,20142.97,2.0143,1020142.97,0.0,0.0
2026-03-31,13,5,8,-16722.18,0.0,-16722.18,-1.6392,1003420.79,-16722.18,-1.6392
2026-04-01,54,24,30,-35074.76,0.0,-35074.76,-3.4955,968346.03,-51796.94,-5.0774
2026-04-02,36,16,20,-14051.13,0.0,-14051.13,-1.451,954294.9,-65848.07,-6.4548
2026-04-06,56,34,22,59554.62,0.0,59554.62,6.2407,1013849.52,-6293.45,-0.6169
2026-04-07,76,45,31,74488.9,0.0,74488.9,7.3471,1088338.42,0.0,0.0
2026-04-08,48,32,16,38507.11,0.0,38507.11,3.5382,1126845.53,0.0,0.0
2026-04-09,56,26,30,-35387.5,0.0,-35387.5,-3.1404,1091458.03,-35387.5,-3.1404
2026-04-10,73,37,36,-884.35,0.0,-884.35,-0.081,1090573.68,-36271.85,-3.2189
2026-04-13,54,26,28,65339.1,0.0,65339.1,5.9913,1155912.78,0.0,0.0
2026-04-14,9,7,2,14695.43,0.0,14695.43,1.2713,1170608.21,0.0,0.0
2026-04-15,70,36,34,-28788.35,0.0,-28788.35,-2.4593,1141819.86,-28788.35,-2.4593
2026-04-16,66,26,40,-30466.63,0.0,-30466.63,-2.6683,1111353.23,-59254.98,-5.0619
2026-04-17,69,40,29,25493.68,0.0,25493.68,2.2939,1136846.91,-33761.3,-2.8841
2026-04-20,25,14,11,24602.41,0.0,24602.41,2.1641,1161449.32,-9158.89,-0.7824
2026-04-21,52,21,31,-54546.62,0.0,-54546.62,-4.6964,1106902.7,-63705.51,-5.4421
2026-04-22,63,31,32,-40533.66,0.0,-40533.66,-3.6619,1066369.04,-104239.17,-8.9047
2026-04-23,66,35,31,32052.78,0.0,32052.78,3.0058,1098421.82,-72186.39,-6.1666
2026-04-24,52,24,28,-12882.05,0.0,-12882.05,-1.1728,1085539.77,-85068.44,-7.267
2026-04-27,59,35,24,27239.07,0.0,27239.07,2.5093,1112778.84,-57829.37,-4.9401
2026-04-28,54,26,28,12831.2,0.0,12831.2,1.1531,1125610.04,-44998.17,-3.844
2026-04-29,20,7,13,-26638.75,0.0,-26638.75,-2.3666,1098971.29,-71636.92,-6.1196
