trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:55:00-04:00,2026-03-30,commodities,CLF,12856.25,1012856.25,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-7036.34,1005819.91,-7036.34,-0.6947
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,NGF,6599.53,1012419.44,-436.81,-0.0431
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,4426.1,1016845.54,0.0,0.0
5,2026-03-30T13:05:00-04:00,2026-03-30,commodities,GCF,4316.36,1021161.9,0.0,0.0
6,2026-03-30T13:05:00-04:00,2026-03-30,commodities,HGF,2448.79,1023610.69,0.0,0.0
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-2683.76,1020926.93,-2683.76,-0.2622
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-4672.59,1016254.34,-7356.35,-0.7187
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-1737.75,1014516.59,-9094.1,-0.8884
10,2026-03-30T13:45:00-04:00,2026-03-30,commodities,NGF,6293.71,1020810.3,-2800.39,-0.2736
11,2026-03-30T14:25:00-04:00,2026-03-30,commodities,NGF,-4395.45,1016414.85,-7195.84,-0.703
12,2026-03-30T14:50:00-04:00,2026-03-30,commodities,CLF,7613.57,1024028.42,0.0,0.0
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-5013.34,1019015.08,-5013.34,-0.4896
14,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-6369.86,1012645.22,-11383.2,-1.1116
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-4175.56,1008469.66,-15558.76,-1.5194
16,2026-03-31T10:00:00-04:00,2026-03-31,commodities,HGF,-2393.12,1006076.54,-17951.88,-1.7531
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-8253.45,997823.09,-26205.33,-2.559
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-6552.14,991270.95,-32757.47,-3.1989
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-7518.54,983752.41,-40276.01,-3.9331
20,2026-03-31T12:40:00-04:00,2026-03-31,commodities,NGF,11141.06,994893.47,-29134.95,-2.8451
21,2026-03-31T13:00:00-04:00,2026-03-31,commodities,CLF,-9999.59,984893.88,-39134.54,-3.8216
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,4842.6,989736.48,-34291.94,-3.3487
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,4130.85,993867.33,-30161.09,-2.9453
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,956.02,994823.35,-29205.07,-2.852
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,1728.31,996551.66,-27476.76,-2.6832
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-0.0,996551.66,-27476.76,-2.6832
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-9999.35,986552.31,-37476.11,-3.6597
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-7059.64,979492.67,-44535.75,-4.3491
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-2203.95,977288.72,-46739.7,-4.5643
30,2026-04-01T10:45:00-04:00,2026-04-01,commodities,SIF,7144.44,984433.16,-39595.26,-3.8666
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-4604.19,979828.97,-44199.45,-4.3162
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-4018.86,975810.11,-48218.31,-4.7087
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-5348.33,970461.78,-53566.64,-5.231
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,2187.0,972648.78,-51379.64,-5.0174
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-2422.81,970225.97,-53802.45,-5.254
36,2026-04-01T11:55:00+05:30,2026-04-01,equity,HDFCBANK_NS,3950.07,974176.04,-49852.38,-4.8683
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-4487.84,969688.2,-54340.22,-5.3065
38,2026-04-01T12:05:00+05:30,2026-04-01,derivatives,CNXIT,3793.32,973481.52,-50546.9,-4.9361
39,2026-04-01T12:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,5241.63,978723.15,-45305.27,-4.4242
