trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,6378.87,1006378.87,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-7036.34,999342.53,-7036.34,-0.6992
3,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,4528.47,1003871.0,-2507.87,-0.2492
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,4426.1,1008297.1,0.0,0.0
5,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,3447.73,1011744.83,0.0,0.0
6,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,2411.9,1014156.73,0.0,0.0
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-2683.76,1011472.97,-2683.76,-0.2646
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-4672.59,1006800.38,-7356.35,-0.7254
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-1737.75,1005062.63,-9094.1,-0.8967
10,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,4673.66,1009736.29,-4420.44,-0.4359
11,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,4395.44,1014131.73,-25.0,-0.0025
12,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,5741.44,1019873.17,0.0,0.0
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-5013.34,1014859.83,-5013.34,-0.4916
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,2934.02,1017793.85,-2079.32,-0.2039
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-6369.86,1011423.99,-8449.18,-0.8285
16,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-4175.56,1007248.43,-12624.74,-1.2379
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-8253.45,998994.98,-20878.19,-2.0471
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-6552.14,992442.84,-27430.33,-2.6896
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-7518.54,984924.3,-34948.87,-3.4268
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,5399.81,990324.11,-29549.06,-2.8973
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,9476.53,999800.64,-20072.53,-1.9681
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,4842.6,1004643.24,-15229.93,-1.4933
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,4130.85,1008774.09,-11099.08,-1.0883
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,956.02,1009730.11,-10143.06,-0.9945
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,1728.31,1011458.42,-8414.75,-0.8251
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-0.0,1011458.42,-8414.75,-0.8251
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-9999.35,1001459.07,-18414.1,-1.8055
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-7059.64,994399.43,-25473.74,-2.4977
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-2203.95,992195.48,-27677.69,-2.7138
30,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,5531.62,997727.1,-22146.07,-2.1715
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-4604.19,993122.91,-26750.26,-2.6229
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-4018.86,989104.05,-30769.12,-3.017
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-5348.33,983755.72,-36117.45,-3.5414
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,2187.0,985942.72,-33930.45,-3.3269
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-2422.81,983519.91,-36353.26,-3.5645
36,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,4269.19,987789.1,-32084.07,-3.1459
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-4487.84,983301.26,-36571.91,-3.5859
38,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,3512.97,986814.23,-33058.94,-3.2415
39,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,4270.83,991085.06,-28788.11,-2.8227
40,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,4346.66,995431.72,-24441.45,-2.3965
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-3591.59,991840.13,-28033.04,-2.7487
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,1550.42,993390.55,-26482.62,-2.5967
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-8876.54,984514.01,-35359.16,-3.467
44,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,3305.53,987819.54,-32053.63,-3.1429
45,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,3699.75,991519.29,-28353.88,-2.7801
46,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,1224.0,992743.29,-27129.88,-2.6601
47,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-3414.02,989329.27,-30543.9,-2.9949
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,902.08,990231.35,-29641.82,-2.9064
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-3166.57,987064.78,-32808.39,-3.2169
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,-4404.09,982660.69,-37212.48,-3.6487
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,1968.02,984628.71,-35244.46,-3.4558
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,-3044.38,981584.33,-38288.84,-3.7543
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,-3711.83,977872.5,-42000.67,-4.1182
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-3157.79,974714.71,-45158.46,-4.4279
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,-3046.76,971667.95,-48205.22,-4.7266
56,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,2180.03,973847.98,-46025.19,-4.5128
57,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,3603.78,977451.76,-42421.41,-4.1595
58,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,2694.78,980146.54,-39726.63,-3.8953
59,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,-2034.45,978112.09,-41761.08,-4.0947
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,2215.18,980327.27,-39545.9,-3.8775
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-2408.52,977918.75,-41954.42,-4.1137
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-3589.24,974329.51,-45543.66,-4.4656
63,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,-2982.35,971347.16,-48526.01,-4.758
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,-6166.63,965180.53,-54692.64,-5.3627
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,-1819.4,963361.13,-56512.04,-5.5411
66,2026-04-01T14:05:00+05:30,2026-04-01,equity,ICICIBANK_NS,3502.31,966863.44,-53009.73,-5.1977
