target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
1,derivatives,CNXAUTO,2026-04-01,SELL,SELL,SHORT,2026-04-01T10:20:00+05:30,2026-04-01T10:25:00+05:30,24444.699219,24439.550781,24559.952497,24329.44594,24329.44594,24214.192662,24098.939383,23983.686105,23868.432826,76.835519,115.253278,24509.427008,24516.710143,24527.374953,,-2.875331,5.15668,,0.0,,0.0,42.86,STRONG BEAR,40,977582.03,5016.07,5.0,1,8,2026-04-01T11:00:00+05:30,24334.44594,TP1,4204.19,597.87,3606.32,0.3689,0.719
1,derivatives,CNXAUTO,2026-04-01,BUY,BUY,LONG,2026-04-01T12:30:00+05:30,2026-04-01T12:35:00+05:30,24421.650391,24424.199219,24345.15693,24498.143851,24498.143851,24574.637311,24651.130772,24727.624232,24804.117693,50.99564,76.49346,24393.705109,24390.080456,24427.604215,53.3052,-7.042287,-21.600396,13.3028,0.0,0.0,57.14,14.29,STRONG BULL,40,976967.97,3361.69,5.0,1,8,2026-04-01T13:10:00+05:30,24493.143851,TP1,2757.79,601.16,2156.63,0.2207,0.6415
1,derivatives,CNXAUTO,2026-04-01,SELL,SELL,SHORT,2026-04-01T13:45:00+05:30,2026-04-01T13:50:00+05:30,24388.050781,24383.0,24472.528705,24303.572858,24303.572858,24219.094934,24134.617011,24050.139087,23965.661163,56.318616,84.477924,24424.727734,24428.786622,24432.874538,45.2832,0.895482,10.600733,19.0179,0.0,0.0,0.0,71.43,STRONG BEAR,41,999703.0,3875.68,5.0,1,6,2026-04-01T14:15:00+05:30,24308.572858,TP1,3051.51,610.98,2440.53,0.2441,0.6297
1,derivatives,CNXAUTO,2026-04-02,BUY,BUY,LONG,2026-04-02T12:20:00+05:30,2026-04-02T12:25:00+05:30,23670.900391,23675.5,23599.998105,23741.802677,23741.802677,23812.704963,23883.607249,23954.509535,24025.411821,47.268191,70.902286,23664.39239,23664.123115,23639.963216,48.0726,-20.109132,-41.228659,33.2885,0.0,0.0,57.14,28.57,MILD BULL,42,994371.0,3381.08,5.0,1,2,2026-04-02T12:30:00+05:30,23736.802677,TP1,2574.71,610.91,1963.8,0.1975,0.5808
1,derivatives,CNXAUTO,2026-04-06,SELL,SELL,SHORT,2026-04-06T11:00:00+05:30,2026-04-06T11:05:00+05:30,24064.949219,24058.050781,24167.924544,23961.973894,23961.973894,23858.998569,23756.023244,23653.047919,23550.072594,68.650217,102.975325,24106.39195,24107.785047,24121.562826,46.0514,9.056703,20.98225,12.6562,0.0,0.0,0.0,71.43,STRONG BEAR,41,986380.08,4709.82,5.0,0,10,2026-04-06T11:50:00+05:30,24172.924544,STOP_LOSS,-4709.82,607.51,-5317.33,-0.5391,-1.129
1,derivatives,CNXAUTO,2026-04-06,BUY,BUY,LONG,2026-04-06T11:55:00+05:30,2026-04-06T12:00:00+05:30,24140.349609,24145.199219,24049.410955,24231.288264,24231.288264,24322.226918,24413.165573,24504.104227,24595.042882,60.62577,90.938654,24091.706256,24086.623923,24101.598426,57.645,3.052464,-3.689997,13.9981,0.0,0.0,71.43,0.0,STRONG BULL,41,989953.17,4132.32,5.0,1,12,2026-04-06T12:55:00+05:30,24226.288264,TP1,3324.65,608.8,2715.85,0.2743,0.6572
1,derivatives,CNXAUTO,2026-04-07,SELL,SELL,SHORT,2026-04-07T09:15:00+05:30,2026-04-07T09:20:00+05:30,23866.800781,23867.25,23975.739479,23757.862083,23757.862083,23648.923385,23539.984687,23431.045988,23322.10729,72.625799,108.938698,24239.07962,24259.435617,23973.166667,21.9406,-2.049972,27.300197,24.8888,0.0,0.0,0.0,71.43,STRONG BEAR,41,978557.25,4653.07,5.0,0,2,2026-04-07T09:25:00+05:30,23980.739479,STOP_LOSS,-4653.07,603.05,-5256.12,-0.5371,-1.1296
1,derivatives,CNXAUTO,2026-04-07,BUY,BUY,LONG,2026-04-07T11:35:00+05:30,2026-04-07T11:40:00+05:30,24127.5,24134.949219,24044.346846,24210.653154,24210.653154,24293.806308,24376.959462,24460.112616,24543.26577,55.435436,83.153154,24096.111196,24093.917074,24055.509159,53.4863,-6.785992,-18.705608,15.8239,0.0,0.0,71.43,0.0,STRONG BULL,41,989532.92,3919.7,5.0,1,4,2026-04-07T11:55:00+05:30,24205.653154,TP1,2898.86,608.34,2290.52,0.2315,0.5844
1,derivatives,CNXAUTO,2026-04-08,SELL,SELL,SHORT,2026-04-08T14:50:00+05:30,2026-04-08T14:55:00+05:30,25998.150391,25992.699219,26046.962061,25949.33872,25949.33872,25900.527049,25851.715378,25802.903707,25754.092037,32.541114,48.811671,26026.724425,26026.891071,25985.120376,44.7367,8.994259,17.115984,15.1002,0.0,0.0,14.29,57.14,STRONG BEAR,38,987722.57,2251.99,5.0,0,6,2026-04-08T15:20:00+05:30,26011.650391,SESSION_END,-720.14,606.18,-1326.32,-0.1343,-0.589
1,derivatives,CNXAUTO,2026-04-09,BUY,BUY,LONG,2026-04-09T09:20:00+05:30,2026-04-09T09:25:00+05:30,26101.5,26102.900391,26015.176873,26187.823127,26187.823127,26274.146255,26360.469382,26446.79251,26533.115637,57.548752,86.323127,26037.159058,26028.667051,26017.750326,67.6138,9.56897,5.903291,27.6175,0.0,0.0,85.71,0.0,STRONG BULL,38,991910.21,3523.49,5.0,0,2,2026-04-09T09:30:00+05:30,26010.176873,STOP_LOSS,-3523.49,606.33,-4129.82,-0.4164,-1.1721
