date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-01,15,5,10,-8379.24,9019.01,-17398.25,-1.7398,982601.75,-17398.25,-1.7398
2026-04-02,5,5,0,67311.33,3025.8,64285.53,6.5424,1046887.28,0.0,0.0
2026-04-06,9,3,6,17266.99,5464.67,11802.32,1.1274,1058689.6,0.0,0.0
2026-04-07,21,7,14,18906.41,12687.33,6219.08,0.5874,1064908.68,0.0,0.0
2026-04-08,6,2,4,-2560.06,3568.21,-6128.27,-0.5755,1058780.41,-6128.27,-0.5755
2026-04-09,20,5,15,-15370.21,12000.32,-27370.53,-2.5851,1031409.88,-33498.8,-3.1457
2026-04-10,14,4,10,1863.99,8385.82,-6521.83,-0.6323,1024888.05,-40020.63,-3.7581
2026-04-13,21,2,19,-26461.24,12678.13,-39139.37,-3.8189,985748.68,-79160.0,-7.4335
2026-04-15,19,0,19,-28821.07,11296.84,-40117.91,-4.0698,945630.77,-119277.91,-11.2008
2026-04-16,17,6,11,-3872.57,10161.06,-14033.63,-1.484,931597.14,-133311.54,-12.5186
2026-04-17,21,4,17,-16466.99,12616.64,-29083.63,-3.1219,902513.51,-162395.17,-15.2497
2026-04-21,8,1,7,-448.73,4845.69,-5294.42,-0.5866,897219.09,-167689.59,-15.7469
2026-04-22,21,7,14,14427.58,12579.51,1848.07,0.206,899067.16,-165841.52,-15.5733
2026-04-23,11,2,9,-4484.95,6598.45,-11083.4,-1.2328,887983.76,-176924.92,-16.6141
2026-04-24,12,3,9,-10370.92,7144.19,-17515.11,-1.9725,870468.65,-194440.03,-18.2588
2026-04-27,10,3,7,2606.87,5993.75,-3386.88,-0.3891,867081.77,-197826.91,-18.5769
2026-04-28,15,2,13,-7593.16,9020.18,-16613.34,-1.916,850468.43,-214440.25,-20.137
2026-04-29,10,9,1,63383.48,6020.83,57362.65,6.7448,907831.08,-157077.6,-14.7503
