rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,4,derivatives,CNXIT,2026-04-02,BUY,BUY,LONG,2026-04-02T10:45:00+05:30,2026-04-02T10:50:00+05:30,29633.650391,29637.050781,29512.96121,30116.407113,29754.339571,29875.028752,29995.717932,30116.407113,30237.096293,80.459454,120.68918,29583.731,29578.025932,29534.920127,53.5079,-13.454675,-38.297293,23.7962,0.0,0.0,71.43,0.0,STRONG BULL,33,978022.68,4259.96,5.0,4,31,2026-04-02T13:20:00+05:30,30111.407113,TP4,15653.76,608.5,15045.26,1.5383,3.5318
BEST,2,4,derivatives,CNXIT,2026-04-07,BUY,BUY,LONG,2026-04-07T09:20:00+05:30,2026-04-07T09:25:00+05:30,30724.699219,30735.400391,30619.777151,31144.38749,30829.621287,30934.543354,31039.465422,31144.38749,31249.309558,69.948045,104.922068,30637.742827,30636.957913,30597.657878,60.148,-0.205577,-3.293305,19.0136,0.0,0.0,71.43,0.0,STRONG BULL,32,983532.81,3859.94,5.0,4,16,2026-04-07T10:40:00+05:30,31139.38749,TP4,12927.59,610.19,12317.4,1.2524,3.1911
BEST,3,4,derivatives,CNXIT,2026-04-27,BUY,BUY,LONG,2026-04-27T09:15:00+05:30,2026-04-27T09:20:00+05:30,28821.550781,28820.75,28729.019777,29191.674797,28914.081785,29006.612789,29099.143793,29191.674797,29284.205802,61.687336,92.531004,28592.52667,28568.678569,28767.983724,72.8108,0.38942,-30.725071,34.6456,0.0,0.0,85.71,0.0,STRONG BULL,34,979905.5,3288.83,5.0,4,64,2026-04-27T14:35:00+05:30,29186.674797,TP4,12441.44,607.89,11833.55,1.2076,3.5981
BEST,4,4,derivatives,CNXIT,2026-04-01,SELL,SELL,SHORT,2026-04-01T12:30:00+05:30,2026-04-01T12:35:00+05:30,29964.050781,29956.849609,30058.50584,29586.230545,29869.595722,29775.140663,29680.685604,29586.230545,29491.775486,62.970039,94.455059,30033.990293,30043.143715,30050.158805,44.9402,1.993272,16.409003,22.077,0.0,0.0,0.0,71.43,STRONG BEAR,33,988576.04,3519.66,5.0,4,26,2026-04-01T14:40:00+05:30,29591.230545,TP4,12065.43,599.98,11465.45,1.1598,3.2575
BEST,5,4,derivatives,CNXIT,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,30819.25,30814.0,30993.818383,30120.976469,30644.681617,30470.113234,30295.544852,30120.976469,29946.408086,116.378922,174.568383,31535.746741,31629.862868,30846.349609,11.9263,-73.037,-23.831793,25.1583,0.0,0.0,0.0,85.71,STRONG BEAR,32,986048.0,5914.19,5.0,3,56,2026-04-22T13:55:00+05:30,30440.0,OPPOSITE_SIGNAL,11968.0,598.6,11369.4,1.153,1.9224
BEST,6,4,derivatives,CNXAUTO,2026-04-02,BUY,BUY,LONG,2026-04-02T12:20:00+05:30,2026-04-02T12:25:00+05:30,23670.900391,23675.5,23599.998105,23954.509535,23741.802677,23812.704963,23883.607249,23954.509535,24025.411821,47.268191,70.902286,23664.39239,23664.123115,23639.963216,48.0726,-20.109132,-41.228659,33.2885,0.0,0.0,57.14,28.57,MILD BULL,42,994371.0,3381.08,5.0,4,13,2026-04-02T13:25:00+05:30,23949.509535,TP4,11508.4,615.58,10892.82,1.0954,3.2217
BEST,7,4,derivatives,NSEI,2026-04-06,BUY,BUY,LONG,2026-04-06T11:45:00+05:30,2026-04-06T11:50:00+05:30,22645.699219,22651.199219,22580.089525,22908.137994,22711.308913,22776.918606,22842.5283,22908.137994,22973.747688,43.739796,65.609694,22625.705726,22623.727306,22627.189306,54.8099,2.784571,1.405293,11.5349,0.0,0.0,71.43,0.0,STRONG BULL,44,996652.77,3348.83,5.0,4,29,2026-04-06T14:10:00+05:30,22903.137994,TP4,11085.31,616.65,10468.66,1.0504,3.1261
BEST,8,4,derivatives,CNXFMCG,2026-04-07,BUY,BUY,LONG,2026-04-07T11:20:00+05:30,2026-04-07T11:25:00+05:30,46503.949219,46513.0,46356.367727,47094.275186,46651.530711,46799.112202,46946.693694,47094.275186,47241.856678,98.387661,147.581492,46433.470812,46432.577784,46422.60026,55.1774,3.303678,3.498955,17.304,0.0,0.0,57.14,14.29,STRONG BULL,21,976773.0,3394.28,5.0,3,48,2026-04-07T15:20:00+05:30,47027.550781,SESSION_END,10805.57,605.26,10200.31,1.0443,3.0051
BEST,9,4,derivatives,NSEBANK,2026-04-02,BUY,BUY,LONG,2026-04-02T12:35:00+05:30,2026-04-02T12:40:00+05:30,50352.800781,50357.25,50219.273838,50886.908554,50486.327724,50619.854668,50753.381611,50886.908554,51020.435497,89.017962,133.526943,50201.402893,50184.659756,50127.839082,62.1326,-23.929141,-70.590304,24.3871,0.0,0.0,71.43,0.0,STRONG BULL,19,956787.75,2716.55,5.0,4,13,2026-04-02T13:40:00+05:30,50881.908554,TP4,9968.51,593.52,9374.99,0.9798,3.4511
BEST,10,4,derivatives,CNXAUTO,2026-04-07,BUY,BUY,LONG,2026-04-07T11:35:00+05:30,2026-04-07T11:40:00+05:30,24127.5,24134.949219,24044.346846,24460.112616,24210.653154,24293.806308,24376.959462,24460.112616,24543.26577,55.435436,83.153154,24096.111196,24093.917074,24055.509159,53.4863,-6.785992,-18.705608,15.8239,0.0,0.0,71.43,0.0,STRONG BULL,41,989532.92,3919.7,5.0,3,45,2026-04-07T15:20:00+05:30,24374.800781,SESSION_END,9833.91,611.97,9221.94,0.9319,2.3527
WORST,1,4,derivatives,CNXAUTO,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,26014.25,26007.599609,26148.678813,25476.534748,25879.821187,25745.392374,25610.963561,25476.534748,25342.105935,89.619209,134.428813,26496.937591,26539.340678,26030.30013,18.3032,-23.951572,8.714913,29.1646,0.0,0.0,0.0,85.71,STRONG BEAR,38,988288.79,5551.01,5.0,0,3,2026-04-13T09:30:00+05:30,26153.678813,STOP_LOSS,-5551.01,609.03,-6160.04,-0.6233,-1.1097
WORST,2,4,derivatives,NSEBANK,2026-04-13,SELL,SELL,SHORT,2026-04-13T09:15:00+05:30,2026-04-13T09:20:00+05:30,54489.148438,54483.75,54758.931278,53410.017075,54219.365597,53949.582756,53679.799916,53410.017075,53140.234235,179.855227,269.782841,55598.607606,55720.027775,54559.733073,14.866,-83.904051,-7.335008,22.0523,0.0,0.0,0.0,71.43,STRONG BEAR,18,980707.5,5043.26,5.0,0,8,2026-04-13T09:55:00+05:30,54763.931278,STOP_LOSS,-5043.26,604.47,-5647.73,-0.5759,-1.1199
WORST,3,4,derivatives,CNXAUTO,2026-04-06,SELL,SELL,SHORT,2026-04-06T11:00:00+05:30,2026-04-06T11:05:00+05:30,24064.949219,24058.050781,24167.924544,23653.047919,23961.973894,23858.998569,23756.023244,23653.047919,23550.072594,68.650217,102.975325,24106.39195,24107.785047,24121.562826,46.0514,9.056703,20.98225,12.6562,0.0,0.0,0.0,71.43,STRONG BEAR,41,986380.08,4709.82,5.0,0,10,2026-04-06T11:50:00+05:30,24172.924544,STOP_LOSS,-4709.82,607.51,-5317.33,-0.5391,-1.129
WORST,4,4,derivatives,CNXAUTO,2026-04-07,SELL,SELL,SHORT,2026-04-07T09:15:00+05:30,2026-04-07T09:20:00+05:30,23866.800781,23867.25,23975.739479,23431.045988,23757.862083,23648.923385,23539.984687,23431.045988,23322.10729,72.625799,108.938698,24239.07962,24259.435617,23973.166667,21.9406,-2.049972,27.300197,24.8888,0.0,0.0,0.0,71.43,STRONG BEAR,41,978557.25,4653.07,5.0,0,2,2026-04-07T09:25:00+05:30,23980.739479,STOP_LOSS,-4653.07,603.05,-5256.12,-0.5371,-1.1296
WORST,5,4,derivatives,CNXFMCG,2026-04-07,SELL,SELL,SHORT,2026-04-07T09:45:00+05:30,2026-04-07T09:50:00+05:30,46277.75,46269.300781,46481.74963,45461.751479,46073.75037,45869.75074,45665.751109,45461.751479,45257.751849,135.999753,203.99963,46422.727464,46435.065162,46421.674107,43.4455,14.938878,53.173737,37.3014,0.0,0.0,0.0,85.71,STRONG BEAR,21,971655.32,4566.43,5.0,0,6,2026-04-07T10:15:00+05:30,46486.74963,STOP_LOSS,-4566.43,599.1,-5165.53,-0.5316,-1.1312
WORST,6,4,derivatives,CNXAUTO,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,26498.5,26502.099609,26387.331596,26943.173617,26609.668404,26720.836809,26832.005213,26943.173617,27054.342022,74.11227,111.168404,26177.711781,26147.725939,26500.30013,78.3849,18.231658,-3.894637,23.3329,0.0,0.0,57.14,14.29,STRONG BULL,37,980577.69,4431.42,5.0,0,3,2026-04-15T09:30:00+05:30,26382.331596,STOP_LOSS,-4431.42,599.45,-5030.87,-0.5131,-1.1353
