rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,2,derivatives,CNXIT,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,30819.25,30814.0,30993.818383,30470.113234,30644.681617,30470.113234,30295.544852,30120.976469,29946.408086,116.378922,174.568383,31535.746741,31629.862868,30846.349609,11.9263,-73.037,-23.831793,25.1583,0.0,0.0,0.0,85.71,STRONG BEAR,32,986048.0,5914.19,5.0,2,23,2026-04-22T11:10:00+05:30,30475.113234,TP2,10844.38,599.19,10245.19,1.039,1.7323
BEST,2,2,derivatives,CNXIT,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,31172.0,31165.199219,31318.3709,30879.258199,31025.6291,30879.258199,30732.887299,30586.516398,30440.145498,97.5806,146.3709,31526.344883,31547.497121,31247.633464,26.313,-6.793599,16.989541,18.3217,0.0,0.0,0.0,71.43,STRONG BEAR,32,997286.38,5061.49,5.0,2,5,2026-04-10T09:40:00+05:30,30884.258199,TP2,8990.11,606.51,8383.6,0.8406,1.6564
BEST,3,2,derivatives,CNXAUTO,2026-04-29,BUY,BUY,LONG,2026-04-29T09:15:00+05:30,2026-04-29T09:20:00+05:30,26178.949219,26183.349609,26071.204697,26394.438263,26286.693741,26394.438263,26502.182785,26609.927307,26717.671829,71.829681,107.744522,25886.109156,25878.242368,26124.849609,74.4306,-3.411417,-20.828365,32.4399,0.0,0.0,85.71,0.0,STRONG BULL,38,994967.29,4451.51,5.0,2,7,2026-04-29T09:50:00+05:30,26389.438263,TP2,7831.37,614.0,7217.37,0.7254,1.6213
BEST,4,2,derivatives,CNXIT,2026-04-02,BUY,BUY,LONG,2026-04-02T10:45:00+05:30,2026-04-02T10:50:00+05:30,29633.650391,29637.050781,29512.96121,29875.028752,29754.339571,29875.028752,29995.717932,30116.407113,30237.096293,80.459454,120.68918,29583.731,29578.025932,29534.920127,53.5079,-13.454675,-38.297293,23.7962,0.0,0.0,71.43,0.0,STRONG BULL,33,978022.68,4259.96,5.0,2,27,2026-04-02T13:00:00+05:30,29870.028752,TP2,7688.27,604.34,7083.93,0.7243,1.6629
BEST,5,2,derivatives,CNXAUTO,2026-04-06,BUY,BUY,LONG,2026-04-06T11:55:00+05:30,2026-04-06T12:00:00+05:30,24140.349609,24145.199219,24049.410955,24322.226918,24231.288264,24322.226918,24413.165573,24504.104227,24595.042882,60.62577,90.938654,24091.706256,24086.623923,24101.598426,57.645,3.052464,-3.689997,13.9981,0.0,0.0,71.43,0.0,STRONG BULL,41,989953.17,4132.32,5.0,2,31,2026-04-06T14:30:00+05:30,24317.226918,TP2,7053.14,610.75,6442.39,0.6508,1.559
BEST,6,2,derivatives,CNXAUTO,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:35:00+05:30,2026-04-09T09:40:00+05:30,25950.550781,25945.5,26046.55416,25758.544023,25854.547402,25758.544023,25662.540644,25566.537265,25470.533886,64.002253,96.003379,26021.574031,26024.488903,26026.85013,39.4535,1.854903,6.851165,33.9883,0.0,0.0,0.0,85.71,STRONG BEAR,38,985929.0,4030.06,5.0,2,3,2026-04-09T09:50:00+05:30,25763.544023,TP2,6914.33,601.18,6313.15,0.6403,1.5665
BEST,7,2,derivatives,CNXAUTO,2026-04-01,SELL,SELL,SHORT,2026-04-01T13:45:00+05:30,2026-04-01T13:50:00+05:30,24388.050781,24383.0,24472.528705,24219.094934,24303.572858,24219.094934,24134.617011,24050.139087,23965.661163,56.318616,84.477924,24424.727734,24428.786622,24432.874538,45.2832,0.895482,10.600733,19.0179,0.0,0.0,0.0,71.43,STRONG BEAR,41,999703.0,3875.68,5.0,2,9,2026-04-01T14:30:00+05:30,24224.094934,TP2,6515.11,609.17,5905.94,0.5908,1.5238
BEST,8,2,derivatives,CNXAUTO,2026-04-07,BUY,BUY,LONG,2026-04-07T11:35:00+05:30,2026-04-07T11:40:00+05:30,24127.5,24134.949219,24044.346846,24293.806308,24210.653154,24293.806308,24376.959462,24460.112616,24543.26577,55.435436,83.153154,24096.111196,24093.917074,24055.509159,53.4863,-6.785992,-18.705608,15.8239,0.0,0.0,71.43,0.0,STRONG BULL,41,989532.92,3919.7,5.0,2,25,2026-04-07T13:40:00+05:30,24288.806308,TP2,6308.14,610.13,5698.01,0.5758,1.4537
BEST,9,2,derivatives,CNXIT,2026-04-09,BUY,BUY,LONG,2026-04-09T11:30:00+05:30,2026-04-09T11:35:00+05:30,31407.900391,31412.699219,31302.648014,31618.405145,31513.152768,31618.405145,31723.657522,31828.909899,31934.162276,70.168251,105.252377,31309.74666,31297.522874,31260.504116,60.1058,-4.762907,-28.764819,29.3955,0.0,0.0,85.71,0.0,STRONG BULL,31,973793.68,3566.59,5.0,2,17,2026-04-09T12:55:00+05:30,31613.405145,TP2,6221.88,601.18,5620.7,0.5772,1.5759
BEST,10,2,derivatives,CNXIT,2026-04-07,BUY,BUY,LONG,2026-04-07T09:20:00+05:30,2026-04-07T09:25:00+05:30,30724.699219,30735.400391,30619.777151,30934.543354,30829.621287,30934.543354,31039.465422,31144.38749,31249.309558,69.948045,104.922068,30637.742827,30636.957913,30597.657878,60.148,-0.205577,-3.293305,19.0136,0.0,0.0,71.43,0.0,STRONG BULL,32,983532.81,3859.94,5.0,2,2,2026-04-07T09:30:00+05:30,30929.543354,TP2,6212.57,606.68,5605.89,0.57,1.4523
