date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-01,15,5,10,-768.66,9015.04,-9783.7,-0.9784,990216.3,-9783.7,-0.9784
2026-04-02,5,5,0,39761.37,3011.38,36749.99,3.7113,1026966.29,0.0,0.0
2026-04-06,9,3,6,6598.68,5459.09,1139.59,0.111,1028105.88,0.0,0.0
2026-04-07,21,7,14,8512.66,12681.9,-4169.24,-0.4055,1023936.64,-4169.24,-0.4055
2026-04-08,6,2,4,-2560.06,3568.21,-6128.27,-0.5985,1017808.37,-10297.51,-1.0016
2026-04-09,20,6,14,2677.7,11990.89,-9313.19,-0.915,1008495.18,-19610.7,-1.9075
2026-04-10,14,4,10,7880.41,8382.67,-502.26,-0.0498,1007992.92,-20112.96,-1.9563
2026-04-13,21,2,19,-28569.51,12677.03,-41246.54,-4.0919,966746.38,-61359.5,-5.9682
2026-04-15,19,0,19,-28821.07,11296.84,-40117.91,-4.1498,926628.47,-101477.41,-9.8703
2026-04-16,17,6,11,-2422.95,10160.3,-12583.25,-1.358,914045.22,-114060.66,-11.0943
2026-04-17,21,4,17,-17910.11,12615.89,-30526.0,-3.3397,883519.22,-144586.66,-14.0634
2026-04-21,8,1,7,-3017.89,4844.35,-7862.24,-0.8899,875656.98,-152448.9,-14.8281
2026-04-22,21,7,14,20725.2,12581.14,8144.06,0.9301,883801.04,-144304.84,-14.036
2026-04-23,11,2,9,-7610.98,6600.09,-14211.07,-1.6079,869589.97,-158515.91,-15.4182
2026-04-24,12,3,9,-7384.26,7142.63,-14526.89,-1.6705,855063.08,-173042.8,-16.8312
2026-04-27,10,3,7,1912.03,5993.38,-4081.35,-0.4773,850981.73,-177124.15,-17.2282
2026-04-28,15,2,13,-11476.72,9022.21,-20498.93,-2.4089,830482.8,-197623.08,-19.2221
2026-04-29,10,9,1,44759.31,6018.37,38740.94,4.6649,869223.74,-158882.14,-15.4539
