period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2021,233,6,14,0,1070,1,538,532,926,143,1,0,88,125,0,-40.48,-0.19,43220.62,202.91,1043220.76,2021-10-13,2016.33,35973.23,2021-09-09,-1467.21,-31718.34,6,8,11150.28,217314.98,18.4609
2022,365,8,19,0,2030,0,1047,983,1795,235,0,0,139,199,0,-8304.61,-24.57,-148052.26,-438.02,895168.56,2022-03-16,1701.30,43336.09,2022-02-06,-1462.90,-35154.86,4,12,11061.43,264002.02,25.3064
2023,365,7,11,0,2167,2,1098,1069,1894,271,2,0,142,205,0,-1747.27,-5.04,6199.18,17.87,901367.73,2023-02-09,958.88,41976.34,2023-01-27,-534.34,-23217.99,5,15,10055.24,327139.69,26.7966
2024,366,7,16,1,1958,3,982,976,1696,261,1,0,144,198,0,-509.85,-1.49,-49532.86,-144.83,851835.02,2024-08-11,2012.46,33147.41,2024-01-05,-1404.05,-32141.28,6,10,10353.82,209943.72,23.1800
2025,365,9,9,0,1987,1,1055,932,1741,245,1,0,147,200,0,-23515.92,-67.77,-211953.16,-610.82,639881.94,2025-08-01,4415.57,37884.44,2025-11-22,-3021.55,-35839.86,8,9,30826.99,294273.24,34.5122
2026,130,3,4,0,653,1,326,327,561,91,0,1,58,65,0,12299.80,100.00,150384.90,1222.64,790266.81,2026-02-23,2817.16,42021.65,2026-03-12,-1832.77,-26115.39,4,6,5241.24,73210.85,9.2741
