date,status,trades,gap_events,long_trades,short_trades,stop_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2025-05-15,TRADED,7,0,4,3,7,0,0,1,6,0,-679.57,-97.08,639.45,-384.69,-6602.83,-943.26,6178.26,-3724.48,993397.17,1,5,1141.58,11071.46,1.1022,
2025-05-16,TRADED,11,0,7,4,11,0,0,1,10,0,-1256.26,-114.21,116.36,-445.97,-12087.72,-1098.88,1125.04,-4286.15,981309.43,1,8,1262.47,12146.62,1.2227,
2025-05-17,TRADED,9,0,3,6,9,0,0,2,7,0,-386.28,-42.92,149.65,-233.64,-3746.13,-416.24,1446.22,-2268.85,977563.30,1,5,472.02,4575.08,0.4658,
2025-05-18,TRADED,9,0,5,4,9,0,0,1,8,0,196.85,21.87,600.74,-102.09,1912.89,212.54,5814.31,-980.58,979476.18,1,5,270.82,2622.84,0.2683,
2025-05-19,TRADED,2,0,1,1,2,0,0,1,1,0,-522.27,-261.13,106.99,-629.26,-4960.48,-2480.24,1026.57,-5987.05,974515.70,1,1,629.26,5987.05,0.6113,
2025-05-20,TRADED,10,0,4,6,10,0,0,2,8,0,-1482.79,-148.28,522.85,-713.33,-14005.58,-1400.56,5009.72,-6717.89,960510.11,1,6,2005.64,19015.31,1.9413,
2025-05-21,TRADED,1,0,1,0,0,0,1,1,0,0,531.20,531.20,531.20,531.20,4994.73,4994.73,4994.73,4994.73,965504.85,1,0,0.00,0.00,0.0000,
