trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,637.37,100637.37,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-703.49,99933.88,-703.49,-0.699
3,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,452.84,100386.72,-250.65,-0.2491
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,442.58,100829.3,0.0,0.0
5,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,332.12,101161.42,0.0,0.0
6,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,241.18,101402.6,0.0,0.0
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-257.35,101145.25,-257.35,-0.2538
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-467.13,100678.12,-724.48,-0.7145
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-173.77,100504.35,-898.25,-0.8858
10,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,467.37,100971.72,-430.88,-0.4249
11,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,439.54,101411.26,0.0,0.0
12,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,574.08,101985.34,0.0,0.0
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-500.92,101484.42,-500.92,-0.4912
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,293.39,101777.81,-207.53,-0.2035
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-636.99,101140.82,-844.52,-0.8281
16,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-405.96,100734.86,-1250.48,-1.2261
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-825.28,99909.58,-2075.76,-2.0354
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-655.21,99254.37,-2730.97,-2.6778
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-751.62,98502.75,-3482.59,-3.4148
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,539.98,99042.73,-2942.61,-2.8853
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,946.78,99989.51,-1995.83,-1.957
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,484.26,100473.77,-1511.57,-1.4821
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,413.08,100886.85,-1098.49,-1.0771
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,95.59,100982.44,-1002.9,-0.9834
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,172.83,101155.27,-830.07,-0.8139
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-0.0,101155.27,-830.07,-0.8139
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-999.39,100155.88,-1829.46,-1.7938
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-705.96,99449.92,-2535.42,-2.4861
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-220.39,99229.53,-2755.81,-2.7022
30,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,553.0,99782.53,-2202.81,-2.1599
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-460.42,99322.11,-2663.23,-2.6114
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-382.75,98939.36,-3045.98,-2.9867
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-534.47,98404.89,-3580.45,-3.5107
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,216.0,98620.89,-3364.45,-3.299
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-242.27,98378.62,-3606.72,-3.5365
36,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,424.05,98802.67,-3182.67,-3.1207
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-447.88,98354.79,-3630.55,-3.5599
38,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,319.36,98674.15,-3311.19,-3.2467
39,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,425.81,99099.96,-2885.38,-2.8292
40,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,432.42,99532.38,-2452.96,-2.4052
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-355.7,99176.68,-2808.66,-2.754
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,152.0,99328.68,-2656.66,-2.6049
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-887.48,98441.2,-3544.14,-3.4751
44,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,300.5,98741.7,-3243.64,-3.1805
45,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,369.5,99111.2,-2874.14,-2.8182
46,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,120.0,99231.2,-2754.14,-2.7005
47,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-334.71,98896.49,-3088.85,-3.0287
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,90.21,98986.7,-2998.64,-2.9403
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-166.66,98820.04,-3165.3,-3.1037
