date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-05-12,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1000000.00,0,0,0.00,0.00,0.0000,
2021-05-13,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1000000.00,0,0,0.00,0.00,0.0000,
2021-05-14,TRADED,8,0,3,5,8,0,0,0,0,8,0,-1086.61,-135.83,-41.05,-241.01,-21760.80,-2720.10,-827.27,-4813.97,978239.21,0,8,1086.61,21760.79,2.1761,
2021-05-15,TRADED,4,0,1,3,2,2,0,0,2,2,0,1180.32,295.08,1152.23,-204.79,23884.91,5971.23,23309.23,-4063.69,1002124.12,2,2,359.19,7150.47,0.7310,
2021-05-16,TRADED,6,0,1,5,4,2,0,0,2,4,0,269.87,44.98,462.68,-209.22,5602.95,933.82,9576.67,-4300.46,1007727.07,1,3,385.41,7954.80,0.7907,
2021-05-17,TRADED,3,0,1,2,2,1,0,0,1,2,0,476.08,158.69,706.91,-137.02,10796.92,3598.97,15934.06,-3088.98,1018524.00,1,2,230.83,5137.13,0.5098,
2021-05-18,TRADED,1,0,1,0,0,1,0,0,1,0,0,1025.08,1025.08,1025.08,1025.08,23087.30,23087.30,23087.30,23087.30,1041611.30,1,0,0.00,0.00,0.0000,
2021-05-19,TRADED,1,0,0,1,1,0,0,0,0,1,0,-135.20,-135.20,-135.20,-135.20,-3449.95,-3449.95,-3449.95,-3449.95,1038161.35,0,1,135.20,3449.95,0.3312,
2021-05-20,TRADED,3,0,0,3,2,1,0,0,1,2,0,-11.48,-3.83,148.44,-98.08,-202.83,-67.61,3859.07,-2492.82,1037958.51,1,2,159.92,4061.91,0.3898,
2021-05-21,TRADED,6,0,3,3,6,0,0,0,0,6,0,-696.68,-116.11,-7.53,-189.30,-17132.05,-2855.34,-185.29,-4644.06,1020826.47,0,6,696.68,17132.04,1.6506,
2021-05-22,TRADED,2,0,1,1,1,1,0,0,1,1,0,195.13,97.56,233.88,-38.75,5228.44,2614.22,6263.56,-1035.12,1026054.91,1,1,38.75,1035.12,0.1014,
2021-05-23,TRADED,7,0,3,4,5,2,0,0,2,5,0,359.50,51.36,493.99,-137.20,9602.40,1371.77,13183.18,-3643.41,1035657.31,1,3,188.25,5014.81,0.4881,
2021-05-24,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1035657.31,0,0,0.00,0.00,0.0000,
2021-05-25,TRADED,5,0,2,3,4,1,0,0,1,4,0,503.90,100.78,854.53,-126.17,13264.08,2652.82,22459.24,-3322.41,1048921.39,1,3,338.39,8874.67,0.8390,
2021-05-26,TRADED,6,0,3,3,4,2,0,0,2,4,0,345.64,57.61,559.22,-190.30,9020.90,1503.48,14665.03,-4970.75,1057942.29,1,2,306.46,8032.91,0.7658,
2021-05-27,TRADED,9,0,5,4,8,1,0,0,1,8,0,-126.62,-14.07,592.90,-185.37,-3213.66,-357.07,15241.05,-4742.37,1054728.64,1,5,478.60,12279.53,1.1508,
2021-05-28,TRADED,1,0,0,1,0,1,0,0,1,0,0,635.39,635.39,635.39,635.39,16426.93,16426.93,16426.93,16426.93,1071155.56,1,0,0.00,0.00,0.0000,
2021-05-29,TRADED,3,0,2,1,2,1,0,0,1,2,0,170.89,56.96,223.39,-34.65,4691.34,1563.78,6138.25,-953.25,1075846.90,1,2,52.50,1446.91,0.1343,
2021-05-30,TRADED,2,0,0,2,2,0,0,0,0,2,0,-174.93,-87.47,-85.30,-89.63,-5030.26,-2515.13,-2453.42,-2576.84,1070816.65,0,2,174.93,5030.25,0.4676,
2021-05-31,TRADED,2,0,1,1,1,1,0,0,1,1,0,216.45,108.23,294.54,-78.09,6109.74,3054.87,8305.10,-2195.36,1076926.39,1,1,78.09,2195.36,0.2050,
2021-06-01,TRADED,6,0,3,3,6,0,0,0,1,5,0,-315.25,-52.54,96.84,-180.33,-8601.01,-1433.50,2637.77,-4950.04,1068325.37,1,5,412.09,11238.79,1.0410,
2021-06-02,TRADED,7,0,5,2,5,2,0,0,2,5,0,437.22,62.46,824.53,-180.16,11938.69,1705.53,22532.69,-4964.19,1080264.05,2,5,517.87,14174.35,1.3268,
2021-06-03,TRADED,5,0,3,2,4,1,0,0,1,4,0,599.56,119.91,837.49,-112.79,15887.79,3177.56,22250.34,-3009.40,1096151.84,1,4,237.93,6362.55,0.5890,
2021-06-04,TRADED,4,0,1,3,4,0,0,0,0,4,0,-341.95,-85.49,-66.79,-96.69,-9114.07,-2278.52,-1799.22,-2601.38,1087037.76,0,4,341.95,9114.08,0.8315,
2021-06-05,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1087037.76,0,0,0.00,0.00,0.0000,
2021-06-06,TRADED,17,0,8,9,16,1,0,0,1,16,0,-1122.93,-66.05,80.23,-142.66,-31202.66,-1835.45,2234.81,-3988.89,1055835.08,1,12,1122.93,31202.68,2.8704,
2021-06-07,TRADED,9,0,6,3,8,1,0,0,1,8,0,59.92,6.66,682.03,-174.60,1665.58,185.06,18920.50,-4877.09,1057500.65,1,8,622.11,17254.93,1.6342,
2021-06-08,TRADED,1,0,0,1,1,0,0,0,0,1,0,-91.99,-91.99,-91.99,-91.99,-2795.30,-2795.30,-2795.30,-2795.30,1054705.35,0,1,91.99,2795.30,0.2643,
2021-06-09,TRADED,5,0,4,1,5,0,0,0,0,5,0,-472.66,-94.53,-76.22,-123.54,-14391.00,-2878.20,-2314.00,-3781.31,1040314.35,0,5,472.66,14391.00,1.3645,
2021-06-10,TRADED,5,0,3,2,3,2,0,0,2,3,0,1320.75,264.15,814.37,-99.54,36124.48,7224.90,22346.19,-2686.03,1076438.84,1,3,238.33,6439.13,0.6059,
2021-06-11,TRADED,13,0,5,8,13,0,0,0,0,13,0,-1273.93,-97.99,-24.34,-190.66,-34522.75,-2655.60,-661.01,-5147.35,1041916.10,0,13,1273.93,34522.74,3.2071,
2021-06-12,TRADED,8,0,5,3,7,1,0,0,2,6,0,-379.50,-47.44,31.83,-112.54,-10369.40,-1296.18,886.64,-3129.76,1031546.70,2,3,379.50,10369.40,0.9952,
2021-06-13,TRADED,9,0,5,4,7,2,0,0,2,7,0,804.94,89.44,742.24,-159.10,22596.00,2510.67,20757.45,-4496.91,1054142.71,1,4,362.73,10157.64,0.9847,
2021-06-14,TRADED,1,0,1,0,0,1,0,0,1,0,0,241.00,241.00,241.00,241.00,6102.74,6102.74,6102.74,6102.74,1060245.45,1,0,0.00,0.00,0.0000,
2021-06-15,TRADED,13,0,7,6,11,2,0,0,3,10,0,228.53,17.58,547.62,-189.62,5706.67,438.97,13646.42,-4736.27,1065952.10,2,9,778.08,19367.81,1.8204,
2021-06-16,TRADED,7,0,2,5,5,2,0,0,2,5,0,845.56,120.79,857.33,-122.50,21159.06,3022.72,21451.08,-3041.89,1087111.16,1,4,296.12,7376.28,0.6874,
2021-06-17,TRADED,6,0,3,3,4,2,0,0,2,4,0,193.52,32.25,399.90,-100.64,4912.54,818.76,10221.69,-2582.67,1092023.70,1,3,172.17,4435.05,0.4051,
2021-06-18,TRADED,1,0,0,1,0,1,0,0,1,0,0,938.39,938.39,938.39,938.39,24791.22,24791.22,24791.22,24791.22,1116814.92,1,0,0.00,0.00,0.0000,
2021-06-19,TRADED,12,0,7,5,12,0,0,0,0,12,0,-912.53,-76.04,-17.26,-169.99,-25505.93,-2125.49,-480.29,-4735.80,1091308.96,0,12,912.53,25505.96,2.2838,
2021-06-20,TRADED,11,0,2,9,9,2,0,0,2,9,0,101.43,9.22,549.93,-168.00,2740.33,249.12,15430.81,-4808.57,1094049.29,2,7,441.27,12371.29,1.1336,
2021-06-21,TRADED,3,0,2,1,3,0,0,0,0,3,0,-300.81,-100.27,-49.09,-159.63,-8558.66,-2852.89,-1403.53,-4533.85,1085490.63,0,3,300.81,8558.66,0.7823,
2021-06-22,TRADED,3,0,3,0,3,0,0,0,0,3,0,-381.36,-127.12,-62.90,-210.07,-11667.18,-3889.06,-1930.88,-6411.67,1073823.46,0,3,381.36,11667.17,1.0748,
2021-06-23,TRADED,3,0,2,1,3,0,0,0,0,3,0,-176.08,-58.69,-38.25,-93.54,-5244.47,-1748.16,-1137.65,-2785.51,1068578.98,0,3,176.08,5244.48,0.4884,
2021-06-24,TRADED,7,0,0,7,7,0,0,0,0,7,0,-488.71,-69.82,-6.49,-119.58,-14625.53,-2089.36,-194.41,-3557.10,1053953.44,0,7,488.71,14625.54,1.3687,
2021-06-25,TRADED,5,0,2,3,4,1,0,0,1,4,0,347.20,69.44,729.34,-135.18,10137.94,2027.59,21268.80,-3943.17,1064091.38,1,4,382.14,11130.86,1.0561,
2021-06-26,TRADED,10,0,5,5,8,2,0,0,2,8,0,420.44,42.04,653.73,-144.80,13407.58,1340.76,20737.61,-4554.52,1077498.95,1,6,258.39,8183.61,0.7588,
2021-06-27,TRADED,6,0,5,1,6,0,0,0,0,6,0,-271.88,-45.31,-0.07,-88.63,-8285.73,-1380.95,-2.24,-2704.79,1069213.22,0,6,271.88,8285.73,0.7690,
2021-06-28,TRADED,5,0,3,2,5,0,0,0,0,5,0,-444.05,-88.81,-21.39,-171.85,-12889.66,-2577.93,-625.25,-4959.76,1056323.56,0,5,444.05,12889.66,1.2055,
