trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2021-05-14,2021-05-14 00:30:00+00:00,SHORT,-2769.28,-2769.28,997230.72,1000000.00,2769.28,0.2769
T00002,2021-05-14,2021-05-14 01:00:00+00:00,SHORT,-949.25,-3718.53,996281.47,1000000.00,3718.53,0.3719
T00003,2021-05-14,2021-05-14 02:30:00+00:00,LONG,-4813.97,-8532.49,991467.51,1000000.00,8532.49,0.8532
T00004,2021-05-14,2021-05-14 06:00:00+00:00,SHORT,-827.27,-9359.76,990640.24,1000000.00,9359.76,0.9360
T00005,2021-05-14,2021-05-14 06:30:00+00:00,LONG,-1781.72,-11141.48,988858.52,1000000.00,11141.48,1.1141
T00006,2021-05-14,2021-05-14 20:30:00+00:00,LONG,-2614.91,-13756.39,986243.61,1000000.00,13756.39,1.3756
T00007,2021-05-14,2021-05-14 23:00:00+00:00,SHORT,-4284.80,-18041.20,981958.80,1000000.00,18041.20,1.8041
T00008,2021-05-14,2021-05-14 23:30:00+00:00,SHORT,-3719.60,-21760.79,978239.21,1000000.00,21760.79,2.1761
T00009,2021-05-15,2021-05-15 00:30:00+00:00,SHORT,-3086.78,-24847.57,975152.43,1000000.00,24847.57,2.4848
T00010,2021-05-15,2021-05-15 03:00:00+00:00,LONG,-4063.69,-28911.26,971088.74,1000000.00,28911.26,2.8911
T00011,2021-05-15,2021-05-15 04:00:00+00:00,SHORT,7726.15,-21185.11,978814.89,1000000.00,21185.11,2.1185
T00012,2021-05-15,2021-05-15 16:30:00+00:00,SHORT,23309.23,2124.12,1002124.12,1002124.12,0.00,0.0000
T00013,2021-05-16,2021-05-16 04:30:00+00:00,SHORT,-1799.13,325.00,1000325.00,1002124.12,1799.12,0.1795
T00014,2021-05-16,2021-05-16 05:00:00+00:00,SHORT,5780.20,6105.20,1006105.20,1006105.20,0.00,0.0000
T00015,2021-05-16,2021-05-16 06:30:00+00:00,SHORT,-3283.09,2822.11,1002822.11,1006105.20,3283.09,0.3263
T00016,2021-05-16,2021-05-16 14:30:00+00:00,LONG,-4300.46,-1478.35,998521.65,1006105.20,7583.55,0.7538
T00017,2021-05-16,2021-05-16 15:00:00+00:00,SHORT,-371.24,-1849.60,998150.40,1006105.20,7954.80,0.7907
T00018,2021-05-16,2021-05-16 16:00:00+00:00,SHORT,9576.67,7727.07,1007727.07,1007727.07,0.00,0.0000
T00019,2021-05-17,2021-05-17 12:30:00+00:00,LONG,-2048.16,5678.92,1005678.92,1007727.07,2048.15,0.2032
T00020,2021-05-17,2021-05-17 21:00:00+00:00,SHORT,-3088.98,2589.94,1002589.94,1007727.07,5137.13,0.5098
T00021,2021-05-17,2021-05-17 22:00:00+00:00,SHORT,15934.06,18524.00,1018524.00,1018524.00,0.00,0.0000
T00022,2021-05-18,2021-05-18 05:00:00+00:00,LONG,23087.30,41611.30,1041611.30,1041611.30,0.00,0.0000
T00023,2021-05-19,2021-05-19 23:30:00+00:00,SHORT,-3449.95,38161.35,1038161.35,1041611.30,3449.95,0.3312
T00024,2021-05-20,2021-05-20 04:00:00+00:00,SHORT,3859.07,42020.42,1042020.42,1042020.42,0.00,0.0000
T00025,2021-05-20,2021-05-20 17:30:00+00:00,SHORT,-1569.08,40451.33,1040451.33,1042020.42,1569.09,0.1506
T00026,2021-05-20,2021-05-20 18:00:00+00:00,SHORT,-2492.82,37958.51,1037958.51,1042020.42,4061.91,0.3898
T00027,2021-05-21,2021-05-21 04:00:00+00:00,LONG,-3694.83,34263.68,1034263.68,1042020.42,7756.74,0.7444
T00028,2021-05-21,2021-05-21 04:30:00+00:00,LONG,-4644.06,29619.62,1029619.62,1042020.42,12400.80,1.1901
T00029,2021-05-21,2021-05-21 07:30:00+00:00,SHORT,-185.29,29434.33,1029434.33,1042020.42,12586.09,1.2079
T00030,2021-05-21,2021-05-21 10:00:00+00:00,SHORT,-3440.35,25993.99,1025993.99,1042020.42,16026.43,1.5380
T00031,2021-05-21,2021-05-21 11:30:00+00:00,LONG,-2535.44,23458.55,1023458.55,1042020.42,18561.87,1.7813
T00032,2021-05-21,2021-05-21 13:30:00+00:00,SHORT,-2632.08,20826.47,1020826.47,1042020.42,21193.95,2.0339
T00033,2021-05-22,2021-05-22 11:00:00+00:00,SHORT,-1035.12,19791.35,1019791.35,1042020.42,22229.07,2.1333
T00034,2021-05-22,2021-05-22 20:30:00+00:00,LONG,6263.56,26054.91,1026054.91,1042020.42,15965.51,1.5322
T00035,2021-05-23,2021-05-23 00:00:00+00:00,LONG,-3643.41,22411.50,1022411.50,1042020.42,19608.92,1.8818
T00036,2021-05-23,2021-05-23 00:30:00+00:00,SHORT,-1252.52,21158.98,1021158.98,1042020.42,20861.44,2.0020
T00037,2021-05-23,2021-05-23 01:00:00+00:00,LONG,6329.97,27488.95,1027488.95,1042020.42,14531.47,1.3945
T00038,2021-05-23,2021-05-23 03:00:00+00:00,LONG,-1822.05,25666.91,1025666.91,1042020.42,16353.51,1.5694
T00039,2021-05-23,2021-05-23 03:30:00+00:00,SHORT,-1370.47,24296.44,1024296.44,1042020.42,17723.98,1.7009
T00040,2021-05-23,2021-05-23 04:00:00+00:00,SHORT,-1822.30,22474.14,1022474.14,1042020.42,19546.28,1.8758
T00041,2021-05-23,2021-05-23 05:30:00+00:00,SHORT,13183.18,35657.31,1035657.31,1042020.42,6363.11,0.6107
T00042,2021-05-25,2021-05-25 09:30:00+00:00,LONG,-320.49,35336.82,1035336.82,1042020.42,6683.60,0.6414
T00043,2021-05-25,2021-05-25 10:30:00+00:00,SHORT,22459.24,57796.06,1057796.06,1057796.06,0.00,0.0000
T00044,2021-05-25,2021-05-25 16:30:00+00:00,LONG,-2483.62,55312.44,1055312.44,1057796.06,2483.62,0.2348
T00045,2021-05-25,2021-05-25 19:00:00+00:00,SHORT,-3068.64,52243.80,1052243.80,1057796.06,5552.26,0.5249
T00046,2021-05-25,2021-05-25 22:30:00+00:00,SHORT,-3322.41,48921.39,1048921.39,1057796.06,8874.67,0.8390
T00047,2021-05-26,2021-05-26 00:00:00+00:00,LONG,-4970.75,43950.64,1043950.64,1057796.06,13845.42,1.3089
T00048,2021-05-26,2021-05-26 01:00:00+00:00,SHORT,-3062.16,40888.48,1040888.48,1057796.06,16907.58,1.5984
T00049,2021-05-26,2021-05-26 02:00:00+00:00,LONG,14665.03,55553.51,1055553.51,1057796.06,2242.55,0.2120
T00050,2021-05-26,2021-05-26 14:30:00+00:00,SHORT,-559.04,54994.47,1054994.47,1057796.06,2801.59,0.2649
T00051,2021-05-26,2021-05-26 17:00:00+00:00,LONG,-3303.04,51691.43,1051691.43,1057796.06,6104.63,0.5771
T00052,2021-05-26,2021-05-26 18:30:00+00:00,SHORT,6250.86,57942.29,1057942.29,1057942.29,0.00,0.0000
T00053,2021-05-27,2021-05-27 00:00:00+00:00,SHORT,-4742.37,53199.92,1053199.92,1057942.29,4742.37,0.4483
T00054,2021-05-27,2021-05-27 00:30:00+00:00,LONG,-34.10,53165.82,1053165.82,1057942.29,4776.47,0.4515
T00055,2021-05-27,2021-05-27 09:00:00+00:00,SHORT,-1398.70,51767.12,1051767.12,1057942.29,6175.17,0.5837
T00056,2021-05-27,2021-05-27 09:30:00+00:00,LONG,15241.05,67008.17,1067008.17,1067008.17,0.00,0.0000
T00057,2021-05-27,2021-05-27 17:30:00+00:00,LONG,-1690.20,65317.97,1065317.97,1067008.17,1690.20,0.1584
T00058,2021-05-27,2021-05-27 19:30:00+00:00,LONG,-4418.88,60899.09,1060899.09,1067008.17,6109.08,0.5725
T00059,2021-05-27,2021-05-27 20:30:00+00:00,SHORT,-797.62,60101.47,1060101.47,1067008.17,6906.70,0.6473
T00060,2021-05-27,2021-05-27 22:00:00+00:00,SHORT,-855.02,59246.46,1059246.46,1067008.17,7761.71,0.7274
T00061,2021-05-27,2021-05-27 22:30:00+00:00,LONG,-4517.82,54728.64,1054728.64,1067008.17,12279.53,1.1508
T00062,2021-05-28,2021-05-28 01:00:00+00:00,SHORT,16426.93,71155.56,1071155.56,1071155.56,0.00,0.0000
T00063,2021-05-29,2021-05-29 02:00:00+00:00,SHORT,6138.25,77293.81,1077293.81,1077293.81,0.00,0.0000
T00064,2021-05-29,2021-05-29 03:30:00+00:00,LONG,-953.25,76340.56,1076340.56,1077293.81,953.25,0.0885
T00065,2021-05-29,2021-05-29 08:30:00+00:00,LONG,-493.66,75846.90,1075846.90,1077293.81,1446.91,0.1343
T00066,2021-05-30,2021-05-30 05:00:00+00:00,SHORT,-2576.84,73270.06,1073270.06,1077293.81,4023.75,0.3735
T00067,2021-05-30,2021-05-30 05:30:00+00:00,SHORT,-2453.42,70816.65,1070816.65,1077293.81,6477.16,0.6012
T00068,2021-05-31,2021-05-31 00:30:00+00:00,LONG,-2195.36,68621.29,1068621.29,1077293.81,8672.52,0.8050
T00069,2021-05-31,2021-05-31 01:30:00+00:00,SHORT,8305.10,76926.39,1076926.39,1077293.81,367.42,0.0341
T00070,2021-06-01,2021-06-01 07:00:00+00:00,LONG,2637.77,79564.16,1079564.16,1079564.16,0.00,0.0000
T00071,2021-06-01,2021-06-01 07:30:00+00:00,LONG,-2324.50,77239.66,1077239.66,1079564.16,2324.50,0.2153
T00072,2021-06-01,2021-06-01 08:00:00+00:00,SHORT,-2466.44,74773.21,1074773.21,1079564.16,4790.95,0.4438
T00073,2021-06-01,2021-06-01 08:30:00+00:00,SHORT,-1347.65,73425.56,1073425.56,1079564.16,6138.60,0.5686
T00074,2021-06-01,2021-06-01 15:00:00+00:00,LONG,-150.15,73275.41,1073275.41,1079564.16,6288.75,0.5825
T00075,2021-06-01,2021-06-01 23:30:00+00:00,SHORT,-4950.04,68325.37,1068325.37,1079564.16,11238.79,1.0410
T00076,2021-06-02,2021-06-02 00:00:00+00:00,LONG,-3945.53,64379.84,1064379.84,1079564.16,15184.32,1.4065
T00077,2021-06-02,2021-06-02 00:30:00+00:00,LONG,-2733.50,61646.33,1061646.33,1079564.16,17917.83,1.6597
T00078,2021-06-02,2021-06-02 02:30:00+00:00,SHORT,-4964.19,56682.14,1056682.14,1079564.16,22882.02,2.1196
T00079,2021-06-02,2021-06-02 03:00:00+00:00,SHORT,-178.47,56503.67,1056503.67,1079564.16,23060.49,2.1361
