trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-738.35,99261.65,-738.35,-0.7384
2,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-552.51,98709.14,-1290.86,-1.2909
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-541.96,98167.18,-1832.82,-1.8328
4,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-428.18,97739.0,-2261.0,-2.261
5,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-341.0,97398.0,-2602.0,-2.602
6,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-567.71,96830.29,-3169.71,-3.1697
7,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-539.22,96291.07,-3708.93,-3.7089
8,2026-03-30T14:20:00-04:00,2026-03-30,commodities,CLF,-604.64,95686.43,-4313.57,-4.3136
9,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-674.35,95012.08,-4987.92,-4.9879
10,2026-03-30T14:50:00-04:00,2026-03-30,commodities,GCF,425.45,95437.53,-4562.47,-4.5625
11,2026-03-30T14:55:00-04:00,2026-03-30,commodities,SIF,877.1,96314.63,-3685.37,-3.6854
12,2026-03-30T15:10:00-04:00,2026-03-30,commodities,HGF,247.77,96562.4,-3437.6,-3.4376
13,2026-03-30T15:20:00-04:00,2026-03-30,commodities,CLF,606.37,97168.77,-2831.23,-2.8312
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-393.17,96775.6,-3224.4,-3.2244
15,2026-03-31T10:00:00-04:00,2026-03-31,commodities,GCF,725.11,97500.71,-2499.29,-2.4993
16,2026-03-31T10:40:00-04:00,2026-03-31,commodities,CLF,-717.87,96782.84,-3217.16,-3.2172
17,2026-03-31T12:30:00-04:00,2026-03-31,commodities,NGF,-686.88,96095.96,-3904.04,-3.904
18,2026-03-31T12:35:00-04:00,2026-03-31,commodities,CLF,-851.21,95244.75,-4755.25,-4.7553
19,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-639.58,94605.17,-5394.83,-5.3948
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,SIF,1603.18,96208.35,-3791.65,-3.7917
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-1053.53,95154.82,-4845.18,-4.8452
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-584.61,94570.21,-5429.79,-5.4298
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-512.77,94057.44,-5942.56,-5.9426
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-181.11,93876.33,-6123.67,-6.1237
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-272.99,93603.34,-6396.66,-6.3967
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-99.99,93503.35,-6496.65,-6.4967
27,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-653.24,92850.11,-7149.89,-7.1499
28,2026-04-01T10:55:00-04:00,2026-04-01,commodities,HGF,-356.25,92493.86,-7506.14,-7.5061
29,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-314.82,92179.04,-7820.96,-7.821
30,2026-04-01T11:35:00-04:00,2026-04-01,commodities,CLF,402.12,92581.16,-7418.84,-7.4188
31,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-523.12,92058.04,-7941.96,-7.942
32,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-409.52,91648.52,-8351.48,-8.3515
33,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-525.66,91122.86,-8877.14,-8.8771
34,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-532.09,90590.77,-9409.23,-9.4092
35,2026-04-01T12:00:00+05:30,2026-04-01,equity,SBIN_NS,795.56,91386.33,-8613.67,-8.6137
36,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-249.88,91136.45,-8863.55,-8.8636
37,2026-04-01T12:15:00+05:30,2026-04-01,derivatives,CNXFMCG,-261.49,90874.96,-9125.04,-9.125
38,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-390.7,90484.26,-9515.74,-9.5157
39,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,-469.15,90015.11,-9984.89,-9.9849
40,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,-217.89,89797.22,-10202.78,-10.2028
41,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXAUTO,3.68,89800.9,-10199.1,-10.1991
42,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-187.83,89613.07,-10386.93,-10.3869
43,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,-296.79,89316.28,-10683.72,-10.6837
44,2026-04-01T13:00:00+05:30,2026-04-01,derivatives,NSEBANK,276.61,89592.89,-10407.11,-10.4071
45,2026-04-01T13:00:00-04:00,2026-04-01,commodities,NGF,1312.89,90905.78,-9094.22,-9.0942
46,2026-04-01T13:05:00+05:30,2026-04-01,equity,TCS_NS,579.92,91485.7,-8514.3,-8.5143
47,2026-04-01T13:05:00-04:00,2026-04-01,commodities,HGF,402.0,91887.7,-8112.3,-8.1123
48,2026-04-01T13:10:00-04:00,2026-04-01,commodities,CLF,-590.71,91296.99,-8703.01,-8.703
49,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-294.12,91002.87,-8997.13,-8.9971
50,2026-04-01T13:25:00+05:30,2026-04-01,equity,RELIANCE_NS,-170.89,90831.98,-9168.02,-9.168
