date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,5,8,-2001.35,775.09,-2776.43,-2.7764,97223.57,-2776.43,-2.7764
2026-03-31,13,5,8,-195.59,764.69,-960.31,-0.9877,96263.26,-3736.74,-3.7367
2026-04-01,54,30,24,2456.6,3055.96,-599.37,-0.6226,95663.89,-4336.11,-4.3361
2026-04-02,36,19,17,-770.01,2097.83,-2867.83,-2.9978,92796.06,-7203.94,-7.2039
2026-04-06,56,19,37,-9266.63,3308.15,-12574.81,-13.551,80221.25,-19778.75,-19.7787
2026-04-07,76,30,46,-5668.03,4300.11,-9968.22,-12.4259,70253.03,-29746.97,-29.747
2026-04-08,48,15,33,-5895.62,2819.05,-8714.69,-12.4047,61538.34,-38461.66,-38.4617
2026-04-09,56,27,29,140.9,3190.77,-3049.87,-4.956,58488.47,-41511.53,-41.5115
2026-04-10,73,29,44,-1727.69,4218.51,-5946.23,-10.1665,52542.24,-47457.76,-47.4578
2026-04-13,54,21,33,-2770.77,3036.21,-5806.99,-11.052,46735.25,-53264.75,-53.2647
2026-04-14,9,1,8,-1158.71,539.68,-1698.41,-3.6341,45036.84,-54963.16,-54.9632
2026-04-15,70,26,44,-1761.59,3863.23,-5624.78,-12.4893,39412.06,-60587.94,-60.5879
2026-04-16,66,35,31,-241.96,3791.31,-4033.25,-10.2335,35378.81,-64621.19,-64.6212
2026-04-17,69,23,46,-5446.53,3928.44,-9374.93,-26.4987,26003.88,-73996.12,-73.9961
2026-04-20,25,4,21,-4911.42,1491.2,-6402.62,-24.6218,19601.26,-80398.74,-80.3987
2026-04-21,49,24,25,324.24,2900.11,-2575.89,-13.1415,17025.37,-82974.63,-82.9746
2026-04-22,63,30,33,1295.18,3442.05,-2146.9,-12.61,14878.47,-85121.53,-85.1215
2026-04-23,66,26,40,-3723.81,3740.79,-7464.54,-50.1701,7413.93,-92586.07,-92.5861
2026-04-24,52,26,26,-442.14,2869.71,-3311.87,-44.6709,4102.06,-95897.94,-95.8979
2026-04-27,59,22,37,-4110.94,3352.28,-7463.25,-181.9391,-3361.19,-103361.19,-103.3612
2026-04-28,54,23,31,-2598.57,2984.64,-5583.26,166.1096,-8944.45,-108944.45,-108.9444
2026-04-29,20,10,10,875.58,1105.96,-230.37,2.5756,-9174.82,-109174.82,-109.1748
