trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-738.35,99261.65,-738.35,-0.7384
2,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-552.51,98709.14,-1290.86,-1.2909
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-541.96,98167.18,-1832.82,-1.8328
4,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-428.18,97739.0,-2261.0,-2.261
5,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-341.0,97398.0,-2602.0,-2.602
6,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-567.71,96830.29,-3169.71,-3.1697
7,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-539.22,96291.07,-3708.93,-3.7089
8,2026-03-30T14:20:00-04:00,2026-03-30,commodities,CLF,-604.64,95686.43,-4313.57,-4.3136
9,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-674.35,95012.08,-4987.92,-4.9879
10,2026-03-30T15:20:00-04:00,2026-03-30,commodities,CLF,606.37,95618.45,-4381.55,-4.3816
11,2026-03-30T15:20:00-04:00,2026-03-30,commodities,GCF,624.86,96243.31,-3756.69,-3.7567
12,2026-03-30T15:20:00-04:00,2026-03-30,commodities,HGF,254.8,96498.11,-3501.89,-3.5019
13,2026-03-30T15:20:00-04:00,2026-03-30,commodities,SIF,1234.09,97732.2,-2267.8,-2.2678
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-393.17,97339.03,-2660.97,-2.661
15,2026-03-31T10:40:00-04:00,2026-03-31,commodities,CLF,-717.87,96621.16,-3378.84,-3.3788
16,2026-03-31T12:30:00-04:00,2026-03-31,commodities,NGF,-686.88,95934.28,-4065.72,-4.0657
17,2026-03-31T12:35:00-04:00,2026-03-31,commodities,CLF,-851.21,95083.07,-4916.93,-4.9169
18,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-639.58,94443.49,-5556.51,-5.5565
19,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-1053.53,93389.96,-6610.04,-6.61
20,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-584.61,92805.35,-7194.65,-7.1947
21,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-512.77,92292.58,-7707.42,-7.7074
22,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-181.11,92111.47,-7888.53,-7.8885
23,2026-03-31T15:20:00-04:00,2026-03-31,commodities,GCF,1840.44,93951.91,-6048.09,-6.0481
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-272.99,93678.92,-6321.08,-6.3211
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-99.99,93578.93,-6421.07,-6.4211
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,SIF,2833.37,96412.3,-3587.7,-3.5877
27,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-653.24,95759.06,-4240.94,-4.2409
28,2026-04-01T10:55:00-04:00,2026-04-01,commodities,HGF,-356.25,95402.81,-4597.19,-4.5972
29,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-314.82,95087.99,-4912.01,-4.912
30,2026-04-01T11:35:00-04:00,2026-04-01,commodities,CLF,402.12,95490.11,-4509.89,-4.5099
31,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-523.12,94966.99,-5033.01,-5.033
32,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-409.52,94557.47,-5442.53,-5.4425
33,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-525.66,94031.81,-5968.19,-5.9682
34,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-532.09,93499.72,-6500.28,-6.5003
35,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-249.88,93249.84,-6750.16,-6.7502
36,2026-04-01T12:15:00+05:30,2026-04-01,derivatives,CNXFMCG,-261.49,92988.35,-7011.65,-7.0117
37,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-390.7,92597.65,-7402.35,-7.4024
38,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,-469.15,92128.5,-7871.5,-7.8715
39,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,-217.89,91910.61,-8089.39,-8.0894
40,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXAUTO,3.68,91914.29,-8085.71,-8.0857
41,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-187.83,91726.46,-8273.54,-8.2735
42,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,-296.79,91429.67,-8570.33,-8.5703
43,2026-04-01T13:10:00-04:00,2026-04-01,commodities,CLF,-590.71,90838.96,-9161.04,-9.161
44,2026-04-01T13:15:00+05:30,2026-04-01,equity,SBIN_NS,2138.53,92977.49,-7022.51,-7.0225
45,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-294.12,92683.37,-7316.63,-7.3166
46,2026-04-01T13:25:00+05:30,2026-04-01,equity,RELIANCE_NS,-170.89,92512.48,-7487.52,-7.4875
47,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-459.68,92052.8,-7947.2,-7.9472
48,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,-349.1,91703.7,-8296.3,-8.2963
49,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,CNXAUTO,-393.7,91310.0,-8690.0,-8.69
