trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-738.35,99261.65,-738.35,-0.7384
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,603.16,99864.81,-135.19,-0.1352
3,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-552.51,99312.3,-687.7,-0.6877
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-541.96,98770.34,-1229.66,-1.2297
5,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-428.18,98342.16,-1657.84,-1.6578
6,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-341.0,98001.16,-1998.84,-1.9988
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,161.67,98162.83,-1837.17,-1.8372
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,367.39,98530.22,-1469.78,-1.4698
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,73.88,98604.1,-1395.9,-1.3959
10,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-567.71,98036.39,-1963.61,-1.9636
11,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-539.22,97497.17,-2502.83,-2.5028
12,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-674.35,96822.82,-3177.18,-3.1772
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,400.75,97223.57,-2776.43,-2.7764
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-393.17,96830.4,-3169.6,-3.1696
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,537.31,97367.71,-2632.29,-2.6323
16,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,308.87,97676.58,-2323.42,-2.3234
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,724.35,98400.93,-1599.07,-1.5991
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,555.63,98956.56,-1043.44,-1.0434
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,651.28,99607.84,-392.16,-0.3922
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-639.58,98968.26,-1031.74,-1.0317
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-1053.53,97914.73,-2085.27,-2.0853
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-584.61,97330.12,-2669.88,-2.6699
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-512.77,96817.35,-3182.65,-3.1827
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-181.11,96636.24,-3363.76,-3.3638
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-272.99,96363.25,-3636.75,-3.6368
