sizing_method,trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
volatility_adjusted,15,2026-04-02T15:20:00+05:30,2026-04-02,equity,RELIANCE_NS,-290.9,102216.85,-388.44,-0.3786
volatility_adjusted,16,2026-04-02T09:40:00-04:00,2026-04-02,commodities,CLF,-945.24,101271.61,-1333.68,-1.2998
volatility_adjusted,17,2026-04-02T09:40:00-04:00,2026-04-02,commodities,GCF,-305.69,100965.92,-1639.37,-1.5977
volatility_adjusted,18,2026-04-06T11:45:00+05:30,2026-04-06,equity,ICICIBANK_NS,-1049.75,99916.17,-2689.12,-2.6208
volatility_adjusted,19,2026-04-06T12:25:00+05:30,2026-04-06,equity,HDFCBANK_NS,-792.15,99124.02,-3481.27,-3.3929
volatility_adjusted,20,2026-04-06T13:05:00+05:30,2026-04-06,equity,KOTAKBANK_NS,-1056.04,98067.98,-4537.31,-4.4221
volatility_adjusted,21,2026-04-06T15:20:00+05:30,2026-04-06,equity,BHARTIARTL_NS,-392.0,97675.98,-4929.31,-4.8041
volatility_adjusted,22,2026-04-06T15:20:00+05:30,2026-04-06,equity,RELIANCE_NS,958.6,98634.58,-3970.71,-3.8699
volatility_adjusted,23,2026-04-06T09:25:00-04:00,2026-04-06,commodities,HGF,-1035.99,97598.59,-5006.7,-4.8796
volatility_adjusted,24,2026-04-06T10:15:00-04:00,2026-04-06,commodities,CLF,-1035.87,96562.72,-6042.57,-5.8891
volatility_adjusted,25,2026-04-06T11:30:00-04:00,2026-04-06,commodities,GCF,-224.79,96337.93,-6267.36,-6.1082
volatility_adjusted,26,2026-04-06T15:20:00-04:00,2026-04-06,commodities,NGF,-880.11,95457.82,-7147.47,-6.966
volatility_adjusted,27,2026-04-07T10:00:00-04:00,2026-04-07,commodities,GCF,383.45,95841.27,-6764.02,-6.5923
volatility_adjusted,28,2026-04-07T10:05:00-04:00,2026-04-07,commodities,SIF,1133.49,96974.76,-5630.53,-5.4876
volatility_adjusted,29,2026-04-08T15:20:00+05:30,2026-04-08,derivatives,NSEI,271.8,97246.56,-5358.73,-5.2227
volatility_adjusted,30,2026-04-08T15:20:00+05:30,2026-04-08,equity,HDFCBANK_NS,323.7,97570.26,-5035.03,-4.9072
volatility_adjusted,31,2026-04-08T15:20:00+05:30,2026-04-08,equity,LT_NS,-258.0,97312.26,-5293.03,-5.1586
volatility_adjusted,32,2026-04-08T10:30:00-04:00,2026-04-08,commodities,SIF,1104.15,98416.41,-4188.88,-4.0825
volatility_adjusted,33,2026-04-09T12:55:00+05:30,2026-04-09,equity,INFY_NS,-1030.66,97385.75,-5219.54,-5.087
volatility_adjusted,34,2026-04-09T15:20:00+05:30,2026-04-09,equity,HDFCBANK_NS,617.8,98003.55,-4601.74,-4.4849
volatility_adjusted,35,2026-04-09T15:20:00+05:30,2026-04-09,equity,ITC_NS,-672.0,97331.55,-5273.74,-5.1398
volatility_adjusted,36,2026-04-09T15:20:00+05:30,2026-04-09,equity,RELIANCE_NS,156.4,97487.95,-5117.34,-4.9874
volatility_adjusted,37,2026-04-09T10:30:00-04:00,2026-04-09,commodities,SIF,-765.43,96722.52,-5882.77,-5.7334
volatility_adjusted,38,2026-04-09T15:20:00-04:00,2026-04-09,commodities,NGF,-903.33,95819.19,-6786.1,-6.6138
volatility_adjusted,39,2026-04-10T09:25:00+05:30,2026-04-10,equity,BHARTIARTL_NS,-339.37,95479.82,-7125.47,-6.9445
volatility_adjusted,40,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,NSEBANK,253.25,95733.07,-6872.22,-6.6977
volatility_adjusted,41,2026-04-10T15:20:00+05:30,2026-04-10,equity,ICICIBANK_NS,1109.2,96842.27,-5763.02,-5.6167
volatility_adjusted,42,2026-04-10T15:20:00+05:30,2026-04-10,equity,INFY_NS,572.2,97414.47,-5190.82,-5.059
volatility_adjusted,43,2026-04-10T15:20:00+05:30,2026-04-10,equity,LT_NS,254.3,97668.77,-4936.52,-4.8112
volatility_adjusted,44,2026-04-10T09:40:00-04:00,2026-04-10,commodities,SIF,-871.39,96797.38,-5807.91,-5.6604
volatility_adjusted,45,2026-04-10T15:20:00-04:00,2026-04-10,commodities,GCF,-188.0,96609.38,-5995.91,-5.8437
volatility_adjusted,46,2026-04-13T10:55:00-04:00,2026-04-13,commodities,SIF,-750.09,95859.29,-6746.0,-6.5747
volatility_adjusted,47,2026-04-14T09:30:00-04:00,2026-04-14,commodities,GCF,-260.16,95599.13,-7006.16,-6.8283
volatility_adjusted,48,2026-04-14T10:05:00-04:00,2026-04-14,commodities,CLF,1412.95,97012.08,-5593.21,-5.4512
volatility_adjusted,49,2026-04-14T13:40:00-04:00,2026-04-14,commodities,SIF,1106.67,98118.75,-4486.54,-4.3726
volatility_adjusted,50,2026-04-15T11:35:00+05:30,2026-04-15,equity,INFY_NS,-1025.27,97093.48,-5511.81,-5.3719
volatility_adjusted,51,2026-04-15T15:20:00+05:30,2026-04-15,derivatives,CNXFMCG,-174.35,96919.13,-5686.16,-5.5418
volatility_adjusted,52,2026-04-15T15:20:00+05:30,2026-04-15,equity,ITC_NS,-405.29,96513.84,-6091.45,-5.9368
volatility_adjusted,53,2026-04-15T15:20:00+05:30,2026-04-15,equity,LT_NS,-2.0,96511.84,-6093.45,-5.9387
volatility_adjusted,54,2026-04-15T09:55:00-04:00,2026-04-15,commodities,CLF,-1014.6,95497.24,-7108.05,-6.9276
volatility_adjusted,55,2026-04-15T10:35:00-04:00,2026-04-15,commodities,NGF,-1015.01,94482.23,-8123.06,-7.9168
volatility_adjusted,56,2026-04-15T11:35:00-04:00,2026-04-15,commodities,SIF,-743.58,93738.65,-8866.64,-8.6415
volatility_adjusted,57,2026-04-16T11:10:00+05:30,2026-04-16,equity,ITC_NS,-183.81,93554.84,-9050.45,-8.8206
volatility_adjusted,58,2026-04-16T12:00:00+05:30,2026-04-16,derivatives,NSEI,318.26,93873.1,-8732.19,-8.5105
volatility_adjusted,59,2026-04-16T13:00:00+05:30,2026-04-16,equity,BHARTIARTL_NS,1117.29,94990.39,-7614.9,-7.4215
volatility_adjusted,60,2026-04-16T15:20:00+05:30,2026-04-16,equity,KOTAKBANK_NS,651.1,95641.49,-6963.8,-6.787
volatility_adjusted,61,2026-04-16T15:20:00+05:30,2026-04-16,equity,RELIANCE_NS,-505.4,95136.09,-7469.2,-7.2795
volatility_adjusted,62,2026-04-16T09:35:00-04:00,2026-04-16,commodities,CLF,-915.23,94220.86,-8384.43,-8.1715
volatility_adjusted,63,2026-04-16T09:45:00-04:00,2026-04-16,commodities,SIF,-729.94,93490.92,-9114.37,-8.8829
volatility_adjusted,64,2026-04-17T15:20:00+05:30,2026-04-17,derivatives,CNXFMCG,712.45,94203.37,-8401.92,-8.1886
volatility_adjusted,65,2026-04-17T15:20:00+05:30,2026-04-17,equity,KOTAKBANK_NS,761.8,94965.17,-7640.12,-7.4461
volatility_adjusted,66,2026-04-17T15:20:00+05:30,2026-04-17,equity,RELIANCE_NS,867.71,95832.88,-6772.41,-6.6004
volatility_adjusted,67,2026-04-17T10:00:00-04:00,2026-04-17,commodities,GCF,-513.24,95319.64,-7285.65,-7.1007
volatility_adjusted,68,2026-04-17T10:15:00-04:00,2026-04-17,commodities,CLF,-693.65,94625.99,-7979.3,-7.7767
volatility_adjusted,69,2026-04-17T14:25:00-04:00,2026-04-17,commodities,SIF,-996.05,93629.94,-8975.35,-8.7475
volatility_adjusted,70,2026-04-17T15:20:00-04:00,2026-04-17,commodities,NGF,-929.27,92700.67,-9904.62,-9.6531
volatility_adjusted,71,2026-04-20T15:20:00+05:30,2026-04-20,equity,BHARTIARTL_NS,390.0,93090.67,-9514.62,-9.273
volatility_adjusted,72,2026-04-20T15:20:00+05:30,2026-04-20,equity,INFY_NS,152.99,93243.66,-9361.63,-9.1239
volatility_adjusted,73,2026-04-20T15:20:00+05:30,2026-04-20,equity,ITC_NS,56.05,93299.71,-9305.58,-9.0693
volatility_adjusted,74,2026-04-20T15:20:00+05:30,2026-04-20,equity,KOTAKBANK_NS,-49.55,93250.16,-9355.13,-9.1176
volatility_adjusted,75,2026-04-20T10:00:00-04:00,2026-04-20,commodities,NGF,-982.21,92267.95,-10337.34,-10.0749
volatility_adjusted,76,2026-04-20T10:20:00-04:00,2026-04-20,commodities,SIF,-640.24,91627.71,-10977.58,-10.6988
volatility_adjusted,77,2026-04-20T10:50:00-04:00,2026-04-20,commodities,HGF,-982.44,90645.27,-11960.02,-11.6563
volatility_adjusted,78,2026-04-21T09:50:00+05:30,2026-04-21,equity,ITC_NS,-438.05,90207.22,-12398.07,-12.0833
volatility_adjusted,79,2026-04-21T12:05:00+05:30,2026-04-21,equity,HDFCBANK_NS,-762.94,89444.28,-13161.01,-12.8268
volatility_adjusted,80,2026-04-21T12:05:00+05:30,2026-04-21,equity,ICICIBANK_NS,-261.01,89183.27,-13422.02,-13.0812
volatility_adjusted,81,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,CNXAUTO,-285.2,88898.07,-13707.22,-13.3592
volatility_adjusted,82,2026-04-21T15:20:00+05:30,2026-04-21,equity,BHARTIARTL_NS,-84.4,88813.67,-13791.62,-13.4414
volatility_adjusted,83,2026-04-21T09:50:00-04:00,2026-04-21,commodities,NGF,-937.87,87875.8,-14729.49,-14.3555
volatility_adjusted,84,2026-04-22T15:20:00+05:30,2026-04-22,derivatives,CNXIT,41.65,87917.45,-14687.84,-14.3149
volatility_adjusted,85,2026-04-22T15:20:00+05:30,2026-04-22,equity,ICICIBANK_NS,263.6,88181.05,-14424.24,-14.058
volatility_adjusted,86,2026-04-22T15:20:00+05:30,2026-04-22,equity,INFY_NS,94.3,88275.35,-14329.94,-13.9661
volatility_adjusted,87,2026-04-22T15:20:00+05:30,2026-04-22,equity,LT_NS,384.7,88660.05,-13945.24,-13.5912
volatility_adjusted,88,2026-04-22T14:45:00-04:00,2026-04-22,commodities,GCF,-176.94,88483.11,-14122.18,-13.7636
volatility_adjusted,89,2026-04-23T15:20:00+05:30,2026-04-23,derivatives,CNXAUTO,580.75,89063.86,-13541.43,-13.1976
volatility_adjusted,90,2026-04-23T15:20:00+05:30,2026-04-23,equity,KOTAKBANK_NS,-321.25,88742.61,-13862.68,-13.5107
volatility_adjusted,91,2026-04-23T09:40:00-04:00,2026-04-23,commodities,NGF,-937.1,87805.51,-14799.78,-14.424
volatility_adjusted,92,2026-04-23T09:40:00-04:00,2026-04-23,commodities,SIF,-936.73,86868.78,-15736.51,-15.3369
volatility_adjusted,93,2026-04-23T09:55:00-04:00,2026-04-23,commodities,GCF,-171.47,86697.31,-15907.98,-15.5041
volatility_adjusted,94,2026-04-23T13:05:00-04:00,2026-04-23,commodities,HGF,-916.84,85780.47,-16824.82,-16.3976
volatility_adjusted,95,2026-04-24T15:20:00+05:30,2026-04-24,derivatives,CNXFMCG,119.4,85899.87,-16705.42,-16.2812
volatility_adjusted,96,2026-04-24T15:20:00+05:30,2026-04-24,equity,HDFCBANK_NS,-169.9,85729.97,-16875.32,-16.4468
volatility_adjusted,97,2026-04-24T15:20:00+05:30,2026-04-24,equity,ITC_NS,226.9,85956.87,-16648.42,-16.2257
volatility_adjusted,98,2026-04-24T15:20:00+05:30,2026-04-24,equity,SBIN_NS,-135.0,85821.87,-16783.42,-16.3573
volatility_adjusted,99,2026-04-24T09:40:00-04:00,2026-04-24,commodities,SIF,-908.17,84913.7,-17691.59,-17.2424
volatility_adjusted,100,2026-04-24T13:30:00-04:00,2026-04-24,commodities,NGF,-908.09,84005.61,-18599.68,-18.1274
volatility_adjusted,101,2026-04-27T11:35:00+05:30,2026-04-27,equity,ITC_NS,-589.18,83416.43,-19188.86,-18.7016
volatility_adjusted,102,2026-04-27T15:20:00+05:30,2026-04-27,derivatives,CNXIT,347.4,83763.83,-18841.46,-18.363
volatility_adjusted,103,2026-04-27T15:20:00+05:30,2026-04-27,equity,INFY_NS,-243.2,83520.63,-19084.66,-18.6001
volatility_adjusted,104,2026-04-27T15:20:00+05:30,2026-04-27,equity,TCS_NS,597.5,84118.13,-18487.16,-18.0177
volatility_adjusted,105,2026-04-27T09:35:00-04:00,2026-04-27,commodities,NGF,-890.81,83227.32,-19377.97,-18.8859
volatility_adjusted,106,2026-04-27T09:45:00-04:00,2026-04-27,commodities,SIF,-816.63,82410.69,-20194.6,-19.6818
volatility_adjusted,107,2026-04-27T10:10:00-04:00,2026-04-27,commodities,CLF,-695.82,81714.87,-20890.42,-20.36
volatility_adjusted,108,2026-04-27T10:25:00-04:00,2026-04-27,commodities,HGF,-874.08,80840.79,-21764.5,-21.2119
volatility_adjusted,109,2026-04-28T11:20:00+05:30,2026-04-28,derivatives,NSEBANK,-257.07,80583.72,-22021.57,-21.4624
volatility_adjusted,110,2026-04-28T15:20:00+05:30,2026-04-28,equity,KOTAKBANK_NS,-372.0,80211.72,-22393.57,-21.825
volatility_adjusted,111,2026-04-28T10:05:00-04:00,2026-04-28,commodities,HGF,-851.87,79359.85,-23245.44,-22.6552
volatility_adjusted,112,2026-04-28T10:35:00-04:00,2026-04-28,commodities,CLF,-648.55,78711.3,-23893.99,-23.2873
volatility_adjusted,113,2026-04-28T11:15:00-04:00,2026-04-28,commodities,NGF,-843.32,77867.98,-24737.31,-24.1092
volatility_adjusted,114,2026-04-29T09:45:00+05:30,2026-04-29,equity,HDFCBANK_NS,-560.56,77307.42,-25297.87,-24.6555
volatility_adjusted,115,2026-04-29T12:10:00+05:30,2026-04-29,derivatives,CNXFMCG,490.62,77798.04,-24807.25,-24.1774
volatility_adjusted,116,2026-04-29T12:15:00+05:30,2026-04-29,equity,BHARTIARTL_NS,321.2,78119.24,-24486.05,-23.8643
volatility_adjusted,117,2026-04-29T12:15:00+05:30,2026-04-29,equity,ITC_NS,664.0,78783.24,-23822.05,-23.2172
volatility_adjusted,118,2026-04-29T12:15:00+05:30,2026-04-29,equity,LT_NS,117.5,78900.74,-23704.55,-23.1027
volatility_adjusted,119,2026-04-29T13:25:00+05:30,2026-04-29,derivatives,CNXAUTO,14.2,78914.94,-23690.35,-23.0888
