sizing_method,market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,atr_at_entry,slippage_points,quantity,equity_at_entry,risk_pct_budget,position_risk_amount,open_risk_before,portfolio_risk_limit,notional,open_notional_before,gross_exposure_limit,limiting_factor,sizing_note,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles,equity_after_exit
volatility_adjusted,commodities,CLF,2026-04-02,OPEN_EQUALS_HIGH,SHORT,2026-04-02T09:15:00-04:00,113.389999,113.440002,112.540001,113.110001,4723.0,13.6856,2026-04-02T09:30:00-04:00,111.900002,2026-04-02T09:35:00-04:00,111.719998,113.412677,108.33464,2026-04-02T09:40:00-04:00,113.612677,STOP_LOSS,1.07857,0.2,473,102216.85,1.0,895.24,255.69,6133.01,52843.56,101708.2,306650.55,volatility_budget,fixed_percent_risk,-895.24,50.0,-945.24,-1.7887,-1.0559,2,101271.61
volatility_adjusted,commodities,GCF,2026-04-02,OPEN_EQUALS_LOW,LONG,2026-04-02T09:15:00-04:00,4612.600098,4620.200195,4609.799805,4616.600098,579.0,-3.6573,2026-04-02T09:25:00-04:00,4622.700195,2026-04-02T09:30:00-04:00,4623.099902,4611.677578,4645.944552,2026-04-02T09:40:00-04:00,4611.477578,STOP_LOSS,13.621408,0.2,22,102216.85,1.0,255.69,0.0,6133.01,101708.2,0.0,306650.55,per_trade_allocation,fixed_percent_risk,-255.69,50.0,-305.69,-0.3006,-1.1955,3,100965.92
volatility_adjusted,equity,ICICIBANK_NS,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00+05:30,1213.199951,1213.199951,1202.900024,1207.599976,0.0,-0.2467,2026-04-06T09:25:00+05:30,1201.599976,2026-04-06T09:30:00+05:30,1201.3,1213.442591,1177.014818,2026-04-06T11:45:00+05:30,1213.642591,STOP_LOSS,5.042847,0.2,81,100965.92,1.0,999.75,2995.89,6057.96,97305.3,166823.25,302897.76,risk_budget,fixed_percent_risk,-999.75,50.0,-1049.75,-1.0788,-1.05,28,99916.17
volatility_adjusted,equity,HDFCBANK_NS,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00+05:30,760.0,760.0,746.200012,750.299988,0.0,1.3604,2026-04-06T09:40:00+05:30,746.049988,2026-04-06T09:45:00+05:30,745.8,760.152,717.096,2026-04-06T12:25:00+05:30,760.352,STOP_LOSS,3.832145,0.2,51,100965.92,1.0,742.15,3995.64,6057.96,38035.8,264128.55,302897.76,gross_exposure,fixed_percent_risk,-742.15,50.0,-792.15,-2.0826,-1.0674,33,99124.02
volatility_adjusted,equity,KOTAKBANK_NS,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00+05:30,358.0,358.0,351.649994,351.700012,0.0,0.1539,2026-04-06T09:20:00+05:30,350.549988,2026-04-06T09:25:00+05:30,350.349988,358.0716,334.906763,2026-04-06T13:05:00+05:30,358.2716,STOP_LOSS,1.850002,0.2,127,100965.92,1.0,1006.04,986.54,6057.96,44494.45,67757.8,302897.76,risk_budget,fixed_percent_risk,-1006.04,50.0,-1056.04,-2.3734,-1.0497,45,98067.98
volatility_adjusted,equity,BHARTIARTL_NS,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00+05:30,1808.5,1809.099976,1788.0,1789.800049,0.0,0.9264,2026-04-06T09:20:00+05:30,1783.800049,2026-04-06T09:25:00+05:30,1783.100049,1808.8617,1731.576746,2026-04-06T15:20:00+05:30,1792.100024,END_OF_DAY,8.057155,0.2,38,100965.92,1.0,986.54,0.0,6057.96,67757.8,0.0,302897.76,risk_budget,fixed_percent_risk,-342.0,50.0,-392.0,-0.5785,-0.3973,72,97675.98
volatility_adjusted,equity,RELIANCE_NS,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00+05:30,1355.0,1355.0,1336.400024,1338.699951,0.0,0.4150,2026-04-06T09:20:00+05:30,1331.599976,2026-04-06T09:25:00+05:30,1330.999951,1355.271,1282.457854,2026-04-06T15:20:00+05:30,1306.399951,END_OF_DAY,5.792855,0.2,41,100965.92,1.0,1003.31,1992.58,6057.96,54571.0,112252.25,302897.76,risk_budget,fixed_percent_risk,1008.6,50.0,958.6,1.7566,0.9554,72,98634.58
volatility_adjusted,commodities,HGF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,5.625,5.6325,5.625,5.6295,238.0,-0.3543,2026-04-06T09:20:00-04:00,5.633,2026-04-06T09:25:00-04:00,5.833,5.623875,6.25125,2026-04-06T09:25:00-04:00,5.423875,STOP_LOSS,0.008786,0.2,2410,98634.58,1.0,985.99,985.87,5918.07,14057.53,83205.6,295903.74,risk_budget,fixed_percent_risk,-985.99,50.0,-1035.99,-7.3697,-1.0507,1,97598.59
volatility_adjusted,commodities,CLF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,111.330002,111.889999,111.25,111.870003,2377.0,0.0090,2026-04-06T09:20:00-04:00,112.239998,2026-04-06T09:25:00-04:00,112.439998,111.307736,114.704522,2026-04-06T10:15:00-04:00,111.107736,STOP_LOSS,0.505715,0.2,740,98634.58,1.0,985.87,0.0,5918.07,83205.6,0.0,295903.74,risk_budget,fixed_percent_risk,-985.87,50.0,-1035.87,-1.245,-1.0507,11,96562.72
volatility_adjusted,commodities,GCF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,4694.700195,4695.200195,4689.200195,4689.200195,154.0,-0.1149,2026-04-06T11:10:00-04:00,4687.5,2026-04-06T11:15:00-04:00,4687.099805,4695.639135,4670.021143,2026-04-06T11:30:00-04:00,4695.839135,STOP_LOSS,10.321463,0.2,20,96562.72,1.0,174.79,975.73,5793.76,93742.0,6271.98,289688.16,per_trade_allocation,fixed_percent_risk,-174.79,50.0,-224.79,-0.2398,-1.2861,4,96337.93
volatility_adjusted,commodities,NGF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,2.864,2.865,2.856,2.857,917.0,2.2492,2026-04-06T09:20:00-04:00,2.852,2026-04-06T09:25:00-04:00,2.652,2.864573,2.226854,2026-04-06T15:20:00-04:00,3.003,END_OF_DAY,0.009929,0.2,2365,97598.59,1.0,975.73,985.87,5855.92,6271.98,83205.6,292795.77,risk_budget,fixed_percent_risk,-830.11,50.0,-880.11,-14.0325,-0.902,72,95457.82
volatility_adjusted,commodities,GCF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,4682.0,4682.700195,4675.299805,4676.200195,256.0,0.1647,2026-04-07T09:30:00-04:00,4673.0,2026-04-07T09:35:00-04:00,4672.000195,4682.9364,4650.127786,2026-04-07T10:00:00-04:00,4650.327786,TARGET,8.74285,0.2,20,95457.82,1.0,222.72,0.0,5727.47,93440.0,0.0,286373.46,per_trade_allocation,fixed_percent_risk,433.45,50.0,383.45,0.4104,1.7216,6,95841.27
volatility_adjusted,commodities,SIF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,72.245003,72.269997,72.040001,72.084999,78.0,-1.1020,2026-04-07T09:30:00-04:00,71.940002,2026-04-07T09:35:00-04:00,71.670003,72.259452,70.491105,2026-04-07T10:05:00-04:00,70.691105,TARGET,0.29,0.2,1209,95457.82,1.0,954.44,222.72,5727.47,86649.03,93440.0,286373.46,risk_budget,fixed_percent_risk,1183.49,50.0,1133.49,1.3081,1.1876,7,96974.76
volatility_adjusted,derivatives,NSEI,2026-04-08,OPEN_EQUALS_LOW,LONG,2026-04-08T09:15:00+05:30,23855.150391,23909.449219,23836.900391,23900.0,0.0,3.1113,2026-04-08T09:35:00+05:30,23913.900391,2026-04-08T09:40:00+05:30,23918.349609,23850.379361,24054.290107,2026-04-08T15:20:00+05:30,23998.800781,END_OF_DAY,89.435547,5.0,4,96974.76,1.0,291.88,0.0,5818.49,95673.4,0.0,290924.28,per_trade_allocation,fixed_percent_risk,321.8,50.0,271.8,0.2841,0.9312,69,97246.56
volatility_adjusted,equity,HDFCBANK_NS,2026-04-08,OPEN_EQUALS_LOW,LONG,2026-04-08T09:15:00+05:30,798.849976,809.349976,798.849976,807.900024,0.0,3.4646,2026-04-08T09:35:00+05:30,811.349976,2026-04-08T09:40:00+05:30,811.45,798.690206,836.969589,2026-04-08T15:20:00+05:30,816.500012,END_OF_DAY,5.017862,0.2,74,96974.76,1.0,959.02,291.88,5818.49,60047.3,95673.4,290924.28,risk_budget,fixed_percent_risk,373.7,50.0,323.7,0.5391,0.3375,69,97570.26
volatility_adjusted,equity,LT_NS,2026-04-08,OPEN_EQUALS_LOW,LONG,2026-04-08T09:15:00+05:30,3944.0,4021.199951,3944.0,4002.899902,0.0,5.9987,2026-04-08T11:45:00+05:30,4029.899902,2026-04-08T11:50:00+05:30,4031.899951,3943.2112,4209.277454,2026-04-08T15:20:00+05:30,4011.100049,END_OF_DAY,9.828561,0.2,10,96974.76,1.0,888.89,1250.9,5818.49,40319.0,155720.7,290924.28,risk_budget,fixed_percent_risk,-208.0,50.0,-258.0,-0.6399,-0.2902,43,97312.26
volatility_adjusted,commodities,SIF,2026-04-08,OPEN_EQUALS_HIGH,SHORT,2026-04-08T09:15:00-04:00,77.339996,77.385002,77.129997,77.160004,322.0,6.9931,2026-04-08T09:30:00-04:00,77.040001,2026-04-08T09:35:00-04:00,76.8,77.355464,75.689071,2026-04-08T10:30:00-04:00,75.889071,TARGET,0.26393,0.2,1267,97312.26,1.0,957.17,0.0,5838.74,97305.6,0.0,291936.78,per_trade_allocation,fixed_percent_risk,1154.15,50.0,1104.15,1.1347,1.1535,12,98416.41
volatility_adjusted,equity,INFY_NS,2026-04-09,OPEN_EQUALS_HIGH,SHORT,2026-04-09T09:15:00+05:30,1329.900024,1329.900024,1316.099976,1321.599976,0.0,-1.2035,2026-04-09T09:40:00+05:30,1315.199951,2026-04-09T09:45:00+05:30,1314.8,1330.166004,1284.067991,2026-04-09T12:55:00+05:30,1330.366004,STOP_LOSS,5.271423,0.2,63,98416.41,1.0,980.66,1959.45,5904.98,82832.4,180156.35,295249.23,risk_budget,fixed_percent_risk,-980.66,50.0,-1030.66,-1.2443,-1.051,39,97385.75
volatility_adjusted,equity,HDFCBANK_NS,2026-04-09,OPEN_EQUALS_HIGH,SHORT,2026-04-09T09:15:00+05:30,814.900024,814.900024,808.75,810.0,0.0,-0.2204,2026-04-09T09:30:00+05:30,806.0,2026-04-09T09:35:00+05:30,806.05,815.063004,788.023991,2026-04-09T15:20:00+05:30,799.749988,END_OF_DAY,2.407139,0.2,106,98416.41,1.0,976.58,982.87,5904.98,85441.3,94715.05,295249.23,risk_budget,fixed_percent_risk,667.8,50.0,617.8,0.7231,0.6326,70,98003.55
volatility_adjusted,equity,ITC_NS,2026-04-09,OPEN_EQUALS_LOW,LONG,2026-04-09T09:15:00+05:30,301.649994,304.049988,301.600006,304.049988,0.0,-0.0828,2026-04-09T09:20:00+05:30,304.399994,2026-04-09T09:25:00+05:30,304.550006,301.589664,310.470691,2026-04-09T15:20:00+05:30,302.55,END_OF_DAY,0.599995,0.2,311,98416.41,1.0,982.87,0.0,5904.98,94715.05,0.0,295249.23,risk_budget,fixed_percent_risk,-622.0,50.0,-672.0,-0.7095,-0.6837,72,97331.55
volatility_adjusted,equity,RELIANCE_NS,2026-04-09,OPEN_EQUALS_HIGH,SHORT,2026-04-09T09:15:00+05:30,1345.099976,1346.199951,1338.300049,1346.099976,0.0,-0.2669,2026-04-09T09:50:00+05:30,1338.199951,2026-04-09T09:55:00+05:30,1337.600049,1345.368996,1322.062155,2026-04-09T15:20:00+05:30,1329.000049,END_OF_DAY,3.299988,0.2,24,98416.41,1.0,191.25,2940.11,5904.98,32102.4,262988.75,295249.23,gross_exposure,fixed_percent_risk,206.4,50.0,156.4,0.4872,0.8178,66,97487.95
volatility_adjusted,commodities,SIF,2026-04-09,OPEN_EQUALS_LOW,LONG,2026-04-09T09:15:00-04:00,74.565002,74.654999,74.550003,74.605003,133.0,0.4648,2026-04-09T09:20:00-04:00,74.669998,2026-04-09T09:25:00-04:00,74.899997,74.550089,75.599812,2026-04-09T10:30:00-04:00,74.350089,STOP_LOSS,0.18,0.2,1301,97487.95,1.0,715.43,0.0,5849.28,97444.9,0.0,292463.85,per_trade_allocation,fixed_percent_risk,-715.43,50.0,-765.43,-0.7855,-1.0699,14,96722.52
volatility_adjusted,commodities,NGF,2026-04-09,OPEN_EQUALS_HIGH,SHORT,2026-04-09T09:15:00-04:00,2.731,2.733,2.727,2.73,1241.0,-0.1828,2026-04-09T09:25:00-04:00,2.725,2026-04-09T09:30:00-04:00,2.525,2.731546,2.111907,2026-04-09T15:20:00-04:00,2.881,END_OF_DAY,0.01,0.2,2397,97487.95,1.0,974.49,715.43,5849.28,6052.43,97444.9,292463.85,risk_budget,fixed_percent_risk,-853.33,50.0,-903.33,-14.9251,-0.927,71,95819.19
volatility_adjusted,equity,BHARTIARTL_NS,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00+05:30,1869.0,1870.5,1865.300049,1866.400024,0.0,0.4137,2026-04-10T09:20:00+05:30,1863.900024,2026-04-10T09:25:00+05:30,1863.899976,1869.3738,1852.952327,2026-04-10T09:25:00+05:30,1869.5738,STOP_LOSS,5.364284,0.2,51,95819.19,1.0,289.37,0.0,5749.15,95058.9,0.0,287457.57,per_trade_allocation,fixed_percent_risk,-289.37,50.0,-339.37,-0.357,-1.1728,1,95479.82
volatility_adjusted,derivatives,NSEBANK,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00+05:30,55193.550781,55581.25,55180.800781,55571.300781,0.0,0.6795,2026-04-10T09:25:00+05:30,55625.75,2026-04-10T09:30:00+05:30,55633.851562,55182.512071,56536.530545,2026-04-10T15:20:00+05:30,55937.101562,END_OF_DAY,140.08231,5.0,1,95479.82,1.0,456.34,943.27,5728.79,55633.85,79422.0,286439.46,per_trade_allocation,fixed_percent_risk,303.25,50.0,253.25,0.4552,0.555,71,95733.07
volatility_adjusted,equity,ICICIBANK_NS,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00+05:30,1288.5,1301.400024,1288.5,1301.300049,0.0,0.4757,2026-04-10T09:25:00+05:30,1302.5,2026-04-10T09:30:00+05:30,1303.000049,1288.2423,1332.515546,2026-04-10T15:20:00+05:30,1321.399976,END_OF_DAY,5.271441,0.2,63,95479.82,1.0,942.34,1399.61,5728.79,82089.0,135055.85,286439.46,risk_budget,fixed_percent_risk,1159.2,50.0,1109.2,1.3512,1.1771,71,96842.27
volatility_adjusted,equity,INFY_NS,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00+05:30,1317.0,1317.0,1302.699951,1306.900024,0.0,-1.0890,2026-04-10T09:20:00+05:30,1302.199951,2026-04-10T09:25:00+05:30,1301.999951,1317.2634,1271.473054,2026-04-10T15:20:00+05:30,1291.799976,END_OF_DAY,5.964312,0.2,61,95479.82,1.0,943.27,0.0,5728.79,79422.0,0.0,286439.46,risk_budget,fixed_percent_risk,622.2,50.0,572.2,0.7205,0.6066,72,97414.47
volatility_adjusted,equity,LT_NS,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00+05:30,3924.699951,3939.0,3923.699951,3936.5,0.0,0.8143,2026-04-10T09:30:00+05:30,3940.100098,2026-04-10T09:35:00+05:30,3940.399951,3923.915011,3973.369831,2026-04-10T15:20:00+05:30,3958.3,END_OF_DAY,10.24285,0.2,17,95479.82,1.0,283.64,2341.95,5728.79,66986.8,217144.85,286439.46,gross_exposure,fixed_percent_risk,304.3,50.0,254.3,0.3796,0.8965,70,97668.77
volatility_adjusted,commodities,SIF,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00-04:00,76.235001,76.43,76.18,76.315002,298.0,0.3158,2026-04-10T09:20:00-04:00,76.440002,2026-04-10T09:25:00-04:00,76.664996,76.219754,77.555482,2026-04-10T09:40:00-04:00,76.019754,STOP_LOSS,0.241785,0.2,1273,97668.77,1.0,821.39,0.0,5860.13,97594.54,0.0,293006.31,per_trade_allocation,fixed_percent_risk,-821.39,50.0,-871.39,-0.8929,-1.0609,4,96797.38
volatility_adjusted,commodities,GCF,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00-04:00,4796.799805,4797.700195,4790.200195,4796.5,1389.0,-0.0750,2026-04-10T11:35:00-04:00,4784.799805,2026-04-10T11:40:00-04:00,4784.900098,4797.759165,4759.181964,2026-04-10T15:20:00-04:00,4791.800098,END_OF_DAY,9.128488,0.2,20,96797.38,1.0,261.18,0.0,5807.84,95698.0,0.0,290392.14,per_trade_allocation,fixed_percent_risk,-138.0,50.0,-188.0,-0.1965,-0.7198,45,96609.38
volatility_adjusted,commodities,SIF,2026-04-13,OPEN_EQUALS_HIGH,SHORT,2026-04-13T09:15:00-04:00,74.120003,74.175003,74.019997,74.135002,200.0,-3.1681,2026-04-13T10:50:00-04:00,74.014999,2026-04-13T10:55:00-04:00,73.8,74.134827,73.130347,2026-04-13T10:55:00-04:00,74.334827,STOP_LOSS,0.279286,0.2,1309,96609.38,1.0,700.09,0.0,5796.56,96604.2,0.0,289828.14,per_trade_allocation,fixed_percent_risk,-700.09,50.0,-750.09,-0.7765,-1.0714,1,95859.29
volatility_adjusted,commodities,GCF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,4804.5,4810.299805,4803.299805,4809.799805,1210.0,0.8395,2026-04-14T09:20:00-04:00,4814.299805,2026-04-14T09:25:00-04:00,4814.400195,4803.5391,4836.122386,2026-04-14T09:30:00-04:00,4803.3391,STOP_LOSS,7.271345,0.2,19,95859.29,1.0,210.16,0.0,5751.56,91473.6,0.0,287577.87,per_trade_allocation,fixed_percent_risk,-210.16,50.0,-260.16,-0.2844,-1.2379,2,95599.13
volatility_adjusted,commodities,CLF,2026-04-14,OPEN_EQUALS_HIGH,SHORT,2026-04-14T09:15:00-04:00,96.080002,96.129997,95.330002,95.529999,2368.0,-1.6179,2026-04-14T09:40:00-04:00,95.209999,2026-04-14T09:45:00-04:00,95.020001,96.099218,92.861568,2026-04-14T10:05:00-04:00,93.061568,TARGET,0.420714,0.2,747,95599.13,1.0,955.57,0.0,5735.95,70979.94,0.0,286797.39,risk_budget,fixed_percent_risk,1462.95,50.0,1412.95,1.9906,1.4786,5,97012.08
