trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-637.37,99362.63,-637.37,-0.6374
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,703.49,100066.12,0.0,0.0
3,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-452.84,99613.28,-452.84,-0.4525
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-442.58,99170.7,-895.42,-0.8948
5,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-332.12,98838.58,-1227.54,-1.2267
6,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-241.18,98597.4,-1468.72,-1.4677
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,257.35,98854.75,-1211.37,-1.2106
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,467.13,99321.88,-744.24,-0.7437
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,173.77,99495.65,-570.47,-0.5701
10,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-467.37,99028.28,-1037.84,-1.0372
11,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-439.54,98588.74,-1477.38,-1.4764
12,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-574.08,98014.66,-2051.46,-2.0501
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,500.92,98515.58,-1550.54,-1.5495
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-293.39,98222.19,-1843.93,-1.8427
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,636.99,98859.18,-1206.94,-1.2061
16,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,405.96,99265.14,-800.98,-0.8005
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,825.28,100090.42,0.0,0.0
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,655.21,100745.63,0.0,0.0
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,751.62,101497.25,0.0,0.0
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-539.98,100957.27,-539.98,-0.532
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-998.96,99958.31,-1538.94,-1.5162
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-484.26,99474.05,-2023.2,-1.9934
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-413.08,99060.97,-2436.28,-2.4003
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-97.24,98963.73,-2533.52,-2.4961
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-172.83,98790.9,-2706.35,-2.6664
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,0.0,98790.9,-2706.35,-2.6664
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,1037.66,99828.56,-1668.69,-1.6441
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,705.96,100534.52,-962.73,-0.9485
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,220.39,100754.91,-742.34,-0.7314
30,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-553.0,100201.91,-1295.34,-1.2762
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,460.42,100662.33,-834.92,-0.8226
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,382.75,101045.08,-452.17,-0.4455
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,534.47,101579.55,0.0,0.0
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-216.0,101363.55,-216.0,-0.2126
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,242.27,101605.82,0.0,0.0
36,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-424.05,101181.77,-424.05,-0.4173
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,447.88,101629.65,0.0,0.0
38,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-319.36,101310.29,-319.36,-0.3142
39,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-425.81,100884.48,-745.17,-0.7332
40,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-432.42,100452.06,-1177.59,-1.1587
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,355.7,100807.76,-821.89,-0.8087
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-152.0,100655.76,-973.89,-0.9583
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,887.48,101543.24,-86.41,-0.085
44,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-300.5,101242.74,-386.91,-0.3807
45,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,-369.5,100873.24,-756.41,-0.7443
46,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,-120.0,100753.24,-876.41,-0.8624
47,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,334.71,101087.95,-541.7,-0.533
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-90.21,100997.74,-631.91,-0.6218
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,166.66,101164.4,-465.25,-0.4578
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,435.57,101599.97,-29.68,-0.0292
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,-196.8,101403.17,-226.48,-0.2228
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,276.76,101679.93,0.0,0.0
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,368.31,102048.24,0.0,0.0
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,315.78,102364.02,0.0,0.0
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,301.33,102665.35,0.0,0.0
56,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-202.79,102462.56,-202.79,-0.1975
57,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-359.99,102102.57,-562.78,-0.5482
58,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,-256.65,101845.92,-819.43,-0.7982
59,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,189.25,102035.17,-630.18,-0.6138
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-221.0,101814.17,-851.18,-0.8291
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,240.43,102054.6,-610.75,-0.5949
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,358.15,102412.75,-252.6,-0.246
63,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,294.96,102707.71,0.0,0.0
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,616.6,103324.31,0.0,0.0
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,174.94,103499.25,0.0,0.0
66,2026-04-01T14:05:00+05:30,2026-04-01,equity,ICICIBANK_NS,-348.11,103151.14,-348.11,-0.3363
67,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,CNXFMCG,-241.95,102909.19,-590.06,-0.5701
68,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,NSEBANK,-170.69,102738.5,-760.75,-0.735
69,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,337.71,103076.21,-423.04,-0.4087
70,2026-04-01T14:15:00-04:00,2026-04-01,commodities,HGF,157.09,103233.3,-265.95,-0.257
71,2026-04-01T14:15:00-04:00,2026-04-01,commodities,SIF,307.35,103540.65,0.0,0.0
72,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,-72.9,103467.75,-72.9,-0.0704
73,2026-04-01T14:35:00+05:30,2026-04-01,equity,LT_NS,476.25,103944.0,0.0,0.0
74,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,158.65,104102.65,0.0,0.0
