period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2021,235,2,10,0,2585,1,1267,1318,2137,448,0,0,113,110,0,-291.29,-1.31,16220.32,72.74,1016220.04,2021-08-17,1941.31,41877.16,2021-09-25,-2356.51,-55572.18,9,4,12506.60,239824.06,20.8268
2022,365,3,16,0,4672,0,2398,2274,3999,673,0,0,147,199,0,-24782.82,-71.63,-659717.98,-1906.70,356501.94,2022-08-15,944.60,38777.00,2022-03-02,-2014.28,-45753.65,6,9,24886.54,663953.82,65.3356
2023,365,3,10,0,4638,2,2388,2250,3861,775,2,0,162,190,0,710.08,2.02,28983.11,82.34,385485.11,2023-02-21,1502.94,60761.62,2023-11-01,-943.71,-27395.64,6,6,5884.22,210377.98,39.4322
2024,366,5,8,1,4392,3,2231,2161,3638,753,1,0,168,184,0,10474.57,29.76,197737.31,561.75,583222.10,2024-12-18,5497.13,52159.94,2024-08-09,-2419.97,-39964.83,7,7,10957.65,172379.90,43.1787
2025,365,5,4,0,4369,1,2254,2115,3604,764,1,0,176,180,0,2898.14,8.14,25730.69,72.28,608952.75,2025-11-16,2902.94,30488.25,2025-11-22,-4504.50,-53416.99,7,8,21637.58,220521.38,35.3114
2026,130,1,2,0,1403,1,718,685,1172,230,0,1,66,61,0,6656.92,52.42,77134.86,607.36,686087.57,2026-02-23,2358.78,35147.97,2026-03-17,-2615.89,-35236.50,6,6,8912.05,129343.25,17.0222
