sizing_method,trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
fractional_kelly,55,2026-04-15T10:35:00-04:00,2026-04-15,commodities,NGF,-679.81,101573.6,-3572.3,-3.3975
fractional_kelly,56,2026-04-15T11:35:00-04:00,2026-04-15,commodities,SIF,-333.38,101240.22,-3905.68,-3.7145
fractional_kelly,57,2026-04-16T11:10:00+05:30,2026-04-16,equity,ITC_NS,-427.51,100812.71,-4333.19,-4.1211
fractional_kelly,58,2026-04-16T12:00:00+05:30,2026-04-16,derivatives,NSEI,432.35,101245.06,-3900.84,-3.7099
fractional_kelly,59,2026-04-16T13:05:00+05:30,2026-04-16,equity,BHARTIARTL_NS,941.5,102186.56,-2959.34,-2.8145
fractional_kelly,60,2026-04-16T15:20:00+05:30,2026-04-16,equity,KOTAKBANK_NS,734.71,102921.27,-2224.63,-2.1158
fractional_kelly,61,2026-04-16T15:20:00+05:30,2026-04-16,equity,RELIANCE_NS,-286.61,102634.66,-2511.24,-2.3883
fractional_kelly,62,2026-04-16T09:35:00-04:00,2026-04-16,commodities,CLF,-573.08,102061.58,-3084.32,-2.9334
fractional_kelly,63,2026-04-16T09:45:00-04:00,2026-04-16,commodities,SIF,-322.38,101739.2,-3406.7,-3.24
fractional_kelly,64,2026-04-17T15:20:00+05:30,2026-04-17,derivatives,CNXFMCG,723.17,102462.37,-2683.53,-2.5522
fractional_kelly,65,2026-04-17T15:20:00+05:30,2026-04-17,equity,KOTAKBANK_NS,620.54,103082.91,-2062.99,-1.962
fractional_kelly,66,2026-04-17T15:20:00+05:30,2026-04-17,equity,RELIANCE_NS,666.44,103749.35,-1396.55,-1.3282
fractional_kelly,67,2026-04-17T09:45:00-04:00,2026-04-17,commodities,NGF,547.35,104296.7,-849.2,-0.8076
fractional_kelly,68,2026-04-17T10:00:00-04:00,2026-04-17,commodities,GCF,-606.41,103690.29,-1455.61,-1.3844
fractional_kelly,69,2026-04-17T10:15:00-04:00,2026-04-17,commodities,CLF,-1437.02,102253.27,-2892.63,-2.7511
fractional_kelly,70,2026-04-17T14:25:00-04:00,2026-04-17,commodities,SIF,-806.07,101447.2,-3698.7,-3.5177
fractional_kelly,71,2026-04-20T15:20:00+05:30,2026-04-20,equity,BHARTIARTL_NS,397.16,101844.36,-3301.54,-3.14
fractional_kelly,72,2026-04-20T15:20:00+05:30,2026-04-20,equity,INFY_NS,153.11,101997.47,-3148.43,-2.9943
fractional_kelly,73,2026-04-20T15:20:00+05:30,2026-04-20,equity,ITC_NS,147.75,102145.22,-3000.68,-2.8538
fractional_kelly,74,2026-04-20T15:20:00+05:30,2026-04-20,equity,KOTAKBANK_NS,0.85,102146.07,-2999.83,-2.853
fractional_kelly,75,2026-04-20T10:00:00-04:00,2026-04-20,commodities,NGF,-733.44,101412.63,-3733.27,-3.5506
fractional_kelly,76,2026-04-20T10:20:00-04:00,2026-04-20,commodities,SIF,-242.16,101170.47,-3975.43,-3.7809
fractional_kelly,77,2026-04-20T10:50:00-04:00,2026-04-20,commodities,HGF,-366.47,100804.0,-4341.9,-4.1294
fractional_kelly,78,2026-04-21T09:50:00+05:30,2026-04-21,equity,ITC_NS,-380.68,100423.32,-4722.58,-4.4915
fractional_kelly,79,2026-04-21T12:05:00+05:30,2026-04-21,equity,HDFCBANK_NS,-348.81,100074.51,-5071.39,-4.8232
fractional_kelly,80,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,NSEI,167.66,100242.17,-4903.73,-4.6637
fractional_kelly,81,2026-04-21T15:20:00+05:30,2026-04-21,equity,BHARTIARTL_NS,-33.81,100208.36,-4937.54,-4.6959
