sizing_method,trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
volatility_adjusted,16,2026-04-02T09:40:00-04:00,2026-04-02,commodities,CLF,-770.57,102810.21,-1084.92,-1.0442
volatility_adjusted,17,2026-04-02T09:40:00-04:00,2026-04-02,commodities,GCF,-348.47,102461.74,-1433.39,-1.3797
volatility_adjusted,18,2026-04-06T11:45:00+05:30,2026-04-06,equity,ICICIBANK_NS,-1078.31,101383.43,-2511.7,-2.4175
volatility_adjusted,19,2026-04-06T12:25:00+05:30,2026-04-06,equity,HDFCBANK_NS,-789.97,100593.46,-3301.67,-3.1779
volatility_adjusted,20,2026-04-06T13:05:00+05:30,2026-04-06,equity,KOTAKBANK_NS,-1047.5,99545.96,-4349.17,-4.1861
volatility_adjusted,21,2026-04-06T15:20:00+05:30,2026-04-06,equity,BHARTIARTL_NS,-394.73,99151.23,-4743.9,-4.566
volatility_adjusted,22,2026-04-06T15:20:00+05:30,2026-04-06,equity,RELIANCE_NS,970.93,100122.16,-3772.97,-3.6315
volatility_adjusted,23,2026-04-06T09:25:00-04:00,2026-04-06,commodities,HGF,-262.17,99859.99,-4035.14,-3.8839
volatility_adjusted,24,2026-04-06T10:10:00-04:00,2026-04-06,commodities,NGF,841.15,100701.14,-3193.99,-3.0742
volatility_adjusted,25,2026-04-06T10:15:00-04:00,2026-04-06,commodities,CLF,-930.24,99770.9,-4124.23,-3.9696
volatility_adjusted,26,2026-04-06T11:30:00-04:00,2026-04-06,commodities,GCF,-273.65,99497.25,-4397.88,-4.233
volatility_adjusted,27,2026-04-07T10:00:00-04:00,2026-04-07,commodities,GCF,411.93,99909.18,-3985.95,-3.8365
volatility_adjusted,28,2026-04-07T10:00:00-04:00,2026-04-07,commodities,SIF,1038.78,100947.96,-2947.17,-2.8367
volatility_adjusted,29,2026-04-08T15:20:00+05:30,2026-04-08,derivatives,NSEI,265.97,101213.93,-2681.2,-2.5807
volatility_adjusted,30,2026-04-08T15:20:00+05:30,2026-04-08,equity,HDFCBANK_NS,361.61,101575.54,-2319.59,-2.2326
volatility_adjusted,31,2026-04-08T15:20:00+05:30,2026-04-08,equity,LT_NS,-268.64,101306.9,-2588.23,-2.4912
volatility_adjusted,32,2026-04-08T10:15:00-04:00,2026-04-08,commodities,SIF,894.87,102201.77,-1693.36,-1.6299
volatility_adjusted,33,2026-04-09T12:55:00+05:30,2026-04-09,equity,INFY_NS,-1071.76,101130.01,-2765.12,-2.6615
volatility_adjusted,34,2026-04-09T15:20:00+05:30,2026-04-09,equity,HDFCBANK_NS,654.58,101784.59,-2110.54,-2.0314
volatility_adjusted,35,2026-04-09T15:20:00+05:30,2026-04-09,equity,ITC_NS,-637.69,101146.9,-2748.23,-2.6452
volatility_adjusted,36,2026-04-09T15:20:00+05:30,2026-04-09,equity,RELIANCE_NS,168.67,101315.57,-2579.56,-2.4828
volatility_adjusted,37,2026-04-09T09:35:00-04:00,2026-04-09,commodities,SIF,365.8,101681.37,-2213.76,-2.1308
volatility_adjusted,38,2026-04-09T10:00:00-04:00,2026-04-09,commodities,NGF,446.61,102127.98,-1767.15,-1.7009
volatility_adjusted,39,2026-04-10T09:25:00+05:30,2026-04-10,equity,BHARTIARTL_NS,-385.59,101742.39,-2152.74,-2.072
volatility_adjusted,40,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,NSEBANK,257.46,101999.85,-1895.28,-1.8242
volatility_adjusted,41,2026-04-10T15:20:00+05:30,2026-04-10,equity,ICICIBANK_NS,1171.68,103171.53,-723.6,-0.6965
volatility_adjusted,42,2026-04-10T15:20:00+05:30,2026-04-10,equity,INFY_NS,604.7,103776.23,-118.9,-0.1144
volatility_adjusted,43,2026-04-10T15:20:00+05:30,2026-04-10,equity,LT_NS,272.66,104048.89,0.0,0.0
volatility_adjusted,44,2026-04-10T15:20:00+05:30,2026-04-10,equity,TCS_NS,4.77,104053.66,0.0,0.0
volatility_adjusted,45,2026-04-10T09:40:00-04:00,2026-04-10,commodities,SIF,-437.36,103616.3,-437.36,-0.4203
volatility_adjusted,46,2026-04-10T15:20:00-04:00,2026-04-10,commodities,GCF,-237.06,103379.24,-674.42,-0.6481
volatility_adjusted,47,2026-04-13T10:55:00-04:00,2026-04-13,commodities,SIF,-291.83,103087.41,-966.25,-0.9286
volatility_adjusted,48,2026-04-14T09:30:00-04:00,2026-04-14,commodities,GCF,-324.87,102762.54,-1291.12,-1.2408
volatility_adjusted,49,2026-04-14T10:05:00-04:00,2026-04-14,commodities,CLF,1857.23,104619.77,0.0,0.0
volatility_adjusted,50,2026-04-14T10:25:00-04:00,2026-04-14,commodities,SIF,942.49,105562.26,0.0,0.0
volatility_adjusted,51,2026-04-15T11:35:00+05:30,2026-04-15,equity,INFY_NS,-1100.36,104461.9,-1100.36,-1.0424
volatility_adjusted,52,2026-04-15T15:20:00+05:30,2026-04-15,derivatives,CNXFMCG,-325.41,104136.49,-1425.77,-1.3506
volatility_adjusted,53,2026-04-15T15:20:00+05:30,2026-04-15,equity,ITC_NS,-348.85,103787.64,-1774.62,-1.6811
volatility_adjusted,54,2026-04-15T15:20:00+05:30,2026-04-15,equity,LT_NS,-41.86,103745.78,-1816.48,-1.7208
volatility_adjusted,55,2026-04-15T09:55:00-04:00,2026-04-15,commodities,CLF,-684.0,103061.78,-2500.48,-2.3687
volatility_adjusted,56,2026-04-15T10:35:00-04:00,2026-04-15,commodities,NGF,-685.16,102376.62,-3185.64,-3.0178
volatility_adjusted,57,2026-04-15T11:35:00-04:00,2026-04-15,commodities,SIF,-335.98,102040.64,-3521.62,-3.3361
volatility_adjusted,58,2026-04-16T11:10:00+05:30,2026-04-16,equity,ITC_NS,-28.28,102012.36,-3549.9,-3.3628
volatility_adjusted,59,2026-04-16T12:00:00+05:30,2026-04-16,derivatives,NSEI,432.35,102444.71,-3117.55,-2.9533
volatility_adjusted,60,2026-04-16T13:05:00+05:30,2026-04-16,equity,BHARTIARTL_NS,1232.92,103677.63,-1884.63,-1.7853
volatility_adjusted,61,2026-04-16T15:20:00+05:30,2026-04-16,equity,KOTAKBANK_NS,769.15,104446.78,-1115.48,-1.0567
volatility_adjusted,62,2026-04-16T15:20:00+05:30,2026-04-16,equity,RELIANCE_NS,-573.23,103873.55,-1688.71,-1.5997
volatility_adjusted,63,2026-04-16T09:35:00-04:00,2026-04-16,commodities,CLF,-580.04,103293.51,-2268.75,-2.1492
volatility_adjusted,64,2026-04-16T09:45:00-04:00,2026-04-16,commodities,SIF,-326.38,102967.13,-2595.13,-2.4584
volatility_adjusted,65,2026-04-17T15:20:00+05:30,2026-04-17,derivatives,CNXFMCG,723.17,103690.3,-1871.96,-1.7733
volatility_adjusted,66,2026-04-17T15:20:00+05:30,2026-04-17,equity,KOTAKBANK_NS,899.29,104589.59,-972.67,-0.9214
volatility_adjusted,67,2026-04-17T15:20:00+05:30,2026-04-17,equity,RELIANCE_NS,937.96,105527.55,-34.71,-0.0329
volatility_adjusted,68,2026-04-17T09:45:00-04:00,2026-04-17,commodities,NGF,501.62,106029.17,0.0,0.0
volatility_adjusted,69,2026-04-17T10:00:00-04:00,2026-04-17,commodities,GCF,-606.41,105422.76,-606.41,-0.5719
volatility_adjusted,70,2026-04-17T10:15:00-04:00,2026-04-17,commodities,CLF,-554.1,104868.66,-1160.51,-1.0945
volatility_adjusted,71,2026-04-17T14:25:00-04:00,2026-04-17,commodities,SIF,-826.66,104042.0,-1987.17,-1.8742
volatility_adjusted,72,2026-04-20T15:20:00+05:30,2026-04-20,equity,BHARTIARTL_NS,411.87,104453.87,-1575.3,-1.4857
volatility_adjusted,73,2026-04-20T15:20:00+05:30,2026-04-20,equity,INFY_NS,157.08,104610.95,-1418.22,-1.3376
volatility_adjusted,74,2026-04-20T15:20:00+05:30,2026-04-20,equity,ITC_NS,151.31,104762.26,-1266.91,-1.1949
volatility_adjusted,75,2026-04-20T15:20:00+05:30,2026-04-20,equity,KOTAKBANK_NS,0.34,104762.6,-1266.57,-1.1945
volatility_adjusted,76,2026-04-20T10:00:00-04:00,2026-04-20,commodities,NGF,-752.22,104010.38,-2018.79,-1.904
volatility_adjusted,77,2026-04-20T10:20:00-04:00,2026-04-20,commodities,SIF,-248.28,103762.1,-2267.07,-2.1382
volatility_adjusted,78,2026-04-20T10:50:00-04:00,2026-04-20,commodities,HGF,-375.88,103386.22,-2642.95,-2.4927
volatility_adjusted,79,2026-04-21T09:50:00+05:30,2026-04-21,equity,ITC_NS,-411.08,102975.14,-3054.03,-2.8804
volatility_adjusted,80,2026-04-21T12:05:00+05:30,2026-04-21,equity,HDFCBANK_NS,-858.61,102116.53,-3912.64,-3.6902
volatility_adjusted,81,2026-04-21T12:05:00+05:30,2026-04-21,equity,ICICIBANK_NS,-417.1,101699.43,-4329.74,-4.0835
volatility_adjusted,82,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,CNXAUTO,-285.18,101414.25,-4614.92,-4.3525
volatility_adjusted,83,2026-04-21T15:20:00+05:30,2026-04-21,equity,BHARTIARTL_NS,-108.21,101306.04,-4723.13,-4.4546
volatility_adjusted,84,2026-04-21T09:50:00-04:00,2026-04-21,commodities,NGF,-349.37,100956.67,-5072.5,-4.7841
volatility_adjusted,85,2026-04-22T15:20:00+05:30,2026-04-22,derivatives,CNXIT,71.1,101027.77,-5001.4,-4.717
volatility_adjusted,86,2026-04-22T15:20:00+05:30,2026-04-22,equity,ICICIBANK_NS,286.95,101314.72,-4714.45,-4.4464
volatility_adjusted,87,2026-04-22T15:20:00+05:30,2026-04-22,equity,INFY_NS,127.27,101441.99,-4587.18,-4.3263
volatility_adjusted,88,2026-04-22T15:20:00+05:30,2026-04-22,equity,LT_NS,409.66,101851.65,-4177.52,-3.94
volatility_adjusted,89,2026-04-22T14:45:00-04:00,2026-04-22,commodities,GCF,-239.62,101612.03,-4417.14,-4.166
volatility_adjusted,90,2026-04-23T15:20:00+05:30,2026-04-23,derivatives,CNXAUTO,582.92,102194.95,-3834.22,-3.6162
volatility_adjusted,91,2026-04-23T15:20:00+05:30,2026-04-23,equity,KOTAKBANK_NS,-323.37,101871.58,-4157.59,-3.9212
volatility_adjusted,92,2026-04-23T09:40:00-04:00,2026-04-23,commodities,NGF,-450.53,101421.05,-4608.12,-4.3461
volatility_adjusted,93,2026-04-23T09:40:00-04:00,2026-04-23,commodities,SIF,-665.34,100755.71,-5273.46,-4.9736
volatility_adjusted,94,2026-04-23T09:55:00-04:00,2026-04-23,commodities,GCF,-232.96,100522.75,-5506.42,-5.1933
volatility_adjusted,95,2026-04-23T11:10:00-04:00,2026-04-23,commodities,HGF,330.67,100853.42,-5175.75,-4.8814
volatility_adjusted,96,2026-04-24T15:20:00+05:30,2026-04-24,derivatives,CNXFMCG,128.53,100981.95,-5047.22,-4.7602
volatility_adjusted,97,2026-04-24T15:20:00+05:30,2026-04-24,equity,HDFCBANK_NS,-190.13,100791.82,-5237.35,-4.9395
volatility_adjusted,98,2026-04-24T15:20:00+05:30,2026-04-24,equity,ITC_NS,377.4,101169.22,-4859.95,-4.5836
volatility_adjusted,99,2026-04-24T15:20:00+05:30,2026-04-24,equity,SBIN_NS,-148.92,101020.3,-5008.87,-4.724
volatility_adjusted,100,2026-04-24T09:40:00-04:00,2026-04-24,commodities,SIF,-584.49,100435.81,-5593.36,-5.2753
volatility_adjusted,101,2026-04-24T11:45:00-04:00,2026-04-24,commodities,NGF,980.96,101416.77,-4612.4,-4.3501
volatility_adjusted,102,2026-04-27T11:35:00+05:30,2026-04-27,equity,ITC_NS,-619.05,100797.72,-5231.45,-4.934
volatility_adjusted,103,2026-04-27T15:20:00+05:30,2026-04-27,derivatives,CNXIT,359.26,101156.98,-4872.19,-4.5951
volatility_adjusted,104,2026-04-27T15:20:00+05:30,2026-04-27,equity,INFY_NS,-274.01,100882.97,-5146.2,-4.8536
volatility_adjusted,105,2026-04-27T15:20:00+05:30,2026-04-27,equity,TCS_NS,835.19,101718.16,-4311.01,-4.0659
volatility_adjusted,106,2026-04-27T09:35:00-04:00,2026-04-27,commodities,NGF,-524.5,101193.66,-4835.51,-4.5605
volatility_adjusted,107,2026-04-27T09:45:00-04:00,2026-04-27,commodities,SIF,-492.13,100701.53,-5327.64,-5.0247
volatility_adjusted,108,2026-04-27T10:10:00-04:00,2026-04-27,commodities,CLF,-468.23,100233.3,-5795.87,-5.4663
volatility_adjusted,109,2026-04-27T10:25:00-04:00,2026-04-27,commodities,HGF,-286.14,99947.16,-6082.01,-5.7362
volatility_adjusted,110,2026-04-28T11:20:00+05:30,2026-04-28,derivatives,NSEBANK,-253.02,99694.14,-6335.03,-5.9748
volatility_adjusted,111,2026-04-28T15:20:00+05:30,2026-04-28,equity,KOTAKBANK_NS,-411.26,99282.88,-6746.29,-6.3627
volatility_adjusted,112,2026-04-28T09:50:00-04:00,2026-04-28,commodities,CLF,790.68,100073.56,-5955.61,-5.617
volatility_adjusted,113,2026-04-28T10:05:00-04:00,2026-04-28,commodities,HGF,-313.37,99760.19,-6268.98,-5.9125
volatility_adjusted,114,2026-04-28T11:15:00-04:00,2026-04-28,commodities,NGF,-558.27,99201.92,-6827.25,-6.439
volatility_adjusted,115,2026-04-29T09:45:00+05:30,2026-04-29,equity,HDFCBANK_NS,-703.63,98498.29,-7530.88,-7.1026
volatility_adjusted,116,2026-04-29T12:15:00+05:30,2026-04-29,derivatives,CNXFMCG,514.81,99013.1,-7016.07,-6.6171
volatility_adjusted,117,2026-04-29T12:15:00+05:30,2026-04-29,equity,BHARTIARTL_NS,407.51,99420.61,-6608.56,-6.2328
volatility_adjusted,118,2026-04-29T12:15:00+05:30,2026-04-29,equity,INFY_NS,176.56,99597.17,-6432.0,-6.0663
volatility_adjusted,119,2026-04-29T12:15:00+05:30,2026-04-29,equity,ITC_NS,989.05,100586.22,-5442.95,-5.1334
volatility_adjusted,120,2026-04-29T12:15:00+05:30,2026-04-29,equity,LT_NS,208.63,100794.85,-5234.32,-4.9367
volatility_adjusted,121,2026-04-29T13:25:00+05:30,2026-04-29,derivatives,CNXAUTO,31.61,100826.46,-5202.71,-4.9069
