sizing_method,trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
fixed_fractional,65,2026-04-17T15:20:00+05:30,2026-04-17,equity,KOTAKBANK_NS,895.97,104290.22,-978.54,-0.9296
fixed_fractional,66,2026-04-17T15:20:00+05:30,2026-04-17,equity,RELIANCE_NS,925.61,105215.83,-52.93,-0.0503
fixed_fractional,67,2026-04-17T09:45:00-04:00,2026-04-17,commodities,NGF,555.09,105770.92,0.0,0.0
fixed_fractional,68,2026-04-17T10:00:00-04:00,2026-04-17,commodities,GCF,-606.41,105164.51,-606.41,-0.5733
fixed_fractional,69,2026-04-17T10:15:00-04:00,2026-04-17,commodities,CLF,-1099.1,104065.41,-1705.51,-1.6125
fixed_fractional,70,2026-04-17T14:25:00-04:00,2026-04-17,commodities,SIF,-820.23,103245.18,-2525.74,-2.3879
fixed_fractional,71,2026-04-20T15:20:00+05:30,2026-04-20,equity,BHARTIARTL_NS,404.52,103649.7,-2121.22,-2.0055
fixed_fractional,72,2026-04-20T15:20:00+05:30,2026-04-20,equity,INFY_NS,155.09,103804.79,-1966.13,-1.8589
fixed_fractional,73,2026-04-20T15:20:00+05:30,2026-04-20,equity,ITC_NS,150.42,103955.21,-1815.71,-1.7166
fixed_fractional,74,2026-04-20T15:20:00+05:30,2026-04-20,equity,KOTAKBANK_NS,1.03,103956.24,-1814.68,-1.7157
fixed_fractional,75,2026-04-20T10:00:00-04:00,2026-04-20,commodities,NGF,-746.43,103209.81,-2561.11,-2.4214
fixed_fractional,76,2026-04-20T10:20:00-04:00,2026-04-20,commodities,SIF,-246.37,102963.44,-2807.48,-2.6543
fixed_fractional,77,2026-04-20T10:50:00-04:00,2026-04-20,commodities,HGF,-372.98,102590.46,-3180.46,-3.0069
fixed_fractional,78,2026-04-21T09:50:00+05:30,2026-04-21,equity,ITC_NS,-407.43,102183.03,-3587.89,-3.3921
fixed_fractional,79,2026-04-21T12:05:00+05:30,2026-04-21,equity,HDFCBANK_NS,-851.9,101331.13,-4439.79,-4.1976
fixed_fractional,80,2026-04-21T12:05:00+05:30,2026-04-21,equity,ICICIBANK_NS,-401.06,100930.07,-4840.85,-4.5767
fixed_fractional,81,2026-04-21T15:20:00+05:30,2026-04-21,derivatives,CNXAUTO,-285.18,100644.89,-5126.03,-4.8464
fixed_fractional,82,2026-04-21T15:20:00+05:30,2026-04-21,equity,BHARTIARTL_NS,-108.21,100536.68,-5234.24,-4.9487
fixed_fractional,83,2026-04-21T09:50:00-04:00,2026-04-21,commodities,NGF,-346.72,100189.96,-5580.96,-5.2765
fixed_fractional,84,2026-04-22T15:20:00+05:30,2026-04-22,derivatives,CNXIT,71.1,100261.06,-5509.86,-5.2092
fixed_fractional,85,2026-04-22T15:20:00+05:30,2026-04-22,equity,ICICIBANK_NS,286.95,100548.01,-5222.91,-4.9379
fixed_fractional,86,2026-04-22T15:20:00+05:30,2026-04-22,equity,INFY_NS,127.27,100675.28,-5095.64,-4.8176
fixed_fractional,87,2026-04-22T15:20:00+05:30,2026-04-22,equity,LT_NS,409.66,101084.94,-4685.98,-4.4303
fixed_fractional,88,2026-04-22T14:45:00-04:00,2026-04-22,commodities,GCF,-239.62,100845.32,-4925.6,-4.6569
fixed_fractional,89,2026-04-23T15:20:00+05:30,2026-04-23,derivatives,CNXAUTO,582.92,101428.24,-4342.68,-4.1057
fixed_fractional,90,2026-04-23T15:20:00+05:30,2026-04-23,equity,KOTAKBANK_NS,-320.93,101107.31,-4663.61,-4.4092
fixed_fractional,91,2026-04-23T09:40:00-04:00,2026-04-23,commodities,NGF,-447.14,100660.17,-5110.75,-4.8319
fixed_fractional,92,2026-04-23T09:40:00-04:00,2026-04-23,commodities,SIF,-660.37,99999.8,-5771.12,-5.4562
fixed_fractional,93,2026-04-23T09:55:00-04:00,2026-04-23,commodities,GCF,-232.96,99766.84,-6004.08,-5.6765
fixed_fractional,94,2026-04-23T11:10:00-04:00,2026-04-23,commodities,HGF,328.19,100095.03,-5675.89,-5.3662
fixed_fractional,95,2026-04-24T15:20:00+05:30,2026-04-24,derivatives,CNXFMCG,128.53,100223.56,-5547.36,-5.2447
fixed_fractional,96,2026-04-24T15:20:00+05:30,2026-04-24,equity,HDFCBANK_NS,-188.64,100034.92,-5736.0,-5.423
fixed_fractional,97,2026-04-24T15:20:00+05:30,2026-04-24,equity,ITC_NS,374.6,100409.52,-5361.4,-5.0689
fixed_fractional,98,2026-04-24T15:20:00+05:30,2026-04-24,equity,SBIN_NS,-146.52,100263.0,-5507.92,-5.2074
fixed_fractional,99,2026-04-24T09:40:00-04:00,2026-04-24,commodities,SIF,-580.13,99682.87,-6088.05,-5.7559
fixed_fractional,100,2026-04-24T11:45:00-04:00,2026-04-24,commodities,NGF,973.63,100656.5,-5114.42,-4.8354
fixed_fractional,101,2026-04-27T11:35:00+05:30,2026-04-27,equity,ITC_NS,-615.32,100041.18,-5729.74,-5.4171
fixed_fractional,102,2026-04-27T15:20:00+05:30,2026-04-27,derivatives,CNXIT,359.26,100400.44,-5370.48,-5.0775
fixed_fractional,103,2026-04-27T15:20:00+05:30,2026-04-27,equity,INFY_NS,-268.64,100131.8,-5639.12,-5.3314
fixed_fractional,104,2026-04-27T15:20:00+05:30,2026-04-27,equity,RELIANCE_NS,27.65,100159.45,-5611.47,-5.3053
fixed_fractional,105,2026-04-27T15:20:00+05:30,2026-04-27,equity,TCS_NS,811.33,100970.78,-4800.14,-4.5382
fixed_fractional,106,2026-04-27T09:35:00-04:00,2026-04-27,commodities,NGF,-520.64,100450.14,-5320.78,-5.0305
fixed_fractional,107,2026-04-27T09:45:00-04:00,2026-04-27,commodities,SIF,-488.48,99961.66,-5809.26,-5.4923
fixed_fractional,108,2026-04-27T10:10:00-04:00,2026-04-27,commodities,CLF,-464.67,99496.99,-6273.93,-5.9316
fixed_fractional,109,2026-04-27T10:25:00-04:00,2026-04-27,commodities,HGF,-284.05,99212.94,-6557.98,-6.2002
fixed_fractional,110,2026-04-28T11:20:00+05:30,2026-04-28,derivatives,NSEBANK,-253.02,98959.92,-6811.0,-6.4394
fixed_fractional,111,2026-04-28T15:20:00+05:30,2026-04-28,equity,KOTAKBANK_NS,-408.48,98551.44,-7219.48,-6.8256
fixed_fractional,112,2026-04-28T09:50:00-04:00,2026-04-28,commodities,CLF,948.24,99499.68,-6271.24,-5.9291
fixed_fractional,113,2026-04-28T10:05:00-04:00,2026-04-28,commodities,HGF,-311.57,99188.11,-6582.81,-6.2236
fixed_fractional,114,2026-04-28T11:15:00-04:00,2026-04-28,commodities,NGF,-555.07,98633.04,-7137.88,-6.7484
fixed_fractional,115,2026-04-29T09:45:00+05:30,2026-04-29,equity,HDFCBANK_NS,-698.08,97934.96,-7835.96,-7.4084
fixed_fractional,116,2026-04-29T12:15:00+05:30,2026-04-29,derivatives,CNXFMCG,514.81,98449.77,-7321.15,-6.9217
fixed_fractional,117,2026-04-29T12:15:00+05:30,2026-04-29,equity,BHARTIARTL_NS,407.51,98857.28,-6913.64,-6.5364
fixed_fractional,118,2026-04-29T12:15:00+05:30,2026-04-29,equity,INFY_NS,167.73,99025.01,-6745.91,-6.3778
fixed_fractional,119,2026-04-29T12:15:00+05:30,2026-04-29,equity,ITC_NS,984.71,100009.72,-5761.2,-5.4469
fixed_fractional,120,2026-04-29T12:15:00+05:30,2026-04-29,equity,LT_NS,208.63,100218.35,-5552.57,-5.2496
fixed_fractional,121,2026-04-29T13:25:00+05:30,2026-04-29,derivatives,CNXAUTO,31.61,100249.96,-5520.96,-5.2197
