date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,0,13,-69368.2,139234.84,-208603.04,-20.8603,791396.96,-208603.04,-20.8603
2026-03-31,13,1,12,-75771.6,94643.78,-170415.38,-21.5335,620981.58,-379018.42,-37.9018
2026-04-01,54,14,40,-89020.85,152938.27,-241959.12,-38.964,379022.46,-620977.54,-62.0978
2026-04-02,36,13,23,-254.77,159586.53,-159841.3,-42.172,219181.16,-780818.84,-78.0819
2026-04-06,56,12,44,-174480.1,269390.19,-443870.29,-202.513,-224689.13,-1224689.13,-122.4689
2026-04-07,76,17,59,-76835.4,194375.26,-271210.66,120.7048,-495899.79,-1495899.79,-149.59
2026-04-08,48,10,38,-77138.19,220295.73,-297433.92,59.9786,-793333.71,-1793333.71,-179.3334
2026-04-09,56,13,43,-16243.96,148175.68,-164419.64,20.7252,-957753.35,-1957753.35,-195.7753
2026-04-10,73,13,60,-119257.18,254497.4,-373754.58,39.0241,-1331507.93,-2331507.93,-233.1508
2026-04-13,54,11,43,-34543.06,152693.52,-187236.58,14.062,-1518744.51,-2518744.51,-251.8745
2026-04-14,9,0,9,-83865.88,48271.53,-132137.41,8.7004,-1650881.92,-2650881.92,-265.0882
2026-04-15,70,10,60,-189807.65,208355.41,-398163.06,24.1182,-2049044.98,-3049044.98,-304.9045
2026-04-16,66,17,49,-84821.09,238769.8,-323590.89,15.7923,-2372635.87,-3372635.87,-337.2636
2026-04-17,69,11,58,-93942.56,109457.78,-203400.34,8.5728,-2576036.21,-3576036.21,-357.6036
2026-04-20,25,0,25,-147374.66,134926.64,-282301.3,10.9587,-2858337.51,-3858337.51,-385.8338
2026-04-21,49,6,43,-88359.48,110009.95,-198369.43,6.94,-3056706.94,-4056706.94,-405.6707
2026-04-22,63,17,46,-28779.39,325489.9,-354269.29,11.5899,-3410976.23,-4410976.23,-441.0976
2026-04-23,66,10,56,-115345.6,269953.34,-385298.94,11.2959,-3796275.17,-4796275.17,-479.6275
2026-04-24,52,10,42,-112935.45,173161.25,-286096.7,7.5362,-4082371.87,-5082371.87,-508.2372
2026-04-27,59,11,48,-98544.89,149386.41,-247931.3,6.0732,-4330303.17,-5330303.17,-533.0303
2026-04-28,54,10,44,-91819.36,193772.31,-285591.67,6.5952,-4615894.84,-5615894.84,-561.5895
2026-04-29,20,9,11,39884.99,9248.22,30636.77,-0.6637,-4585258.07,-5585258.07,-558.5258
