date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,0,13,-71406.58,139260.52,-210667.1,-21.0667,789332.9,-210667.1,-21.0667
2026-03-31,13,1,12,-69112.85,94727.65,-163840.5,-20.7568,625492.4,-374507.6,-37.4508
2026-04-01,54,14,40,-91112.72,152974.22,-244086.94,-39.0232,381405.46,-618594.54,-61.8595
2026-04-02,36,13,23,40842.76,159604.45,-118761.69,-31.1379,262643.77,-737356.23,-73.7356
2026-04-06,56,12,44,-148107.15,269395.82,-417502.97,-158.9617,-154859.2,-1154859.2,-115.4859
2026-04-07,76,16,60,-78547.11,194564.74,-273111.85,176.3614,-427971.05,-1427971.05,-142.7971
2026-04-08,48,10,38,-70686.89,220215.41,-290902.3,67.9724,-718873.35,-1718873.35,-171.8873
2026-04-09,56,11,45,-33129.54,148395.98,-181525.52,25.2514,-900398.87,-1900398.87,-190.0399
2026-04-10,73,14,59,-121691.33,254423.51,-376114.84,41.772,-1276513.71,-2276513.71,-227.6514
2026-04-13,54,11,43,-24409.78,152719.01,-177128.79,13.876,-1453642.5,-2453642.5,-245.3642
2026-04-14,9,0,9,-83549.96,48267.55,-131817.51,9.0681,-1585460.01,-2585460.01,-258.546
2026-04-15,70,10,60,-186116.42,208392.42,-394508.84,24.8829,-1979968.85,-2979968.85,-297.9969
2026-04-16,66,17,49,-88617.05,238764.97,-327382.02,16.5347,-2307350.87,-3307350.87,-330.7351
2026-04-17,69,11,58,-95033.51,109443.98,-204477.49,8.862,-2511828.36,-3511828.36,-351.1828
2026-04-20,25,0,25,-147374.66,134926.64,-282301.3,11.2389,-2794129.66,-3794129.66,-379.413
2026-04-21,49,6,43,-78781.91,110078.5,-188860.41,6.7592,-2982990.07,-3982990.07,-398.299
2026-04-22,63,17,46,-44171.56,325488.26,-369659.82,12.3923,-3352649.89,-4352649.89,-435.265
2026-04-23,66,11,55,-114264.88,270178.54,-384443.42,11.4669,-3737093.31,-4737093.31,-473.7093
2026-04-24,52,9,43,-131263.36,173348.94,-304612.3,8.151,-4041705.61,-5041705.61,-504.1706
2026-04-27,59,11,48,-87443.76,149391.78,-236835.54,5.8598,-4278541.15,-5278541.15,-527.8541
2026-04-28,54,10,44,-92155.16,193767.6,-285922.76,6.6827,-4564463.91,-5564463.91,-556.4464
2026-04-29,20,9,11,53241.85,9253.59,43988.26,-0.9637,-4520475.65,-5520475.65,-552.0476
