rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,1,equity,TCS_NS,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,2547.5,2547.8,2563.104345,2531.895655,2531.895655,2516.291311,2500.686966,2485.082622,2469.478277,10.402896,15.604345,2578.624638,2581.174775,2547.666667,28.6457,-2.012426,-0.827971,21.1994,0.0,72943.2,0.0,71.43,STRONG BEAR,392,998737.6,6077.7,0.2,1,3,2026-04-10T09:30:00+05:30,2532.095655,TP1,6156.1,399.79,5756.31,0.5764,0.9471
BEST,2,1,equity,INFY_NS,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1306.900024,1307.200024,1314.780903,1299.019145,1299.019145,1291.138266,1283.257387,1275.376509,1267.49563,5.253919,7.880879,1326.30873,1327.865836,1308.866659,24.869,-0.78661,0.6514,19.5352,0.0,252088.1,0.0,71.43,STRONG BEAR,764,998700.82,5944.59,0.2,1,2,2026-04-10T09:25:00+05:30,1299.219145,TP1,6097.39,399.8,5697.59,0.5705,0.9584
BEST,3,1,equity,LT_NS,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,4052.899902,4051.099902,4030.606053,4075.193752,4075.193752,4097.487601,4119.781451,4142.0753,4164.369149,14.862566,22.293849,3975.461061,3965.234768,4052.166667,85.7117,8.650313,3.988729,21.0325,0.0,83409.2,71.43,0.0,STRONG BULL,246,996570.58,5090.69,0.2,1,6,2026-04-15T09:45:00+05:30,4074.993752,TP1,5877.89,402.48,5475.41,0.5494,1.0756
BEST,4,1,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1331.211736,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,746,999043.22,5362.35,0.2,1,1,2026-04-06T09:20:00+05:30,1331.411736,TP1,5810.06,400.0,5410.06,0.5415,1.0089
BEST,5,1,equity,INFY_NS,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,1280.0,1279.600049,1288.013414,1271.986586,1271.986586,1263.973172,1255.959758,1247.946344,1239.93293,5.342276,8.013414,1306.190779,1309.70622,1282.93335,16.9364,-2.930896,-1.358425,28.4615,0.0,203195.4,0.0,85.71,STRONG BEAR,781,999367.64,6727.04,0.2,1,10,2026-04-22T10:05:00+05:30,1272.186586,TP1,5789.91,400.12,5389.79,0.5393,0.8012
BEST,6,1,equity,SBIN_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T10:30:00+05:30,2026-04-06T10:35:00+05:30,1012.900024,1012.8,1018.760831,1007.039218,1007.039218,1001.178411,995.317605,989.456798,983.595992,3.907204,5.860807,1014.714403,1014.789227,1019.058801,47.8206,1.121558,2.513415,22.322,114646.0,393033.0,0.0,71.43,STRONG BEAR,987,999633.6,6080.74,0.2,1,7,2026-04-06T11:05:00+05:30,1007.239218,TP1,5488.49,400.3,5088.19,0.509,0.8368
BEST,7,1,equity,ICICIBANK_NS,2026-04-21,BUY,BUY,LONG,2026-04-21T12:15:00+05:30,2026-04-21T12:20:00+05:30,1381.900024,1382.000049,1374.224782,1389.575266,1389.575266,1397.250508,1404.92575,1412.600992,1420.276235,5.116828,7.675242,1378.102281,1377.702002,1375.958052,55.0012,1.348828,2.343973,38.1441,73966.0,173942.8,71.43,14.29,STRONG BULL,723,999186.04,5766.12,0.2,1,20,2026-04-21T13:55:00+05:30,1389.375266,TP1,5332.28,403.26,4929.02,0.4933,0.8548
BEST,8,1,equity,HDFCBANK_NS,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,806.900024,806.900012,802.476542,811.323506,811.323506,815.746988,820.17047,824.593952,829.017434,2.948988,4.423482,796.954812,795.736221,807.450012,74.9965,1.09366,0.660841,20.0395,0.0,760799.3,57.14,14.29,STRONG BULL,1239,999749.12,5728.48,0.2,1,8,2026-04-15T09:55:00+05:30,811.123506,TP1,5232.91,403.43,4829.48,0.4831,0.8431
BEST,9,1,equity,ICICIBANK_NS,2026-04-10,BUY,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1301.300049,1301.500049,1294.238591,1308.361507,1308.361507,1315.422965,1322.484424,1329.545882,1336.60734,4.707639,7.061458,1285.363893,1283.820018,1297.066691,75.2002,0.410511,-1.415749,32.2459,0.0,608665.8,85.71,0.0,STRONG BULL,768,999552.04,5730.4,0.2,1,5,2026-04-10T09:40:00+05:30,1308.161507,TP1,5116.0,403.32,4712.68,0.4715,0.8224
BEST,10,1,derivatives,CNXIT,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,30819.25,30814.0,30993.818383,30644.681617,30644.681617,30470.113234,30295.544852,30120.976469,29946.408086,116.378922,174.568383,31535.746741,31629.862868,30846.349609,11.9263,-73.037,-23.831793,25.1583,0.0,0.0,0.0,85.71,STRONG BEAR,32,986048.0,5914.19,5.0,1,12,2026-04-22T10:15:00+05:30,30649.681617,TP1,5258.19,602.11,4656.08,0.4722,0.7873
