rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,2,equity,TCS_NS,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,2547.5,2547.8,2563.104345,2516.291311,2531.895655,2516.291311,2500.686966,2485.082622,2469.478277,10.402896,15.604345,2578.624638,2581.174775,2547.666667,28.6457,-2.012426,-0.827971,21.1994,0.0,72943.2,0.0,71.43,STRONG BEAR,392,998737.6,6077.7,0.2,2,4,2026-04-10T09:35:00+05:30,2516.491311,TP2,12273.01,398.04,11874.97,1.189,1.9539
BEST,2,2,equity,INFY_NS,2026-04-10,SELL,SELL,SHORT,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1306.900024,1307.200024,1314.780903,1291.138266,1299.019145,1291.138266,1283.257387,1275.376509,1267.49563,5.253919,7.880879,1326.30873,1327.865836,1308.866659,24.869,-0.78661,0.6514,19.5352,0.0,252088.1,0.0,71.43,STRONG BEAR,764,998700.82,5944.59,0.2,2,5,2026-04-10T09:40:00+05:30,1291.338266,TP2,12118.38,398.07,11720.31,1.1736,1.9716
BEST,3,2,equity,INFY_NS,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,1280.0,1279.600049,1288.013414,1263.973172,1271.986586,1263.973172,1255.959758,1247.946344,1239.93293,5.342276,8.013414,1306.190779,1309.70622,1282.93335,16.9364,-2.930896,-1.358425,28.4615,0.0,203195.4,0.0,85.71,STRONG BEAR,781,999367.64,6727.04,0.2,2,13,2026-04-22T10:20:00+05:30,1264.173172,TP2,12048.39,398.32,11650.07,1.1657,1.7318
BEST,4,2,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1323.723521,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,746,999043.22,5362.35,0.2,2,3,2026-04-06T09:30:00+05:30,1323.923521,TP2,11396.27,398.4,10997.87,1.1008,2.0509
BEST,5,2,equity,LT_NS,2026-04-15,BUY,BUY,LONG,2026-04-15T09:15:00+05:30,2026-04-15T09:20:00+05:30,4052.899902,4051.099902,4030.606053,4097.487601,4075.193752,4097.487601,4119.781451,4142.0753,4164.369149,14.862566,22.293849,3975.461061,3965.234768,4052.166667,85.7117,8.650313,3.988729,21.0325,0.0,83409.2,71.43,0.0,STRONG BULL,246,996570.58,5090.69,0.2,2,38,2026-04-15T12:25:00+05:30,4097.287601,TP2,11362.17,404.06,10958.11,1.0996,2.1526
BEST,6,2,derivatives,CNXIT,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,30819.25,30814.0,30993.818383,30470.113234,30644.681617,30470.113234,30295.544852,30120.976469,29946.408086,116.378922,174.568383,31535.746741,31629.862868,30846.349609,11.9263,-73.037,-23.831793,25.1583,0.0,0.0,0.0,85.71,STRONG BEAR,32,986048.0,5914.19,5.0,2,23,2026-04-22T11:10:00+05:30,30475.113234,TP2,10844.38,599.19,10245.19,1.039,1.7323
BEST,7,2,equity,ICICIBANK_NS,2026-04-10,BUY,BUY,LONG,2026-04-10T09:15:00+05:30,2026-04-10T09:20:00+05:30,1301.300049,1301.500049,1294.238591,1315.422965,1308.361507,1315.422965,1322.484424,1329.545882,1336.60734,4.707639,7.061458,1285.363893,1283.820018,1297.066691,75.2002,0.410511,-1.415749,32.2459,0.0,608665.8,85.71,0.0,STRONG BULL,768,999552.04,5730.4,0.2,2,9,2026-04-10T10:00:00+05:30,1315.222965,TP2,10539.2,404.88,10134.32,1.0139,1.7685
BEST,8,2,equity,INFY_NS,2026-04-07,BUY,BUY,LONG,2026-04-07T09:50:00+05:30,2026-04-07T09:55:00+05:30,1311.199951,1311.500049,1304.73976,1324.120334,1317.660143,1324.120334,1330.580526,1337.040718,1343.500909,4.306794,6.460192,1306.794303,1306.620385,1306.75032,57.1755,-0.154798,-0.656979,24.4981,115233.0,158508.05,71.43,0.0,STRONG BULL,762,999363.04,5303.74,0.2,2,6,2026-04-07T10:20:00+05:30,1323.920334,TP2,9464.26,404.51,9059.75,0.9066,1.7082
BEST,9,2,equity,ICICIBANK_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T10:25:00+05:30,2026-04-06T10:30:00+05:30,1209.5,1209.799976,1203.65315,1221.193701,1215.34685,1221.193701,1227.040551,1232.887402,1238.734252,3.8979,5.84685,1207.747153,1207.551522,1206.410078,54.4844,0.40988,0.486421,19.4885,139086.0,459274.55,57.14,14.29,STRONG BULL,826,999294.78,5242.48,0.2,2,33,2026-04-06T13:10:00+05:30,1220.993701,TP2,9246.02,404.42,8841.6,0.8848,1.6865
BEST,10,2,equity,LT_NS,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:15:00+05:30,2026-04-09T09:20:00+05:30,3967.899902,3969.499951,3985.505044,3932.689619,3950.294761,3932.689619,3915.084477,3897.479336,3879.874194,11.736761,17.605142,3998.11299,3999.974748,3964.233236,31.0844,-0.155647,2.195105,26.9842,0.0,61612.5,14.29,71.43,STRONG BEAR,251,996344.49,4067.48,0.2,2,6,2026-04-09T09:45:00+05:30,3932.889619,TP2,9189.19,398.07,8791.12,0.8823,2.1613
WORST,1,2,commodities,SIF,2026-04-21,SELL,SELL,SHORT,2026-04-21T09:15:00-04:00,2026-04-21T09:20:00-04:00,78.415001,78.200002,78.780547,77.683908,78.049454,77.683908,77.318361,76.952815,76.587268,0.243698,0.365547,79.72233,79.857682,78.361666,18.6828,-0.094831,-0.003857,17.0904,455.0,91.55,28.57,57.14,MILD BEAR,12787,999943.42,9980.84,0.2,0,3,2026-04-21T09:30:00-04:00,78.980547,STOP_LOSS,-9980.83,17363.95,-27344.78,-2.7346,-2.7397
WORST,2,2,commodities,CLF,2026-04-28,SELL,SELL,SHORT,2026-04-28T12:50:00-04:00,2026-04-28T12:55:00-04:00,99.209999,99.009999,99.805588,98.018821,98.61441,98.018821,97.423232,96.827643,96.232054,0.397059,0.595589,99.572481,99.600866,99.657691,42.0653,0.048165,0.134951,10.9314,1766.0,1349.1,0.0,85.71,STRONG BEAR,10044,994456.43,9999.7,0.2,0,4,2026-04-28T13:10:00-04:00,100.005588,STOP_LOSS,-9999.7,17269.85,-27269.55,-2.7422,-2.727
WORST,3,2,commodities,CLF,2026-03-31,SELL,SELL,SHORT,2026-03-31T09:45:00-04:00,2026-03-31T09:50:00-04:00,102.870003,102.679997,103.515344,101.57932,102.224661,101.57932,100.933978,100.288636,99.643295,0.430228,0.645342,103.34161,103.343828,103.296883,43.0639,0.04757,0.114881,15.3561,3404.0,2158.15,0.0,85.71,STRONG BEAR,9658,991683.41,9999.38,0.2,1,11,2026-03-31T10:40:00-04:00,103.715344,STOP_LOSS,-9999.38,17222.17,-27221.55,-2.745,-2.7223
WORST,4,2,commodities,SIF,2026-04-16,SELL,SELL,SHORT,2026-04-16T09:50:00-04:00,2026-04-16T09:55:00-04:00,78.605003,78.410001,78.97171,77.87159,78.238297,77.87159,77.504883,77.138176,76.77147,0.244471,0.366707,79.389399,79.449796,79.302772,26.6523,-0.035391,0.018351,21.8625,1430.0,191.0,0.0,85.71,STRONG BEAR,12753,999962.74,9714.08,0.2,1,4,2026-04-16T10:10:00-04:00,79.17171,STOP_LOSS,-9714.08,17360.92,-27075.0,-2.7076,-2.7872
WORST,5,2,commodities,CLF,2026-03-30,SELL,SELL,SHORT,2026-03-30T14:15:00-04:00,2026-03-30T14:20:00-04:00,102.440002,102.240002,103.028204,101.2636,101.851801,101.2636,100.675399,100.087198,99.498997,0.392134,0.588201,103.005304,103.061645,102.534855,39.0219,0.029376,0.152161,15.7692,4338.0,1958.7,0.0,85.71,STRONG BEAR,9780,999907.22,9664.61,0.2,0,3,2026-03-30T14:30:00-04:00,103.228204,STOP_LOSS,-9664.61,17359.34,-27023.95,-2.7026,-2.7962
WORST,6,2,commodities,SIF,2026-04-10,BUY,BUY,LONG,2026-04-10T09:20:00-04:00,2026-04-10T09:25:00-04:00,76.440002,76.664996,76.107801,77.104406,76.772204,77.104406,77.436608,77.76881,78.101011,0.221468,0.332202,76.161862,76.161037,76.382924,57.9592,-0.004497,-0.027366,27.0039,456.0,180.05,100.0,0.0,STRONG BULL,13043,999941.55,9876.1,0.2,1,27,2026-04-10T11:35:00-04:00,75.907801,STOP_LOSS,-9876.1,17113.8,-26989.9,-2.6991,-2.7328
WORST,7,2,commodities,SIF,2026-04-06,SELL,SELL,SHORT,2026-04-06T13:10:00-04:00,2026-04-06T13:15:00-04:00,72.485001,72.289998,72.782181,71.89064,72.18782,71.89064,71.59346,71.29628,70.9991,0.19812,0.29718,72.647219,72.659167,72.661567,41.1214,-0.003944,0.012352,12.5244,215.0,88.35,0.0,85.71,STRONG BEAR,13833,999987.54,9574.97,0.2,0,2,2026-04-06T13:20:00-04:00,72.982181,STOP_LOSS,-9574.96,17359.59,-26934.55,-2.6935,-2.813
WORST,8,2,commodities,CLF,2026-04-28,BUY,BUY,LONG,2026-04-28T13:10:00-04:00,2026-04-28T13:15:00-04:00,99.93,100.140002,99.364873,101.060255,100.495128,101.060255,101.625382,102.190509,102.755637,0.376752,0.565127,99.605512,99.598619,99.651592,58.6711,0.044523,0.069554,10.7526,2017.0,1250.4,71.43,14.29,STRONG BULL,9986,999998.06,9737.64,0.2,0,14,2026-04-28T14:20:00-04:00,99.164873,STOP_LOSS,-9737.64,17116.51,-26854.15,-2.6854,-2.7578
WORST,9,2,commodities,CLF,2026-03-30,SELL,SELL,SHORT,2026-03-30T11:40:00-04:00,2026-03-30T11:45:00-04:00,101.529999,101.340001,102.187734,100.214529,100.872264,100.214529,99.556794,98.899059,98.241324,0.43849,0.657735,102.075535,102.096368,102.124457,42.1444,0.021893,0.084693,13.0405,2423.0,2776.1,0.0,71.43,STRONG BEAR,9544,967188.97,9999.56,0.2,0,2,2026-03-30T11:50:00-04:00,102.387734,STOP_LOSS,-9999.56,16801.07,-26800.63,-2.771,-2.6802
