target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
5,commodities,CLF,2026-04-06,SELL,SELL,SHORT,2026-04-06T12:35:00-04:00,2026-04-06T12:40:00-04:00,111.730003,111.490002,112.456736,108.096338,111.00327,110.276537,109.549804,108.823071,108.096338,0.484489,0.726733,111.792575,111.797256,111.806111,49.1067,0.021845,0.057627,13.0381,585.0,1114.55,0.0,71.43,STRONG BEAR,8570,955469.32,9998.91,0.2,0,5,2026-04-06T13:00:00-04:00,112.439998,OPPOSITE_SIGNAL,-8141.46,16576.18,-24717.64,-2.587,-2.472
5,commodities,CLF,2026-04-06,BUY,BUY,LONG,2026-04-06T12:55:00-04:00,2026-04-06T13:00:00-04:00,112.25,112.439998,111.530566,115.847169,112.969434,113.688868,114.408302,115.127735,115.847169,0.479623,0.719434,111.839023,111.805561,111.805547,57.7072,0.035315,0.024909,13.1597,1260.0,1037.15,85.71,0.0,STRONG BULL,8893,999928.9,9866.18,0.2,2,20,2026-04-06T14:35:00-04:00,112.160001,OPPOSITE_SIGNAL,-2490.02,17206.61,-19696.63,-1.9698,-1.9964
5,commodities,CLF,2026-04-06,SELL,SELL,SHORT,2026-04-06T14:30:00-04:00,2026-04-06T14:35:00-04:00,112.379997,112.160001,113.311877,107.720598,111.448117,110.516238,109.584358,108.652478,107.720598,0.621253,0.93188,112.939078,112.961491,112.282542,43.522,0.119213,0.322587,20.4416,3231.0,2395.4,28.57,57.14,MILD BEAR,7397,829647.52,9999.83,0.2,0,10,2026-04-06T15:20:00-04:00,113.110004,SESSION_END,-7027.17,14399.01,-21426.18,-2.5826,-2.1427
5,commodities,CLF,2026-04-07,BUY,BUY,LONG,2026-04-07T09:15:00-04:00,2026-04-07T09:20:00-04:00,115.660004,115.860004,114.731834,120.300851,116.588173,117.516343,118.444512,119.372681,120.300851,0.61878,0.928169,113.236431,112.957491,115.459999,77.1695,0.205234,0.018323,23.2723,1477.0,1857.55,71.43,0.0,STRONG BULL,7529,872309.97,9999.79,0.2,2,32,2026-04-07T11:55:00-04:00,115.130002,OPPOSITE_SIGNAL,-5496.19,14974.72,-20470.91,-2.3467,-2.0471
5,commodities,CLF,2026-04-07,SELL,SELL,SHORT,2026-04-07T11:50:00-04:00,2026-04-07T11:55:00-04:00,115.330002,115.130002,116.253439,110.712817,114.406565,113.483128,112.559691,111.636254,110.712817,0.615625,0.923437,115.9684,116.000057,116.232336,44.4894,0.161403,0.405659,21.2035,2041.0,2828.75,0.0,71.43,STRONG BEAR,7556,869922.29,9999.89,0.2,3,38,2026-04-07T15:00:00-04:00,115.299998,OPPOSITE_SIGNAL,-1284.49,15019.08,-16303.57,-1.8741,-1.6304
5,commodities,CLF,2026-04-07,BUY,BUY,LONG,2026-04-07T14:55:00-04:00,2026-04-07T15:00:00-04:00,115.120003,115.299998,114.204573,119.697154,116.035433,116.950863,117.866293,118.781724,119.697154,0.610287,0.91543,114.285081,114.232307,115.065125,59.6118,-0.099177,-0.327968,26.6474,1964.0,3382.7,85.71,0.0,STRONG BULL,7719,890000.69,9999.39,0.2,0,4,2026-04-07T15:15:00-04:00,114.004573,STOP_LOSS,-9999.39,15222.14,-25221.53,-2.8339,-2.5223
5,commodities,CLF,2026-04-07,SELL,SELL,SHORT,2026-04-07T15:15:00-04:00,2026-04-07T15:20:00-04:00,112.440002,112.240002,113.616711,106.55646,111.263294,110.086585,108.909877,107.733168,106.55646,0.784472,1.176709,114.238562,114.265877,115.014099,35.3278,-0.08303,-0.13457,24.1317,5495.0,3393.1,14.29,71.43,STRONG BEAR,6342,711826.1,9999.49,0.2,0,1,2026-04-07T15:20:00-04:00,113.390002,SESSION_END,-7293.3,12376.78,-19670.08,-2.7633,-1.9671
5,commodities,CLF,2026-04-08,BUY,BUY,LONG,2026-04-08T13:30:00-04:00,2026-04-08T13:35:00-04:00,95.599998,95.789996,94.658301,100.308486,96.541696,97.483393,98.425091,99.366789,100.308486,0.627798,0.941698,95.225289,95.222293,94.599962,51.4742,-0.243728,-0.487471,23.9219,2944.0,2597.9,71.43,14.29,STRONG BULL,7509,719287.08,9999.7,0.2,0,4,2026-04-08T13:50:00-04:00,94.880002,OPPOSITE_SIGNAL,-6833.15,12327.11,-19160.26,-2.6638,-1.9161
5,commodities,CLF,2026-04-08,SELL,SELL,SHORT,2026-04-08T13:45:00-04:00,2026-04-08T13:50:00-04:00,95.089996,94.880002,95.996198,90.558988,94.183795,93.277593,92.371391,91.46519,90.558988,0.604134,0.906202,95.217186,95.224179,94.632148,46.2828,-0.186991,-0.341873,19.8059,2365.0,2711.15,28.57,42.86,MILD BEAR,7597,720803.37,9999.14,0.2,0,3,2026-04-08T14:00:00-04:00,95.509998,OPPOSITE_SIGNAL,-4786.08,12499.54,-17285.62,-2.3981,-1.7287
5,commodities,CLF,2026-04-08,BUY,BUY,LONG,2026-04-08T13:55:00-04:00,2026-04-08T14:00:00-04:00,95.32,95.509998,94.474958,99.545207,96.165041,97.010083,97.855124,98.700166,99.545207,0.563361,0.845042,95.231799,95.229239,94.643502,49.08,-0.150098,-0.276607,17.3417,1930.0,2580.1,42.86,28.57,MILD BULL,8096,773248.94,9998.88,0.2,0,1,2026-04-08T14:00:00-04:00,94.274958,STOP_LOSS,-9998.88,13214.95,-23213.83,-3.0021,-2.3216
5,commodities,CLF,2026-04-08,SELL,SELL,SHORT,2026-04-08T14:00:00-04:00,2026-04-08T14:05:00-04:00,94.360001,94.109998,95.257182,89.874092,93.462819,92.565637,91.668455,90.771274,89.874092,0.598121,0.897182,95.05744,95.150217,94.644368,39.5555,-0.206495,-0.262584,17.2764,4967.0,2746.65,14.29,71.43,STRONG BEAR,7422,698484.4,9998.81,0.2,0,4,2026-04-08T14:20:00-04:00,95.457182,STOP_LOSS,-9998.8,12181.49,-22180.29,-3.1755,-2.2183
5,commodities,CLF,2026-04-08,BUY,BUY,LONG,2026-04-08T14:55:00-04:00,2026-04-08T15:00:00-04:00,95.43,95.63,94.513286,100.013571,96.346714,97.263428,98.180142,99.096856,100.013571,0.611143,0.916714,94.960845,94.938173,94.647143,54.3056,-0.081643,-0.193891,13.3118,1814.0,4291.85,71.43,0.0,STRONG BULL,7594,726214.22,9999.13,0.2,1,5,2026-04-08T15:20:00-04:00,96.469998,SESSION_END,6378.95,12612.62,-6233.67,-0.8584,-0.6234
5,commodities,CLF,2026-04-09,SELL,SELL,SHORT,2026-04-09T11:45:00-04:00,2026-04-09T11:50:00-04:00,99.629997,99.439999,100.888035,93.339809,98.37196,97.113922,95.855884,94.597846,93.339809,0.838692,1.258038,100.631546,100.691839,100.883093,43.0709,0.293352,0.750767,37.2903,4809.0,4133.0,0.0,100.0,STRONG BEAR,6067,603302.48,9998.63,0.2,3,33,2026-04-09T14:30:00-04:00,98.089999,OPPOSITE_SIGNAL,8190.45,10316.01,-2125.56,-0.3523,-0.2126
5,commodities,CLF,2026-04-09,BUY,BUY,LONG,2026-04-09T14:25:00-04:00,2026-04-09T14:30:00-04:00,97.889999,98.089999,96.776205,103.458972,99.003794,100.117588,101.231383,102.345177,103.458972,0.74253,1.113794,97.203364,97.189252,98.886419,56.2549,-0.200459,-0.492192,28.2785,14390.0,4312.55,71.43,28.57,STRONG BULL,6605,647884.45,9998.61,0.2,1,11,2026-04-09T15:20:00-04:00,98.789998,SESSION_END,4623.49,11243.87,-6620.38,-1.0218,-0.6621
5,commodities,CLF,2026-04-10,SELL,SELL,SHORT,2026-04-10T10:20:00-04:00,2026-04-10T10:25:00-04:00,97.57,97.37,98.316755,93.836221,96.823244,96.076488,95.329732,94.582977,93.836221,0.497837,0.746756,98.060367,98.110425,98.223927,41.8138,0.018069,0.132344,16.6204,1474.0,1576.1,0.0,71.43,STRONG BEAR,8720,849066.4,9999.71,0.2,0,4,2026-04-10T10:40:00-04:00,98.516755,STOP_LOSS,-9999.71,14770.31,-24770.02,-2.9173,-2.4771
5,commodities,CLF,2026-04-10,BUY,BUY,LONG,2026-04-10T10:45:00-04:00,2026-04-10T10:50:00-04:00,98.769997,98.960002,97.966492,102.787518,99.573501,100.377005,101.180509,101.984014,102.787518,0.53567,0.803504,98.1762,98.121616,98.179698,60.1985,0.054041,0.035118,17.244,3101.0,2143.2,85.71,0.0,STRONG BULL,8378,829086.9,9999.22,0.2,0,25,2026-04-10T12:50:00-04:00,98.310002,OPPOSITE_SIGNAL,-5445.7,14232.27,-19677.97,-2.3735,-1.968
5,commodities,CLF,2026-04-10,SELL,SELL,SHORT,2026-04-10T12:45:00-04:00,2026-04-10T12:50:00-04:00,98.519997,98.310002,99.118614,95.526911,97.92138,97.322763,96.724146,96.125528,95.526911,0.399078,0.598617,98.736371,98.753015,98.566556,46.055,0.046559,0.13208,18.3202,1987.0,2322.2,0.0,71.43,STRONG BEAR,9914,974645.36,9999.37,0.2,5,31,2026-04-10T15:20:00-04:00,95.726911,TP5,25608.76,16480.74,9128.02,0.9365,0.9129
5,commodities,CLF,2026-04-13,BUY,BUY,LONG,2026-04-13T09:15:00-04:00,2026-04-13T09:20:00-04:00,103.589996,103.780002,102.142239,110.828782,105.037753,106.48551,107.933267,109.381025,110.828782,0.965171,1.447757,97.596425,97.314625,103.589999,82.8133,0.005542,-0.461402,41.2565,1431.0,2922.65,71.43,14.29,STRONG BULL,5441,564666.99,9999.27,0.2,0,6,2026-04-13T09:45:00-04:00,101.942239,STOP_LOSS,-9999.27,9629.0,-19628.27,-3.4761,-1.963
5,commodities,CLF,2026-04-13,SELL,SELL,SHORT,2026-04-13T12:30:00-04:00,2026-04-13T12:35:00-04:00,100.949997,100.759999,101.826072,96.569621,100.073922,99.197847,98.321772,97.445696,96.569621,0.58405,0.876075,101.997894,102.10973,102.071646,35.9965,0.100514,0.383171,20.7873,5851.0,2415.65,0.0,85.71,STRONG BEAR,7898,795802.47,9999.44,0.2,4,34,2026-04-13T15:20:00-04:00,97.860004,SESSION_END,22904.16,13440.14,9464.02,1.1892,0.9465
5,commodities,CLF,2026-04-15,BUY,BUY,LONG,2026-04-15T10:40:00-04:00,2026-04-15T10:45:00-04:00,91.849998,92.049998,91.138824,95.405869,92.561173,93.272347,93.983521,94.694695,95.405869,0.474116,0.711174,91.402803,91.358372,91.158596,56.1439,-0.047722,-0.173915,34.6036,2324.0,1762.7,85.71,14.29,STRONG BULL,8999,828357.94,9999.46,0.2,1,22,2026-04-15T12:30:00-04:00,91.569997,OPPOSITE_SIGNAL,-4319.53,14233.92,-18553.45,-2.2398,-1.8554
5,commodities,CLF,2026-04-15,SELL,SELL,SHORT,2026-04-15T12:25:00-04:00,2026-04-15T12:30:00-04:00,91.779999,91.569997,92.366299,88.8485,91.193699,90.607399,90.021099,89.4348,88.8485,0.390867,0.5863,92.097117,92.115049,91.769729,43.7276,0.046533,0.14383,16.2357,1515.0,1701.65,14.29,57.14,STRONG BEAR,10037,919088.06,9999.88,0.2,0,15,2026-04-15T13:40:00-04:00,92.566299,STOP_LOSS,-9999.88,15974.12,-25974.0,-2.8261,-2.5974
5,commodities,CLF,2026-04-15,BUY,BUY,LONG,2026-04-15T13:45:00-04:00,2026-04-15T13:50:00-04:00,92.099998,92.299998,91.635571,94.422136,92.564426,93.028854,93.493281,93.957709,94.422136,0.309618,0.464428,91.897645,91.891974,91.782004,55.3762,-0.015155,-0.054148,14.3596,1782.0,1254.05,71.43,14.29,STRONG BULL,10834,999978.18,9365.21,0.2,1,3,2026-04-15T14:00:00-04:00,91.435571,STOP_LOSS,-9365.2,17120.86,-26486.06,-2.6487,-2.8281
5,commodities,CLF,2026-04-15,SELL,SELL,SHORT,2026-04-15T14:10:00-04:00,2026-04-15T14:15:00-04:00,91.389999,91.160001,91.996118,88.359406,90.783881,90.177762,89.571643,88.965524,88.359406,0.404079,0.606119,91.881927,91.908329,91.808191,39.7214,-0.01964,-0.004127,16.0231,1701.0,1539.55,0.0,85.71,STRONG BEAR,9651,879785.17,9999.57,0.2,1,14,2026-04-15T15:20:00-04:00,91.079997,SESSION_END,772.12,15162.74,-14390.62,-1.6357,-1.4391
5,commodities,CLF,2026-04-16,BUY,BUY,LONG,2026-04-16T11:25:00-04:00,2026-04-16T11:30:00-04:00,90.68,90.890002,90.13982,93.380902,91.220181,91.760361,92.300542,92.840722,93.380902,0.36012,0.54018,90.303017,90.290279,90.041523,57.2722,-0.048205,-0.117695,13.9077,2882.0,2270.6,85.71,0.0,STRONG BULL,10524,956526.39,9999.72,0.2,0,2,2026-04-16T11:35:00-04:00,89.93982,STOP_LOSS,-9999.72,16365.85,-26365.57,-2.7564,-2.6366
5,commodities,CLF,2026-04-16,SELL,SELL,SHORT,2026-04-16T14:35:00-04:00,2026-04-16T14:40:00-04:00,90.989998,90.780003,91.411557,88.882204,90.568439,90.14688,89.725322,89.303763,88.882204,0.281039,0.421559,91.194786,91.208337,90.614537,45.2755,0.052483,0.14173,16.6722,1227.0,2277.8,14.29,57.14,STRONG BEAR,11015,999941.74,9159.56,0.2,1,9,2026-04-16T15:20:00-04:00,90.589999,SESSION_END,2092.89,17211.84,-15118.95,-1.512,-1.6506
5,commodities,CLF,2026-04-17,BUY,BUY,LONG,2026-04-17T12:40:00-04:00,2026-04-17T12:45:00-04:00,81.389999,81.600002,80.655936,85.060317,82.124063,82.858126,83.59219,84.326253,85.060317,0.489376,0.734063,81.363616,81.363592,81.028207,47.3359,-0.214031,-0.415442,18.8538,1110.0,2983.7,42.86,28.57,MILD BULL,8740,713184.01,9999.13,0.2,0,2,2026-04-17T12:50:00-04:00,81.160001,OPPOSITE_SIGNAL,-3845.61,12259.82,-16105.43,-2.2582,-1.6107
5,commodities,CLF,2026-04-17,SELL,SELL,SHORT,2026-04-17T12:45:00-04:00,2026-04-17T12:50:00-04:00,81.349998,81.160001,82.051986,77.84006,80.648011,79.946023,79.244035,78.542047,77.84006,0.467992,0.701988,81.360893,81.362356,81.030073,46.7967,-0.195605,-0.371474,17.5594,1169.0,2779.6,28.57,42.86,MILD BEAR,9157,743182.13,9999.31,0.2,0,4,2026-04-17T13:05:00-04:00,81.920001,OPPOSITE_SIGNAL,-6959.32,12911.65,-19870.97,-2.6738,-1.9872
5,commodities,CLF,2026-04-17,BUY,BUY,LONG,2026-04-17T13:00:00-04:00,2026-04-17T13:05:00-04:00,81.730003,81.920001,81.056677,85.096637,82.40333,83.076657,83.749983,84.42331,85.096637,0.448884,0.673327,81.435738,81.396158,81.041983,53.0828,-0.118287,-0.262443,15.4872,2870.0,2435.25,85.71,0.0,STRONG BULL,9404,770375.69,9999.5,0.2,2,28,2026-04-17T15:20:00-04:00,83.030003,SESSION_END,10438.46,13422.98,-2984.52,-0.3874,-0.2985
5,commodities,CLF,2026-04-20,SELL,SELL,SHORT,2026-04-20T14:20:00-04:00,2026-04-20T14:25:00-04:00,87.040001,86.8,87.508149,84.699259,86.571852,86.103704,85.635556,85.167407,84.699259,0.312099,0.468148,87.26208,87.28478,86.913723,45.3675,0.039505,0.109544,26.6687,3222.0,2073.65,14.29,85.71,STRONG BEAR,11011,955754.8,9999.63,0.2,0,1,2026-04-20T14:25:00-04:00,87.708149,STOP_LOSS,-9999.63,16604.49,-26604.12,-2.7836,-2.6605
5,commodities,CLF,2026-04-20,BUY,BUY,LONG,2026-04-20T14:30:00-04:00,2026-04-20T14:35:00-04:00,87.5,87.710002,87.003281,89.983597,87.996719,88.493439,88.990158,89.486878,89.983597,0.331146,0.496719,87.323731,87.309735,86.960773,55.3568,0.054952,0.087774,26.1283,3997.0,2878.55,85.71,14.29,STRONG BULL,11028,967265.9,9999.33,0.2,0,9,2026-04-20T15:15:00-04:00,87.009999,OPPOSITE_SIGNAL,-7719.63,16579.2,-24298.83,-2.5121,-2.43
5,commodities,CLF,2026-04-20,SELL,SELL,SHORT,2026-04-20T15:10:00-04:00,2026-04-20T15:15:00-04:00,87.209999,87.009999,87.59129,85.303542,86.828708,86.447416,86.066125,85.684834,85.303542,0.254194,0.381291,87.347513,87.349667,86.981152,46.7806,0.029591,0.061327,21.3789,499.0,2568.95,14.29,57.14,STRONG BEAR,11492,999918.91,8978.6,0.2,0,2,2026-04-20T15:20:00-04:00,87.38,SESSION_END,-4252.05,17291.36,-21543.41,-2.1545,-2.3994
5,commodities,CLF,2026-04-21,BUY,BUY,LONG,2026-04-21T10:10:00-04:00,2026-04-21T10:15:00-04:00,87.760002,87.969997,87.291896,90.100534,88.228109,88.696215,89.164321,89.632428,90.100534,0.312071,0.468106,87.218822,87.186368,87.099956,64.0423,0.001131,-0.061055,23.7291,3613.0,1544.8,85.71,0.0,STRONG BULL,11367,999954.95,9981.37,0.2,5,24,2026-04-21T12:10:00-04:00,89.900534,TP5,21944.42,17514.84,4429.58,0.443,0.4438
5,commodities,CLF,2026-04-21,SELL,SELL,SHORT,2026-04-21T13:55:00-04:00,2026-04-21T14:00:00-04:00,89.419998,89.23,90.113996,85.950007,88.726,88.032002,87.338003,86.644005,85.950007,0.462666,0.693998,90.008857,90.083394,89.150392,40.4488,0.093645,0.322704,35.8405,3552.0,3002.45,14.29,85.71,STRONG BEAR,9225,823146.75,9999.86,0.2,2,17,2026-04-21T15:20:00-04:00,88.420001,SESSION_END,7472.24,14104.62,-6632.38,-0.8057,-0.6632
5,commodities,CLF,2026-04-22,BUY,BUY,LONG,2026-04-22T09:20:00-04:00,2026-04-22T09:25:00-04:00,91.110001,91.289996,89.891324,97.203382,92.328677,93.547353,94.766029,95.984705,97.203382,0.812451,1.218676,89.607165,89.5184,91.130642,65.4128,-0.004413,-0.180805,30.6848,4283.0,3932.3,85.71,14.29,STRONG BULL,6255,571018.93,9999.69,0.2,2,55,2026-04-22T13:55:00-04:00,92.410001,OPPOSITE_SIGNAL,7005.63,9952.4,-2946.77,-0.5161,-0.2947
5,commodities,CLF,2026-04-22,SELL,SELL,SHORT,2026-04-22T13:50:00-04:00,2026-04-22T13:55:00-04:00,92.610001,92.410001,93.203013,89.644937,92.016988,91.423975,90.830962,90.237949,89.644937,0.395342,0.593013,92.927105,92.968533,92.3057,43.9103,0.065815,0.197526,24.7901,1837.0,1956.65,14.29,57.14,STRONG BEAR,10070,930568.71,9999.64,0.2,0,6,2026-04-22T14:20:00-04:00,93.403013,STOP_LOSS,-9999.64,16171.49,-26171.13,-2.8124,-2.6172
