trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-26800.63,973199.37,-26800.63,-2.6801
2,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-11201.67,961997.7,-38002.3,-3.8002
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-21927.67,940070.03,-59929.97,-5.993
4,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-20710.65,919359.38,-80640.62,-8.0641
5,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-12297.35,907062.03,-92937.97,-9.2938
6,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-11278.36,895783.67,-104216.33,-10.4216
7,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-11202.59,884581.08,-115418.92,-11.5419
8,2026-03-30T14:20:00-04:00,2026-03-30,commodities,CLF,-24326.76,860254.32,-139745.68,-13.9746
9,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-27023.95,833230.37,-166769.63,-16.677
10,2026-03-30T14:50:00-04:00,2026-03-30,commodities,GCF,-11810.06,821420.31,-178579.69,-17.858
11,2026-03-30T14:55:00-04:00,2026-03-30,commodities,SIF,-11661.93,809758.38,-190241.62,-19.0242
12,2026-03-30T15:10:00-04:00,2026-03-30,commodities,HGF,-11688.59,798069.79,-201930.21,-20.193
13,2026-03-30T15:20:00-04:00,2026-03-30,commodities,CLF,-14088.11,783981.68,-216018.32,-21.6018
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-12294.43,771687.25,-228312.75,-22.8313
15,2026-03-31T10:00:00-04:00,2026-03-31,commodities,GCF,-8913.54,762773.71,-237226.29,-23.7226
16,2026-03-31T10:40:00-04:00,2026-03-31,commodities,CLF,-27221.55,735552.16,-264447.84,-26.4448
17,2026-03-31T12:30:00-04:00,2026-03-31,commodities,NGF,-11289.09,724263.07,-275736.93,-27.5737
18,2026-03-31T12:35:00-04:00,2026-03-31,commodities,CLF,-25077.23,699185.84,-300814.16,-30.0814
19,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-11214.39,687971.45,-312028.55,-31.2029
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,SIF,-3960.17,684011.28,-315988.72,-31.5989
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-21885.43,662125.85,-337874.15,-33.7874
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-11117.2,651008.65,-348991.35,-34.8991
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-10948.12,640060.53,-359939.47,-35.9939
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-14857.26,625203.27,-374796.73,-37.4797
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-10914.55,614288.72,-385711.28,-38.5711
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-10818.23,603470.49,-396529.51,-39.653
27,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-25940.26,577530.23,-422469.77,-42.247
28,2026-04-01T10:55:00-04:00,2026-04-01,commodities,HGF,-12416.88,565113.35,-434886.65,-43.4887
29,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-2881.08,562232.27,-437767.73,-43.7768
30,2026-04-01T11:35:00-04:00,2026-04-01,commodities,CLF,-10914.15,551318.12,-448681.88,-44.8682
31,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-5205.36,546112.76,-453887.24,-45.3887
32,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-4451.97,541660.79,-458339.21,-45.8339
33,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-5215.34,536445.45,-463554.55,-46.3555
34,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-5059.45,531386.0,-468614.0,-46.8614
35,2026-04-01T12:00:00+05:30,2026-04-01,equity,SBIN_NS,8174.5,539560.5,-460439.5,-46.044
