date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,0,13,-71406.58,139260.52,-210667.1,-21.0667,789332.9,-210667.1,-21.0667
2026-03-31,13,2,11,-66202.31,94764.31,-160966.62,-20.3927,628366.28,-371633.72,-37.1634
2026-04-01,54,14,40,-87392.72,152982.19,-240374.91,-38.2539,387991.37,-612008.63,-61.2009
2026-04-02,36,13,23,81940.28,159622.37,-77682.09,-20.0216,310309.28,-689690.72,-68.9691
2026-04-06,56,12,44,-128486.68,269399.48,-397886.16,-128.2224,-87576.88,-1087576.88,-108.7577
2026-04-07,76,17,59,-75174.57,194507.41,-269681.98,307.9374,-357258.86,-1357258.86,-135.7259
2026-04-08,48,10,38,-64308.36,220135.07,-284443.43,79.6183,-641702.29,-1641702.29,-164.1702
2026-04-09,56,11,45,-40816.73,148303.37,-189120.1,29.4716,-830822.39,-1830822.39,-183.0822
2026-04-10,73,14,59,-119873.79,254349.94,-374223.73,45.0426,-1205046.12,-2205046.12,-220.5046
2026-04-13,54,11,43,-20738.91,152694.25,-173433.16,14.3922,-1378479.28,-2378479.28,-237.8479
2026-04-14,9,0,9,-84330.67,48277.38,-132608.05,9.6199,-1511087.33,-2511087.33,-251.1087
2026-04-15,70,10,60,-197247.92,208252.21,-405500.13,26.835,-1916587.46,-2916587.46,-291.6587
2026-04-16,66,16,50,-97086.39,238762.52,-335848.91,17.5233,-2252436.37,-3252436.37,-325.2436
2026-04-17,69,11,58,-95776.39,109443.64,-205220.03,9.111,-2457656.4,-3457656.4,-345.7656
2026-04-20,25,0,25,-147374.66,134926.64,-282301.3,11.4866,-2739957.7,-3739957.7,-373.9958
2026-04-21,49,7,42,-70517.57,110146.68,-180664.25,6.5937,-2920621.95,-3920621.95,-392.0622
2026-04-22,63,17,46,-38674.01,325486.34,-364160.35,12.4686,-3284782.3,-4284782.3,-428.4782
2026-04-23,66,11,55,-113009.7,270375.33,-383385.03,11.6716,-3668167.33,-4668167.33,-466.8167
2026-04-24,52,9,43,-132380.79,173347.61,-305728.4,8.3346,-3973895.73,-4973895.73,-497.3896
2026-04-27,59,11,48,-84230.77,149391.21,-233621.98,5.8789,-4207517.71,-5207517.71,-520.7518
2026-04-28,54,10,44,-92673.31,193767.27,-286440.58,6.8078,-4493958.29,-5493958.29,-549.3958
2026-04-29,20,9,11,62779.39,9257.93,53521.46,-1.191,-4440436.83,-5440436.83,-544.0437
