rank_type,rank,target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
BEST,1,4,equity,RELIANCE_NS,2026-04-06,SELL,SELL,SHORT,2026-04-06T09:15:00+05:30,2026-04-06T09:20:00+05:30,1338.699951,1339.200024,1346.188166,1308.747091,1331.211736,1323.723521,1316.235306,1308.747091,1301.258875,4.992143,7.488215,1348.556571,1348.740312,1343.366659,36.0523,0.522914,1.573292,17.2707,0.0,543636.35,0.0,71.43,STRONG BEAR,746,999043.22,5362.35,0.2,4,17,2026-04-06T10:40:00+05:30,1308.947091,TP4,22568.69,395.19,22173.5,2.2195,4.135
BEST,2,4,equity,INFY_NS,2026-04-07,BUY,BUY,LONG,2026-04-07T09:50:00+05:30,2026-04-07T09:55:00+05:30,1311.199951,1311.500049,1304.73976,1337.040718,1317.660143,1324.120334,1330.580526,1337.040718,1343.500909,4.306794,6.460192,1306.794303,1306.620385,1306.75032,57.1755,-0.154798,-0.656979,24.4981,115233.0,158508.05,71.43,0.0,STRONG BULL,762,999363.04,5303.74,0.2,4,21,2026-04-07T11:35:00+05:30,1336.840718,TP4,19309.59,407.34,18902.25,1.8914,3.5639
BEST,3,4,equity,ICICIBANK_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T10:25:00+05:30,2026-04-06T10:30:00+05:30,1209.5,1209.799976,1203.65315,1232.887402,1215.34685,1221.193701,1227.040551,1232.887402,1238.734252,3.8979,5.84685,1207.747153,1207.551522,1206.410078,54.4844,0.40988,0.486421,19.4885,139086.0,459274.55,57.14,14.29,STRONG BULL,826,999294.78,5242.48,0.2,4,46,2026-04-06T14:15:00+05:30,1232.687402,TP4,18905.01,407.2,18497.81,1.8511,3.5284
BEST,4,4,equity,LT_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T11:15:00+05:30,2026-04-06T11:20:00+05:30,3602.5,3605.000049,3585.222869,3671.608524,3619.777131,3637.054262,3654.331393,3671.608524,3688.885655,11.518087,17.277131,3601.500324,3601.476519,3602.17227,51.837,1.971285,4.088554,16.0676,20041.0,25649.9,57.14,14.29,STRONG BULL,277,998585.01,5533.68,0.2,4,23,2026-04-06T13:10:00+05:30,3671.408524,TP4,18395.15,406.8,17988.35,1.8014,3.2507
BEST,5,4,equity,LT_NS,2026-04-09,SELL,SELL,SHORT,2026-04-09T09:15:00+05:30,2026-04-09T09:20:00+05:30,3967.899902,3969.499951,3985.505044,3897.479336,3950.294761,3932.689619,3915.084477,3897.479336,3879.874194,11.736761,17.605142,3998.11299,3999.974748,3964.233236,31.0844,-0.155647,2.195105,26.9842,0.0,61612.5,14.29,71.43,STRONG BEAR,251,996344.49,4067.48,0.2,4,42,2026-04-09T12:45:00+05:30,3897.679336,TP4,18026.97,395.53,17631.44,1.7696,4.3347
BEST,6,4,equity,SBIN_NS,2026-04-06,BUY,BUY,LONG,2026-04-06T12:10:00+05:30,2026-04-06T12:15:00+05:30,1013.0,1013.549976,1008.312338,1031.750648,1017.687662,1022.375324,1027.062986,1031.750648,1036.43831,3.125108,4.687662,1011.52194,1011.477594,1015.086921,55.1043,-0.164197,-0.6165,15.6612,246929.0,223835.2,57.14,28.57,MILD BULL,986,999360.28,5361.51,0.2,4,35,2026-04-06T15:05:00+05:30,1031.550648,TP4,17748.66,406.89,17341.77,1.7353,3.2345
BEST,7,4,equity,SBIN_NS,2026-04-01,BUY,BUY,LONG,2026-04-01T11:40:00+05:30,2026-04-01T11:45:00+05:30,1007.549988,1007.749988,1003.025958,1025.646105,1012.074017,1016.598046,1021.122076,1025.646105,1030.170135,3.01602,4.524029,1004.522421,1004.409504,1005.403665,53.6299,-0.599656,-1.580748,25.2754,181365.0,173928.85,100.0,0.0,STRONG BULL,992,999687.99,4884.64,0.2,4,13,2026-04-01T12:45:00+05:30,1025.446105,TP4,17554.55,406.95,17147.6,1.7153,3.5105
BEST,8,4,equity,RELIANCE_NS,2026-04-27,BUY,BUY,LONG,2026-04-27T09:50:00+05:30,2026-04-27T09:55:00+05:30,1336.900024,1337.000049,1331.362012,1359.052073,1342.438037,1347.976049,1353.514061,1359.052073,1364.590085,3.692008,5.538012,1328.905408,1328.375725,1327.643077,67.8559,0.037153,-0.74288,35.495,448135.0,249722.85,100.0,0.0,STRONG BULL,747,998739.04,4361.01,0.2,4,58,2026-04-27T14:40:00+05:30,1358.852073,TP4,16323.46,406.26,15917.2,1.5937,3.6499
BEST,9,4,equity,TCS_NS,2026-04-22,SELL,SELL,SHORT,2026-04-22T09:15:00+05:30,2026-04-22T09:20:00+05:30,2575.199951,2574.999951,2585.668668,2533.325084,2564.731234,2554.262518,2543.793801,2533.325084,2522.856368,6.979144,10.468717,2602.080314,2603.354537,2571.43335,24.2943,-0.053481,1.860377,19.9964,0.0,40773.8,14.29,57.14,STRONG BEAR,388,999099.98,4217.06,0.2,4,31,2026-04-22T11:50:00+05:30,2533.525084,TP4,16092.25,397.07,15695.18,1.5709,3.7218
BEST,10,4,derivatives,CNXIT,2026-04-02,BUY,BUY,LONG,2026-04-02T10:45:00+05:30,2026-04-02T10:50:00+05:30,29633.650391,29637.050781,29512.96121,30116.407113,29754.339571,29875.028752,29995.717932,30116.407113,30237.096293,80.459454,120.68918,29583.731,29578.025932,29534.920127,53.5079,-13.454675,-38.297293,23.7962,0.0,0.0,71.43,0.0,STRONG BULL,33,978022.68,4259.96,5.0,4,31,2026-04-02T13:20:00+05:30,30111.407113,TP4,15653.76,608.5,15045.26,1.5383,3.5318
