trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-04-02T13:00:00+05:30,2026-04-02,derivatives,NSEI_data_15m,-9215.15,990784.85,-9215.15,-0.9215
2,2026-04-02T13:15:00+05:30,2026-04-02,derivatives,CNXAUTO_data_15m,-10108.65,980676.2,-19323.8,-1.9324
3,2026-04-06T12:45:00+05:30,2026-04-06,derivatives,NSEI_data_15m,-10547.34,970128.86,-29871.14,-2.9871
4,2026-04-08T15:15:00+05:30,2026-04-08,derivatives,NSEI_data_15m,1431.93,971560.79,-28439.21,-2.8439
5,2026-04-09T10:30:00+05:30,2026-04-09,derivatives,NSEBANK_data_15m,-7713.43,963847.36,-36152.64,-3.6153
6,2026-04-10T15:15:00+05:30,2026-04-10,derivatives,CNXIT_data_15m,-2944.01,960903.35,-39096.65,-3.9097
7,2026-04-10T15:15:00+05:30,2026-04-10,derivatives,NSEBANK_data_15m,3224.95,964128.3,-35871.7,-3.5872
8,2026-04-10T15:15:00+05:30,2026-04-10,derivatives,NSEI_data_15m,1582.72,965711.02,-34288.98,-3.4289
9,2026-04-15T15:15:00+05:30,2026-04-15,derivatives,CNXFMCG_data_15m,-3952.05,961758.97,-38241.03,-3.8241
10,2026-04-16T12:45:00+05:30,2026-04-16,derivatives,NSEI_data_15m,6352.88,968111.85,-31888.15,-3.1888
11,2026-04-17T15:15:00+05:30,2026-04-17,derivatives,CNXFMCG_data_15m,7571.43,975683.28,-24316.72,-2.4317
12,2026-04-21T15:15:00+05:30,2026-04-21,derivatives,CNXAUTO_data_15m,-3536.68,972146.6,-27853.4,-2.7853
13,2026-04-21T15:15:00+05:30,2026-04-21,derivatives,NSEI_data_15m,2241.02,974387.62,-25612.38,-2.5612
14,2026-04-22T15:15:00+05:30,2026-04-22,derivatives,CNXIT_data_15m,269.99,974657.61,-25342.39,-2.5342
15,2026-04-23T15:15:00+05:30,2026-04-23,derivatives,CNXAUTO_data_15m,3831.08,978488.69,-21511.31,-2.1511
16,2026-04-24T15:15:00+05:30,2026-04-24,derivatives,CNXFMCG_data_15m,3597.01,982085.7,-17914.3,-1.7914
17,2026-04-27T11:30:00+05:30,2026-04-27,derivatives,CNXFMCG_data_15m,-5344.29,976741.41,-23258.59,-2.3259
18,2026-04-27T15:15:00+05:30,2026-04-27,derivatives,CNXAUTO_data_15m,3321.88,980063.29,-19936.71,-1.9937
19,2026-04-27T15:15:00+05:30,2026-04-27,derivatives,CNXIT_data_15m,2936.96,983000.25,-16999.75,-1.7
20,2026-04-27T15:15:00+05:30,2026-04-27,derivatives,NSEI_data_15m,-546.72,982453.53,-17546.47,-1.7546
21,2026-04-28T11:15:00+05:30,2026-04-28,derivatives,NSEBANK_data_15m,-5011.41,977442.12,-22557.88,-2.2558
22,2026-04-29T15:15:00+05:30,2026-04-29,derivatives,CNXAUTO_data_15m,-6393.93,971048.19,-28951.81,-2.8952
23,2026-04-29T15:15:00+05:30,2026-04-29,derivatives,CNXFMCG_data_15m,1155.68,972203.87,-27796.13,-2.7796
