period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2023-04,30,1,1,0,265,0,129,136,219,46,0,0,12,16,0,-191.62,-6.84,-7552.76,-269.74,982907.23,2023-04-20,551.13,19072.72,2023-04-27,-594.13,-20503.77,4,4,1364.14,47391.50,4.6093
2023-05,31,0,0,0,246,1,130,116,212,33,1,0,12,19,0,-677.78,-21.86,-25012.30,-806.85,957894.91,2023-05-28,541.85,20214.26,2023-05-09,-617.70,-22322.65,3,6,1320.77,48134.74,4.8370
2023-06,30,0,1,0,293,0,160,133,245,48,0,0,13,16,0,-15.62,-0.54,-9196.16,-317.11,948698.82,2023-06-30,760.84,24857.82,2023-06-25,-644.66,-21050.11,5,4,2441.17,88762.67,9.2664
2023-07,31,0,0,0,300,0,165,135,247,53,0,0,14,17,0,277.42,8.95,8444.63,272.41,957143.38,2023-07-13,571.84,18720.59,2023-07-02,-425.48,-13947.97,2,3,669.39,22376.78,2.2884
2023-08,31,0,2,0,278,0,143,135,226,52,0,0,14,15,0,415.24,14.32,13989.67,482.40,971132.94,2023-08-08,359.83,12354.29,2023-08-26,-257.16,-9879.27,4,4,673.64,23155.22,2.3830
2023-09,30,1,0,0,345,0,163,182,297,48,0,0,11,18,0,-1636.06,-56.42,-61674.62,-2126.71,909458.34,2023-09-14,668.65,25539.10,2023-09-06,-522.25,-20315.74,2,3,2172.83,82303.72,8.3916
2023-10,31,1,0,0,273,0,137,136,232,41,0,0,13,17,0,-1726.32,-57.54,-51317.60,-1710.59,858140.76,2023-10-11,577.89,21075.45,2023-10-17,-612.00,-21612.25,4,4,2095.85,64625.69,7.0035
2023-11,30,0,0,0,304,0,156,148,257,47,0,0,11,19,0,-2704.89,-90.16,-75852.90,-2528.43,782287.82,2023-11-04,495.25,14247.13,2023-11-06,-758.29,-21654.92,2,4,2704.89,75852.94,8.8392
2023-12,31,0,1,0,244,0,123,121,196,48,0,0,15,15,0,-1237.99,-41.27,-26307.05,-876.90,755980.77,2023-12-13,745.77,18022.33,2023-12-12,-736.93,-17687.73,4,2,2703.72,62744.10,7.6970
2024-01,31,0,0,0,323,0,162,161,279,44,0,0,9,22,0,-4739.51,-152.89,-110966.14,-3579.55,645014.47,2024-01-12,1476.95,31880.89,2024-01-05,-1128.71,-25807.83,1,6,5666.79,132634.99,17.0559
2024-02,29,0,2,1,242,1,119,123,203,39,0,0,14,12,0,1706.31,65.63,21623.44,831.67,666637.88,2024-02-28,1456.25,25537.37,2024-02-16,-1817.33,-34908.68,6,3,3536.48,73229.62,11.3532
2024-03,31,0,1,0,224,0,114,110,181,43,0,0,18,12,0,3713.40,123.78,53849.51,1794.98,720487.38,2024-03-24,1410.24,21736.11,2024-03-20,-1299.70,-20575.48,6,3,2094.31,32490.74,4.5605
2024-04,30,0,0,0,254,0,125,129,216,38,0,0,13,17,0,-3259.87,-108.66,-53850.01,-1795.00,666637.33,2024-04-01,2200.62,31326.62,2024-04-26,-1676.84,-26065.99,3,5,7455.01,113842.61,14.7176
2024-05,31,1,0,0,239,1,125,114,198,41,0,0,13,17,0,4256.63,141.89,68175.09,2272.50,734812.34,2024-05-09,2047.50,33131.91,2024-05-12,-941.84,-15444.50,2,3,1594.87,26111.11,3.5801
2024-06,30,0,0,0,262,0,142,120,223,39,0,0,13,17,0,-1955.69,-65.19,-27253.97,-908.47,707558.37,2024-06-27,1136.67,18528.34,2024-06-19,-1330.67,-20417.86,3,3,3486.04,51025.69,6.9440
2024-07,31,1,2,0,210,0,114,96,166,44,0,0,16,12,0,6819.74,243.56,120564.68,4305.88,828123.08,2024-07-13,1637.17,28287.17,2024-07-31,-1601.55,-24141.89,7,4,3436.30,52655.42,6.0519
2024-08,31,0,1,0,225,0,121,104,187,38,0,0,14,16,0,2848.49,94.95,45408.91,1513.63,873532.01,2024-08-27,2371.64,37375.42,2024-08-09,-1436.39,-23760.02,5,5,4307.39,71059.16,8.4077
2024-09,30,2,1,0,241,0,109,132,194,47,0,0,15,12,0,2325.13,86.12,35958.12,1331.78,909490.17,2024-09-09,1308.37,23968.99,2024-09-08,-945.68,-17408.84,6,5,2350.79,40544.78,4.5827
2024-10,31,2,1,0,249,1,126,123,208,40,1,0,15,13,0,3288.59,117.45,47831.99,1708.29,957322.21,2024-10-21,1330.71,19475.68,2024-10-03,-1561.34,-25573.86,4,2,2172.86,35069.27,3.7816
2024-11,30,0,1,0,269,0,134,135,222,47,0,0,16,13,0,1962.81,67.68,23676.21,816.42,980998.34,2024-11-10,1632.13,21348.80,2024-11-02,-1375.04,-19780.48,4,3,4058.61,45767.85,4.6855
2024-12,31,0,0,0,271,0,131,140,219,52,0,0,13,18,0,-902.56,-29.11,-13363.36,-431.08,967634.90,2024-12-18,3884.57,36776.75,2024-12-08,-2171.54,-21748.44,4,6,5039.31,52196.01,5.1181
2025-01,31,1,2,0,243,0,119,124,206,37,0,0,10,18,0,-5666.20,-202.36,-52452.70,-1873.31,915182.13,2025-01-09,2470.39,26117.95,2025-01-29,-2746.20,-26906.59,2,6,8765.05,85272.91,8.5234
2025-02,28,1,1,0,212,0,107,105,168,44,0,0,13,13,0,7262.58,279.33,74863.58,2879.37,990045.73,2025-02-20,2804.49,29057.25,2025-02-24,-1956.18,-20445.04,3,2,2099.09,21930.46,2.2057
2025-03,31,0,1,0,257,0,133,124,226,31,0,0,12,18,0,-4981.20,-166.04,-55965.70,-1865.52,934080.03,2025-03-18,1900.11,22808.52,2025-03-25,-2238.25,-25587.89,2,5,8184.29,94144.42,9.4477
2025-04,30,0,0,0,258,0,137,121,222,36,0,0,11,19,0,-6595.33,-219.84,-74479.47,-2482.65,859600.53,2025-04-25,1856.52,19883.14,2025-04-14,-3394.30,-40171.31,2,5,8062.73,92237.47,9.6905
2025-05,31,0,0,0,252,0,131,121,208,44,0,0,13,18,0,-1826.10,-58.91,-16761.58,-540.70,842838.91,2025-05-18,2002.61,19296.62,2025-05-02,-1934.29,-19953.40,4,9,7889.38,75453.50,8.6268
2025-06,30,2,0,0,271,0,141,130,235,36,0,0,9,19,0,-9788.90,-349.60,-91127.57,-3254.56,751711.22,2025-06-25,1692.01,16025.18,2025-06-19,-2525.08,-24092.24,4,6,10527.85,98380.41,11.5729
2025-07,31,0,0,0,271,0,147,124,227,44,0,0,16,15,0,-306.07,-9.87,-118.27,-3.82,751592.89,2025-07-15,3110.43,26085.00,2025-07-24,-2455.03,-20700.54,4,5,7997.42,67461.53,8.2365
2025-08,31,1,0,0,253,0,123,130,217,36,0,0,12,18,0,-2003.62,-66.79,-19122.88,-637.43,732470.00,2025-08-03,2257.89,19872.71,2025-08-20,-2019.16,-17780.03,4,4,7007.11,62044.72,7.8091
2025-09,30,0,1,0,240,0,133,107,195,45,0,0,16,13,0,1478.54,50.98,13053.28,450.11,745523.25,2025-09-25,1925.77,17129.51,2025-09-01,-1766.58,-16262.42,4,5,5108.23,44256.82,5.9310
2025-10,31,0,0,0,231,1,130,101,185,45,1,0,18,13,0,8830.50,284.85,81438.71,2627.06,826962.01,2025-10-26,2687.69,23820.62,2025-10-13,-3210.94,-28025.66,5,2,5430.81,46068.19,5.9185
2025-11,30,0,1,0,274,0,145,129,236,38,0,0,12,17,0,-8890.21,-306.56,-91439.08,-3153.07,735522.99,2025-11-20,1761.49,19328.70,2025-11-22,-3665.62,-43441.61,3,5,9051.59,93216.57,11.2722
2025-12,31,1,0,0,215,0,108,107,170,45,0,0,21,9,0,10560.03,352.00,117245.30,3908.18,852768.23,2025-12-11,2415.79,26334.62,2025-12-07,-1578.44,-17648.27,6,2,1755.52,20018.57,2.4597
2026-01,31,0,0,0,255,0,123,132,216,39,0,0,15,16,0,3767.29,121.53,42362.73,1366.54,895131.00,2026-01-25,2645.63,29775.45,2026-01-23,-2891.35,-32310.48,2,4,3925.75,42337.21,4.6093
2026-02,28,1,1,0,199,0,94,105,163,36,0,0,14,12,0,3788.20,145.70,45444.42,1747.86,940575.44,2026-02-23,2280.07,34078.02,2026-02-16,-1318.08,-19205.16,5,6,7792.34,113036.72,11.3555
2026-03,31,0,2,0,228,0,121,107,197,31,0,0,16,13,0,-1908.84,-65.82,-25749.95,-887.93,914825.48,2026-03-27,1258.77,18310.88,2026-03-17,-2406.06,-32393.03,3,3,3835.84,54410.32,5.6137
2026-04,30,0,0,0,244,0,113,131,213,31,0,0,11,19,0,-5962.15,-198.74,-79880.25,-2662.68,834945.17,2026-04-28,1368.23,17685.55,2026-04-23,-2044.37,-26194.81,3,5,8081.46,108597.03,11.7420
2026-05,10,0,0,0,59,1,34,25,45,13,0,1,5,5,0,1831.31,183.13,23805.72,2380.57,858750.94,2026-05-01,1371.26,17976.89,2026-05-06,-1225.98,-15046.00,2,2,1225.98,15045.98,1.7358
