date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-05-12,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1000000.00,0,0,0.00,0.00,0.0000,
2021-05-13,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1000000.00,0,0,0.00,0.00,0.0000,
2021-05-14,TRADED,8,0,3,5,7,1,0,0,1,7,0,-396.96,-49.62,648.60,-241.01,-7862.54,-982.82,13070.99,-4813.97,992137.47,1,4,619.68,12401.03,1.2345,
2021-05-15,TRADED,4,0,1,3,2,2,0,0,2,2,0,872.42,218.10,921.79,-204.79,17677.83,4419.46,18647.38,-4063.69,1009815.31,2,2,359.19,7150.47,0.7207,
2021-05-16,TRADED,6,0,1,5,4,2,0,0,2,4,0,121.41,20.23,370.14,-209.22,2531.58,421.93,7661.34,-4300.46,1012346.88,1,3,385.41,7954.79,0.7855,
2021-05-17,TRADED,3,0,1,2,2,1,0,0,1,2,0,334.70,111.57,565.53,-137.02,7610.11,2536.70,12747.25,-3088.98,1019957.00,1,2,230.83,5137.13,0.5074,
2021-05-18,TRADED,1,0,1,0,0,1,0,0,1,0,0,820.06,820.06,820.06,820.06,18469.84,18469.84,18469.84,18469.84,1038426.84,1,0,0.00,0.00,0.0000,
2021-05-19,TRADED,1,0,0,1,1,0,0,0,0,1,0,-135.20,-135.20,-135.20,-135.20,-3449.95,-3449.95,-3449.95,-3449.95,1034976.89,0,1,135.20,3449.95,0.3322,
2021-05-20,TRADED,3,0,0,3,2,1,0,0,1,2,0,-41.16,-13.72,118.76,-98.08,-974.65,-324.88,3087.25,-2492.82,1034002.23,1,2,159.92,4061.91,0.3913,
2021-05-21,TRADED,6,0,3,3,6,0,0,0,0,6,0,-696.68,-116.11,-7.53,-189.30,-17132.05,-2855.34,-185.29,-4644.06,1016870.20,0,6,696.68,17132.03,1.6569,
2021-05-22,TRADED,2,0,1,1,1,1,0,0,1,1,0,148.36,74.18,187.11,-38.75,3975.73,1987.87,5010.85,-1035.12,1020845.92,1,1,38.75,1035.13,0.1018,
2021-05-23,TRADED,7,0,3,4,5,2,0,0,2,5,0,213.12,30.45,395.19,-137.20,5699.77,814.25,10546.54,-3643.41,1026545.70,1,3,188.25,5014.82,0.4912,
2021-05-24,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1026545.70,0,0,0.00,0.00,0.0000,
2021-05-25,TRADED,5,0,2,3,4,1,0,0,1,4,0,332.99,66.60,683.62,-126.17,8772.23,1754.45,17967.39,-3322.41,1035317.92,1,3,338.39,8874.67,0.8499,
2021-05-26,TRADED,6,0,3,3,4,2,0,0,2,4,0,185.01,30.83,447.38,-190.30,4837.73,806.29,11732.03,-4970.75,1040155.64,1,2,306.46,8032.91,0.7759,
2021-05-27,TRADED,9,0,5,4,8,1,0,0,1,8,0,-245.20,-27.24,474.32,-185.37,-6261.87,-695.76,12192.84,-4742.37,1033893.78,1,5,478.60,12279.53,1.1738,
2021-05-28,TRADED,1,0,0,1,0,1,0,0,1,0,0,508.31,508.31,508.31,508.31,13141.54,13141.54,13141.54,13141.54,1047035.32,1,0,0.00,0.00,0.0000,
2021-05-29,TRADED,3,0,2,1,2,1,0,0,1,2,0,126.21,42.07,178.71,-34.65,3463.69,1154.56,4910.60,-953.25,1050499.01,1,2,52.50,1446.91,0.1375,
2021-05-30,TRADED,2,0,0,2,2,0,0,0,0,2,0,-174.93,-87.47,-85.30,-89.63,-5030.26,-2515.13,-2453.42,-2576.84,1045468.75,0,2,174.93,5030.26,0.4788,
2021-05-31,TRADED,2,0,1,1,1,1,0,0,1,1,0,157.55,78.77,235.64,-78.09,4448.72,2224.36,6644.08,-2195.36,1049917.48,1,1,78.09,2195.35,0.2100,
2021-06-01,TRADED,6,0,3,3,5,1,0,0,1,5,0,217.28,36.21,629.37,-180.33,5903.52,983.92,17142.30,-4950.04,1055820.99,1,5,412.09,11238.79,1.0532,
2021-06-02,TRADED,7,0,5,2,5,2,0,0,2,5,0,246.20,35.17,659.62,-180.16,6716.08,959.44,18026.15,-4964.19,1062537.06,2,5,517.87,14174.36,1.3425,
2021-06-03,TRADED,5,0,3,2,4,1,0,0,1,4,0,432.06,86.41,669.99,-112.79,11437.72,2287.54,17800.27,-3009.40,1073974.79,1,4,237.93,6362.54,0.5988,
2021-06-04,TRADED,4,0,1,3,4,0,0,0,0,4,0,-341.95,-85.49,-66.79,-96.69,-9114.07,-2278.52,-1799.22,-2601.38,1064860.71,0,4,341.95,9114.08,0.8486,
2021-06-05,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1064860.71,0,0,0.00,0.00,0.0000,
2021-06-06,TRADED,17,0,8,9,16,1,0,0,1,16,0,-1138.98,-67.00,64.18,-142.66,-31649.62,-1861.74,1787.85,-3988.89,1033211.06,1,12,1138.98,31649.65,2.9722,
2021-06-07,TRADED,9,0,6,3,8,1,0,0,1,8,0,-76.49,-8.50,545.62,-174.60,-2118.52,-235.39,15136.40,-4877.09,1031092.53,1,8,622.11,17254.92,1.6700,
2021-06-08,TRADED,1,0,0,1,1,0,0,0,0,1,0,-91.99,-91.99,-91.99,-91.99,-2795.30,-2795.30,-2795.30,-2795.30,1028297.23,0,1,91.99,2795.30,0.2711,
2021-06-09,TRADED,5,0,4,1,5,0,0,0,0,5,0,-472.66,-94.53,-76.22,-123.54,-14391.00,-2878.20,-2314.00,-3781.31,1013906.23,0,5,472.66,14391.00,1.3995,
2021-06-10,TRADED,5,0,3,2,3,2,0,0,2,3,0,1008.94,201.79,651.50,-99.54,27611.76,5522.35,17876.95,-2686.03,1041518.00,1,3,238.33,6439.12,0.6241,
2021-06-11,TRADED,13,0,5,8,12,1,0,0,1,12,0,-552.05,-42.47,531.22,-171.98,-15033.49,-1156.42,14341.91,-4684.43,1026484.52,1,8,566.27,15365.43,1.4753,
2021-06-12,TRADED,8,0,5,3,6,2,0,0,2,6,0,-177.27,-22.16,217.67,-112.54,-4740.98,-592.62,6058.18,-3129.76,1021743.54,2,3,235.48,6350.92,0.6187,
2021-06-13,TRADED,9,0,5,4,7,2,0,0,2,7,0,523.78,58.20,593.79,-159.10,14702.30,1633.59,16605.96,-4496.91,1036445.84,1,4,362.73,10157.65,0.9941,
2021-06-14,TRADED,1,0,1,0,0,1,0,0,1,0,0,192.80,192.80,192.80,192.80,4882.19,4882.19,4882.19,4882.19,1041328.03,1,0,0.00,0.00,0.0000,
2021-06-15,TRADED,13,0,7,6,10,3,0,0,3,10,0,507.28,39.02,612.88,-189.62,12713.05,977.93,15344.08,-4736.27,1054041.07,2,9,778.08,19367.80,1.8329,
2021-06-16,TRADED,7,0,2,5,5,2,0,0,2,5,0,606.69,86.67,685.86,-122.50,15190.59,2170.08,17160.87,-3041.89,1069231.65,1,4,296.12,7376.28,0.6962,
2021-06-17,TRADED,6,0,3,3,4,2,0,0,2,4,0,100.25,16.71,319.92,-100.64,2526.49,421.08,8177.35,-2582.67,1071758.14,1,3,172.17,4435.06,0.4126,
2021-06-18,TRADED,1,0,0,1,0,1,0,0,1,0,0,750.72,750.72,750.72,750.72,19832.98,19832.98,19832.98,19832.98,1091591.11,1,0,0.00,0.00,0.0000,
2021-06-19,TRADED,13,0,8,5,12,1,0,0,1,12,0,-623.01,-47.92,322.64,-169.99,-17420.80,-1340.06,9007.55,-4735.80,1074170.29,1,10,800.46,22371.95,2.0495,
2021-06-20,TRADED,11,0,2,9,8,3,0,0,3,8,0,528.45,48.04,481.62,-168.00,14720.27,1338.21,13510.30,-4808.57,1088890.56,2,6,349.32,9791.93,0.9003,
2021-06-21,TRADED,3,0,2,1,3,0,0,0,0,3,0,-300.81,-100.27,-49.09,-159.63,-8558.66,-2852.89,-1403.53,-4533.85,1080331.90,0,3,300.81,8558.66,0.7860,
2021-06-22,TRADED,3,0,3,0,3,0,0,0,0,3,0,-381.36,-127.12,-62.90,-210.07,-11667.18,-3889.06,-1930.88,-6411.67,1068664.73,0,3,381.36,11667.17,1.0800,
2021-06-23,TRADED,3,0,2,1,3,0,0,0,0,3,0,-176.08,-58.69,-38.25,-93.54,-5244.47,-1748.16,-1137.65,-2785.51,1063420.25,0,3,176.08,5244.48,0.4908,
2021-06-24,TRADED,7,0,0,7,7,0,0,0,0,7,0,-488.71,-69.82,-6.49,-119.58,-14625.53,-2089.36,-194.41,-3557.10,1048794.71,0,7,488.71,14625.54,1.3753,
2021-06-25,TRADED,5,0,2,3,3,2,0,0,2,3,0,592.96,118.59,583.47,-135.18,17301.60,3460.32,17015.04,-3943.17,1066096.31,1,2,149.67,4351.34,0.4149,
2021-06-26,TRADED,10,0,5,5,8,2,0,0,2,8,0,244.36,24.44,522.98,-144.80,7822.00,782.20,16590.08,-4554.52,1073918.32,1,6,258.39,8183.61,0.7603,
2021-06-27,TRADED,6,0,5,1,6,0,0,0,0,6,0,-271.88,-45.31,-0.07,-88.63,-8285.73,-1380.95,-2.24,-2704.79,1065632.59,0,6,271.88,8285.73,0.7715,
2021-06-28,TRADED,5,0,3,2,5,0,0,0,0,5,0,-444.05,-88.81,-21.39,-171.85,-12889.66,-2577.93,-625.25,-4959.76,1052742.93,0,5,444.05,12889.66,1.2096,
