trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2021-05-14,2021-05-14 00:30:00+00:00,SHORT,-2769.28,-2769.28,997230.72,1000000.00,2769.28,0.2769
T00002,2021-05-14,2021-05-14 01:00:00+00:00,SHORT,-949.25,-3718.53,996281.47,1000000.00,3718.53,0.3719
T00003,2021-05-14,2021-05-14 02:30:00+00:00,LONG,-4813.97,-8532.49,991467.51,1000000.00,8532.49,0.8532
T00004,2021-05-14,2021-05-14 05:00:00+00:00,SHORT,13070.99,4538.50,1004538.50,1004538.50,0.00,0.0000
T00005,2021-05-14,2021-05-14 06:30:00+00:00,LONG,-1781.72,2756.78,1002756.78,1004538.50,1781.72,0.1774
T00006,2021-05-14,2021-05-14 20:30:00+00:00,LONG,-2614.91,141.87,1000141.87,1004538.50,4396.63,0.4377
T00007,2021-05-14,2021-05-14 23:00:00+00:00,SHORT,-4284.80,-4142.93,995857.07,1004538.50,8681.43,0.8642
T00008,2021-05-14,2021-05-14 23:30:00+00:00,SHORT,-3719.60,-7862.53,992137.47,1004538.50,12401.03,1.2345
T00009,2021-05-15,2021-05-15 00:30:00+00:00,SHORT,-3086.78,-10949.31,989050.69,1004538.50,15487.81,1.5418
T00010,2021-05-15,2021-05-15 03:00:00+00:00,LONG,-4063.69,-15013.00,984987.00,1004538.50,19551.50,1.9463
T00011,2021-05-15,2021-05-15 03:30:00+00:00,SHORT,6180.92,-8832.08,991167.92,1004538.50,13370.58,1.3310
T00012,2021-05-15,2021-05-15 16:30:00+00:00,SHORT,18647.38,9815.31,1009815.31,1009815.31,0.00,0.0000
T00013,2021-05-16,2021-05-16 04:30:00+00:00,SHORT,-1799.13,8016.18,1008016.18,1009815.31,1799.13,0.1782
T00014,2021-05-16,2021-05-16 05:00:00+00:00,SHORT,4624.16,12640.34,1012640.34,1012640.34,0.00,0.0000
T00015,2021-05-16,2021-05-16 06:30:00+00:00,SHORT,-3283.09,9357.25,1009357.25,1012640.34,3283.09,0.3242
T00016,2021-05-16,2021-05-16 14:30:00+00:00,LONG,-4300.46,5056.79,1005056.79,1012640.34,7583.55,0.7489
T00017,2021-05-16,2021-05-16 15:00:00+00:00,SHORT,-371.24,4685.55,1004685.55,1012640.34,7954.79,0.7855
T00018,2021-05-16,2021-05-16 15:30:00+00:00,SHORT,7661.34,12346.88,1012346.88,1012640.34,293.46,0.0290
T00019,2021-05-17,2021-05-17 12:30:00+00:00,LONG,-2048.16,10298.73,1010298.73,1012640.34,2341.61,0.2312
T00020,2021-05-17,2021-05-17 21:00:00+00:00,SHORT,-3088.98,7209.75,1007209.75,1012640.34,5430.59,0.5363
T00021,2021-05-17,2021-05-17 22:00:00+00:00,SHORT,12747.25,19957.00,1019957.00,1019957.00,0.00,0.0000
T00022,2021-05-18,2021-05-18 01:30:00+00:00,LONG,18469.84,38426.84,1038426.84,1038426.84,0.00,0.0000
T00023,2021-05-19,2021-05-19 23:30:00+00:00,SHORT,-3449.95,34976.89,1034976.89,1038426.84,3449.95,0.3322
T00024,2021-05-20,2021-05-20 04:00:00+00:00,SHORT,3087.25,38064.14,1038064.14,1038426.84,362.70,0.0349
T00025,2021-05-20,2021-05-20 17:30:00+00:00,SHORT,-1569.08,36495.06,1036495.06,1038426.84,1931.78,0.1860
T00026,2021-05-20,2021-05-20 18:00:00+00:00,SHORT,-2492.82,34002.23,1034002.23,1038426.84,4424.61,0.4261
T00027,2021-05-21,2021-05-21 04:00:00+00:00,LONG,-3694.83,30307.40,1030307.40,1038426.84,8119.44,0.7819
T00028,2021-05-21,2021-05-21 04:30:00+00:00,LONG,-4644.06,25663.34,1025663.34,1038426.84,12763.50,1.2291
T00029,2021-05-21,2021-05-21 07:30:00+00:00,SHORT,-185.29,25478.06,1025478.06,1038426.84,12948.78,1.2470
T00030,2021-05-21,2021-05-21 10:00:00+00:00,SHORT,-3440.35,22037.71,1022037.71,1038426.84,16389.13,1.5783
T00031,2021-05-21,2021-05-21 11:30:00+00:00,LONG,-2535.44,19502.27,1019502.27,1038426.84,18924.57,1.8224
T00032,2021-05-21,2021-05-21 13:30:00+00:00,SHORT,-2632.08,16870.20,1016870.20,1038426.84,21556.64,2.0759
T00033,2021-05-22,2021-05-22 11:00:00+00:00,SHORT,-1035.12,15835.07,1015835.07,1038426.84,22591.77,2.1756
T00034,2021-05-22,2021-05-22 20:30:00+00:00,LONG,5010.85,20845.92,1020845.92,1038426.84,17580.92,1.6930
T00035,2021-05-23,2021-05-23 00:00:00+00:00,LONG,-3643.41,17202.51,1017202.51,1038426.84,21224.33,2.0439
T00036,2021-05-23,2021-05-23 00:30:00+00:00,SHORT,-1252.52,15949.99,1015949.99,1038426.84,22476.85,2.1645
T00037,2021-05-23,2021-05-23 01:00:00+00:00,LONG,5063.98,21013.97,1021013.97,1038426.84,17412.87,1.6769
T00038,2021-05-23,2021-05-23 03:00:00+00:00,LONG,-1822.05,19191.92,1019191.92,1038426.84,19234.92,1.8523
T00039,2021-05-23,2021-05-23 03:30:00+00:00,SHORT,-1370.47,17821.46,1017821.46,1038426.84,20605.38,1.9843
T00040,2021-05-23,2021-05-23 04:00:00+00:00,SHORT,-1822.30,15999.15,1015999.15,1038426.84,22427.69,2.1598
T00041,2021-05-23,2021-05-23 04:30:00+00:00,SHORT,10546.54,26545.70,1026545.70,1038426.84,11881.14,1.1441
T00042,2021-05-25,2021-05-25 09:30:00+00:00,LONG,-320.49,26225.20,1026225.20,1038426.84,12201.64,1.1750
T00043,2021-05-25,2021-05-25 10:30:00+00:00,SHORT,17967.39,44192.59,1044192.59,1044192.59,0.00,0.0000
T00044,2021-05-25,2021-05-25 16:30:00+00:00,LONG,-2483.62,41708.97,1041708.97,1044192.59,2483.62,0.2379
T00045,2021-05-25,2021-05-25 19:00:00+00:00,SHORT,-3068.64,38640.33,1038640.33,1044192.59,5552.26,0.5317
T00046,2021-05-25,2021-05-25 22:30:00+00:00,SHORT,-3322.41,35317.92,1035317.92,1044192.59,8874.67,0.8499
T00047,2021-05-26,2021-05-26 00:00:00+00:00,LONG,-4970.75,30347.17,1030347.17,1044192.59,13845.42,1.3259
T00048,2021-05-26,2021-05-26 01:00:00+00:00,SHORT,-3062.16,27285.01,1027285.01,1044192.59,16907.58,1.6192
T00049,2021-05-26,2021-05-26 02:00:00+00:00,LONG,11732.03,39017.04,1039017.04,1044192.59,5175.55,0.4957
T00050,2021-05-26,2021-05-26 14:30:00+00:00,SHORT,-559.04,38458.00,1038458.00,1044192.59,5734.59,0.5492
T00051,2021-05-26,2021-05-26 17:00:00+00:00,LONG,-3303.04,35154.95,1035154.95,1044192.59,9037.64,0.8655
T00052,2021-05-26,2021-05-26 18:30:00+00:00,SHORT,5000.69,40155.64,1040155.64,1044192.59,4036.95,0.3866
T00053,2021-05-27,2021-05-27 00:00:00+00:00,SHORT,-4742.37,35413.28,1035413.28,1044192.59,8779.31,0.8408
T00054,2021-05-27,2021-05-27 00:30:00+00:00,LONG,-34.10,35379.18,1035379.18,1044192.59,8813.41,0.8440
T00055,2021-05-27,2021-05-27 09:00:00+00:00,SHORT,-1398.70,33980.47,1033980.47,1044192.59,10212.12,0.9780
T00056,2021-05-27,2021-05-27 09:30:00+00:00,LONG,12192.84,46173.31,1046173.31,1046173.31,0.00,0.0000
T00057,2021-05-27,2021-05-27 17:30:00+00:00,LONG,-1690.20,44483.11,1044483.11,1046173.31,1690.20,0.1616
T00058,2021-05-27,2021-05-27 19:30:00+00:00,LONG,-4418.88,40064.23,1040064.23,1046173.31,6109.08,0.5839
T00059,2021-05-27,2021-05-27 20:30:00+00:00,SHORT,-797.62,39266.62,1039266.62,1046173.31,6906.69,0.6602
T00060,2021-05-27,2021-05-27 22:00:00+00:00,SHORT,-855.02,38411.60,1038411.60,1046173.31,7761.71,0.7419
T00061,2021-05-27,2021-05-27 22:30:00+00:00,LONG,-4517.82,33893.78,1033893.78,1046173.31,12279.53,1.1738
T00062,2021-05-28,2021-05-28 01:00:00+00:00,SHORT,13141.54,47035.32,1047035.32,1047035.32,0.00,0.0000
T00063,2021-05-29,2021-05-29 02:00:00+00:00,SHORT,4910.60,51945.92,1051945.92,1051945.92,0.00,0.0000
T00064,2021-05-29,2021-05-29 03:30:00+00:00,LONG,-953.25,50992.67,1050992.67,1051945.92,953.25,0.0906
T00065,2021-05-29,2021-05-29 08:30:00+00:00,LONG,-493.66,50499.01,1050499.01,1051945.92,1446.91,0.1375
T00066,2021-05-30,2021-05-30 05:00:00+00:00,SHORT,-2576.84,47922.17,1047922.17,1051945.92,4023.75,0.3825
T00067,2021-05-30,2021-05-30 05:30:00+00:00,SHORT,-2453.42,45468.75,1045468.75,1051945.92,6477.17,0.6157
T00068,2021-05-31,2021-05-31 00:30:00+00:00,LONG,-2195.36,43273.40,1043273.40,1051945.92,8672.52,0.8244
T00069,2021-05-31,2021-05-31 01:30:00+00:00,SHORT,6644.08,49917.48,1049917.48,1051945.92,2028.44,0.1928
T00070,2021-06-01,2021-06-01 06:00:00+00:00,LONG,17142.30,67059.78,1067059.78,1067059.78,0.00,0.0000
T00071,2021-06-01,2021-06-01 07:30:00+00:00,LONG,-2324.50,64735.28,1064735.28,1067059.78,2324.50,0.2178
T00072,2021-06-01,2021-06-01 08:00:00+00:00,SHORT,-2466.44,62268.83,1062268.83,1067059.78,4790.95,0.4490
T00073,2021-06-01,2021-06-01 08:30:00+00:00,SHORT,-1347.65,60921.18,1060921.18,1067059.78,6138.60,0.5753
T00074,2021-06-01,2021-06-01 15:00:00+00:00,LONG,-150.15,60771.03,1060771.03,1067059.78,6288.75,0.5894
T00075,2021-06-01,2021-06-01 23:30:00+00:00,SHORT,-4950.04,55820.99,1055820.99,1067059.78,11238.79,1.0532
T00076,2021-06-02,2021-06-02 00:00:00+00:00,LONG,-3945.53,51875.46,1051875.46,1067059.78,15184.32,1.4230
T00077,2021-06-02,2021-06-02 00:30:00+00:00,LONG,-2733.50,49141.95,1049141.95,1067059.78,17917.83,1.6792
T00078,2021-06-02,2021-06-02 02:30:00+00:00,SHORT,-4964.19,44177.76,1044177.76,1067059.78,22882.02,2.1444
T00079,2021-06-02,2021-06-02 03:00:00+00:00,SHORT,-178.47,43999.29,1043999.29,1067059.78,23060.49,2.1611
