date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-04-10,2,1,1,1694.33,1094.7,599.63,0.06,1000599.63,0.0,0.0
2026-04-16,1,0,1,-633.5,608.16,-1241.66,-0.1241,999357.97,-1241.66,-0.1241
2026-04-17,1,1,0,1088.78,271.85,816.93,0.0817,1000174.9,-424.73,-0.0424
2026-04-21,2,0,2,-2675.7,1207.58,-3883.28,-0.3883,996291.62,-4308.01,-0.4305
2026-04-22,1,0,1,-860.81,323.23,-1184.04,-0.1188,995107.58,-5492.05,-0.5489
2026-04-23,1,1,0,1849.5,442.05,1407.45,0.1414,996515.03,-4084.6,-0.4082
2026-04-24,1,1,0,816.81,506.28,310.53,0.0312,996825.56,-3774.07,-0.3772
2026-04-27,3,2,1,3388.62,1557.88,1830.74,0.1837,998656.3,-1943.33,-0.1942
2026-04-29,1,0,1,-1131.61,398.53,-1530.14,-0.1532,997126.16,-3473.47,-0.3471
