target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
2,commodities,CLF,2026-04-01,INVERSE_SELL,SELL,LONG,2026-04-01T13:05:00-04:00,2026-04-01T13:10:00-04:00,99.300003,99.290001,98.677686,100.544637,99.92232,100.544637,101.166955,101.789272,102.411589,0.414878,0.622317,99.874925,99.892394,99.518926,40.3204,0.009235,0.07422,15.4172,3233.0,2066.55,0.0,85.71,STRONG BEAR,1007,99985.03,616.6,0.0,0,8,2026-04-01T13:45:00-04:00,98.677686,STOP_LOSS,-616.6,0.0,-616.6,-0.6167,-1.0
2,commodities,CLF,2026-04-01,INVERSE_BUY,BUY,SHORT,2026-04-01T14:25:00-04:00,2026-04-01T14:30:00-04:00,100.139999,100.150002,100.785834,98.84833,99.494165,98.84833,98.202495,97.556661,96.910826,0.430556,0.645835,99.609511,99.559809,99.519397,58.5372,-0.008848,-0.101694,15.8228,16118.0,2987.65,85.71,0.0,STRONG BULL,998,99949.7,634.56,0.0,0,11,2026-04-01T15:20:00-04:00,99.739998,SESSION_END,409.18,0.0,409.18,0.4094,0.6448
2,commodities,CLF,2026-04-02,INVERSE_SELL,SELL,LONG,2026-04-02T14:55:00-04:00,2026-04-02T15:00:00-04:00,111.129997,111.110001,110.263396,112.863199,111.996598,112.863199,113.729801,114.596402,115.463003,0.577734,0.866601,111.364683,111.370777,110.877958,47.7213,0.097868,0.215826,11.0559,1076.0,2896.1,14.29,57.14,STRONG BEAR,900,99999.0,761.94,0.0,0,5,2026-04-02T15:20:00-04:00,111.32,SESSION_END,189.0,0.0,189.0,0.189,0.248
2,commodities,CLF,2026-04-06,INVERSE_BUY,BUY,SHORT,2026-04-06T09:15:00-04:00,2026-04-06T09:20:00-04:00,111.870003,111.849998,112.657491,110.295027,111.082515,110.295027,109.507539,108.720051,107.932563,0.524992,0.787488,111.381441,111.352591,111.670001,59.4572,0.067452,0.084699,10.7385,2377.0,2482.6,57.14,14.29,STRONG BULL,894,99993.9,721.9,0.0,0,4,2026-04-06T09:35:00-04:00,112.657491,STOP_LOSS,-721.9,0.0,-721.9,-0.7219,-1.0
2,commodities,CLF,2026-04-06,INVERSE_SELL,SELL,LONG,2026-04-06T10:20:00-04:00,2026-04-06T10:25:00-04:00,110.949997,110.949997,109.976544,112.896902,111.92345,112.896902,113.870355,114.843808,115.81726,0.648968,0.973453,111.72238,111.792343,112.10538,39.9699,0.040678,0.205255,16.6209,2283.0,1823.6,14.29,71.43,STRONG BEAR,901,99965.95,877.08,0.0,1,13,2026-04-06T11:25:00-04:00,112.080002,OPPOSITE_SIGNAL,1018.13,0.0,1018.13,1.0185,1.1608
2,commodities,CLF,2026-04-06,INVERSE_BUY,BUY,SHORT,2026-04-06T11:20:00-04:00,2026-04-06T11:25:00-04:00,112.07,112.080002,113.016993,110.176014,111.123007,110.176014,109.22902,108.282027,107.335034,0.631329,0.946993,111.611953,111.562655,111.750434,57.6815,0.01598,-0.059674,14.4131,998.0,1905.25,71.43,0.0,STRONG BULL,892,99975.36,835.8,0.0,0,16,2026-04-06T12:40:00-04:00,111.690002,OPPOSITE_SIGNAL,347.88,0.0,347.88,0.348,0.4162
2,commodities,CLF,2026-04-06,INVERSE_SELL,SELL,LONG,2026-04-06T12:35:00-04:00,2026-04-06T12:40:00-04:00,111.730003,111.690002,111.00327,113.183469,112.456736,113.183469,113.910202,114.636935,115.363668,0.484489,0.726733,111.792575,111.797256,111.806111,49.1067,0.021845,0.057627,13.0381,585.0,1114.55,0.0,71.43,STRONG BEAR,895,99962.55,614.63,0.0,0,5,2026-04-06T13:00:00-04:00,112.239998,OPPOSITE_SIGNAL,492.25,0.0,492.25,0.4924,0.8009
2,commodities,CLF,2026-04-06,INVERSE_BUY,BUY,SHORT,2026-04-06T12:55:00-04:00,2026-04-06T13:00:00-04:00,112.25,112.239998,112.969434,110.811132,111.530566,110.811132,110.091698,109.372265,108.652831,0.479623,0.719434,111.839023,111.805561,111.805547,57.7072,0.035315,0.024909,13.1597,1260.0,1037.15,85.71,0.0,STRONG BULL,890,99893.6,649.2,0.0,0,1,2026-04-06T13:00:00-04:00,112.969434,STOP_LOSS,-649.2,0.0,-649.2,-0.6499,-1.0
2,commodities,CLF,2026-04-06,INVERSE_SELL,SELL,LONG,2026-04-06T14:30:00-04:00,2026-04-06T14:35:00-04:00,112.379997,112.360001,111.448117,114.243757,113.311877,114.243757,115.175637,116.107517,117.039397,0.621253,0.93188,112.939078,112.961491,112.282542,43.522,0.119213,0.322587,20.4416,3231.0,2395.4,28.57,57.14,MILD BEAR,889,99888.04,810.66,0.0,0,10,2026-04-06T15:20:00-04:00,112.910004,SESSION_END,488.95,0.0,488.95,0.4895,0.6032
2,commodities,CLF,2026-04-07,INVERSE_BUY,BUY,SHORT,2026-04-07T09:15:00-04:00,2026-04-07T09:20:00-04:00,115.660004,115.660004,116.588173,113.803665,114.731834,113.803665,112.875495,111.947326,111.019157,0.61878,0.928169,113.236431,112.957491,115.459999,77.1695,0.205234,0.018323,23.2723,1477.0,1857.55,71.43,0.0,STRONG BULL,864,99930.24,801.94,0.0,0,10,2026-04-07T10:05:00-04:00,116.588173,STOP_LOSS,-801.94,0.0,-801.94,-0.8025,-1.0
2,commodities,CLF,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T11:50:00-04:00,2026-04-07T11:55:00-04:00,115.330002,115.330002,114.406565,117.176876,116.253439,117.176876,118.100313,119.023749,119.947186,0.615625,0.923437,115.9684,116.000057,116.232336,44.4894,0.161403,0.405659,21.2035,2041.0,2828.75,0.0,71.43,STRONG BEAR,867,99991.11,800.62,0.0,0,2,2026-04-07T12:00:00-04:00,114.406565,STOP_LOSS,-800.62,0.0,-800.62,-0.8007,-1.0
2,commodities,CLF,2026-04-07,INVERSE_BUY,BUY,SHORT,2026-04-07T14:55:00-04:00,2026-04-07T15:00:00-04:00,115.120003,115.099998,116.035433,113.289142,114.204573,113.289142,112.373712,111.458282,110.542852,0.610287,0.91543,114.285081,114.232307,115.065125,59.6118,-0.099177,-0.327968,26.6474,1964.0,3382.7,85.71,0.0,STRONG BULL,868,99906.8,811.96,0.0,3,4,2026-04-07T15:15:00-04:00,113.289142,TP2,1571.82,0.0,1571.82,1.5733,1.9358
2,commodities,CLF,2026-04-07,INVERSE_SELL,SELL,LONG,2026-04-07T15:15:00-04:00,2026-04-07T15:20:00-04:00,112.440002,112.440002,111.263294,114.79342,113.616711,114.79342,115.970128,117.146837,118.323545,0.784472,1.176709,114.238562,114.265877,115.014099,35.3278,-0.08303,-0.13457,24.1317,5495.0,3393.1,14.29,71.43,STRONG BEAR,849,95461.56,999.03,0.0,0,1,2026-04-07T15:20:00-04:00,113.190002,SESSION_END,636.75,0.0,636.75,0.667,0.6374
2,commodities,CLF,2026-04-08,INVERSE_BUY,BUY,SHORT,2026-04-08T13:30:00-04:00,2026-04-08T13:35:00-04:00,95.599998,95.589996,96.541696,93.716603,94.658301,93.716603,92.774906,91.833208,90.891511,0.627798,0.941698,95.225289,95.222293,94.599962,51.4742,-0.243728,-0.487471,23.9219,2944.0,2597.9,71.43,14.29,STRONG BULL,1046,99987.14,995.48,0.0,0,4,2026-04-08T13:50:00-04:00,95.080002,OPPOSITE_SIGNAL,533.45,0.0,533.45,0.5335,0.5359
2,commodities,CLF,2026-04-08,INVERSE_SELL,SELL,LONG,2026-04-08T13:45:00-04:00,2026-04-08T13:50:00-04:00,95.089996,95.080002,94.183795,96.9024,95.996198,96.9024,97.808601,98.714803,99.621005,0.604134,0.906202,95.217186,95.224179,94.632148,46.2828,-0.186991,-0.341873,19.8059,2365.0,2711.15,28.57,42.86,MILD BEAR,1051,99929.08,941.91,0.0,0,3,2026-04-08T14:00:00-04:00,95.309998,OPPOSITE_SIGNAL,241.73,0.0,241.73,0.2419,0.2566
2,commodities,CLF,2026-04-08,INVERSE_BUY,BUY,SHORT,2026-04-08T13:55:00-04:00,2026-04-08T14:00:00-04:00,95.32,95.309998,96.165041,93.629917,94.474958,93.629917,92.784875,91.939834,91.094792,0.563361,0.845042,95.231799,95.229239,94.643502,49.08,-0.150098,-0.276607,17.3417,1930.0,2580.1,42.86,28.57,MILD BULL,1049,99980.19,896.94,0.0,1,2,2026-04-08T14:05:00-04:00,94.309998,OPPOSITE_SIGNAL,1049.0,0.0,1049.0,1.0492,1.1695
2,commodities,CLF,2026-04-08,INVERSE_SELL,SELL,LONG,2026-04-08T14:00:00-04:00,2026-04-08T14:05:00-04:00,94.360001,94.309998,93.462819,96.154364,95.257182,96.154364,97.051546,97.948728,98.845909,0.598121,0.897182,95.05744,95.150217,94.644368,39.5555,-0.206495,-0.262584,17.2764,4967.0,2746.65,14.29,71.43,STRONG BEAR,1060,99968.6,898.01,0.0,1,12,2026-04-08T15:00:00-04:00,95.43,OPPOSITE_SIGNAL,1187.2,0.0,1187.2,1.1876,1.322
2,commodities,CLF,2026-04-08,INVERSE_BUY,BUY,SHORT,2026-04-08T14:55:00-04:00,2026-04-08T15:00:00-04:00,95.43,95.43,96.346714,93.596572,94.513286,93.596572,92.679858,91.763144,90.84643,0.611143,0.916714,94.960845,94.938173,94.647143,54.3056,-0.081643,-0.193891,13.3118,1814.0,4291.85,71.43,0.0,STRONG BULL,1047,99915.21,959.8,0.0,0,5,2026-04-08T15:20:00-04:00,96.346714,STOP_LOSS,-959.8,0.0,-959.8,-0.9606,-1.0
2,commodities,CLF,2026-04-09,INVERSE_SELL,SELL,LONG,2026-04-09T11:45:00-04:00,2026-04-09T11:50:00-04:00,99.629997,99.639999,98.37196,102.146073,100.888035,102.146073,103.40411,104.662148,105.920186,0.838692,1.258038,100.631546,100.691839,100.883093,43.0709,0.293352,0.750767,37.2903,4809.0,4133.0,0.0,100.0,STRONG BEAR,788,78516.32,999.22,0.0,0,3,2026-04-09T12:00:00-04:00,98.37196,STOP_LOSS,-999.22,0.0,-999.22,-1.2726,-1.0
2,commodities,CLF,2026-04-09,INVERSE_BUY,BUY,SHORT,2026-04-09T14:25:00-04:00,2026-04-09T14:30:00-04:00,97.889999,97.889999,99.003794,95.66241,96.776205,95.66241,94.548616,93.434822,92.321027,0.74253,1.113794,97.203364,97.189252,98.886419,56.2549,-0.200459,-0.492192,28.2785,14390.0,4312.55,71.43,28.57,STRONG BULL,897,87807.33,999.07,0.0,0,10,2026-04-09T15:15:00-04:00,99.003794,STOP_LOSS,-999.07,0.0,-999.07,-1.1378,-1.0
2,commodities,CLF,2026-04-10,INVERSE_SELL,SELL,LONG,2026-04-10T10:20:00-04:00,2026-04-10T10:25:00-04:00,97.57,97.57,96.823244,99.063511,98.316755,99.063511,99.810267,100.557023,101.303778,0.497837,0.746756,98.060367,98.110425,98.223927,41.8138,0.018069,0.132344,16.6204,1474.0,1576.1,0.0,71.43,STRONG BEAR,1024,99911.68,764.68,0.0,1,6,2026-04-10T10:50:00-04:00,98.760002,OPPOSITE_SIGNAL,1218.56,0.0,1218.56,1.2196,1.5936
2,commodities,CLF,2026-04-10,INVERSE_BUY,BUY,SHORT,2026-04-10T10:45:00-04:00,2026-04-10T10:50:00-04:00,98.769997,98.760002,99.573501,97.162988,97.966492,97.162988,96.359484,95.55598,94.752475,0.53567,0.803504,98.1762,98.121616,98.179698,60.1985,0.054041,0.035118,17.244,3101.0,2143.2,85.71,0.0,STRONG BULL,1012,99945.12,823.26,0.0,0,25,2026-04-10T12:50:00-04:00,98.510002,OPPOSITE_SIGNAL,253.0,0.0,253.0,0.2531,0.3073
2,commodities,CLF,2026-04-10,INVERSE_SELL,SELL,LONG,2026-04-10T12:45:00-04:00,2026-04-10T12:50:00-04:00,98.519997,98.510002,97.92138,99.717231,99.118614,99.717231,100.315848,100.914465,101.513082,0.399078,0.598617,98.736371,98.753015,98.566556,46.055,0.046559,0.13208,18.3202,1987.0,2322.2,0.0,71.43,STRONG BEAR,1015,99987.65,597.45,0.0,0,14,2026-04-10T13:55:00-04:00,97.92138,STOP_LOSS,-597.45,0.0,-597.45,-0.5975,-1.0
2,commodities,CLF,2026-04-13,INVERSE_BUY,BUY,SHORT,2026-04-13T09:15:00-04:00,2026-04-13T09:20:00-04:00,103.589996,103.580002,105.037753,100.694482,102.142239,100.694482,99.246725,97.798968,96.351211,0.965171,1.447757,97.596425,97.314625,103.589999,82.8133,0.005542,-0.461402,41.2565,1431.0,2922.65,71.43,14.29,STRONG BULL,685,70952.3,998.56,0.0,2,7,2026-04-13T09:50:00-04:00,100.694482,TP2,1976.58,0.0,1976.58,2.7858,1.9794
2,commodities,CLF,2026-04-13,INVERSE_SELL,SELL,LONG,2026-04-13T12:30:00-04:00,2026-04-13T12:35:00-04:00,100.949997,100.959999,100.073922,102.702147,101.826072,102.702147,103.578222,104.454297,105.330373,0.58405,0.876075,101.997894,102.10973,102.071646,35.9965,0.100514,0.383171,20.7873,5851.0,2415.65,0.0,85.71,STRONG BEAR,990,99950.4,877.22,0.0,0,1,2026-04-13T12:35:00-04:00,100.073922,STOP_LOSS,-877.22,0.0,-877.22,-0.8777,-1.0
2,commodities,CLF,2026-04-15,INVERSE_BUY,BUY,SHORT,2026-04-15T10:40:00-04:00,2026-04-15T10:45:00-04:00,91.849998,91.849998,92.561173,90.42765,91.138824,90.42765,89.716476,89.005302,88.294128,0.474116,0.711174,91.402803,91.358372,91.158596,56.1439,-0.047722,-0.173915,34.6036,2324.0,1762.7,85.71,14.29,STRONG BULL,1088,99932.8,773.76,0.0,0,5,2026-04-15T11:05:00-04:00,92.561173,STOP_LOSS,-773.76,0.0,-773.76,-0.7743,-1.0
2,commodities,CLF,2026-04-15,INVERSE_SELL,SELL,LONG,2026-04-15T12:25:00-04:00,2026-04-15T12:30:00-04:00,91.779999,91.769997,91.193699,92.952598,92.366299,92.952598,93.538898,94.125198,94.711498,0.390867,0.5863,92.097117,92.115049,91.769729,43.7276,0.046533,0.14383,16.2357,1515.0,1701.65,14.29,57.14,STRONG BEAR,1089,99937.53,627.59,0.0,1,17,2026-04-15T13:50:00-04:00,92.099998,OPPOSITE_SIGNAL,359.37,0.0,359.37,0.3596,0.5726
2,commodities,CLF,2026-04-15,INVERSE_BUY,BUY,SHORT,2026-04-15T13:45:00-04:00,2026-04-15T13:50:00-04:00,92.099998,92.099998,92.564426,91.171143,91.635571,91.171143,90.706716,90.242288,89.777861,0.309618,0.464428,91.897645,91.891974,91.782004,55.3762,-0.015155,-0.054148,14.3596,1782.0,1254.05,71.43,14.29,STRONG BULL,1085,99928.5,503.9,0.0,0,2,2026-04-15T13:55:00-04:00,92.564426,STOP_LOSS,-503.9,0.0,-503.9,-0.5043,-1.0
2,commodities,CLF,2026-04-15,INVERSE_SELL,SELL,LONG,2026-04-15T14:10:00-04:00,2026-04-15T14:15:00-04:00,91.389999,91.360001,90.783881,92.602237,91.996118,92.602237,93.208356,93.814474,94.420593,0.404079,0.606119,91.881927,91.908329,91.808191,39.7214,-0.01964,-0.004127,16.0231,1701.0,1539.55,0.0,85.71,STRONG BEAR,1094,99947.84,630.28,0.0,0,11,2026-04-15T15:05:00-04:00,90.783881,STOP_LOSS,-630.28,0.0,-630.28,-0.6306,-1.0
2,commodities,CLF,2026-04-16,INVERSE_BUY,BUY,SHORT,2026-04-16T11:25:00-04:00,2026-04-16T11:30:00-04:00,90.68,90.690002,91.220181,89.599639,90.13982,89.599639,89.059459,88.519279,87.979098,0.36012,0.54018,90.303017,90.290279,90.041523,57.2722,-0.048205,-0.117695,13.9077,2882.0,2270.6,85.71,0.0,STRONG BULL,1102,99940.38,584.26,0.0,1,17,2026-04-16T12:50:00-04:00,91.220181,STOP_LOSS,-584.26,0.0,-584.26,-0.5846,-1.0
2,commodities,CLF,2026-04-16,INVERSE_SELL,SELL,LONG,2026-04-16T14:35:00-04:00,2026-04-16T14:40:00-04:00,90.989998,90.980003,90.568439,91.833115,91.411557,91.833115,92.254674,92.676233,93.097792,0.281039,0.421559,91.194786,91.208337,90.614537,45.2755,0.052483,0.14173,16.6722,1227.0,2277.8,14.29,57.14,STRONG BEAR,1099,99987.02,452.31,0.0,0,3,2026-04-16T14:50:00-04:00,90.568439,STOP_LOSS,-452.31,0.0,-452.31,-0.4524,-1.0
2,commodities,CLF,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T12:40:00-04:00,2026-04-17T12:45:00-04:00,81.389999,81.400002,82.124063,79.921872,80.655936,79.921872,79.187809,78.453746,77.719682,0.489376,0.734063,81.363616,81.363592,81.028207,47.3359,-0.214031,-0.415442,18.8538,1110.0,2983.7,42.86,28.57,MILD BULL,1228,99959.2,889.15,0.0,0,2,2026-04-17T12:50:00-04:00,81.360001,OPPOSITE_SIGNAL,49.12,0.0,49.12,0.0491,0.0552
2,commodities,CLF,2026-04-17,INVERSE_SELL,SELL,LONG,2026-04-17T12:45:00-04:00,2026-04-17T12:50:00-04:00,81.349998,81.360001,80.648011,82.753974,82.051986,82.753974,83.455962,84.15795,84.859937,0.467992,0.701988,81.360893,81.362356,81.030073,46.7967,-0.195605,-0.371474,17.5594,1169.0,2779.6,28.57,42.86,MILD BEAR,1229,99991.44,875.04,0.0,0,4,2026-04-17T13:05:00-04:00,81.720001,OPPOSITE_SIGNAL,442.44,0.0,442.44,0.4425,0.5056
2,commodities,CLF,2026-04-17,INVERSE_BUY,BUY,SHORT,2026-04-17T13:00:00-04:00,2026-04-17T13:05:00-04:00,81.730003,81.720001,82.40333,80.38335,81.056677,80.38335,79.710023,79.036697,78.36337,0.448884,0.673327,81.435738,81.396158,81.041983,53.0828,-0.118287,-0.262443,15.4872,2870.0,2435.25,85.71,0.0,STRONG BULL,1223,99943.56,835.71,0.0,0,4,2026-04-17T13:20:00-04:00,82.40333,STOP_LOSS,-835.71,0.0,-835.71,-0.8362,-1.0
2,commodities,CLF,2026-04-20,INVERSE_SELL,SELL,LONG,2026-04-20T14:20:00-04:00,2026-04-20T14:25:00-04:00,87.040001,87.0,86.571852,87.976298,87.508149,87.976298,88.444446,88.912595,89.380743,0.312099,0.468148,87.26208,87.28478,86.913723,45.3675,0.039505,0.109544,26.6687,3222.0,2073.65,14.29,85.71,STRONG BEAR,1149,99963.0,491.94,0.0,1,3,2026-04-20T14:35:00-04:00,87.510002,OPPOSITE_SIGNAL,585.99,0.0,585.99,0.5862,1.1912
2,commodities,CLF,2026-04-20,INVERSE_BUY,BUY,SHORT,2026-04-20T14:30:00-04:00,2026-04-20T14:35:00-04:00,87.5,87.510002,87.996719,86.506561,87.003281,86.506561,86.009842,85.513122,85.016403,0.331146,0.496719,87.323731,87.309735,86.960773,55.3568,0.054952,0.087774,26.1283,3997.0,2878.55,85.71,14.29,STRONG BULL,1142,99936.42,555.83,0.0,0,9,2026-04-20T15:15:00-04:00,87.209999,OPPOSITE_SIGNAL,342.6,0.0,342.6,0.3428,0.6164
2,commodities,CLF,2026-04-20,INVERSE_SELL,SELL,LONG,2026-04-20T15:10:00-04:00,2026-04-20T15:15:00-04:00,87.209999,87.209999,86.828708,87.972582,87.59129,87.972582,88.353873,88.735165,89.116456,0.254194,0.381291,87.347513,87.349667,86.981152,46.7806,0.029591,0.061327,21.3789,499.0,2568.95,14.29,57.14,STRONG BEAR,1146,99942.66,436.96,0.0,0,2,2026-04-20T15:20:00-04:00,87.18,SESSION_END,-34.38,0.0,-34.38,-0.0344,-0.0787
2,commodities,CLF,2026-04-21,INVERSE_BUY,BUY,SHORT,2026-04-21T10:10:00-04:00,2026-04-21T10:15:00-04:00,87.760002,87.769997,88.228109,86.823789,87.291896,86.823789,86.355683,85.887576,85.41947,0.312071,0.468106,87.218822,87.186368,87.099956,64.0423,0.001131,-0.061055,23.7291,3613.0,1544.8,85.71,0.0,STRONG BULL,1139,99970.03,521.79,0.0,0,7,2026-04-21T10:45:00-04:00,88.228109,STOP_LOSS,-521.79,0.0,-521.79,-0.5219,-1.0
2,commodities,CLF,2026-04-21,INVERSE_SELL,SELL,LONG,2026-04-21T13:55:00-04:00,2026-04-21T14:00:00-04:00,89.419998,89.43,88.726,90.807995,90.113996,90.807995,91.501993,92.195991,92.889989,0.462666,0.693998,90.008857,90.083394,89.150392,40.4488,0.093645,0.322704,35.8405,3552.0,3002.45,14.29,85.71,STRONG BEAR,1118,99982.74,787.07,0.0,0,11,2026-04-21T14:50:00-04:00,88.726,STOP_LOSS,-787.07,0.0,-787.07,-0.7872,-1.0
2,commodities,CLF,2026-04-22,INVERSE_BUY,BUY,SHORT,2026-04-22T09:20:00-04:00,2026-04-22T09:25:00-04:00,91.110001,91.089996,92.328677,88.672648,89.891324,88.672648,87.453972,86.235296,85.01662,0.812451,1.218676,89.607165,89.5184,91.130642,65.4128,-0.004413,-0.180805,30.6848,4283.0,3932.3,85.71,14.29,STRONG BULL,807,73509.63,999.62,0.0,0,18,2026-04-22T10:50:00-04:00,92.328677,STOP_LOSS,-999.62,0.0,-999.62,-1.3598,-1.0
2,commodities,CLF,2026-04-22,INVERSE_SELL,SELL,LONG,2026-04-22T13:50:00-04:00,2026-04-22T13:55:00-04:00,92.610001,92.610001,92.016988,93.796026,93.203013,93.796026,94.389039,94.982052,95.575065,0.395342,0.593013,92.927105,92.968533,92.3057,43.9103,0.065815,0.197526,24.7901,1837.0,1956.65,14.29,57.14,STRONG BEAR,1079,99926.19,639.86,0.0,1,7,2026-04-22T14:25:00-04:00,93.190002,OPPOSITE_SIGNAL,625.82,0.0,625.82,0.6263,0.9781
