date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,8,5,1484.42,0.0,1484.42,1.4844,101484.42,0.0,0.0
2026-03-31,13,7,6,-329.15,0.0,-329.15,-0.3243,101155.27,-329.15,-0.3243
2026-04-01,54,24,30,-4492.66,0.0,-4492.66,-4.4414,96662.61,-4821.81,-4.7513
2026-04-02,36,17,19,-628.98,0.0,-628.98,-0.6507,96033.63,-5450.79,-5.3711
2026-04-06,56,36,20,7059.39,0.0,7059.39,7.351,103093.02,0.0,0.0
2026-04-07,76,46,30,2822.52,0.0,2822.52,2.7378,105915.54,0.0,0.0
2026-04-08,48,32,16,4068.36,0.0,4068.36,3.8411,109983.9,0.0,0.0
2026-04-09,56,29,27,-2317.06,0.0,-2317.06,-2.1067,107666.84,-2317.06,-2.1067
2026-04-10,73,38,35,-1085.62,0.0,-1085.62,-1.0083,106581.22,-3402.68,-3.0938
2026-04-13,54,28,26,759.86,0.0,759.86,0.7129,107341.08,-2642.82,-2.4029
2026-04-14,9,7,2,799.08,0.0,799.08,0.7444,108140.16,-1843.74,-1.6764
2026-04-15,70,40,30,-813.78,0.0,-813.78,-0.7525,107326.38,-2657.52,-2.4163
2026-04-16,66,30,36,-2286.12,0.0,-2286.12,-2.1301,105040.26,-4943.64,-4.4949
2026-04-17,69,43,26,2825.08,0.0,2825.08,2.6895,107865.34,-2118.56,-1.9262
2026-04-20,25,17,8,3917.09,0.0,3917.09,3.6315,111782.43,0.0,0.0
2026-04-21,52,24,28,-4022.27,0.0,-4022.27,-3.5983,107760.16,-4022.27,-3.5983
2026-04-22,63,32,31,-3587.98,0.0,-3587.98,-3.3296,104172.18,-7610.25,-6.8081
2026-04-23,66,38,28,1233.19,0.0,1233.19,1.1838,105405.37,-6377.06,-5.7049
2026-04-24,52,24,28,-1492.21,0.0,-1492.21,-1.4157,103913.16,-7869.27,-7.0398
2026-04-27,59,35,24,1877.92,0.0,1877.92,1.8072,105791.08,-5991.35,-5.3598
2026-04-28,54,27,27,608.74,0.0,608.74,0.5754,106399.82,-5382.61,-4.8153
2026-04-29,20,8,12,-1612.88,0.0,-1612.88,-1.5159,104786.94,-6995.49,-6.2581
