trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2021-05-13,2021-05-13 23:00:00+00:00,SHORT,14614.37,14614.37,1014614.37,1014614.37,0.00,0.0000
T00002,2021-05-14,2021-05-14 00:15:00+00:00,SHORT,-2874.86,11739.52,1011739.52,1014614.37,2874.85,0.2833
T00003,2021-05-14,2021-05-14 00:45:00+00:00,SHORT,-1428.68,10310.83,1010310.83,1014614.37,4303.54,0.4242
T00004,2021-05-14,2021-05-14 01:00:00+00:00,LONG,-1618.89,8691.94,1008691.94,1014614.37,5922.43,0.5837
T00005,2021-05-14,2021-05-14 02:15:00+00:00,LONG,-4256.33,4435.61,1004435.61,1014614.37,10178.76,1.0032
T00006,2021-05-14,2021-05-14 04:00:00+00:00,SHORT,8731.88,13167.48,1013167.48,1014614.37,1446.89,0.1426
T00007,2021-05-14,2021-05-14 06:00:00+00:00,SHORT,-3071.03,10096.45,1010096.45,1014614.37,4517.92,0.4453
T00008,2021-05-14,2021-05-14 06:15:00+00:00,LONG,-1167.36,8929.09,1008929.09,1014614.37,5685.28,0.5603
T00009,2021-05-14,2021-05-14 20:30:00+00:00,LONG,-3056.34,5872.76,1005872.76,1014614.37,8741.61,0.8616
T00010,2021-05-14,2021-05-14 22:45:00+00:00,SHORT,-4621.87,1250.88,1001250.88,1014614.37,13363.49,1.3171
T00011,2021-05-14,2021-05-14 23:00:00+00:00,SHORT,7100.28,8351.17,1008351.17,1014614.37,6263.20,0.6173
T00012,2021-05-14,2021-05-14 23:30:00+00:00,SHORT,-2890.73,5460.43,1005460.43,1014614.37,9153.94,0.9022
T00013,2021-05-15,2021-05-15 00:15:00+00:00,SHORT,-3352.31,2108.12,1002108.12,1014614.37,12506.25,1.2326
T00014,2021-05-15,2021-05-15 00:30:00+00:00,SHORT,1267.37,3375.49,1003375.49,1014614.37,11238.88,1.1077
T00015,2021-05-15,2021-05-15 01:30:00+00:00,SHORT,-1953.09,1422.40,1001422.40,1014614.37,13191.97,1.3002
T00016,2021-05-15,2021-05-15 03:00:00+00:00,LONG,-3755.84,-2333.44,997666.56,1014614.37,16947.81,1.6704
T00017,2021-05-15,2021-05-15 03:30:00+00:00,SHORT,5188.09,2854.65,1002854.65,1014614.37,11759.72,1.1590
T00018,2021-05-16,2021-05-16 04:15:00+00:00,SHORT,-1948.30,906.35,1000906.35,1014614.37,13708.02,1.3511
T00019,2021-05-16,2021-05-16 04:30:00+00:00,SHORT,-868.51,37.84,1000037.84,1014614.37,14576.53,1.4367
T00020,2021-05-16,2021-05-16 05:00:00+00:00,SHORT,3985.80,4023.64,1004023.64,1014614.37,10590.73,1.0438
T00021,2021-05-16,2021-05-16 06:15:00+00:00,SHORT,-3430.51,593.13,1000593.13,1014614.37,14021.24,1.3819
T00022,2021-05-16,2021-05-16 14:30:00+00:00,LONG,-4281.09,-3687.96,996312.04,1014614.37,18302.33,1.8039
T00023,2021-05-16,2021-05-16 14:45:00+00:00,SHORT,-509.29,-4197.24,995802.76,1014614.37,18811.61,1.8541
T00024,2021-05-16,2021-05-16 15:00:00+00:00,SHORT,-2080.46,-6277.70,993722.30,1014614.37,20892.07,2.0591
T00025,2021-05-16,2021-05-16 15:30:00+00:00,SHORT,6249.84,-27.86,999972.14,1014614.37,14642.23,1.4431
T00026,2021-05-17,2021-05-17 12:00:00+00:00,SHORT,-47.49,-75.35,999924.65,1014614.37,14689.72,1.4478
T00027,2021-05-17,2021-05-17 12:15:00+00:00,LONG,-1262.64,-1337.98,998662.02,1014614.37,15952.35,1.5723
T00028,2021-05-17,2021-05-17 12:30:00+00:00,SHORT,6271.77,4933.79,1004933.79,1014614.37,9680.58,0.9541
T00029,2021-05-17,2021-05-17 20:45:00+00:00,SHORT,-3236.42,1697.37,1001697.37,1014614.37,12917.00,1.2731
T00030,2021-05-17,2021-05-17 21:15:00+00:00,LONG,-3694.45,-1997.08,998002.92,1014614.37,16611.45,1.6372
T00031,2021-05-17,2021-05-17 22:00:00+00:00,SHORT,14929.35,12932.26,1012932.26,1014614.37,1682.11,0.1658
T00032,2021-05-18,2021-05-18 00:30:00+00:00,SHORT,-1628.32,11303.94,1011303.94,1014614.37,3310.43,0.3263
T00033,2021-05-18,2021-05-18 01:00:00+00:00,LONG,-1423.50,9880.44,1009880.44,1014614.37,4733.93,0.4666
T00034,2021-05-18,2021-05-18 01:15:00+00:00,LONG,13469.23,23349.67,1023349.67,1023349.67,0.00,0.0000
T00035,2021-05-18,2021-05-18 13:30:00+00:00,SHORT,13657.05,37006.72,1037006.72,1037006.72,0.00,0.0000
T00036,2021-05-19,2021-05-19 20:30:00+00:00,LONG,-718.80,36287.92,1036287.92,1037006.72,718.80,0.0693
T00037,2021-05-19,2021-05-19 22:30:00+00:00,LONG,-2730.82,33557.10,1033557.10,1037006.72,3449.62,0.3327
T00038,2021-05-19,2021-05-19 23:00:00+00:00,LONG,-2042.87,31514.24,1031514.24,1037006.72,5492.48,0.5296
T00039,2021-05-19,2021-05-19 23:15:00+00:00,SHORT,-3930.91,27583.33,1027583.33,1037006.72,9423.39,0.9087
T00040,2021-05-20,2021-05-20 03:30:00+00:00,LONG,-153.01,27430.32,1027430.32,1037006.72,9576.40,0.9235
T00041,2021-05-20,2021-05-20 03:45:00+00:00,SHORT,2948.69,30379.01,1030379.01,1037006.72,6627.71,0.6391
T00042,2021-05-20,2021-05-20 04:15:00+00:00,SHORT,-1009.46,29369.55,1029369.55,1037006.72,7637.17,0.7365
T00043,2021-05-20,2021-05-20 16:30:00+00:00,LONG,-619.20,28750.35,1028750.35,1037006.72,8256.37,0.7962
T00044,2021-05-20,2021-05-20 17:15:00+00:00,SHORT,-1106.20,27644.15,1027644.15,1037006.72,9362.57,0.9028
T00045,2021-05-20,2021-05-20 17:30:00+00:00,SHORT,-3218.14,24426.01,1024426.01,1037006.72,12580.71,1.2132
T00046,2021-05-20,2021-05-20 17:45:00+00:00,SHORT,-2035.21,22390.79,1022390.79,1037006.72,14615.93,1.4094
T00047,2021-05-20,2021-05-20 18:30:00+00:00,SHORT,-151.90,22238.90,1022238.90,1037006.72,14767.82,1.4241
T00048,2021-05-20,2021-05-20 23:00:00+00:00,LONG,1223.46,23462.35,1023462.35,1037006.72,13544.37,1.3061
T00049,2021-05-21,2021-05-21 04:15:00+00:00,LONG,-3637.26,19825.10,1019825.10,1037006.72,17181.62,1.6568
T00050,2021-05-21,2021-05-21 04:30:00+00:00,SHORT,-3145.65,16679.44,1016679.44,1037006.72,20327.28,1.9602
T00051,2021-05-21,2021-05-21 07:15:00+00:00,LONG,-1325.19,15354.25,1015354.25,1037006.72,21652.47,2.0880
T00052,2021-05-21,2021-05-21 09:45:00+00:00,SHORT,-1606.51,13747.74,1013747.74,1037006.72,23258.98,2.2429
T00053,2021-05-21,2021-05-21 11:15:00+00:00,LONG,-4059.07,9688.67,1009688.67,1037006.72,27318.05,2.6343
T00054,2021-05-21,2021-05-21 11:45:00+00:00,SHORT,-3056.35,6632.33,1006632.33,1037006.72,30374.39,2.9290
T00055,2021-05-21,2021-05-21 12:00:00+00:00,SHORT,-615.09,6017.23,1006017.23,1037006.72,30989.49,2.9884
