trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2025-05-15,2025-05-15 01:15:00+00:00,LONG,-1066.46,-1066.46,998933.54,1000000.00,1066.46,0.1066
T00002,2025-05-15,2025-05-15 01:30:00+00:00,SHORT,-94.98,-1161.44,998838.56,1000000.00,1161.44,0.1161
T00003,2025-05-15,2025-05-15 15:45:00+00:00,SHORT,6284.15,5122.71,1005122.71,1005122.71,0.00,0.0000
T00004,2025-05-15,2025-05-15 19:00:00+00:00,LONG,-1297.50,3825.21,1003825.21,1005122.71,1297.50,0.1291
T00005,2025-05-15,2025-05-15 19:15:00+00:00,SHORT,-1619.77,2205.45,1002205.45,1005122.71,2917.26,0.2902
T00006,2025-05-15,2025-05-15 19:30:00+00:00,LONG,-1750.25,455.20,1000455.20,1005122.71,4667.51,0.4644
T00007,2025-05-15,2025-05-15 19:45:00+00:00,SHORT,-403.50,51.69,1000051.69,1005122.71,5071.02,0.5045
T00008,2025-05-15,2025-05-15 21:30:00+00:00,LONG,-2250.23,-2198.53,997801.47,1005122.71,7321.24,0.7284
T00009,2025-05-16,2025-05-16 08:30:00+00:00,LONG,1696.26,-502.28,999497.72,1005122.71,5624.99,0.5596
T00010,2025-05-16,2025-05-16 08:45:00+00:00,LONG,-298.28,-800.56,999199.44,1005122.71,5923.27,0.5893
T00011,2025-05-16,2025-05-16 09:00:00+00:00,LONG,-634.32,-1434.88,998565.12,1005122.71,6557.59,0.6524
T00012,2025-05-16,2025-05-16 13:00:00+00:00,LONG,1075.73,-359.15,999640.85,1005122.71,5481.86,0.5454
T00013,2025-05-16,2025-05-16 13:15:00+00:00,SHORT,-61.91,-421.06,999578.94,1005122.71,5543.77,0.5516
T00014,2025-05-16,2025-05-16 13:30:00+00:00,LONG,-1026.39,-1447.45,998552.55,1005122.71,6570.16,0.6537
T00015,2025-05-16,2025-05-16 13:45:00+00:00,SHORT,-202.32,-1649.77,998350.23,1005122.71,6772.48,0.6738
T00016,2025-05-16,2025-05-16 14:15:00+00:00,LONG,-1731.41,-3381.18,996618.82,1005122.71,8503.89,0.8461
T00017,2025-05-16,2025-05-16 14:30:00+00:00,LONG,-213.43,-3594.61,996405.39,1005122.71,8717.32,0.8673
T00018,2025-05-16,2025-05-16 14:45:00+00:00,LONG,-2191.13,-5785.74,994214.26,1005122.71,10908.45,1.0853
T00019,2025-05-16,2025-05-16 15:00:00+00:00,SHORT,-2676.30,-8462.04,991537.96,1005122.71,13584.75,1.3516
T00020,2025-05-16,2025-05-16 15:15:00+00:00,SHORT,-503.38,-8965.43,991034.57,1005122.71,14088.14,1.4016
T00021,2025-05-16,2025-05-16 19:00:00+00:00,LONG,-3584.38,-12549.81,987450.19,1005122.71,17672.52,1.7582
T00022,2025-05-16,2025-05-16 19:15:00+00:00,SHORT,-593.32,-13143.13,986856.87,1005122.71,18265.84,1.8173
T00023,2025-05-16,2025-05-16 19:45:00+00:00,SHORT,-347.81,-13490.93,986509.07,1005122.71,18613.64,1.8519
T00024,2025-05-16,2025-05-16 20:00:00+00:00,LONG,-237.88,-13728.82,986271.18,1005122.71,18851.53,1.8755
T00025,2025-05-16,2025-05-16 20:45:00+00:00,LONG,-2268.78,-15997.59,984002.41,1005122.71,21120.30,2.1013
T00026,2025-05-17,2025-05-17 05:15:00+00:00,SHORT,-529.12,-16526.72,983473.28,1005122.71,21649.43,2.1539
T00027,2025-05-17,2025-05-17 07:30:00+00:00,SHORT,-369.36,-16896.08,983103.92,1005122.71,22018.79,2.1907
T00028,2025-05-17,2025-05-17 07:45:00+00:00,SHORT,-64.74,-16960.82,983039.18,1005122.71,22083.53,2.1971
T00029,2025-05-17,2025-05-17 18:15:00+00:00,SHORT,1676.63,-15284.18,984715.82,1005122.71,20406.89,2.0303
T00030,2025-05-17,2025-05-17 18:30:00+00:00,SHORT,-605.94,-15890.13,984109.87,1005122.71,21012.84,2.0906
T00031,2025-05-17,2025-05-17 20:45:00+00:00,SHORT,-173.19,-16063.32,983936.68,1005122.71,21186.03,2.1078
T00032,2025-05-17,2025-05-17 21:00:00+00:00,LONG,-269.75,-16333.06,983666.94,1005122.71,21455.77,2.1346
T00033,2025-05-17,2025-05-17 21:30:00+00:00,LONG,-1550.96,-17884.03,982115.97,1005122.71,23006.74,2.2889
T00034,2025-05-17,2025-05-17 21:45:00+00:00,LONG,-56.08,-17940.10,982059.90,1005122.71,23062.81,2.2945
T00035,2025-05-17,2025-05-17 22:00:00+00:00,LONG,-253.72,-18193.82,981806.18,1005122.71,23316.53,2.3198
T00036,2025-05-17,2025-05-17 22:15:00+00:00,LONG,-507.13,-18700.96,981299.04,1005122.71,23823.67,2.3702
T00037,2025-05-17,2025-05-17 23:30:00+00:00,SHORT,-1650.93,-20351.88,979648.12,1005122.71,25474.59,2.5345
T00038,2025-05-17,2025-05-17 23:45:00+00:00,SHORT,-84.79,-20436.67,979563.33,1005122.71,25559.38,2.5429
T00039,2025-05-18,2025-05-18 00:00:00+00:00,SHORT,-83.15,-20519.82,979480.18,1005122.71,25642.53,2.5512
T00040,2025-05-18,2025-05-18 00:15:00+00:00,SHORT,-348.77,-20868.60,979131.40,1005122.71,25991.31,2.5859
T00041,2025-05-18,2025-05-18 00:30:00+00:00,LONG,-687.94,-21556.53,978443.47,1005122.71,26679.24,2.6543
T00042,2025-05-18,2025-05-18 02:00:00+00:00,LONG,-932.05,-22488.58,977511.42,1005122.71,27611.29,2.7471
T00043,2025-05-18,2025-05-18 03:30:00+00:00,LONG,-777.86,-23266.44,976733.56,1005122.71,28389.15,2.8244
T00044,2025-05-18,2025-05-18 03:45:00+00:00,SHORT,-515.21,-23781.66,976218.34,1005122.71,28904.37,2.8757
T00045,2025-05-18,2025-05-18 20:00:00+00:00,LONG,5819.74,-17961.92,982038.08,1005122.71,23084.63,2.2967
T00046,2025-05-18,2025-05-18 20:30:00+00:00,SHORT,-95.93,-18057.85,981942.15,1005122.71,23180.56,2.3062
T00047,2025-05-18,2025-05-18 20:45:00+00:00,LONG,-277.96,-18335.81,981664.19,1005122.71,23458.52,2.3339
T00048,2025-05-18,2025-05-18 22:15:00+00:00,LONG,-1892.79,-20228.60,979771.40,1005122.71,25351.31,2.5222
T00049,2025-05-19,2025-05-19 03:15:00+00:00,LONG,2930.13,-17298.47,982701.53,1005122.71,22421.18,2.2307
T00050,2025-05-19,2025-05-19 15:00:00+00:00,SHORT,919.34,-16379.13,983620.87,1005122.71,21501.84,2.1392
T00051,2025-05-20,2025-05-20 08:45:00+00:00,LONG,4856.42,-11522.71,988477.29,1005122.71,16645.42,1.6561
T00052,2025-05-20,2025-05-20 11:00:00+00:00,LONG,-1056.20,-12578.92,987421.08,1005122.71,17701.63,1.7611
T00053,2025-05-20,2025-05-20 11:30:00+00:00,SHORT,-660.72,-13239.64,986760.36,1005122.71,18362.35,1.8269
