date,status,trades,gap_events,long_trades,short_trades,stop_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2025-05-15,TRADED,8,0,4,4,8,0,0,1,7,0,-223.91,-27.99,650.41,-231.96,-2198.54,-274.82,6284.15,-2250.23,997801.47,1,5,753.86,7321.24,0.7284,
2025-05-16,TRADED,17,0,11,6,17,0,0,2,15,0,-1433.98,-84.35,174.84,-373.30,-13799.05,-811.71,1696.26,-3584.38,984002.41,1,13,1623.72,15638.44,1.5644,
2025-05-17,TRADED,13,0,5,8,13,0,0,1,12,0,-458.20,-35.25,173.54,-170.11,-4439.08,-341.47,1676.63,-1650.93,979563.33,1,9,531.92,5152.49,0.5232,
2025-05-18,TRADED,10,0,6,4,10,0,0,1,9,0,19.82,1.98,601.30,-197.23,208.08,20.81,5819.74,-1892.79,979771.40,1,6,345.38,3344.99,0.3415,
2025-05-19,TRADED,2,0,1,1,2,0,0,2,0,0,400.93,200.46,305.15,95.78,3849.47,1924.74,2930.13,919.34,983620.87,2,0,0.00,0.00,0.0000,
2025-05-20,TRADED,12,0,4,8,12,0,0,2,10,0,-1415.96,-118.00,506.85,-660.48,-13366.31,-1113.86,4856.42,-6222.34,970254.57,1,8,1922.81,18222.72,1.8435,
2025-05-21,TRADED,1,0,1,0,0,0,1,1,0,0,995.44,995.44,995.44,995.44,9400.89,9400.89,9400.89,9400.89,979655.46,1,0,0.00,0.00,0.0000,
