market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,quantity,notional,slippage_points,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles
commodities,GCF,2026-03-31,OPEN_EQUALS_LOW,LONG,2026-03-31T09:15:00-04:00,4610.899902,4616.700195,4610.600098,4613.200195,354.0,1.8353,2026-03-31T09:40:00-04:00,4618.0,2026-03-31T09:45:00-04:00,4618.599902,4609.977722,4635.844262,2026-03-31T09:50:00-04:00,4635.644262,TARGET,216,997617.58,0.2,3681.58,17244.61,-13563.03,-1.3595,-7.1175,2
commodities,GCF,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00-04:00,4758.100098,4768.0,4757.899902,4766.299805,719.0,1.1071,2026-04-01T09:35:00-04:00,4773.600098,2026-04-01T09:40:00-04:00,4773.300098,4757.148478,4805.603338,2026-04-01T10:00:00-04:00,4756.948478,STOP_LOSS,209,997619.72,0.2,-3417.49,17155.23,-20572.72,-2.0622,-6.0198,5
commodities,GCF,2026-04-02,OPEN_EQUALS_LOW,LONG,2026-04-02T09:15:00-04:00,4612.600098,4620.200195,4609.799805,4616.600098,579.0,-3.6573,2026-04-02T09:25:00-04:00,4622.700195,2026-04-02T09:30:00-04:00,4623.099902,4611.677578,4645.944552,2026-04-02T09:40:00-04:00,4611.477578,STOP_LOSS,216,998589.58,0.2,-2510.42,17183.33,-19693.75,-1.9722,-7.8448,3
commodities,GCF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,4694.700195,4695.200195,4689.200195,4689.200195,154.0,-0.1149,2026-04-06T11:10:00-04:00,4687.5,2026-04-06T11:15:00-04:00,4687.099805,4695.639135,4670.021143,2026-04-06T11:30:00-04:00,4695.839135,STOP_LOSS,213,998352.26,0.2,-1861.48,17234.32,-19095.8,-1.9127,-10.2584,4
commodities,GCF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,4682.0,4682.700195,4675.299805,4676.200195,256.0,0.1647,2026-04-07T09:30:00-04:00,4673.0,2026-04-07T09:35:00-04:00,4672.000195,4682.9364,4650.127786,2026-04-07T10:00:00-04:00,4650.327786,TARGET,214,999808.04,0.2,4637.9,17177.48,-12539.58,-1.2542,-5.2618,6
commodities,GCF,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00-04:00,4796.799805,4797.700195,4790.200195,4796.5,1389.0,-0.0750,2026-04-10T11:35:00-04:00,4784.799805,2026-04-10T11:40:00-04:00,4784.900098,4797.759165,4759.181964,2026-04-10T15:20:00-04:00,4791.800098,END_OF_DAY,208,995259.22,0.2,-1435.2,17175.77,-18610.97,-1.87,-6.8516,45
commodities,GCF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,4804.5,4810.299805,4803.299805,4809.799805,1210.0,0.8395,2026-04-14T09:20:00-04:00,4814.299805,2026-04-14T09:25:00-04:00,4814.400195,4803.5391,4836.122386,2026-04-14T09:30:00-04:00,4803.3391,STOP_LOSS,207,996580.84,0.2,-2289.65,17151.58,-19441.23,-1.9508,-8.4909,2
commodities,GCF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,4906.299805,4906.700195,4884.799805,4886.600098,2937.0,1.9279,2026-04-17T09:20:00-04:00,4883.600098,2026-04-17T09:25:00-04:00,4883.099805,4907.281065,4834.737285,2026-04-17T10:00:00-04:00,4907.481065,STOP_LOSS,204,996152.36,0.2,-4973.78,17235.7,-22209.48,-2.2295,-4.4653,8
commodities,GCF,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00-04:00,4760.600098,4762.700195,4754.600098,4762.0,842.0,0.5746,2026-04-22T10:30:00-04:00,4754.5,2026-04-22T10:35:00-04:00,4754.699902,4761.552218,4740.995272,2026-04-22T14:45:00-04:00,4761.752218,STOP_LOSS,210,998486.98,0.2,-1480.99,17231.84,-18712.83,-1.8741,-12.6354,51
commodities,GCF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,4742.600098,4747.899902,4742.600098,4743.700195,352.0,-0.3865,2026-04-23T09:35:00-04:00,4748.0,2026-04-23T09:40:00-04:00,4748.2,4741.651578,4761.296845,2026-04-23T09:55:00-04:00,4741.451578,STOP_LOSS,210,997122.0,0.2,-1417.17,17171.87,-18589.04,-1.8643,-13.117,4
commodities,HGF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,5.625,5.6325,5.625,5.6295,238.0,-0.3543,2026-04-06T09:20:00-04:00,5.633,2026-04-06T09:25:00-04:00,5.833,5.623875,6.25125,2026-04-06T09:25:00-04:00,5.423875,STOP_LOSS,24442,142570.18,0.2,-9999.83,2372.31,-12372.14,-8.6779,-1.2372,1
commodities,HGF,2026-04-20,OPEN_EQUALS_LOW,LONG,2026-04-20T09:15:00-04:00,6.0515,6.059,6.0515,6.0575,186.0,-0.6159,2026-04-20T09:25:00-04:00,6.065,2026-04-20T09:30:00-04:00,6.266,6.05029,6.697421,2026-04-20T10:50:00-04:00,5.85029,STOP_LOSS,24055,150728.63,0.2,-9999.91,2512.57,-12512.48,-8.3013,-1.2513,17
commodities,HGF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,6.0635,6.0725,6.0625,6.0725,110.0,-1.2298,2026-04-23T10:15:00-04:00,6.073,2026-04-23T10:20:00-04:00,6.2735,6.062287,6.695926,2026-04-23T13:05:00-04:00,5.862287,STOP_LOSS,24318,152558.98,0.2,-9999.88,2544.04,-12543.92,-8.2223,-1.2544,34
commodities,HGF,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00-04:00,6.075,6.0835,6.0745,6.0795,86.0,0.7797,2026-04-27T09:55:00-04:00,6.0855,2026-04-27T10:00:00-04:00,6.285,6.073785,6.70743,2026-04-27T10:25:00-04:00,5.873785,STOP_LOSS,24318,152838.63,0.2,-9999.93,2548.84,-12548.77,-8.2105,-1.2549,6
commodities,HGF,2026-04-28,OPEN_EQUALS_HIGH,SHORT,2026-04-28T09:15:00-04:00,5.972,5.9775,5.966,5.9755,1153.0,-1.9134,2026-04-28T10:00:00-04:00,5.9615,2026-04-28T10:05:00-04:00,5.7605,5.973195,5.33511,2026-04-28T10:05:00-04:00,6.173195,STOP_LOSS,24230,139576.91,0.2,-9999.59,2572.76,-12572.35,-9.0075,-1.2573,1
commodities,NGF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,2.864,2.865,2.856,2.857,917.0,2.2492,2026-04-06T09:20:00-04:00,2.852,2026-04-06T09:25:00-04:00,2.652,2.864573,2.226854,2026-04-06T15:20:00-04:00,3.003,END_OF_DAY,24238,64279.18,0.2,-8507.54,1258.6,-9766.14,-15.1933,-0.9766,72
commodities,NGF,2026-04-09,OPEN_EQUALS_HIGH,SHORT,2026-04-09T09:15:00-04:00,2.731,2.733,2.727,2.73,1241.0,-0.1828,2026-04-09T09:25:00-04:00,2.725,2026-04-09T09:30:00-04:00,2.525,2.731546,2.111907,2026-04-09T15:20:00-04:00,2.881,END_OF_DAY,24597,62107.42,0.2,-8756.53,1223.63,-9980.16,-16.0692,-0.998,71
commodities,NGF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,2.607,2.607,2.594,2.595,664.0,0.1922,2026-04-15T09:25:00-04:00,2.593,2026-04-15T09:30:00-04:00,2.393,2.607522,1.963957,2026-04-15T10:35:00-04:00,2.807522,STOP_LOSS,24124,57728.73,0.2,-9999.92,1162.47,-11162.39,-19.3359,-1.1162,14
commodities,NGF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,2.644,2.648,2.642,2.646,808.0,-0.8252,2026-04-17T09:40:00-04:00,2.652,2026-04-17T09:45:00-04:00,2.851,2.643471,3.266058,2026-04-17T15:20:00-04:00,2.477,END_OF_DAY,24538,69957.84,0.2,-9177.21,1132.24,-10309.45,-14.7367,-1.031,68
commodities,NGF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,2.694,2.694,2.686,2.691,967.0,0.6350,2026-04-20T09:30:00-04:00,2.678,2026-04-20T09:35:00-04:00,2.478,2.694539,2.044922,2026-04-20T10:00:00-04:00,2.894539,STOP_LOSS,24007,59489.35,0.2,-9999.85,1193.36,-11193.21,-18.8155,-1.1193,6
commodities,NGF,2026-04-21,OPEN_EQUALS_HIGH,SHORT,2026-04-21T09:15:00-04:00,2.677,2.678,2.671,2.677,1114.0,-0.1119,2026-04-21T09:35:00-04:00,2.67,2026-04-21T09:40:00-04:00,2.471,2.677535,2.057929,2026-04-21T09:50:00-04:00,2.877535,STOP_LOSS,24598,60781.66,0.2,-9999.96,1216.03,-11215.99,-18.4529,-1.1216,3
commodities,NGF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,2.781,2.789,2.781,2.787,2282.0,2.4687,2026-04-23T09:20:00-04:00,2.79,2026-04-23T09:25:00-04:00,2.99,2.780444,3.409112,2026-04-23T09:40:00-04:00,2.580444,STOP_LOSS,24416,73003.84,0.2,-9999.73,1175.03,-11174.76,-15.3071,-1.1175,4
commodities,NGF,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00-04:00,2.693,2.695,2.684,2.687,1068.0,-1.8586,2026-04-24T09:30:00-04:00,2.681,2026-04-24T09:35:00-04:00,2.48,2.693539,2.052923,2026-04-24T13:30:00-04:00,2.893539,STOP_LOSS,24181,59968.88,0.2,-9999.78,1201.77,-11201.55,-18.6789,-1.1202,48
commodities,NGF,2026-04-27,OPEN_EQUALS_HIGH,SHORT,2026-04-27T09:15:00-04:00,2.794,2.796,2.787,2.792,1954.0,4.2148,2026-04-27T09:20:00-04:00,2.783,2026-04-27T09:25:00-04:00,2.583,2.794559,2.159883,2026-04-27T09:35:00-04:00,2.994559,STOP_LOSS,24297,62759.15,0.2,-9999.64,1250.73,-11250.37,-17.9263,-1.1251,3
commodities,NGF,2026-04-28,OPEN_EQUALS_LOW,LONG,2026-04-28T09:15:00-04:00,2.715,2.724,2.714,2.721,1206.0,-0.7313,2026-04-28T10:10:00-04:00,2.727,2026-04-28T10:15:00-04:00,2.927,2.714457,3.352086,2026-04-28T11:15:00-04:00,2.514457,STOP_LOSS,24239,70947.55,0.2,-9999.63,1138.95,-11138.58,-15.6997,-1.1139,13
commodities,SIF,2026-03-30,OPEN_EQUALS_HIGH,SHORT,2026-03-30T09:15:00-04:00,71.364998,71.400002,71.209999,71.315002,94.0,,2026-03-30T09:30:00-04:00,70.955002,2026-03-30T09:35:00-04:00,70.825002,71.379271,69.716463,2026-03-30T15:20:00-04:00,69.916463,TARGET,13257,938927.05,0.2,12044.5,16037.52,-3993.02,-0.4253,-0.3993,70
commodities,SIF,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00-04:00,74.995003,75.150002,74.974998,75.110001,206.0,-0.4711,2026-04-01T09:25:00-04:00,75.220001,2026-04-01T09:30:00-04:00,75.405002,74.980004,76.254998,2026-04-01T09:40:00-04:00,74.780004,STOP_LOSS,13261,999945.73,0.2,-8288.1,17133.87,-25421.97,-2.5423,-3.0673,3
commodities,SIF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,72.245003,72.269997,72.040001,72.084999,78.0,-1.1020,2026-04-07T09:30:00-04:00,71.940002,2026-04-07T09:35:00-04:00,71.670003,72.259452,70.491105,2026-04-07T10:05:00-04:00,70.691105,TARGET,12667,907843.92,0.2,12399.7,15498.67,-3098.97,-0.3414,-0.3099,7
commodities,SIF,2026-04-08,OPEN_EQUALS_HIGH,SHORT,2026-04-08T09:15:00-04:00,77.339996,77.385002,77.129997,77.160004,322.0,6.9931,2026-04-08T09:30:00-04:00,77.040001,2026-04-08T09:35:00-04:00,76.8,77.355464,75.689071,2026-04-08T10:30:00-04:00,75.889071,TARGET,13020,999936.0,0.2,11860.29,17088.71,-5228.42,-0.5229,-0.5316,12
commodities,SIF,2026-04-09,OPEN_EQUALS_LOW,LONG,2026-04-09T09:15:00-04:00,74.565002,74.654999,74.550003,74.605003,133.0,0.4648,2026-04-09T09:20:00-04:00,74.669998,2026-04-09T09:25:00-04:00,74.899997,74.550089,75.599812,2026-04-09T10:30:00-04:00,74.350089,STOP_LOSS,13351,999989.86,0.2,-7341.82,17146.55,-24488.37,-2.4489,-3.3355,14
commodities,SIF,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00-04:00,76.235001,76.43,76.18,76.315002,298.0,0.3158,2026-04-10T09:20:00-04:00,76.440002,2026-04-10T09:25:00-04:00,76.664996,76.219754,77.555482,2026-04-10T09:40:00-04:00,76.019754,STOP_LOSS,13043,999941.55,0.2,-8415.9,17132.19,-25548.09,-2.555,-3.0357,4
commodities,SIF,2026-04-13,OPEN_EQUALS_HIGH,SHORT,2026-04-13T09:15:00-04:00,74.120003,74.175003,74.019997,74.135002,200.0,-3.1681,2026-04-13T10:50:00-04:00,74.014999,2026-04-13T10:55:00-04:00,73.8,74.134827,73.130347,2026-04-13T10:55:00-04:00,74.334827,STOP_LOSS,13550,999990.0,0.2,-7246.9,17330.31,-24577.21,-2.4577,-3.3914,1
commodities,SIF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,78.014999,78.269997,77.964996,78.224998,614.0,3.1058,2026-04-14T09:45:00-04:00,78.385002,2026-04-14T09:50:00-04:00,78.575,77.999396,79.726207,2026-04-14T13:40:00-04:00,79.526207,TARGET,12726,999945.45,0.2,12105.06,17390.74,-5285.68,-0.5286,-0.5355,47
commodities,SIF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,79.434998,79.464996,79.285004,79.330002,218.0,-0.0189,2026-04-15T11:25:00-04:00,79.199997,2026-04-15T11:30:00-04:00,79.069997,79.450885,78.308221,2026-04-15T11:35:00-04:00,79.650885,STOP_LOSS,12647,999998.25,0.2,-7346.49,17331.71,-24678.2,-2.4678,-3.3592,2
commodities,SIF,2026-04-16,OPEN_EQUALS_LOW,LONG,2026-04-16T09:15:00-04:00,79.514999,79.625,79.504997,79.550003,173.0,-0.0126,2026-04-16T09:20:00-04:00,79.654999,2026-04-16T09:25:00-04:00,79.869998,79.499096,80.611802,2026-04-16T09:45:00-04:00,79.299096,STOP_LOSS,12520,999972.38,0.2,-7147.69,17148.69,-24296.38,-2.4297,-3.3992,5
commodities,SIF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,82.150002,82.154999,81.720001,81.830002,1024.0,4.3241,2026-04-17T13:20:00-04:00,81.574997,2026-04-17T13:25:00-04:00,81.405003,82.166432,79.882147,2026-04-17T14:25:00-04:00,82.366432,STOP_LOSS,10401,846693.44,0.2,-9999.81,14729.51,-24729.32,-2.9207,-2.473,13
commodities,SIF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,80.139999,80.195,80.050003,80.18,225.0,-1.4692,2026-04-20T10:15:00-04:00,80.029999,2026-04-20T10:20:00-04:00,79.844998,80.156027,79.22294,2026-04-20T10:20:00-04:00,80.356027,STOP_LOSS,12524,999978.76,0.2,-6400.13,17319.45,-23719.58,-2.372,-3.7061,1
commodities,SIF,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00-04:00,76.43,76.470001,76.169998,76.199997,480.0,-1.6661,2026-04-23T09:25:00-04:00,76.025002,2026-04-23T09:30:00-04:00,75.825002,76.445286,74.584432,2026-04-23T09:40:00-04:00,76.645286,STOP_LOSS,12190,924306.77,0.2,-9999.27,16063.83,-26063.1,-2.8197,-2.6065,3
commodities,SIF,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00-04:00,75.589996,75.650002,75.415001,75.57,458.0,-0.2376,2026-04-24T09:30:00-04:00,75.239998,2026-04-24T09:35:00-04:00,75.045003,75.605114,73.92478,2026-04-24T09:40:00-04:00,75.805114,STOP_LOSS,13155,987217.01,0.2,-9999.27,17145.39,-27144.66,-2.7496,-2.7147,2
commodities,SIF,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00-04:00,75.190002,75.434998,75.190002,75.360001,370.0,-1.2996,2026-04-27T09:25:00-04:00,75.485001,2026-04-27T09:30:00-04:00,75.664996,75.174964,76.64506,2026-04-27T09:45:00-04:00,74.974964,STOP_LOSS,13216,999988.59,0.2,-9119.46,17124.14,-26243.6,-2.6244,-2.8778,4
derivatives,CNXAUTO,2026-04-01,OPEN_EQUALS_HIGH,SHORT,2026-04-01T09:15:00+05:30,24508.849609,24527.150391,24397.099609,24507.199219,0.0,2.9226,2026-04-01T10:25:00+05:30,24386.0,2026-04-01T10:30:00+05:30,24387.25,24513.751379,24134.247241,2026-04-01T13:10:00+05:30,24518.751379,STOP_LOSS,41,999877.25,5.0,-5391.56,615.5,-6007.06,-0.6008,-1.1142,33
derivatives,CNXAUTO,2026-04-02,OPEN_EQUALS_HIGH,SHORT,2026-04-02T09:15:00+05:30,23913.150391,23913.150391,23575.650391,23632.150391,0.0,-1.3917,2026-04-02T11:25:00+05:30,23568.699219,2026-04-02T11:30:00+05:30,23563.800781,23917.933021,22855.536302,2026-04-02T13:25:00+05:30,23922.933021,STOP_LOSS,27,636222.62,5.0,-9696.57,412.08,-10108.65,-1.5889,-1.0425,24
derivatives,CNXAUTO,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,26511.099609,26694.349609,26496.449219,26661.349609,0.0,0.1309,2026-04-21T10:00:00+05:30,26694.550781,2026-04-21T10:05:00+05:30,26699.199219,26505.797389,27086.002877,2026-04-21T15:20:00+05:30,26620.800781,END_OF_DAY,37,987870.37,5.0,-2900.74,604.37,-3505.11,-0.3548,-0.4775,64
derivatives,CNXAUTO,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00+05:30,26276.199219,26276.199219,26090.599609,26103.050781,0.0,-0.6965,2026-04-23T10:15:00+05:30,26052.300781,2026-04-23T10:20:00+05:30,26049.25,26281.454459,25584.841083,2026-04-23T15:20:00+05:30,25839.0,END_OF_DAY,38,989871.5,5.0,7989.5,602.84,7386.66,0.7462,0.8195,61
derivatives,CNXAUTO,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,25803.050781,25929.849609,25792.349609,25856.099609,0.0,0.5734,2026-04-27T10:15:00+05:30,25941.0,2026-04-27T10:20:00+05:30,25946.900391,25797.890171,26244.92083,2026-04-27T15:20:00+05:30,26065.050781,END_OF_DAY,38,985982.21,5.0,4489.71,607.17,3882.54,0.3938,0.6634,61
derivatives,CNXAUTO,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,25936.849609,26258.75,25936.849609,26178.949219,0.0,0.5996,2026-04-29T09:25:00+05:30,26273.0,2026-04-29T09:30:00+05:30,26279.550781,25931.662239,26975.327865,2026-04-29T13:25:00+05:30,26311.650391,END_OF_DAY,28,735827.42,5.0,898.79,463.82,434.97,0.0591,0.044,48
derivatives,CNXFMCG,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,48004.851562,48349.800781,48004.851562,48268.199219,0.0,0.9678,2026-04-15T11:40:00+05:30,48410.300781,2026-04-15T11:45:00+05:30,48415.5,47995.250592,49255.998816,2026-04-15T15:20:00+05:30,48291.148438,END_OF_DAY,20,968310.0,5.0,-2487.03,593.53,-3080.56,-0.3181,-0.3622,44
derivatives,CNXFMCG,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,48400.550781,48855.101562,48392.800781,48791.300781,0.0,-0.0649,2026-04-17T09:20:00+05:30,48895.101562,2026-04-17T09:25:00+05:30,48897.75,48390.870671,49911.508658,2026-04-17T15:20:00+05:30,49660.199219,END_OF_DAY,19,929057.25,5.0,14486.54,580.2,13906.34,1.4968,1.4299,72
derivatives,CNXFMCG,2026-04-22,OPEN_EQUALS_LOW,LONG,2026-04-22T09:15:00+05:30,50920.75,51335.648438,50882.351562,51238.25,0.0,-0.2265,2026-04-22T10:50:00+05:30,51366.75,2026-04-22T10:55:00+05:30,51372.199219,50910.56585,52295.465956,2026-04-22T15:20:00+05:30,51197.398438,END_OF_DAY,19,976071.79,5.0,-3321.21,597.48,-3918.69,-0.4015,-0.442,54
derivatives,CNXFMCG,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00+05:30,51383.300781,51383.300781,50981.148438,51189.25,0.0,0.6090,2026-04-24T09:45:00+05:30,50959.101562,2026-04-24T09:50:00+05:30,50953.648438,51393.577441,50073.79043,2026-04-24T15:20:00+05:30,50784.25,END_OF_DAY,19,968119.32,5.0,3218.57,593.04,2625.53,0.2712,0.3106,67
derivatives,CNXFMCG,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,50998.800781,51172.0,50954.398438,51061.050781,0.0,0.4324,2026-04-27T09:40:00+05:30,51233.050781,2026-04-27T09:45:00+05:30,51233.550781,50988.601021,51723.450302,2026-04-27T11:30:00+05:30,50983.601021,STOP_LOSS,19,973437.46,5.0,-4749.05,595.24,-5344.29,-0.549,-1.1253,22
derivatives,CNXFMCG,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,51065.300781,51259.449219,51040.300781,51167.648438,0.0,0.3582,2026-04-29T09:20:00+05:30,51320.75,2026-04-29T09:25:00+05:30,51327.898438,51055.087721,51873.51987,2026-04-29T12:10:00+05:30,51868.51987,TARGET,19,975230.07,5.0,10271.81,604.11,9667.7,0.9913,1.8316,34
derivatives,CNXIT,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00+05:30,31514.050781,31514.050781,31056.849609,31172.0,0.0,-0.4281,2026-04-10T09:35:00+05:30,30947.800781,2026-04-10T09:40:00+05:30,30943.150391,31520.353591,29788.743989,2026-04-10T15:20:00+05:30,31025.849609,END_OF_DAY,17,526033.56,5.0,-1405.89,345.43,-1751.32,-0.3329,-0.1769,69
derivatives,CNXIT,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00+05:30,31050.349609,31050.349609,30669.449219,30819.25,0.0,-2.2150,2026-04-22T10:15:00+05:30,30599.699219,2026-04-22T10:20:00+05:30,30594.300781,31056.559679,29669.782985,2026-04-22T15:20:00+05:30,30502.650391,END_OF_DAY,21,642480.32,5.0,1924.66,409.55,1515.11,0.2358,0.1544,61
derivatives,CNXIT,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,28633.099609,28849.300781,28633.099609,28821.550781,0.0,0.2935,2026-04-27T09:20:00+05:30,28969.449219,2026-04-27T09:25:00+05:30,28973.349609,28627.372989,29665.302849,2026-04-27T15:20:00+05:30,29172.050781,END_OF_DAY,28,811253.79,5.0,5563.63,508.91,5054.72,0.6231,0.5144,72
