trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T12:00:00-04:00,2026-03-30,commodities,CLF,-5613.89,994386.11,-5613.89,-0.5614
2,2026-03-30T15:20:00-04:00,2026-03-30,commodities,SIF,-3993.02,990393.09,-9606.91,-0.9607
3,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-13563.03,976830.06,-23169.94,-2.317
4,2026-03-31T10:35:00-04:00,2026-03-31,commodities,CLF,-24244.77,952585.29,-47414.71,-4.7415
5,2026-04-01T09:40:00-04:00,2026-04-01,commodities,SIF,-25421.97,927163.32,-72836.68,-7.2837
6,2026-04-01T10:00:00-04:00,2026-04-01,commodities,GCF,-20572.72,906590.6,-93409.4,-9.3409
7,2026-04-01T10:20:00+05:30,2026-04-01,equity,HDFCBANK_NS,-10301.47,896289.13,-103710.87,-10.3711
8,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-6007.06,890282.07,-109717.93,-10.9718
9,2026-04-01T13:15:00+05:30,2026-04-01,derivatives,NSEI,-4747.83,885534.24,-114465.76,-11.4466
10,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEBANK,-8588.51,876945.73,-123054.27,-12.3054
11,2026-04-01T15:20:00+05:30,2026-04-01,equity,BHARTIARTL_NS,9961.3,886907.03,-113092.97,-11.3093
12,2026-04-01T15:20:00+05:30,2026-04-01,equity,RELIANCE_NS,-3843.1,883063.93,-116936.07,-11.6936
13,2026-04-02T09:40:00-04:00,2026-04-02,commodities,CLF,-20319.17,862744.76,-137255.24,-13.7255
14,2026-04-02T09:40:00-04:00,2026-04-02,commodities,GCF,-19693.75,843051.01,-156948.99,-15.6949
15,2026-04-02T13:00:00+05:30,2026-04-02,derivatives,NSEI,-9215.15,833835.86,-166164.14,-16.6164
16,2026-04-02T13:00:00+05:30,2026-04-02,equity,LT_NS,-10182.78,823653.08,-176346.92,-17.6347
17,2026-04-02T13:25:00+05:30,2026-04-02,derivatives,CNXAUTO,-10108.65,813544.43,-186455.57,-18.6456
18,2026-04-02T13:25:00+05:30,2026-04-02,derivatives,NSEBANK,-10075.19,803469.24,-196530.76,-19.6531
19,2026-04-02T13:35:00+05:30,2026-04-02,equity,SBIN_NS,-10226.54,793242.7,-206757.3,-20.6757
20,2026-04-02T13:35:00+05:30,2026-04-02,equity,TCS_NS,19078.37,812321.07,-187678.93,-18.7679
21,2026-04-02T15:10:00+05:30,2026-04-02,equity,INFY_NS,19214.98,831536.05,-168463.95,-16.8464
22,2026-04-02T15:20:00+05:30,2026-04-02,equity,RELIANCE_NS,-2850.96,828685.09,-171314.91,-17.1315
23,2026-04-06T09:25:00-04:00,2026-04-06,commodities,HGF,-12372.14,816312.95,-183687.05,-18.3687
24,2026-04-06T10:15:00-04:00,2026-04-06,commodities,CLF,-24430.81,791882.14,-208117.86,-20.8118
25,2026-04-06T11:30:00-04:00,2026-04-06,commodities,GCF,-19095.8,772786.34,-227213.66,-22.7214
26,2026-04-06T11:45:00+05:30,2026-04-06,equity,ICICIBANK_NS,-10392.82,762393.52,-237606.48,-23.7606
27,2026-04-06T12:25:00+05:30,2026-04-06,equity,HDFCBANK_NS,-10229.09,752164.43,-247835.57,-24.7836
28,2026-04-06T12:55:00+05:30,2026-04-06,derivatives,NSEI,-9823.57,742340.86,-257659.14,-25.7659
29,2026-04-06T13:05:00+05:30,2026-04-06,equity,KOTAKBANK_NS,-10204.02,732136.84,-267863.16,-26.7863
30,2026-04-06T15:20:00+05:30,2026-04-06,equity,BHARTIARTL_NS,-3756.76,728380.08,-271619.92,-27.162
31,2026-04-06T15:20:00+05:30,2026-04-06,equity,RELIANCE_NS,9799.8,738179.88,-261820.12,-26.182
32,2026-04-06T15:20:00-04:00,2026-04-06,commodities,NGF,-9766.14,728413.74,-271586.26,-27.1586
33,2026-04-07T10:00:00-04:00,2026-04-07,commodities,GCF,-12539.58,715874.16,-284125.84,-28.4126
34,2026-04-07T10:05:00-04:00,2026-04-07,commodities,SIF,-3098.97,712775.19,-287224.81,-28.7225
35,2026-04-08T10:30:00-04:00,2026-04-08,commodities,SIF,-5228.42,707546.77,-292453.23,-29.2453
36,2026-04-08T15:20:00+05:30,2026-04-08,derivatives,NSEI,2694.97,710241.74,-289758.26,-28.9758
37,2026-04-08T15:20:00+05:30,2026-04-08,equity,HDFCBANK_NS,3623.26,713865.0,-286135.0,-28.6135
38,2026-04-08T15:20:00+05:30,2026-04-08,equity,LT_NS,-2536.34,711328.66,-288671.34,-28.8671
39,2026-04-09T10:30:00+05:30,2026-04-09,derivatives,NSEBANK,-7648.6,703680.06,-296319.94,-29.632
40,2026-04-09T10:30:00-04:00,2026-04-09,commodities,SIF,-24488.37,679191.69,-320808.31,-32.0808
41,2026-04-09T12:55:00+05:30,2026-04-09,equity,INFY_NS,-10342.94,668848.75,-331151.25,-33.1151
42,2026-04-09T15:20:00+05:30,2026-04-09,equity,HDFCBANK_NS,6479.97,675328.72,-324671.28,-32.4671
43,2026-04-09T15:20:00+05:30,2026-04-09,equity,ITC_NS,-6715.3,668613.42,-331386.58,-33.1387
44,2026-04-09T15:20:00+05:30,2026-04-09,equity,RELIANCE_NS,6024.32,674637.74,-325362.26,-32.5362
45,2026-04-09T15:20:00-04:00,2026-04-09,commodities,NGF,-9980.16,664657.58,-335342.42,-33.5342
46,2026-04-10T09:25:00+05:30,2026-04-10,equity,BHARTIARTL_NS,-3443.72,661213.86,-338786.14,-33.8786
47,2026-04-10T09:40:00-04:00,2026-04-10,commodities,SIF,-25548.09,635665.77,-364334.23,-36.4334
48,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,CNXIT,-1751.32,633914.45,-366085.55,-36.6086
49,2026-04-10T15:20:00+05:30,2026-04-10,derivatives,NSEBANK,4570.47,638484.92,-361515.08,-36.1515
