Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,ATR,Stoch_K,Stoch_D,SMA_20,SMA_50,EMA_12,EMA_26,Price_Change,Price_Change_Pct,Volume_SMA
2026-03-30 19:30:00-04:00,69.88999938964844,70.11000061035156,69.78500366210938,70.03500366210938,176,25.164439636463186,-0.12440827930286957,-0.0324333602997654,-0.09197491900310417,71.36078587829385,70.46950035095215,69.57821482361044,0.4124995640345982,26.143911439114394,21.614812801556408,70.46950035095215,70.20879989624024,70.22395585616485,70.34836413546772,0.0016448154487387345,0.16448154487387345,741.85
2026-03-30 20:00:00-04:00,70.01499938964844,70.34500122070312,69.0999984741211,69.68499755859375,696,25.274990610076728,-0.1581866755140311,-0.05758402334261854,-0.10060265217141255,71.23867385651273,70.38575019836426,69.5328265402158,0.4750001089913504,29.323222009338824,23.948745299105497,70.38575019836426,70.22519989013672,70.14103919500006,70.29922587051409,-0.004997588137558462,-0.4997588137558462,707.0
2026-03-30 20:30:00-04:00,69.69499969482422,70.82499694824219,69.50499725341797,70.79499816894531,863,51.846061391400696,-0.09430147655724852,-0.06492751398554454,-0.02937396257170398,71.28066980821143,70.40900001525878,69.53733022230614,0.5378570556640625,98.26093879229894,51.24269074691739,70.40900001525878,70.2665998840332,70.24164826791471,70.33594974447196,0.015928831875444027,1.5928831875444027,641.7
2026-03-30 21:00:00-04:00,70.84500122070312,72.09500122070312,70.58000183105469,72.09500122070312,1786,65.7487930011713,0.06052963759820784,-0.03983608366879407,0.10036572126700191,71.6405269403846,70.4875,69.33447305961539,0.6203569684709821,100.0,75.86138693387926,70.4875,70.33509994506836,70.52677949142063,70.46624985382242,0.018362922316284003,1.8362922316284003,674.75
2026-03-30 21:30:00-04:00,72.09500122070312,73.70999908447266,72.06999969482422,73.13999938964844,3788,73.60717256832626,0.2645079469225067,0.02103272244946608,0.2434752244730406,72.22955620306227,70.58974990844726,68.94994361383225,0.7067854745047433,87.63558309419074,95.2988406288299,70.58974990844726,70.43399993896485,70.92881332191722,70.66430537499471,0.014494738210022007,1.4494738210022007,818.3
2026-03-30 22:00:00-04:00,73.13500213623047,73.15499877929688,72.61000061035156,72.63999938964844,864,70.1478860894647,0.3814196371689178,0.09311010539335643,0.2883095317755614,72.5355162500282,70.666499710083,68.79748317013781,0.7096426827566964,76.78959754535435,88.14172687984836,70.666499710083,70.51309997558593,71.1920727169528,70.81065307978388,-0.006836204596287754,-0.6836204596287754,823.8
2026-03-30 22:30:00-04:00,72.68000030517578,72.77999877929688,72.0999984741211,72.16500091552734,749,68.13183127948881,0.4307788365811547,0.1606438516309161,0.2701349849502386,72.69164065845379,70.71624984741212,68.74085903637044,0.7146426609584263,66.4859443732809,76.97037500427533,70.71624984741212,70.58869995117188,71.34175397827195,70.9109751416908,-0.006539075965201424,-0.6539075965201424,818.6
2026-03-30 23:00:00-04:00,72.16999816894531,72.63999938964844,72.07499694824219,72.24500274658203,401,69.54310330360335,0.47092332593037156,0.2226997464908072,0.24822357943956436,72.87861255127763,70.78800010681152,68.69738766234542,0.7264284406389508,68.22134178028008,70.49896123297178,70.78800010681152,70.65990005493164,71.48071532724273,71.00979200131236,0.0011085959958392344,0.11085959958392344,801.85
2026-03-30 23:30:00-04:00,72.2699966430664,72.34500122070312,72.08000183105469,72.18000030517578,215,66.84434606521512,0.4918235336452881,0.27652450392170336,0.21529902972358472,73.04317185353429,70.86324996948242,68.68332808543056,0.7064285278320312,66.81131070001754,67.1728656178595,70.86324996948242,70.72710006713868,71.58829763154013,71.09647409789484,-0.0008997500025609284,-0.08997500025609284,775.4
2026-03-31 00:00:00-04:00,72.22000122070312,72.41999816894531,72.18499755859375,72.2699966430664,124,69.49449211654486,0.5097727087106989,0.32317414487950247,0.18659856383119644,73.20917568380177,70.94349975585938,68.67782382791698,0.7014285496303013,68.76350866043738,67.93205371357833,70.94349975585938,70.79800003051758,71.69317440254417,71.18340169383347,0.0012468320519551934,0.12468320519551934,693.75
2026-03-31 00:30:00-04:00,72.2699966430664,72.48999786376953,72.2300033569336,72.40499877929688,131,69.84827015453386,0.5287954782907462,0.36429841156175125,0.164497066728995,73.38443871564154,71.03599967956544,68.68756064348933,0.7024993896484375,71.69197109767279,69.08893015270924,71.03599967956544,70.8625,71.80268584512152,71.27389036683077,0.0018680246644708909,0.1868024664470891,660.8
