Date,Open,High,Low,Close,Volume,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,ATR,Stoch_K,Stoch_D,SMA_20,SMA_50,EMA_12,EMA_26,Price_Change,Price_Change_Pct,Volume_SMA
2026-03-30 06:15:00-04:00,4563.0,4569.2001953125,4556.60009765625,4560.2001953125,1294,50.14299665178571,8.975290575469444,10.365613307955552,-1.3903227324861085,4571.858116179032,4558.1150390625,4544.371961945968,11.142926897321429,64.75221222382281,56.217206406725914,4558.1150390625,4527.20599609375,4558.979166629435,4550.0038760539655,-0.0003725875331846984,-0.03725875331846984,1322.75
2026-03-30 06:30:00-04:00,4560.2001953125,4563.2998046875,4557.2001953125,4562.39990234375,766,50.21384191022819,8.583333438828049,10.009157334130052,-1.4258238953020026,4569.811094247562,4559.280029296875,4548.748964346188,10.800048828125,73.18017697790582,63.24756081310363,4559.280029296875,4528.007998046875,4559.505433662407,4550.922100223579,0.0004823707155467982,0.04823707155467982,1322.9
2026-03-30 06:45:00-04:00,4562.89990234375,4564.7001953125,4557.5,4561.2001953125,750,58.863059223150344,8.082725623423357,9.623870991988714,-1.5411453685653562,4569.661814772869,4559.7650390625,4549.868263352132,10.257219587053571,68.5836155126934,68.83866823814067,4559.7650390625,4528.54,4559.76616622396,4551.683440600536,-0.00026295525533259756,-0.026295525533259756,1290.95
2026-03-30 07:00:00-04:00,4561.39990234375,4569.60009765625,4553.89990234375,4567.2001953125,1169,64.2749952390021,8.0770331683525,9.31450342726147,-1.2374702589089708,4570.612344140442,4560.195043945312,4549.777743750183,10.650076729910714,89.47424777813471,77.07934675624465,4560.195043945312,4529.5180078125,4560.909863006812,4552.8328298384595,0.0013154432480657618,0.13154432480657618,1274.8
2026-03-30 07:15:00-04:00,4567.60009765625,4578.0,4564.2001953125,4573.0,2557,63.993857965451056,8.443189787816664,9.14024069937251,-0.6970509115558468,4572.746008701906,4561.005053710937,4549.264098719968,11.000034877232142,81.27354522511978,79.77713617198263,4561.005053710937,4530.73201171875,4562.769884082687,4554.32669429487,0.0012698818618577246,0.12698818618577246,1361.15
2026-03-30 07:30:00-04:00,4573.5,4595.10009765625,4568.0,4595.10009765625,2370,71.12263244747666,10.396816698290422,9.391555899156092,1.00526079913433,4581.335137416792,4562.31005859375,4543.284979770708,12.057198660714286,100.0,90.24926433441817,4562.31005859375,4532.50201171875,4567.743763094004,4557.3469463957135,0.004832735109610686,0.48327351096106863,1406.6
2026-03-30 07:45:00-04:00,4595.0,4611.39990234375,4585.7998046875,4589.0,4561,70.23690803395519,11.32233635416469,9.777711990157812,1.5446243640068786,4586.16422322832,4563.76005859375,4541.355893959179,13.128627232142858,62.72900840882317,81.33418454464764,4563.76005859375,4534.28201171875,4571.013953387233,4559.691617033069,-0.0013275222577547874,-0.13275222577547874,1522.0
2026-03-30 08:00:00-04:00,4589.5,4591.39990234375,4574.60009765625,4586.2998046875,2919,66.07146193658485,11.703028921683654,10.162775376462982,1.540253545220672,4589.508948434471,4564.970043945313,4540.431139456155,13.6357421875,58.2361782508023,73.65506221987516,4564.970043945313,4536.41400390625,4573.365622818043,4561.66259389636,-0.0005884060388973156,-0.05884060388973156,1573.0
2026-03-30 08:15:00-04:00,4586.10009765625,4598.39990234375,4585.5,4596.10009765625,1886,67.71869111250696,12.649714230817153,10.660163147333817,1.9895510834833363,4594.4647043977875,4567.245043945312,4540.025383492837,13.985735212053571,74.54279562903685,65.16932742955412,4567.245043945312,4538.7980078125,4576.863234331613,4564.213520100796,0.0021368626967503968,0.21368626967503968,1598.75
2026-03-30 08:30:00-04:00,4595.7998046875,4608.10009765625,4594.2998046875,4604.10009765625,2135,78.28243794597121,13.885439595742355,11.305218437015524,2.5802211587268307,4600.401451636318,4570.005053710937,4539.608655785557,14.050048828125,87.85392208636308,73.54429865540074,4570.005053710937,4541.810009765625,4581.053520996942,4567.1680814012,0.001740606129113642,0.1740606129113642,1629.65
2026-03-30 08:45:00-04:00,4604.10009765625,4604.10009765625,4593.89990234375,4599.60009765625,1827,75.77200317789853,14.336387507341897,11.9114522510808,2.4249352562610973,4604.496382074118,4572.225048828125,4539.953715582133,13.778634207589286,79.96634252696329,80.78768674745442,4572.225048828125,4544.254013671875,4583.9068404829895,4569.570452975648,-0.0009773896971290164,-0.09773896971290164,1685.95
2026-03-30 09:00:00-04:00,4599.89990234375,4609.0,4591.2998046875,4595.7001953125,2328,68.9259645464025,14.215213319408576,12.372204464746357,1.8430088546622194,4607.418110001441,4573.9300537109375,4540.441997420434,14.028634207589286,72.69616168478261,80.17214209936967,4573.9300537109375,4546.838017578125,4585.721202764453,4571.505989445044,-0.0008478785679079115,-0.08478785679079115,1717.85
2026-03-30 09:15:00-04:00,4595.5,4601.2998046875,4589.0,4598.0,1705,73.56039011670268,14.141739747587962,12.726111521314678,1.4156282262732844,4610.083384946467,4576.005053710937,4541.926722475408,14.207170758928571,76.69582201086956,76.45277540753848,4576.005053710937,4549.574013671875,4587.610248492999,4573.468508745411,0.0005004253083884525,0.050042530838845245,1731.95
2026-03-30 09:30:00-04:00,4597.39990234375,4603.89990234375,4573.0,4574.39990234375,4553,56.256292950917434,12.040386683154793,12.5889665536827,-0.5485798705279077,4610.0353416747475,4576.6700439453125,4543.3047462158775,15.907156808035714,35.65217391304348,61.68138586956522,4576.6700439453125,4551.300009765625,4585.5778875469605,4573.537500863806,-0.005132687615539311,-0.5132687615539311,1899.75
2026-03-30 09:45:00-04:00,4574.7001953125,4578.7001953125,4546.7001953125,4553.7001953125,5970,47.266597126970176,8.605556380229245,11.79228451899201,-3.1867281387627653,4610.685550790735,4576.01005859375,4541.334566396765,17.292864118303573,10.819214369269083,41.05573676439405,4576.01005859375,4552.828017578125,4580.673627203198,4572.068070822968,-0.004525119681959677,-0.45251196819596773,2144.7
2026-03-30 10:00:00-04:00,4553.2001953125,4566.5,4547.2001953125,4564.2998046875,5012,50.74623430721609,6.661933883576239,10.766214391908857,-4.104280508332618,4610.421305189332,4576.325048828125,4542.228792466917,18.235735212053573,27.20199237764613,24.557793553319566,4576.325048828125,4554.11201171875,4578.154577585398,4571.492643701822,0.0023276915300465273,0.23276915300465273,2333.85
2026-03-30 10:15:00-04:00,4563.7001953125,4565.2998046875,4542.0,4549.0,2706,45.685910230466945,3.8427360107443747,9.381518715675961,-5.538782704931586,4611.0924499775965,4575.9650390625,4540.837628147404,19.385707310267858,10.086469524593507,16.035892090502912,4575.9650390625,4555.12201171875,4573.669257956875,4569.826521946131,-0.003352059536445684,-0.3352059536445684,2378.95
2026-03-30 10:30:00-04:00,4548.7998046875,4565.2001953125,4547.39990234375,4553.0,2377,44.90665172160145,1.9092592042716205,7.887066813395093,-5.977807609123473,4611.678576285697,4575.310034179687,4538.941492073677,19.535714285714285,15.850166395789799,17.71287609934315,4575.310034179687,4556.13201171875,4570.489372117356,4568.580112913084,0.0008793141349747735,0.08793141349747735,2439.85
2026-03-30 10:45:00-04:00,4552.7001953125,4571.89990234375,4551.89990234375,4569.2001953125,2801,48.731705727044556,1.6649922816304752,6.64265190704217,-4.977659625411695,4611.624013176,4575.6700439453125,4539.716074714625,19.978585379464285,39.19342015464606,21.710018691676463,4575.6700439453125,4557.474013671875,4570.291037224301,4568.626044942671,0.003558136462222805,0.3558136462222805,2525.6
2026-03-30 11:00:00-04:00,4569.0,4574.0,4562.2998046875,4563.2001953125,1914,38.070317036560915,0.9760083133878652,5.50932318831131,-4.533314874923445,4611.588747616172,4575.73505859375,4539.881369571328,18.878592354910715,30.54787484785163,28.5304871327625,4575.73505859375,4558.256015625,4569.200138468639,4568.224130155251,-0.001313140099695187,-0.1313140099695187,2580.0
2026-03-30 11:15:00-04:00,4563.2998046875,4564.39990234375,4554.5,4561.7001953125,2422,39.42684458161243,0.3054253375476037,4.468543618158569,-4.1631182806109654,4611.532957747064,4575.81005859375,4540.087159440436,17.757149832589285,29.403276585820898,33.04819052943953,4575.81005859375,4559.272021484375,4568.046301060002,4567.740875722455,-0.00032871667597245136,-0.032871667597245136,2636.4
2026-03-30 11:30:00-04:00,4561.7001953125,4583.5,4557.5,4581.7998046875,2267,48.46415358464154,1.379946826988089,3.8508242599244733,-2.4708774329363843,4612.020052503221,4576.780053710938,4541.540054918654,18.414306640625,59.40269356343284,39.78461499903512,4576.780053710938,4560.22001953125,4570.162224695002,4568.782277868014,0.004406166235048525,0.44061662350485253,2711.45
2026-03-30 11:45:00-04:00,4581.89990234375,4587.10009765625,4574.89990234375,4578.10009765625,3245,43.589672249735685,1.910949178592091,3.462849243657997,-1.5519000650659063,4612.094114712651,4577.625048828125,4543.155982943598,18.364327566964285,53.88074277052238,47.56223763992538,4577.625048828125,4561.046025390625,4571.383435919809,4569.472486741217,-0.0008074789796500559,-0.08074789796500559,2836.2
2026-03-30 12:00:00-04:00,4578.39990234375,4580.0,4568.10009765625,4574.39990234375,1655,39.088723854626345,2.0100271877863634,3.1722848324836703,-1.162257644697307,4612.144676723663,4577.985034179687,4543.825391635712,18.228585379464285,48.35806319962687,53.88049984452737,4577.985034179687,4561.8640234375,4571.847507677338,4569.837480489552,-0.0008082381847427378,-0.08082381847427378,2860.5
2026-03-30 12:15:00-04:00,4574.0,4579.0,4566.60009765625,4566.60009765625,1915,38.163425432942894,1.4425394741883792,2.8263357608246125,-1.3837962866362332,4612.139755580849,4577.6650390625,4543.190322544151,18.385707310267858,36.71656366604478,46.318456545398014,4577.6650390625,4562.6340234375,4571.04021382794,4569.597674353751,-0.0017050989974670694,-0.17050989974670694,2828.4
2026-03-30 12:30:00-04:00,4566.60009765625,4578.2998046875,4560.10009765625,4578.2998046875,1930,44.08947064638329,1.9147973594836003,2.64402808055641,-0.7292307210728097,4610.315676817342,4576.825024414063,4543.334372010783,18.42138671875,58.642749524733574,47.905792130135076,4576.825024414063,4563.8440234375,4572.157073960179,4570.242276600696,0.0025620169887998756,0.25620169887998756,2806.4
2026-03-30 12:45:00-04:00,4578.10009765625,4578.60009765625,4566.2998046875,4569.5,1262,40.72858622376689,1.5610002021285254,2.4274225048708336,-0.8664223027423081,4608.981743973343,4575.850024414062,4542.718304854781,18.421421595982142,44.42656443508373,46.59529254195403,4575.850024414062,4564.822021484375,4571.748293350921,4570.187293148792,-0.0019220682486739138,-0.19220682486739138,2641.45
2026-03-30 13:00:00-04:00,4569.10009765625,4572.0,4548.5,4551.7998046875,2075,42.35441423762186,-0.14596187146435113,1.9127456296037968,-2.058707501068148,4608.533802840102,4574.125024414063,4539.716245988024,17.892857142857142,21.72900990634981,41.599441288722375,4574.125024414063,4565.50001953125,4568.679295095009,4568.825256966474,-0.00387355187930849,-0.387355187930849,2599.25
2026-03-30 13:15:00-04:00,4551.7998046875,4560.89990234375,4549.7001953125,4557.0,2038,51.24710276510622,-1.066831540986641,1.3168301954857093,-2.3836617364723502,4605.754950021025,4572.17001953125,4538.585089041474,16.407121930803573,33.25935148595247,33.13830860912867,4572.17001953125,4566.1040234375,4566.882480465008,4567.949312005994,0.0011424481602078096,0.11424481602078096,2606.85
2026-03-30 13:30:00-04:00,4556.89990234375,4557.0,4544.2998046875,4554.60009765625,2100,46.09195176172021,-1.9675982036060304,0.6599445156673616,-2.627542719273392,4600.55773986924,4569.69501953125,4538.83229919326,15.935721261160714,27.938071780436314,27.642144390912865,4569.69501953125,4566.510029296875,4564.992883109814,4566.96048131342,-0.0005266408478713513,-0.052664084787135135,2605.1
2026-03-30 13:45:00-04:00,4554.10009765625,4558.89990234375,4540.89990234375,4544.7998046875,2180,48.22925415410965,-3.432694051272847,-0.1585831977206802,-3.274110853552167,4596.333532937449,4566.955004882812,4537.576476828176,15.557163783482142,8.441311378384663,23.212911548257818,4566.955004882812,4566.70802734375,4561.886255660227,4565.3189497115,-0.002151735115843212,-0.2151735115843212,2622.75
2026-03-30 14:00:00-04:00,4545.10009765625,4553.10009765625,4543.10009765625,4548.7001953125,1633,48.18573641877637,-4.230299875783203,-0.9729265333331848,-3.257373342450018,4591.735167453301,4564.605004882813,4537.474842312325,15.0,16.883679638123823,17.75435426564827,4564.605004882813,4566.900029296875,4559.857630991346,4564.087930867129,0.0008582095565523584,0.08582095565523584,2588.0
2026-03-30 14:15:00-04:00,4549.10009765625,4551.7001953125,4540.89990234375,4543.89990234375,848,38.1884827733985,-5.189925532086818,-1.8163263330839114,-3.373599199002906,4585.579223490049,4561.9,4538.22077650995,14.342878069196429,6.493479042042741,10.606156686183745,4561.9,4566.74802734375,4557.402595814792,4562.592521346879,-0.001055310915785701,-0.1055310915785701,2545.15
2026-03-30 14:30:00-04:00,4544.10009765625,4549.5,4542.2001953125,4545.39990234375,858,41.3254015466984,-5.762966424836122,-2.605654351434354,-3.1573120734017683,4584.455733452211,4560.45,4536.444266547789,14.028564453125,9.740218563064111,11.039125747743562,4560.45,4566.4840234375,4555.556027588478,4561.318994013314,0.0003301129057060592,0.03301129057060592,2360.4
2026-03-30 14:45:00-04:00,4545.2001953125,4548.60009765625,4528.0,4528.7998046875,1859,36.02364654635968,-7.470479570652969,-3.578619395278077,-3.8918601753748923,4586.972742581578,4559.20498046875,4531.437218355923,14.792864118303571,1.353305187669886,5.862334264258916,4559.20498046875,4565.9240234375,4551.439685603712,4558.910165174365,-0.003652065387621972,-0.3652065387621972,2154.85
2026-03-30 15:00:00-04:00,4528.5,4534.7998046875,4523.0,4527.2001953125,1666,22.4800897805692,-8.850745266713602,-4.6330445695651825,-4.21770069714842,4588.442428927392,4557.35,4526.257571072609,13.778564453125,6.552556807361533,5.882026852698513,4557.35,4565.08802734375,4547.710533251217,4556.561278517931,-0.00035320823264128887,-0.03532082326412889,1987.55
2026-03-30 15:15:00-04:00,4527.39990234375,4534.10009765625,4522.7001953125,4531.5,1015,26.653326222778887,-9.488282457880814,-5.604092147228309,-3.884190310652505,4589.482808960826,4556.475,4523.467191039174,13.721400669642858,15.357477631018321,7.754446542016583,4556.475,4564.51802734375,4545.216605058722,4554.704887516603,0.0009497712718673501,0.09497712718673501,1903.0
2026-03-30 15:30:00-04:00,4531.7001953125,4542.89990234375,4527.7001953125,4534.7998046875,1351,30.080414204380773,-9.616416550443319,-6.406557027871311,-3.2098595225720077,4589.9509558851205,4555.564990234375,4521.179024583629,13.957101004464286,21.491387833688922,14.467140757356262,4555.564990234375,4563.972021484375,4543.614020386226,4553.230436936669,0.0007281925824782487,0.07281925824782487,1851.7
