trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T12:00:00-04:00,2026-03-30,commodities,CLF,1296.66,101296.66,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-803.81,100492.85,-803.81,-0.7935
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,NGF,560.39,101053.24,-243.42,-0.2403
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,342.81,101396.05,0.0,0.0
5,2026-03-30T13:05:00-04:00,2026-03-30,commodities,GCF,319.78,101715.83,0.0,0.0
6,2026-03-30T13:05:00-04:00,2026-03-30,commodities,HGF,145.02,101860.85,0.0,0.0
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-353.02,101507.83,-353.02,-0.3466
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-566.86,100940.97,-919.88,-0.9031
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-273.62,100667.35,-1193.5,-1.1717
10,2026-03-30T13:45:00-04:00,2026-03-30,commodities,NGF,528.95,101196.3,-664.55,-0.6524
11,2026-03-30T14:25:00-04:00,2026-03-30,commodities,NGF,-539.88,100656.42,-1204.43,-1.1824
12,2026-03-30T14:50:00-04:00,2026-03-30,commodities,CLF,660.24,101316.66,-544.19,-0.5342
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-601.09,100715.57,-1145.28,-1.1244
14,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-735.91,99979.66,-1881.19,-1.8468
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-503.05,99476.61,-2384.24,-2.3407
16,2026-03-31T10:00:00-04:00,2026-03-31,commodities,HGF,-339.49,99137.12,-2723.73,-2.674
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-925.69,98211.43,-3649.42,-3.5828
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-754.74,97456.69,-4404.16,-4.3237
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-851.96,96604.73,-5256.12,-5.1601
20,2026-03-31T12:45:00-04:00,2026-03-31,commodities,NGF,1198.25,97802.98,-4057.87,-3.9837
21,2026-03-31T13:00:00-04:00,2026-03-31,commodities,CLF,-1050.78,96752.2,-5108.65,-5.0153
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,383.95,97136.15,-4724.7,-4.6384
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,313.35,97449.5,-4411.35,-4.3308
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,6.45,97455.95,-4404.9,-4.3244
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,72.75,97528.7,-4332.15,-4.253
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-100.03,97428.67,-4432.18,-4.3512
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-1052.4,96376.27,-5484.58,-5.3844
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-805.43,95570.84,-6290.01,-6.1751
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-320.22,95250.62,-6610.23,-6.4895
30,2026-04-01T10:45:00-04:00,2026-04-01,commodities,SIF,613.91,95864.53,-5996.32,-5.8868
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-557.97,95306.56,-6554.29,-6.4346
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-474.97,94831.59,-7029.26,-6.9008
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-635.14,94196.45,-7664.4,-7.5244
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,117.18,94313.63,-7547.22,-7.4093
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-342.47,93971.16,-7889.69,-7.7456
36,2026-04-01T11:55:00+05:30,2026-04-01,equity,HDFCBANK_NS,293.26,94264.42,-7596.43,-7.4577
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-547.85,93716.57,-8144.28,-7.9955
38,2026-04-01T12:05:00+05:30,2026-04-01,derivatives,CNXIT,254.68,93971.25,-7889.6,-7.7455
39,2026-04-01T12:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,422.71,94393.96,-7466.89,-7.3305
40,2026-04-01T12:05:00+05:30,2026-04-01,equity,INFY_NS,285.35,94679.31,-7181.54,-7.0503
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-454.81,94224.5,-7636.35,-7.4968
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,54.13,94278.63,-7582.22,-7.4437
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-987.9,93290.73,-8570.12,-8.4136
44,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,22.11,93312.84,-8548.01,-8.3919
45,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-432.37,92880.47,-8980.38,-8.8163
46,2026-04-01T12:30:00+05:30,2026-04-01,equity,INFY_NS,531.87,93412.34,-8448.51,-8.2942
47,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXIT,367.39,93779.73,-8081.12,-7.9335
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-9.73,93770.0,-8090.85,-7.943
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-218.35,93551.65,-8309.2,-8.1574
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,-534.38,93017.27,-8843.58,-8.682
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,96.81,93114.08,-8746.77,-8.587
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,-366.51,92747.57,-9113.28,-8.9468
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,-467.34,92280.23,-9580.62,-9.4056
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-413.61,91866.62,-9994.23,-9.8116
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,-400.35,91466.27,-10394.58,-10.2047
56,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,NSEI,234.73,91701.0,-10159.85,-9.9742
57,2026-04-01T13:35:00+05:30,2026-04-01,equity,KOTAKBANK_NS,345.15,92046.15,-9814.7,-9.6354
58,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,-280.26,91765.89,-10094.96,-9.9105
59,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,121.37,91887.26,-9973.59,-9.7914
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-340.12,91547.14,-10313.71,-10.1253
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-457.76,91089.38,-10771.47,-10.5747
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,-393.67,90695.71,-11165.14,-10.9612
63,2026-04-01T13:45:00+05:30,2026-04-01,derivatives,CNXFMCG,525.63,91221.34,-10639.51,-10.4451
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,-715.57,90505.77,-11355.08,-11.1476
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,-270.88,90234.89,-11625.96,-11.4136
66,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,-435.09,89799.8,-12061.05,-11.8407
67,2026-04-01T14:15:00-04:00,2026-04-01,commodities,HGF,-256.97,89542.83,-12318.02,-12.093
68,2026-04-01T14:15:00-04:00,2026-04-01,commodities,SIF,-407.15,89135.68,-12725.17,-12.4927
69,2026-04-01T14:30:00+05:30,2026-04-01,derivatives,NSEBANK,120.68,89256.36,-12604.49,-12.3742
70,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,21.23,89277.59,-12583.26,-12.3534
71,2026-04-01T14:35:00+05:30,2026-04-01,equity,LT_NS,-573.84,88703.75,-13157.1,-12.9167
72,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,-210.2,88493.55,-13367.3,-13.1231
73,2026-04-01T14:45:00+05:30,2026-04-01,equity,HDFCBANK_NS,253.22,88746.77,-13114.08,-12.8745
74,2026-04-01T14:50:00-04:00,2026-04-01,commodities,NGF,290.32,89037.09,-12823.76,-12.5895
75,2026-04-01T15:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,-470.08,88567.01,-13293.84,-13.051
76,2026-04-01T15:20:00+05:30,2026-04-01,derivatives,CNXFMCG,215.08,88782.09,-13078.76,-12.8398
77,2026-04-01T15:20:00+05:30,2026-04-01,equity,ICICIBANK_NS,81.04,88863.13,-12997.72,-12.7603
78,2026-04-01T15:20:00+05:30,2026-04-01,equity,SBIN_NS,-476.17,88386.96,-13473.89,-13.2277
79,2026-04-01T15:20:00-04:00,2026-04-01,commodities,CLF,309.44,88696.4,-13164.45,-12.924
80,2026-04-01T15:20:00-04:00,2026-04-01,commodities,NGF,184.61,88881.01,-12979.84,-12.7427
81,2026-04-02T11:15:00+05:30,2026-04-02,equity,TCS_NS,163.65,89044.66,-12816.19,-12.5821
82,2026-04-02T11:15:00-04:00,2026-04-02,commodities,GCF,109.13,89153.79,-12707.06,-12.4749
83,2026-04-02T11:25:00-04:00,2026-04-02,commodities,SIF,547.97,89701.76,-12159.09,-11.937
84,2026-04-02T11:30:00+05:30,2026-04-02,derivatives,CNXIT,-455.95,89245.81,-12615.04,-12.3846
85,2026-04-02T11:55:00+05:30,2026-04-02,equity,INFY_NS,314.53,89560.34,-12300.51,-12.0758
86,2026-04-02T12:00:00-04:00,2026-04-02,commodities,HGF,319.02,89879.36,-11981.49,-11.7626
87,2026-04-02T12:15:00-04:00,2026-04-02,commodities,GCF,-638.53,89240.83,-12620.02,-12.3895
88,2026-04-02T12:30:00+05:30,2026-04-02,derivatives,CNXAUTO,-380.04,88860.79,-13000.06,-12.7626
89,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,CNXFMCG,-306.0,88554.79,-13306.06,-13.063
90,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,NSEI,-268.55,88286.24,-13574.61,-13.3266
91,2026-04-02T12:35:00+05:30,2026-04-02,equity,ITC_NS,-378.56,87907.68,-13953.17,-13.6983
92,2026-04-02T12:35:00+05:30,2026-04-02,equity,KOTAKBANK_NS,-476.55,87431.13,-14429.72,-14.1661
93,2026-04-02T12:35:00+05:30,2026-04-02,equity,LT_NS,-395.47,87035.66,-14825.19,-14.5544
94,2026-04-02T12:35:00+05:30,2026-04-02,equity,TCS_NS,171.84,87207.5,-14653.35,-14.3857
95,2026-04-02T12:55:00+05:30,2026-04-02,equity,HDFCBANK_NS,-413.21,86794.29,-15066.56,-14.7913
96,2026-04-02T12:55:00-04:00,2026-04-02,commodities,SIF,641.19,87435.48,-14425.37,-14.1618
97,2026-04-02T13:00:00+05:30,2026-04-02,derivatives,NSEBANK,-184.5,87250.98,-14609.87,-14.343
98,2026-04-02T13:00:00+05:30,2026-04-02,equity,BHARTIARTL_NS,159.26,87410.24,-14450.61,-14.1866
99,2026-04-02T13:00:00+05:30,2026-04-02,equity,ICICIBANK_NS,-394.98,87015.26,-14845.59,-14.5744
100,2026-04-02T13:00:00+05:30,2026-04-02,equity,SBIN_NS,-460.62,86554.64,-15306.21,-15.0266
101,2026-04-02T13:05:00+05:30,2026-04-02,equity,INFY_NS,200.12,86754.76,-15106.09,-14.8301
102,2026-04-02T13:10:00+05:30,2026-04-02,equity,INFY_NS,-465.54,86289.22,-15571.63,-15.2872
103,2026-04-02T13:10:00+05:30,2026-04-02,equity,TCS_NS,-399.97,85889.25,-15971.6,-15.6798
104,2026-04-02T13:20:00-04:00,2026-04-02,commodities,NGF,7.03,85896.28,-15964.57,-15.6729
105,2026-04-02T13:25:00-04:00,2026-04-02,commodities,NGF,-555.97,85340.31,-16520.54,-16.2187
106,2026-04-02T13:30:00+05:30,2026-04-02,equity,BHARTIARTL_NS,384.29,85724.6,-16136.25,-15.8415
107,2026-04-02T13:30:00-04:00,2026-04-02,commodities,GCF,157.81,85882.41,-15978.44,-15.6865
108,2026-04-02T13:45:00-04:00,2026-04-02,commodities,HGF,-46.34,85836.07,-16024.78,-15.732
109,2026-04-02T14:00:00+05:30,2026-04-02,equity,BHARTIARTL_NS,-469.11,85366.96,-16493.89,-16.1926
110,2026-04-02T14:10:00+05:30,2026-04-02,equity,RELIANCE_NS,-462.63,84904.33,-16956.52,-16.6467
111,2026-04-02T14:50:00-04:00,2026-04-02,commodities,GCF,241.77,85146.1,-16714.75,-16.4094
112,2026-04-02T15:05:00-04:00,2026-04-02,commodities,HGF,-279.03,84867.07,-16993.78,-16.6833
113,2026-04-02T15:10:00-04:00,2026-04-02,commodities,GCF,-353.05,84514.02,-17346.83,-17.0299
114,2026-04-02T15:20:00-04:00,2026-04-02,commodities,CLF,88.81,84602.83,-17258.02,-16.9427
115,2026-04-02T15:20:00-04:00,2026-04-02,commodities,NGF,7.03,84609.86,-17250.99,-16.9358
116,2026-04-02T15:20:00-04:00,2026-04-02,commodities,SIF,-423.48,84186.38,-17674.47,-17.3516
117,2026-04-06T09:20:00+05:30,2026-04-06,equity,RELIANCE_NS,-704.75,83481.63,-18379.22,-18.0435
118,2026-04-06T09:35:00-04:00,2026-04-06,commodities,CLF,-822.25,82659.38,-19201.47,-18.8507
119,2026-04-06T09:55:00-04:00,2026-04-06,commodities,SIF,562.1,83221.48,-18639.37,-18.2989
120,2026-04-06T10:05:00-04:00,2026-04-06,commodities,SIF,537.86,83759.34,-18101.51,-17.7708
121,2026-04-06T10:20:00+05:30,2026-04-06,derivatives,NSEI,191.18,83950.52,-17910.33,-17.5831
122,2026-04-06T10:25:00-04:00,2026-04-06,commodities,HGF,490.09,84440.61,-17420.24,-17.102
123,2026-04-06T10:25:00-04:00,2026-04-06,commodities,SIF,444.51,84885.12,-16975.73,-16.6656
124,2026-04-06T10:30:00+05:30,2026-04-06,equity,ICICIBANK_NS,397.85,85282.97,-16577.88,-16.275
125,2026-04-06T10:50:00-04:00,2026-04-06,commodities,HGF,478.51,85761.48,-16099.37,-15.8053
126,2026-04-06T11:05:00+05:30,2026-04-06,derivatives,NSEI,106.34,85867.82,-15993.03,-15.7009
127,2026-04-06T11:05:00+05:30,2026-04-06,equity,SBIN_NS,-683.14,85184.68,-16676.17,-16.3715
128,2026-04-06T11:10:00-04:00,2026-04-06,commodities,SIF,304.99,85489.67,-16371.18,-16.0721
129,2026-04-06T11:15:00-04:00,2026-04-06,commodities,NGF,576.44,86066.11,-15794.74,-15.5062
130,2026-04-06T11:15:00-04:00,2026-04-06,commodities,SIF,-704.66,85361.45,-16499.4,-16.198
131,2026-04-06T11:20:00+05:30,2026-04-06,equity,LT_NS,210.63,85572.08,-16288.77,-15.9912
132,2026-04-06T11:25:00+05:30,2026-04-06,equity,ITC_NS,277.14,85849.22,-16011.63,-15.7191
133,2026-04-06T11:25:00-04:00,2026-04-06,commodities,CLF,917.66,86766.88,-15093.97,-14.8182
134,2026-04-06T11:35:00+05:30,2026-04-06,equity,BHARTIARTL_NS,410.47,87177.35,-14683.5,-14.4153
135,2026-04-06T11:45:00+05:30,2026-04-06,equity,LT_NS,-501.91,86675.44,-15185.41,-14.908
136,2026-04-06T11:50:00+05:30,2026-04-06,derivatives,NSEI,133.12,86808.56,-15052.29,-14.7773
137,2026-04-06T11:55:00+05:30,2026-04-06,equity,BHARTIARTL_NS,-505.48,86303.08,-15557.77,-15.2736
138,2026-04-06T11:55:00+05:30,2026-04-06,equity,ICICIBANK_NS,-570.67,85732.41,-16128.44,-15.8338
139,2026-04-06T11:55:00-04:00,2026-04-06,commodities,NGF,395.72,86128.13,-15732.72,-15.4453
140,2026-04-06T12:00:00+05:30,2026-04-06,derivatives,CNXAUTO,212.19,86340.32,-15520.53,-15.237
141,2026-04-06T12:00:00+05:30,2026-04-06,equity,KOTAKBANK_NS,640.72,86981.04,-14879.81,-14.608
142,2026-04-06T12:20:00+05:30,2026-04-06,derivatives,NSEI,-351.15,86629.89,-15230.96,-14.9527
143,2026-04-06T12:20:00+05:30,2026-04-06,equity,KOTAKBANK_NS,-483.11,86146.78,-15714.07,-15.427
144,2026-04-06T12:25:00+05:30,2026-04-06,equity,TCS_NS,217.64,86364.42,-15496.43,-15.2133
145,2026-04-06T12:25:00-04:00,2026-04-06,commodities,HGF,69.87,86434.29,-15426.56,-15.1447
146,2026-04-06T12:35:00+05:30,2026-04-06,equity,ITC_NS,-479.96,85954.33,-15906.52,-15.6159
147,2026-04-06T12:40:00+05:30,2026-04-06,derivatives,CNXFMCG,52.46,86006.79,-15854.06,-15.5644
148,2026-04-06T12:40:00-04:00,2026-04-06,commodities,CLF,248.08,86254.87,-15605.98,-15.3209
149,2026-04-06T12:45:00+05:30,2026-04-06,equity,SBIN_NS,-524.61,85730.26,-16130.59,-15.8359
150,2026-04-06T12:55:00+05:30,2026-04-06,derivatives,CNXAUTO,-461.1,85269.16,-16591.69,-16.2886
151,2026-04-06T12:55:00+05:30,2026-04-06,derivatives,CNXFMCG,-325.31,84943.85,-16917.0,-16.608
152,2026-04-06T12:55:00+05:30,2026-04-06,equity,TCS_NS,-439.3,84504.55,-17356.3,-17.0392
153,2026-04-06T13:00:00+05:30,2026-04-06,equity,INFY_NS,379.34,84883.89,-16976.96,-16.6668
154,2026-04-06T13:00:00-04:00,2026-04-06,commodities,CLF,392.04,85275.93,-16584.92,-16.2819
155,2026-04-06T13:00:00-04:00,2026-04-06,commodities,CLF,-750.26,84525.67,-17335.18,-17.0185
156,2026-04-06T13:00:00-04:00,2026-04-06,commodities,NGF,397.54,84923.21,-16937.64,-16.6282
157,2026-04-06T13:10:00-04:00,2026-04-06,commodities,GCF,-424.82,84498.39,-17362.46,-17.0453
158,2026-04-06T13:15:00-04:00,2026-04-06,commodities,SIF,319.03,84817.42,-17043.43,-16.7321
159,2026-04-06T13:25:00-04:00,2026-04-06,commodities,SIF,444.47,85261.89,-16598.96,-16.2957
