trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:55:00-04:00,2026-03-30,commodities,CLF,1184.02,101184.02,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-803.81,100380.21,-803.81,-0.7944
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,NGF,560.39,100940.6,-243.42,-0.2406
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,342.81,101283.41,0.0,0.0
5,2026-03-30T13:05:00-04:00,2026-03-30,commodities,GCF,319.78,101603.19,0.0,0.0
6,2026-03-30T13:05:00-04:00,2026-03-30,commodities,HGF,145.02,101748.21,0.0,0.0
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-353.02,101395.19,-353.02,-0.347
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-566.86,100828.33,-919.88,-0.9041
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-273.62,100554.71,-1193.5,-1.173
10,2026-03-30T13:45:00-04:00,2026-03-30,commodities,NGF,528.95,101083.66,-664.55,-0.6531
11,2026-03-30T14:25:00-04:00,2026-03-30,commodities,NGF,-539.88,100543.78,-1204.43,-1.1837
12,2026-03-30T14:50:00-04:00,2026-03-30,commodities,CLF,660.24,101204.02,-544.19,-0.5348
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-601.09,100602.93,-1145.28,-1.1256
14,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-735.91,99867.02,-1881.19,-1.8489
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-503.05,99363.97,-2384.24,-2.3433
16,2026-03-31T10:00:00-04:00,2026-03-31,commodities,HGF,-339.49,99024.48,-2723.73,-2.6769
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-925.69,98098.79,-3649.42,-3.5867
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-754.74,97344.05,-4404.16,-4.3285
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-851.96,96492.09,-5256.12,-5.1658
20,2026-03-31T12:40:00-04:00,2026-03-31,commodities,NGF,1014.86,97506.95,-4241.26,-4.1684
21,2026-03-31T13:00:00-04:00,2026-03-31,commodities,CLF,-1050.78,96456.17,-5292.04,-5.2011
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,383.95,96840.12,-4908.09,-4.8238
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,313.35,97153.47,-4594.74,-4.5158
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,6.45,97159.92,-4588.29,-4.5095
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,72.75,97232.67,-4515.54,-4.438
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-100.03,97132.64,-4615.57,-4.5363
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-1052.4,96080.24,-5667.97,-5.5706
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-805.43,95274.81,-6473.4,-6.3622
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-320.22,94954.59,-6793.62,-6.6769
30,2026-04-01T10:45:00-04:00,2026-04-01,commodities,SIF,613.91,95568.5,-6179.71,-6.0735
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-557.97,95010.53,-6737.68,-6.6219
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-474.97,94535.56,-7212.65,-7.0887
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-635.14,93900.42,-7847.79,-7.713
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,117.18,94017.6,-7730.61,-7.5978
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-342.47,93675.13,-8073.08,-7.9344
36,2026-04-01T11:55:00+05:30,2026-04-01,equity,HDFCBANK_NS,293.26,93968.39,-7779.82,-7.6461
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-547.85,93420.54,-8327.67,-8.1846
38,2026-04-01T12:05:00+05:30,2026-04-01,derivatives,CNXIT,254.68,93675.22,-8072.99,-7.9343
39,2026-04-01T12:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,422.71,94097.93,-7650.28,-7.5188
40,2026-04-01T12:05:00+05:30,2026-04-01,equity,INFY_NS,285.35,94383.28,-7364.93,-7.2384
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-454.81,93928.47,-7819.74,-7.6854
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,54.13,93982.6,-7765.61,-7.6322
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-987.9,92994.7,-8753.51,-8.6031
44,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,22.11,93016.81,-8731.4,-8.5814
45,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-432.37,92584.44,-9163.77,-9.0063
46,2026-04-01T12:30:00+05:30,2026-04-01,equity,INFY_NS,531.87,93116.31,-8631.9,-8.4836
47,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXIT,367.39,93483.7,-8264.51,-8.1225
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-9.73,93473.97,-8274.24,-8.1321
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-218.35,93255.62,-8492.59,-8.3467
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,-534.38,92721.24,-9026.97,-8.8719
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,96.81,92818.05,-8930.16,-8.7767
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,-366.51,92451.54,-9296.67,-9.1369
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,-467.34,91984.2,-9764.01,-9.5962
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-413.61,91570.59,-10177.62,-10.0028
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,-400.35,91170.24,-10577.97,-10.3962
56,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,NSEI,234.73,91404.97,-10343.24,-10.1655
57,2026-04-01T13:35:00+05:30,2026-04-01,equity,KOTAKBANK_NS,345.15,91750.12,-9998.09,-9.8263
58,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,CNXFMCG,428.27,92178.39,-9569.82,-9.4054
59,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,-280.26,91898.13,-9850.08,-9.6808
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,121.37,92019.5,-9728.71,-9.5616
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-340.12,91679.38,-10068.83,-9.8958
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-457.76,91221.62,-10526.59,-10.3457
63,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,-393.67,90827.95,-10920.26,-10.7326
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,-715.57,90112.38,-11635.83,-11.4359
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,-270.88,89841.5,-11906.71,-11.7021
66,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,-435.09,89406.41,-12341.8,-12.1297
67,2026-04-01T14:15:00-04:00,2026-04-01,commodities,HGF,-256.97,89149.44,-12598.77,-12.3823
68,2026-04-01T14:15:00-04:00,2026-04-01,commodities,SIF,-407.15,88742.29,-13005.92,-12.7825
69,2026-04-01T14:30:00+05:30,2026-04-01,derivatives,NSEBANK,120.68,88862.97,-12885.24,-12.6638
70,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,21.23,88884.2,-12864.01,-12.643
71,2026-04-01T14:35:00+05:30,2026-04-01,equity,LT_NS,-573.84,88310.36,-13437.85,-13.207
72,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,-210.2,88100.16,-13648.05,-13.4136
73,2026-04-01T14:45:00+05:30,2026-04-01,equity,HDFCBANK_NS,253.22,88353.38,-13394.83,-13.1647
74,2026-04-01T14:50:00-04:00,2026-04-01,commodities,NGF,290.32,88643.7,-13104.51,-12.8794
75,2026-04-01T15:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,-470.08,88173.62,-13574.59,-13.3414
76,2026-04-01T15:20:00+05:30,2026-04-01,derivatives,CNXFMCG,215.08,88388.7,-13359.51,-13.13
77,2026-04-01T15:20:00+05:30,2026-04-01,equity,ICICIBANK_NS,81.04,88469.74,-13278.47,-13.0503
78,2026-04-01T15:20:00+05:30,2026-04-01,equity,SBIN_NS,-476.17,87993.57,-13754.64,-13.5183
79,2026-04-01T15:20:00-04:00,2026-04-01,commodities,CLF,309.44,88303.01,-13445.2,-13.2142
80,2026-04-01T15:20:00-04:00,2026-04-01,commodities,NGF,184.61,88487.62,-13260.59,-13.0328
81,2026-04-02T11:15:00+05:30,2026-04-02,equity,TCS_NS,163.65,88651.27,-13096.94,-12.8719
82,2026-04-02T11:15:00-04:00,2026-04-02,commodities,GCF,109.13,88760.4,-12987.81,-12.7647
83,2026-04-02T11:25:00-04:00,2026-04-02,commodities,SIF,547.97,89308.37,-12439.84,-12.2261
84,2026-04-02T11:30:00+05:30,2026-04-02,derivatives,CNXIT,-455.95,88852.42,-12895.79,-12.6742
85,2026-04-02T11:55:00+05:30,2026-04-02,equity,INFY_NS,314.53,89166.95,-12581.26,-12.3651
86,2026-04-02T12:00:00-04:00,2026-04-02,commodities,HGF,319.02,89485.97,-12262.24,-12.0516
87,2026-04-02T12:15:00-04:00,2026-04-02,commodities,GCF,-638.53,88847.44,-12900.77,-12.6791
88,2026-04-02T12:30:00+05:30,2026-04-02,derivatives,CNXAUTO,-380.04,88467.4,-13280.81,-13.0526
89,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,CNXFMCG,-306.0,88161.4,-13586.81,-13.3534
90,2026-04-02T12:35:00+05:30,2026-04-02,derivatives,NSEI,-268.55,87892.85,-13855.36,-13.6173
91,2026-04-02T12:35:00+05:30,2026-04-02,equity,ITC_NS,-378.56,87514.29,-14233.92,-13.9894
92,2026-04-02T12:35:00+05:30,2026-04-02,equity,KOTAKBANK_NS,-476.55,87037.74,-14710.47,-14.4577
93,2026-04-02T12:35:00+05:30,2026-04-02,equity,LT_NS,-395.47,86642.27,-15105.94,-14.8464
94,2026-04-02T12:35:00+05:30,2026-04-02,equity,TCS_NS,171.84,86814.11,-14934.1,-14.6775
95,2026-04-02T12:55:00+05:30,2026-04-02,equity,HDFCBANK_NS,-413.21,86400.9,-15347.31,-15.0836
96,2026-04-02T12:55:00-04:00,2026-04-02,commodities,SIF,641.19,87042.09,-14706.12,-14.4534
97,2026-04-02T13:00:00+05:30,2026-04-02,derivatives,NSEBANK,-184.5,86857.59,-14890.62,-14.6348
98,2026-04-02T13:00:00+05:30,2026-04-02,equity,BHARTIARTL_NS,159.26,87016.85,-14731.36,-14.4782
99,2026-04-02T13:00:00+05:30,2026-04-02,equity,ICICIBANK_NS,-394.98,86621.87,-15126.34,-14.8664
100,2026-04-02T13:00:00+05:30,2026-04-02,equity,SBIN_NS,-460.62,86161.25,-15586.96,-15.3191
101,2026-04-02T13:05:00+05:30,2026-04-02,equity,INFY_NS,200.12,86361.37,-15386.84,-15.1225
102,2026-04-02T13:10:00+05:30,2026-04-02,equity,INFY_NS,-465.54,85895.83,-15852.38,-15.58
