date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,8,5,967.31,775.04,192.3,0.1923,100192.3,0.0,0.0
2026-03-31,13,7,6,-870.49,761.15,-1631.65,-1.6285,98560.65,-1631.65,-1.6285
2026-04-01,54,23,31,-6493.8,3054.7,-9548.54,-9.688,89012.11,-11180.19,-11.1587
2026-04-02,36,16,20,-2027.09,2097.79,-4124.88,-4.6341,84887.23,-15305.07,-15.2757
2026-04-06,56,35,21,4853.03,3308.13,1544.88,1.8199,86432.11,-13760.19,-13.7338
2026-04-07,76,44,32,-67.4,4301.04,-4368.44,-5.0542,82063.67,-18128.63,-18.0938
2026-04-08,48,26,22,2169.18,2820.67,-651.57,-0.794,81412.1,-18780.2,-18.7442
2026-04-09,56,25,31,-4385.37,3188.94,-7574.29,-9.3036,73837.81,-26354.49,-26.3039
2026-04-10,73,32,41,-3897.35,4218.26,-8115.68,-10.9912,65722.13,-34470.17,-34.404
2026-04-13,54,25,29,-1299.53,3039.22,-4338.72,-6.6016,61383.41,-38808.89,-38.7344
2026-04-14,9,4,5,439.58,539.78,-100.19,-0.1632,61283.22,-38909.08,-38.8344
2026-04-15,70,35,35,-3389.45,3863.29,-7252.71,-11.8347,54030.51,-46161.79,-46.0732
2026-04-16,66,24,42,-4812.47,3791.07,-8603.5,-15.9234,45427.01,-54765.29,-54.6602
2026-04-17,69,34,35,205.24,3928.13,-3722.9,-8.1953,41704.11,-58488.19,-58.3759
2026-04-20,25,15,10,2922.73,1491.27,1431.47,3.4324,43135.58,-57056.72,-56.9472
2026-04-21,52,20,32,-6001.45,3003.02,-9004.44,-20.8747,34131.14,-66061.16,-65.9344
2026-04-22,63,23,40,-5868.14,3443.15,-9311.28,-27.2809,24819.86,-75372.44,-75.2278
2026-04-23,66,34,32,-1261.01,3741.35,-5002.35,-20.1546,19817.51,-80374.79,-80.2205
2026-04-24,52,22,30,-3430.92,2866.12,-6297.01,-31.775,13520.5,-86671.8,-86.5055
2026-04-27,59,31,28,-357.06,3352.97,-3710.05,-27.4402,9810.45,-90381.85,-90.2084
2026-04-28,54,21,33,-1381.69,2984.59,-4366.3,-44.5066,5444.15,-94748.15,-94.5663
2026-04-29,20,4,16,-2350.19,1105.96,-3456.16,-63.4839,1987.99,-98204.31,-98.0158
