trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,537.14,100537.14,0.0,0.0
2,2026-03-30T12:05:00-04:00,2026-03-30,commodities,CLF,-803.81,99733.33,-803.81,-0.7995
3,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,353.14,100086.47,-450.67,-0.4483
4,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,342.81,100429.28,-107.86,-0.1073
5,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,236.07,100665.35,0.0,0.0
6,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,141.33,100806.68,0.0,0.0
7,2026-03-30T13:10:00-04:00,2026-03-30,commodities,GCF,-353.02,100453.66,-353.02,-0.3502
8,2026-03-30T13:10:00-04:00,2026-03-30,commodities,SIF,-566.86,99886.8,-919.88,-0.9125
9,2026-03-30T13:15:00-04:00,2026-03-30,commodities,HGF,-273.62,99613.18,-1193.5,-1.1839
10,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,367.06,99980.24,-826.44,-0.8198
11,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,339.82,100320.06,-486.62,-0.4827
12,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,473.33,100793.39,-13.29,-0.0132
13,2026-03-30T15:05:00-04:00,2026-03-30,commodities,CLF,-601.09,100192.3,-614.38,-0.6095
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,193.59,100385.89,-420.79,-0.4174
15,2026-03-31T09:50:00-04:00,2026-03-31,commodities,CLF,-735.91,99649.98,-1156.7,-1.1474
16,2026-03-31T09:50:00-04:00,2026-03-31,commodities,GCF,-503.05,99146.93,-1659.75,-1.6465
17,2026-03-31T10:00:00-04:00,2026-03-31,commodities,SIF,-925.69,98221.24,-2585.44,-2.5648
18,2026-03-31T11:10:00-04:00,2026-03-31,commodities,NGF,-754.74,97466.5,-3340.18,-3.3135
19,2026-03-31T12:10:00-04:00,2026-03-31,commodities,CLF,-851.96,96614.54,-4192.14,-4.1586
20,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,440.33,97054.87,-3751.81,-3.7218
21,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,829.31,97884.18,-2922.5,-2.8991
22,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,383.95,98268.13,-2538.55,-2.5182
23,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,313.35,98581.48,-2225.2,-2.2074
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,6.45,98587.93,-2218.75,-2.201
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,72.75,98660.68,-2146.0,-2.1288
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-100.03,98560.65,-2246.03,-2.2281
27,2026-04-01T09:35:00-04:00,2026-04-01,commodities,CLF,-1052.4,97508.25,-3298.43,-3.272
28,2026-04-01T09:50:00-04:00,2026-04-01,commodities,NGF,-805.43,96702.82,-4103.86,-4.071
29,2026-04-01T10:00:00-04:00,2026-04-01,commodities,HGF,-320.22,96382.6,-4424.08,-4.3887
30,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,452.76,96835.36,-3971.32,-3.9395
31,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXAUTO,-557.97,96277.39,-4529.29,-4.493
32,2026-04-01T11:00:00+05:30,2026-04-01,derivatives,CNXFMCG,-474.97,95802.42,-5004.26,-4.9642
33,2026-04-01T11:05:00-04:00,2026-04-01,commodities,SIF,-635.14,95167.28,-5639.4,-5.5943
34,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,117.18,95284.46,-5522.22,-5.478
35,2026-04-01T11:20:00-04:00,2026-04-01,commodities,HGF,-342.47,94941.99,-5864.69,-5.8178
36,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,324.98,95266.97,-5539.71,-5.4954
37,2026-04-01T11:55:00+05:30,2026-04-01,equity,SBIN_NS,-547.85,94719.12,-6087.56,-6.0388
38,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,229.2,94948.32,-5858.36,-5.8115
39,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,325.96,95274.28,-5532.4,-5.4881
40,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,332.75,95607.03,-5199.65,-5.158
41,2026-04-01T12:05:00+05:30,2026-04-01,equity,RELIANCE_NS,-454.81,95152.22,-5654.46,-5.6092
42,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,54.13,95206.35,-5600.33,-5.5555
43,2026-04-01T12:10:00-04:00,2026-04-01,commodities,CLF,-987.9,94218.45,-6588.23,-6.5355
44,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,210.31,94428.76,-6377.92,-6.3269
45,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,269.84,94698.6,-6108.08,-6.0592
46,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,22.11,94720.71,-6085.97,-6.0373
47,2026-04-01T12:25:00+05:30,2026-04-01,equity,TCS_NS,-432.37,94288.34,-6518.34,-6.4662
48,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-9.73,94278.61,-6528.07,-6.4758
49,2026-04-01T12:45:00+05:30,2026-04-01,derivatives,NSEBANK,-218.35,94060.26,-6746.42,-6.6924
50,2026-04-01T12:45:00+05:30,2026-04-01,equity,LT_NS,-534.38,93525.88,-7280.8,-7.2225
51,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,96.81,93622.69,-7183.99,-7.1265
52,2026-04-01T13:05:00+05:30,2026-04-01,derivatives,CNXIT,-366.51,93256.18,-7550.5,-7.4901
53,2026-04-01T13:05:00+05:30,2026-04-01,equity,INFY_NS,-467.34,92788.84,-8017.84,-7.9537
54,2026-04-01T13:10:00+05:30,2026-04-01,derivatives,CNXAUTO,-413.61,92375.23,-8431.45,-8.364
55,2026-04-01T13:10:00+05:30,2026-04-01,equity,ICICIBANK_NS,-400.35,91974.88,-8831.8,-8.7611
56,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,111.46,92086.34,-8720.34,-8.6506
57,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,260.3,92346.64,-8460.04,-8.3923
58,2026-04-01T13:35:00+05:30,2026-04-01,derivatives,CNXFMCG,164.19,92510.83,-8295.85,-8.2295
59,2026-04-01T13:40:00+05:30,2026-04-01,derivatives,NSEI,-280.26,92230.57,-8576.11,-8.5075
60,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,121.37,92351.94,-8454.74,-8.3871
61,2026-04-01T13:40:00+05:30,2026-04-01,equity,ITC_NS,-340.12,92011.82,-8794.86,-8.7245
62,2026-04-01T13:40:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-457.76,91554.06,-9252.62,-9.1786
63,2026-04-01T13:40:00+05:30,2026-04-01,equity,RELIANCE_NS,-393.67,91160.39,-9646.29,-9.5691
64,2026-04-01T13:45:00-04:00,2026-04-01,commodities,CLF,-715.57,90444.82,-10361.86,-10.2789
65,2026-04-01T14:00:00-04:00,2026-04-01,commodities,GCF,-270.88,90173.94,-10632.74,-10.5477
66,2026-04-01T14:05:00+05:30,2026-04-01,equity,ICICIBANK_NS,248.66,90422.6,-10384.08,-10.301
67,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,CNXFMCG,149.86,90572.46,-10234.22,-10.1523
68,2026-04-01T14:10:00+05:30,2026-04-01,derivatives,NSEBANK,119.07,90691.53,-10115.15,-10.0342
69,2026-04-01T14:15:00+05:30,2026-04-01,derivatives,CNXAUTO,-435.09,90256.44,-10550.24,-10.4658
70,2026-04-01T14:15:00-04:00,2026-04-01,commodities,HGF,-256.97,89999.47,-10807.21,-10.7207
71,2026-04-01T14:15:00-04:00,2026-04-01,commodities,SIF,-407.15,89592.32,-11214.36,-11.1246
72,2026-04-01T14:35:00+05:30,2026-04-01,derivatives,NSEBANK,21.23,89613.55,-11193.13,-11.1036
73,2026-04-01T14:35:00+05:30,2026-04-01,equity,LT_NS,-573.84,89039.71,-11766.97,-11.6728
74,2026-04-01T14:40:00+05:30,2026-04-01,derivatives,NSEBANK,-210.2,88829.51,-11977.17,-11.8813
75,2026-04-01T14:40:00+05:30,2026-04-01,equity,HDFCBANK_NS,332.67,89162.18,-11644.5,-11.5513
76,2026-04-01T14:40:00-04:00,2026-04-01,commodities,NGF,302.13,89464.31,-11342.37,-11.2516
77,2026-04-01T15:05:00+05:30,2026-04-01,equity,HDFCBANK_NS,-470.08,88994.23,-11812.45,-11.7179
78,2026-04-01T15:20:00+05:30,2026-04-01,equity,SBIN_NS,-476.17,88518.06,-12288.62,-12.1903
79,2026-04-01T15:20:00-04:00,2026-04-01,commodities,CLF,309.44,88827.5,-11979.18,-11.8833
