date,trades,wins,losses,gross_pnl,costs,net_pnl,day_return_pct,ending_equity,drawdown,drawdown_pct
2026-03-30,13,7,6,1378.43,775.51,602.93,0.6029,100602.93,0.0,0.0
2026-03-31,13,5,8,-2709.71,760.57,-3470.29,-3.4495,97132.64,-3470.29,-3.4495
2026-04-01,54,23,31,-5590.48,3054.51,-8645.02,-8.9002,88487.62,-12115.31,-12.0427
2026-04-02,36,15,21,-2596.66,2097.96,-4694.63,-5.3054,83792.99,-16809.94,-16.7092
2026-04-06,56,33,23,3723.0,3308.2,414.81,0.495,84207.8,-16395.13,-16.2969
2026-04-07,76,43,33,3047.41,4301.72,-1254.32,-1.4896,82953.48,-17649.45,-17.5437
2026-04-08,48,25,23,1914.55,2820.77,-906.31,-1.0926,82047.17,-18555.76,-18.4446
2026-04-09,56,21,35,-5217.95,3188.34,-8406.26,-10.2456,73640.91,-26962.02,-26.8004
2026-04-10,73,30,43,-2881.46,4218.84,-7100.33,-9.6418,66540.58,-34062.35,-33.8582
2026-04-13,54,21,33,2297.9,3039.38,-741.47,-1.1143,65799.11,-34803.82,-34.5952
2026-04-14,9,4,5,972.08,539.73,432.35,0.6571,66231.46,-34371.47,-34.1655
2026-04-15,70,31,39,-4742.21,3863.24,-8605.45,-12.993,57626.01,-42976.92,-42.7194
2026-04-16,66,20,46,-5906.21,3791.05,-9697.26,-16.8279,47928.75,-52674.18,-52.3585
2026-04-17,69,31,38,-447.4,3928.45,-4375.93,-9.1301,43552.82,-57050.11,-56.7082
2026-04-20,25,12,13,1467.11,1490.72,-23.58,-0.0541,43529.24,-57073.69,-56.7316
2026-04-21,52,14,38,-7425.15,3002.91,-10428.01,-23.9563,33101.23,-67501.7,-67.0972
2026-04-22,63,22,41,-6274.88,3442.99,-9717.84,-29.3579,23383.39,-77219.54,-76.7568
2026-04-23,66,32,34,968.61,3740.85,-2772.24,-11.8556,20611.15,-79991.78,-79.5124
2026-04-24,52,20,32,-3321.27,2866.23,-6187.49,-30.0201,14423.66,-86179.27,-85.6628
2026-04-27,59,30,29,360.54,3353.08,-2992.56,-20.7476,11431.1,-89171.83,-88.6374
2026-04-28,54,19,35,-787.6,2984.43,-3772.05,-32.9981,7659.05,-92943.88,-92.3869
2026-04-29,20,3,17,-3060.36,1106.18,-4166.55,-54.4003,3492.5,-97110.43,-96.5284
