period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2023-03,31,1,3,0,163,1,82,81,125,37,1,0,16,11,0,3472.22,128.60,136877.16,5069.52,748012.29,2023-03-15,577.10,23235.34,2023-03-28,-233.46,-8670.01,5,4,424.83,15937.73,2.5489
2023-04,30,1,1,0,184,0,86,98,156,28,0,0,11,17,0,-1630.41,-58.23,-56953.49,-2034.05,691058.77,2023-04-20,410.74,14214.20,2023-04-04,-564.13,-20168.00,4,7,1830.96,64129.77,8.4919
2023-05,31,1,1,0,167,1,87,80,135,31,1,0,10,19,0,-1016.66,-35.06,-36414.83,-1255.68,654643.96,2023-05-31,406.96,14704.34,2023-05-30,-385.40,-13897.60,2,4,1423.62,51119.17,7.3972
2023-06,30,0,1,0,196,0,104,92,160,36,0,0,12,17,0,-388.32,-13.39,-18052.60,-622.50,636591.30,2023-06-26,479.13,15710.14,2023-06-12,-588.98,-22790.59,3,4,1394.91,51085.41,7.7905
2023-07,31,0,0,0,223,0,118,105,181,42,0,0,15,16,0,-156.31,-5.04,-5513.24,-177.85,631078.09,2023-07-24,474.22,15930.71,2023-07-19,-576.75,-19236.29,4,5,1013.08,33709.33,5.1223
2023-08,31,0,2,0,206,0,105,101,165,41,0,0,10,19,0,-593.57,-20.47,-23311.20,-803.83,607766.90,2023-08-09,567.39,19083.37,2023-08-14,-276.02,-9402.12,2,5,1171.23,43273.33,6.7529
2023-09,30,2,0,0,240,0,108,132,198,42,0,0,9,19,0,-758.05,-27.07,-28888.05,-1031.72,578878.77,2023-09-14,730.33,27828.21,2023-09-13,-400.07,-15441.33,2,3,1072.37,40766.68,6.5916
2023-10,31,1,2,0,207,0,108,99,167,40,0,0,13,15,0,178.88,6.39,8376.19,299.15,587254.98,2023-10-11,806.32,29523.22,2023-10-17,-493.51,-17360.85,4,4,1439.95,46903.40,7.5827
2023-11,30,0,1,0,203,0,109,94,170,33,0,0,11,18,0,-3594.98,-123.96,-99134.55,-3418.43,488120.40,2023-11-24,340.37,9083.86,2023-11-11,-575.09,-15494.95,2,5,3594.98,99134.59,16.8810
2023-12,31,0,1,0,166,0,74,92,125,41,0,0,13,17,0,-639.63,-21.32,-12366.56,-412.22,475753.81,2023-12-21,561.08,12864.18,2023-12-10,-602.55,-13732.84,3,5,2055.57,47888.86,9.3171
2024-01,31,0,0,0,216,0,106,110,183,33,0,0,12,19,0,-5358.49,-172.85,-126408.40,-4077.69,349345.43,2024-01-08,867.08,19710.00,2024-01-05,-1404.05,-32141.28,2,3,5685.74,133827.11,27.8240
2024-02,29,0,2,1,181,1,90,91,142,39,0,0,11,15,0,2543.05,97.81,41133.12,1582.04,390478.55,2024-02-20,1439.70,27719.61,2024-02-22,-901.16,-17480.25,3,4,2199.73,47023.39,13.4604
2024-03,31,1,2,0,145,0,75,70,111,34,0,0,14,14,0,1352.43,48.30,18559.21,662.83,409037.74,2024-03-23,1332.36,20760.20,2024-03-27,-1223.38,-17407.82,4,6,2677.90,40431.32,9.7834
2024-04,30,0,1,0,167,0,82,85,141,26,0,0,8,21,0,-7106.76,-245.06,-108674.93,-3747.41,300362.88,2024-04-10,1082.59,15590.59,2024-04-26,-1425.63,-22163.06,3,6,7155.89,109370.67,26.6931
2024-05,31,2,0,0,165,1,86,79,131,34,0,0,11,18,0,2101.62,72.47,35377.88,1219.93,335740.76,2024-05-09,1380.75,22370.03,2024-05-26,-715.87,-10364.44,2,3,971.86,15790.00,4.6264
2024-06,30,0,0,0,190,0,97,93,159,31,0,0,9,21,0,-4376.07,-145.87,-63172.59,-2105.75,272568.14,2024-06-21,665.04,10231.11,2024-06-19,-1202.79,-18464.72,3,10,5338.45,77415.77,23.0582
2024-07,31,1,4,0,140,0,75,65,113,27,0,0,12,14,0,-1704.03,-65.54,-15552.69,-598.18,257015.48,2024-07-09,1250.98,22036.71,2024-07-31,-1473.69,-22231.72,3,5,6896.45,105538.46,29.1097
2024-08,31,0,3,0,144,0,80,64,114,30,0,0,13,15,0,11.68,0.42,-475.86,-17.00,256539.63,2024-08-27,1624.33,25580.35,2024-08-30,-990.49,-16672.71,4,4,2844.41,45589.99,17.3884
2024-09,30,0,2,0,161,0,73,88,126,35,0,0,13,15,0,319.74,11.42,5043.74,180.13,261583.32,2024-09-20,1083.85,17155.49,2024-09-12,-808.24,-14019.75,3,5,2391.04,37818.94,13.6002
2024-10,31,2,1,0,176,1,94,82,136,39,1,0,18,10,0,2686.15,95.93,42950.28,1533.94,304533.68,2024-10-18,998.60,14758.34,2024-10-30,-895.51,-12403.96,5,2,1515.20,20942.93,7.1132
2024-11,30,0,2,0,180,0,90,90,153,27,0,0,11,17,0,-7968.67,-284.60,-88257.24,-3152.04,216276.45,2024-11-06,950.75,13779.40,2024-11-07,-1503.31,-20065.41,2,3,8539.91,96355.68,30.8208
2024-12,31,0,0,0,183,0,79,104,145,38,0,0,16,15,0,5261.46,169.72,52598.80,1696.74,268875.30,2024-12-11,2173.26,22392.06,2024-12-03,-1478.48,-15452.47,8,4,3698.02,37133.61,16.1518
2025-01,31,1,2,0,165,0,81,84,137,28,0,0,10,18,0,-5378.61,-192.09,-53313.79,-1904.06,215561.50,2025-01-19,957.89,9163.04,2025-01-18,-1939.57,-18663.13,2,4,5378.61,53313.80,19.8284
2025-02,28,0,3,0,149,0,71,78,123,26,0,0,12,13,0,394.39,15.78,5220.66,208.83,220782.19,2025-02-20,2490.33,25794.32,2025-02-04,-1900.28,-19207.29,3,4,5017.18,51992.62,21.8965
2025-03,31,1,2,0,167,0,92,75,138,29,0,0,13,15,0,816.97,29.18,10121.36,361.48,230903.50,2025-03-18,1621.36,19494.14,2025-03-17,-1760.52,-21146.17,3,5,4697.95,54086.08,20.7429
2025-04,30,0,0,0,184,0,99,85,149,35,0,0,9,21,0,-2379.63,-79.32,-24877.99,-829.27,206025.57,2025-04-12,1910.45,22959.05,2025-04-14,-1421.20,-16813.89,2,6,5555.17,62290.95,23.2155
2025-05,31,1,0,0,179,0,90,89,144,35,0,0,16,14,0,-4753.00,-158.43,-46127.31,-1537.58,159898.21,2025-05-28,1449.64,13302.09,2025-05-12,-2935.52,-28165.68,4,4,8062.91,77203.01,36.9702
2025-06,30,2,0,0,201,0,113,88,166,35,0,0,11,17,0,-9155.45,-326.98,-85799.34,-3064.26,74098.95,2025-06-25,1284.71,12167.57,2025-06-19,-2595.09,-24788.41,4,6,9155.45,85799.27,53.6587
2025-07,31,1,0,0,192,0,106,86,157,35,0,0,17,13,0,853.53,28.45,9368.91,312.30,83467.83,2025-07-15,2916.01,24467.25,2025-07-17,-2136.26,-18014.93,4,4,6090.03,51359.52,38.0928
2025-08,31,0,0,0,186,0,93,93,155,31,0,0,14,17,0,-836.15,-26.97,-9163.69,-295.60,74304.06,2025-08-01,2573.23,22248.46,2025-08-08,-1754.08,-15030.83,3,4,6082.87,54129.03,42.1457
2025-09,30,0,1,0,171,0,90,81,136,35,0,0,11,18,0,-1539.37,-53.08,-14271.99,-492.14,60032.06,2025-09-12,1763.83,15356.28,2025-09-15,-1819.22,-15731.23,3,7,3319.30,28708.17,33.0825
2025-10,31,0,0,0,162,1,89,73,121,40,1,0,14,17,0,377.05,12.16,4757.73,153.48,64789.75,2025-10-11,1591.37,14198.71,2025-10-13,-1550.17,-13517.21,4,5,5226.16,46139.69,56.6395
2025-11,30,0,1,0,178,0,95,83,145,33,0,0,12,17,0,-6739.52,-232.40,-77739.38,-2680.67,-12949.62,2025-11-11,2068.58,19656.69,2025-11-22,-3021.55,-35839.86,4,4,8894.75,99020.71,118.7450
2025-12,31,0,1,0,160,0,91,69,125,35,0,0,14,16,0,5632.68,187.76,63921.65,2130.72,50972.02,2025-12-11,1681.81,18379.19,2025-12-21,-1571.05,-17805.10,3,5,2128.81,23920.49,114.9518
2026-01,31,0,0,0,181,0,90,91,144,37,0,0,15,16,0,1009.14,32.55,11038.55,356.08,62010.60,2026-01-25,1323.41,14847.81,2026-01-23,-1306.56,-14636.43,4,4,2934.66,31547.36,35.6646
2026-02,28,0,2,0,128,0,66,62,97,31,0,0,18,8,0,5614.49,215.94,77801.31,2992.36,139811.89,2026-02-23,1661.75,24843.23,2026-02-11,-873.28,-12781.11,6,2,1676.33,24609.25,23.7763
2026-03,31,0,2,0,156,0,88,68,130,26,0,0,13,16,0,-2182.85,-75.27,-32762.13,-1129.73,107049.73,2026-03-16,966.90,13194.56,2026-03-12,-1970.91,-28073.15,4,4,2813.24,42099.84,28.2266
2026-04,30,0,0,0,176,0,81,95,143,33,0,0,15,15,0,-164.03,-5.47,-3237.46,-107.92,103812.28,2026-04-28,1104.47,14276.17,2026-04-23,-1492.38,-19134.70,5,3,3241.18,44472.39,37.7936
2026-05,10,0,0,0,44,1,23,21,32,11,0,1,7,3,0,2362.71,236.27,30072.62,3007.26,133884.89,2026-05-07,1223.81,15055.17,2026-05-06,-709.74,-8734.17,3,1,709.74,8734.17,6.7642
