period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2021,233,5,18,0,1096,1,550,546,893,203,0,0,90,120,0,-9396.34,-44.74,-165617.70,-788.66,834382.43,2021-08-19,1362.00,30332.32,2021-11-03,-1750.88,-27755.97,9,7,16299.97,308887.19,28.9554
2022,365,6,21,0,2107,0,1093,1014,1744,363,0,0,149,189,0,-11941.17,-35.33,-300386.68,-888.72,533995.69,2022-05-15,892.82,30047.24,2022-02-06,-1462.90,-35154.86,4,7,12741.36,315206.11,37.7772
2023,365,8,13,0,2288,2,1154,1134,1855,431,2,0,149,195,0,-3253.29,-9.46,-58241.76,-169.31,475753.81,2023-01-25,746.54,32747.60,2023-01-27,-534.34,-23217.99,5,9,9212.53,289090.21,38.2805
2024,366,6,17,1,2048,3,1027,1021,1654,393,1,0,148,194,0,-12237.89,-35.78,-206878.68,-604.91,268875.30,2024-02-20,1439.70,27719.61,2024-01-05,-1404.05,-32141.28,8,11,20109.04,288207.01,59.9212
2025,365,6,10,0,2094,1,1110,984,1696,397,1,0,153,196,0,-22707.11,-65.06,-217903.18,-624.36,50972.02,2025-02-20,2490.33,25794.32,2025-11-22,-3021.55,-35839.86,4,7,28632.64,284506.62,105.8136
2026,130,0,4,0,685,1,348,337,546,138,0,1,68,58,0,6639.46,52.69,82912.89,658.04,133884.89,2026-02-23,1661.75,24843.23,2026-03-12,-1970.91,-28073.15,8,4,5337.46,75950.34,50.9223
