target_level,market,instrument,session_date,signal,original_signal,direction,signal_time,entry_time,pine_entry_price,entry_price,stop_price,target_price,tp1,tp2,tp3,tp4,tp5,atr,risk_per_unit_reference,ema_fast,ema_slow,vwap,rsi,macd,macd_signal,adx,volume,volume_sma,bull_score_pct,bear_score_pct,bias,quantity,notional,position_risk_amount,slippage_points,max_target_hit,holding_candles,exit_time,exit_price,exit_reason,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple
1,commodities,CLF,2026-04-07,BUY,BUY,LONG,2026-04-07T14:55:00-04:00,2026-04-07T15:00:00-04:00,115.120003,115.099998,114.204573,116.035433,116.035433,116.950863,117.866293,118.781724,119.697154,0.610287,0.91543,114.285081,114.232307,115.065125,59.6118,-0.099177,-0.327968,26.6474,1964.0,3382.7,85.71,0.0,STRONG BULL,8688,999988.79,7779.46,0.0,0,4,2026-04-07T15:15:00-04:00,114.204573,STOP_LOSS,-7779.46,0.0,-7779.46,-0.778,-1.0
1,commodities,CLF,2026-04-07,SELL,SELL,SHORT,2026-04-07T15:15:00-04:00,2026-04-07T15:20:00-04:00,112.440002,112.440002,113.616711,111.263294,111.263294,110.086585,108.909877,107.733168,106.55646,0.784472,1.176709,114.238562,114.265877,115.014099,35.3278,-0.08303,-0.13457,24.1317,5495.0,3393.1,14.29,71.43,STRONG BEAR,8498,955515.14,9999.67,0.0,0,1,2026-04-07T15:20:00-04:00,113.190002,SESSION_END,-6373.5,0.0,-6373.5,-0.667,-0.6374
1,commodities,CLF,2026-04-08,BUY,BUY,LONG,2026-04-08T13:30:00-04:00,2026-04-08T13:35:00-04:00,95.599998,95.589996,94.658301,96.541696,96.541696,97.483393,98.425091,99.366789,100.308486,0.627798,0.941698,95.225289,95.222293,94.599962,51.4742,-0.243728,-0.487471,23.9219,2944.0,2597.9,71.43,14.29,STRONG BULL,10461,999966.95,9746.47,0.0,0,4,2026-04-08T13:50:00-04:00,95.080002,OPPOSITE_SIGNAL,-5335.05,0.0,-5335.05,-0.5335,-0.5474
1,commodities,CLF,2026-04-08,SELL,SELL,SHORT,2026-04-08T13:45:00-04:00,2026-04-08T13:50:00-04:00,95.089996,95.080002,95.996198,94.183795,94.183795,93.277593,92.371391,91.46519,90.558988,0.604134,0.906202,95.217186,95.224179,94.632148,46.2828,-0.186991,-0.341873,19.8059,2365.0,2711.15,28.57,42.86,MILD BEAR,10517,999956.38,9635.64,0.0,0,3,2026-04-08T14:00:00-04:00,95.309998,OPPOSITE_SIGNAL,-2418.86,0.0,-2418.86,-0.2419,-0.251
1,commodities,CLF,2026-04-08,BUY,BUY,LONG,2026-04-08T13:55:00-04:00,2026-04-08T14:00:00-04:00,95.32,95.309998,94.474958,96.165041,96.165041,97.010083,97.855124,98.700166,99.545207,0.563361,0.845042,95.231799,95.229239,94.643502,49.08,-0.150098,-0.276607,17.3417,1930.0,2580.1,42.86,28.57,MILD BULL,10492,999992.49,8761.23,0.0,0,1,2026-04-08T14:00:00-04:00,94.474958,STOP_LOSS,-8761.24,0.0,-8761.24,-0.8761,-1.0
1,commodities,CLF,2026-04-08,SELL,SELL,SHORT,2026-04-08T14:00:00-04:00,2026-04-08T14:05:00-04:00,94.360001,94.309998,95.257182,93.462819,93.462819,92.565637,91.668455,90.771274,89.874092,0.598121,0.897182,95.05744,95.150217,94.644368,39.5555,-0.206495,-0.262584,17.2764,4967.0,2746.65,14.29,71.43,STRONG BEAR,10557,995630.64,9999.43,0.0,0,4,2026-04-08T14:20:00-04:00,95.257182,STOP_LOSS,-9999.43,0.0,-9999.43,-1.0043,-1.0
1,commodities,CLF,2026-04-08,BUY,BUY,LONG,2026-04-08T14:55:00-04:00,2026-04-08T15:00:00-04:00,95.43,95.43,94.513286,96.346714,96.346714,97.263428,98.180142,99.096856,100.013571,0.611143,0.916714,94.960845,94.938173,94.647143,54.3056,-0.081643,-0.193891,13.3118,1814.0,4291.85,71.43,0.0,STRONG BULL,10478,999915.54,9605.33,0.0,1,5,2026-04-08T15:20:00-04:00,96.346714,TP1,9605.33,0.0,9605.33,0.9606,1.0
1,commodities,CLF,2026-04-09,SELL,SELL,SHORT,2026-04-09T11:45:00-04:00,2026-04-09T11:50:00-04:00,99.629997,99.639999,100.888035,98.37196,98.37196,97.113922,95.855884,94.597846,93.339809,0.838692,1.258038,100.631546,100.691839,100.883093,43.0709,0.293352,0.750767,37.2903,4809.0,4133.0,0.0,100.0,STRONG BEAR,8012,798315.68,9999.26,0.0,1,3,2026-04-09T12:00:00-04:00,98.37196,TP1,10159.53,0.0,10159.53,1.2726,1.016
1,commodities,CLF,2026-04-09,BUY,BUY,LONG,2026-04-09T14:25:00-04:00,2026-04-09T14:30:00-04:00,97.889999,97.889999,96.776205,99.003794,99.003794,100.117588,101.231383,102.345177,103.458972,0.74253,1.113794,97.203364,97.189252,98.886419,56.2549,-0.200459,-0.492192,28.2785,14390.0,4312.55,71.43,28.57,STRONG BULL,8978,878856.41,9999.65,0.0,1,10,2026-04-09T15:15:00-04:00,99.003794,TP1,9999.65,0.0,9999.65,1.1378,1.0
1,commodities,CLF,2026-04-10,SELL,SELL,SHORT,2026-04-10T10:20:00-04:00,2026-04-10T10:25:00-04:00,97.57,97.57,98.316755,96.823244,96.823244,96.076488,95.329732,94.582977,93.836221,0.497837,0.746756,98.060367,98.110425,98.223927,41.8138,0.018069,0.132344,16.6204,1474.0,1576.1,0.0,71.43,STRONG BEAR,10249,999994.93,7653.5,0.0,0,4,2026-04-10T10:40:00-04:00,98.316755,STOP_LOSS,-7653.5,0.0,-7653.5,-0.7654,-1.0
