trade_number,exit_time,session_date,market,instrument,net_pnl,equity,drawdown,drawdown_pct
1,2026-03-30T11:50:00-04:00,2026-03-30,commodities,CLF,-6378.87,993621.13,-6378.87,-0.6379
2,2026-03-30T12:20:00-04:00,2026-03-30,commodities,NGF,-4528.47,989092.66,-10907.34,-1.0907
3,2026-03-30T12:25:00-04:00,2026-03-30,commodities,SIF,-4426.1,984666.56,-15333.44,-1.5333
4,2026-03-30T12:30:00-04:00,2026-03-30,commodities,GCF,-3447.73,981218.83,-18781.17,-1.8781
5,2026-03-30T13:00:00-04:00,2026-03-30,commodities,HGF,-2411.9,978806.93,-21193.07,-2.1193
6,2026-03-30T13:35:00-04:00,2026-03-30,commodities,NGF,-4673.66,974133.27,-25866.73,-2.5867
7,2026-03-30T14:00:00-04:00,2026-03-30,commodities,NGF,-4395.44,969737.83,-30262.17,-3.0262
8,2026-03-30T14:20:00-04:00,2026-03-30,commodities,CLF,-5050.21,964687.62,-35312.38,-3.5312
9,2026-03-30T14:30:00-04:00,2026-03-30,commodities,CLF,-5741.44,958946.18,-41053.82,-4.1054
10,2026-03-30T15:20:00-04:00,2026-03-30,commodities,CLF,7072.2,966018.38,-33981.62,-3.3982
11,2026-03-30T15:20:00-04:00,2026-03-30,commodities,GCF,7511.76,973530.14,-26469.86,-2.647
12,2026-03-30T15:20:00-04:00,2026-03-30,commodities,HGF,3545.76,977075.9,-22924.1,-2.2924
13,2026-03-30T15:20:00-04:00,2026-03-30,commodities,SIF,13337.72,990413.62,-9586.38,-0.9586
14,2026-03-31T09:30:00-04:00,2026-03-31,commodities,HGF,-2934.02,987479.6,-12520.4,-1.252
15,2026-03-31T10:40:00-04:00,2026-03-31,commodities,CLF,-6175.58,981304.02,-18695.98,-1.8696
16,2026-03-31T12:30:00-04:00,2026-03-31,commodities,NGF,-5864.62,975439.4,-24560.6,-2.4561
17,2026-03-31T12:35:00-04:00,2026-03-31,commodities,CLF,-7518.54,967920.86,-32079.14,-3.2079
18,2026-03-31T12:35:00-04:00,2026-03-31,commodities,NGF,-5399.81,962521.05,-37478.95,-3.7479
19,2026-03-31T12:45:00-04:00,2026-03-31,commodities,CLF,-9999.38,952521.67,-47478.33,-4.7478
20,2026-03-31T13:35:00-04:00,2026-03-31,commodities,GCF,17026.22,969547.89,-30452.11,-3.0452
21,2026-03-31T14:10:00-04:00,2026-03-31,commodities,NGF,-4842.6,964705.29,-35294.71,-3.5295
22,2026-03-31T14:15:00-04:00,2026-03-31,commodities,NGF,-4130.85,960574.44,-39425.56,-3.9426
23,2026-03-31T15:20:00-04:00,2026-03-31,commodities,CLF,-972.85,959601.59,-40398.41,-4.0398
24,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,-1728.31,957873.28,-42126.72,-4.2127
25,2026-03-31T15:20:00-04:00,2026-03-31,commodities,NGF,0.0,957873.28,-42126.72,-4.2127
26,2026-03-31T15:20:00-04:00,2026-03-31,commodities,SIF,29371.17,987244.45,-12755.55,-1.2756
27,2026-04-01T10:20:00-04:00,2026-04-01,commodities,SIF,-5531.62,981712.83,-18287.17,-1.8287
28,2026-04-01T10:55:00-04:00,2026-04-01,commodities,HGF,-2560.52,979152.31,-20847.69,-2.0848
29,2026-04-01T11:10:00+05:30,2026-04-01,equity,RELIANCE_NS,-2187.0,976965.31,-23034.69,-2.3035
30,2026-04-01T11:35:00-04:00,2026-04-01,commodities,CLF,5125.69,982091.0,-17909.0,-1.7909
31,2026-04-01T11:50:00+05:30,2026-04-01,equity,HDFCBANK_NS,-4269.19,977821.81,-22178.19,-2.2178
32,2026-04-01T12:00:00+05:30,2026-04-01,derivatives,CNXIT,-3512.97,974308.84,-25691.16,-2.5691
33,2026-04-01T12:00:00+05:30,2026-04-01,equity,HDFCBANK_NS,-4270.83,970038.01,-29961.99,-2.9962
34,2026-04-01T12:00:00+05:30,2026-04-01,equity,INFY_NS,-4346.66,965691.35,-34308.65,-3.4309
35,2026-04-01T12:10:00+05:30,2026-04-01,equity,TCS_NS,-1550.42,964140.93,-35859.07,-3.5859
36,2026-04-01T12:15:00+05:30,2026-04-01,derivatives,CNXFMCG,-1774.5,962366.43,-37633.57,-3.7634
37,2026-04-01T12:20:00+05:30,2026-04-01,derivatives,CNXIT,-3305.53,959060.9,-40939.1,-4.0939
38,2026-04-01T12:20:00+05:30,2026-04-01,equity,INFY_NS,-3699.75,955361.15,-44638.85,-4.4639
39,2026-04-01T12:20:00+05:30,2026-04-01,equity,TCS_NS,-1224.0,954137.15,-45862.85,-4.5863
40,2026-04-01T12:35:00+05:30,2026-04-01,derivatives,CNXAUTO,1014.06,955151.21,-44848.79,-4.4849
41,2026-04-01T12:35:00+05:30,2026-04-01,equity,ICICIBANK_NS,-902.08,954249.13,-45750.87,-4.5751
42,2026-04-01T12:45:00+05:30,2026-04-01,equity,SBIN_NS,17951.35,972200.48,-27799.52,-2.78
43,2026-04-01T12:50:00+05:30,2026-04-01,equity,ICICIBANK_NS,-1968.02,970232.46,-29767.54,-2.9768
44,2026-04-01T13:10:00-04:00,2026-04-01,commodities,CLF,-4910.76,965321.7,-34678.3,-3.4678
45,2026-04-01T13:20:00+05:30,2026-04-01,derivatives,NSEI,-2180.03,963141.67,-36858.33,-3.6858
46,2026-04-01T13:25:00+05:30,2026-04-01,equity,RELIANCE_NS,-727.0,962414.67,-37585.33,-3.7585
47,2026-04-01T13:30:00+05:30,2026-04-01,equity,KOTAKBANK_NS,-3603.78,958810.89,-41189.11,-4.1189
