trade_id,report_date,exit_timestamp,direction,gross_pnl_usd,cumulative_pnl_usd,equity,peak_equity,drawdown_usd,drawdown_pct
T00001,2021-05-14,2021-05-14 00:30:00+00:00,SHORT,-2769.28,-2769.28,997230.72,1000000.00,2769.28,0.2769
T00002,2021-05-14,2021-05-14 01:00:00+00:00,SHORT,-949.25,-3718.53,996281.47,1000000.00,3718.53,0.3719
T00003,2021-05-14,2021-05-14 02:30:00+00:00,LONG,-4813.97,-8532.49,991467.51,1000000.00,8532.49,0.8532
T00004,2021-05-14,2021-05-14 04:00:00+00:00,SHORT,6535.50,-1997.00,998003.00,1000000.00,1997.00,0.1997
T00005,2021-05-14,2021-05-14 06:30:00+00:00,LONG,-1781.72,-3778.72,996221.28,1000000.00,3778.72,0.3779
T00006,2021-05-14,2021-05-14 20:30:00+00:00,LONG,-2614.91,-6393.63,993606.37,1000000.00,6393.63,0.6394
T00007,2021-05-14,2021-05-14 23:00:00+00:00,SHORT,-4284.80,-10678.43,989321.57,1000000.00,10678.43,1.0678
T00008,2021-05-14,2021-05-14 23:30:00+00:00,SHORT,-3719.60,-14398.03,985601.97,1000000.00,14398.03,1.4398
T00009,2021-05-15,2021-05-15 00:30:00+00:00,SHORT,-3086.78,-17484.81,982515.19,1000000.00,17484.81,1.7485
T00010,2021-05-15,2021-05-15 03:00:00+00:00,LONG,-4063.69,-21548.50,978451.50,1000000.00,21548.50,2.1549
T00011,2021-05-15,2021-05-15 03:30:00+00:00,SHORT,3090.46,-18458.04,981541.96,1000000.00,18458.04,1.8458
T00012,2021-05-15,2021-05-15 16:00:00+00:00,SHORT,9323.69,-9134.34,990865.66,1000000.00,9134.34,0.9134
T00013,2021-05-16,2021-05-16 04:30:00+00:00,SHORT,-1799.13,-10933.47,989066.53,1000000.00,10933.47,1.0933
T00014,2021-05-16,2021-05-16 05:00:00+00:00,SHORT,2312.08,-8621.39,991378.61,1000000.00,8621.39,0.8621
T00015,2021-05-16,2021-05-16 06:30:00+00:00,SHORT,-3283.09,-11904.48,988095.52,1000000.00,11904.48,1.1904
T00016,2021-05-16,2021-05-16 14:30:00+00:00,LONG,-4300.46,-16204.94,983795.06,1000000.00,16204.94,1.6205
T00017,2021-05-16,2021-05-16 15:00:00+00:00,SHORT,-371.24,-16576.18,983423.82,1000000.00,16576.18,1.6576
T00018,2021-05-16,2021-05-16 15:30:00+00:00,SHORT,3830.67,-12745.52,987254.48,1000000.00,12745.52,1.2746
T00019,2021-05-17,2021-05-17 12:30:00+00:00,LONG,-2048.16,-14793.67,985206.33,1000000.00,14793.67,1.4794
T00020,2021-05-17,2021-05-17 21:00:00+00:00,SHORT,-3088.98,-17882.65,982117.35,1000000.00,17882.65,1.7883
T00021,2021-05-17,2021-05-17 22:00:00+00:00,SHORT,6373.63,-11509.03,988490.97,1000000.00,11509.03,1.1509
T00022,2021-05-18,2021-05-18 01:30:00+00:00,LONG,9234.92,-2274.11,997725.89,1000000.00,2274.11,0.2274
T00023,2021-05-19,2021-05-19 23:30:00+00:00,SHORT,-3449.95,-5724.06,994275.94,1000000.00,5724.06,0.5724
T00024,2021-05-20,2021-05-20 04:00:00+00:00,SHORT,1543.63,-4180.43,995819.57,1000000.00,4180.43,0.4180
T00025,2021-05-20,2021-05-20 17:30:00+00:00,SHORT,-1569.08,-5749.52,994250.48,1000000.00,5749.52,0.5750
T00026,2021-05-20,2021-05-20 18:00:00+00:00,SHORT,-2492.82,-8242.34,991757.66,1000000.00,8242.34,0.8242
T00027,2021-05-21,2021-05-21 04:00:00+00:00,LONG,-3694.83,-11937.17,988062.83,1000000.00,11937.17,1.1937
T00028,2021-05-21,2021-05-21 04:30:00+00:00,LONG,-4644.06,-16581.23,983418.77,1000000.00,16581.23,1.6581
T00029,2021-05-21,2021-05-21 07:30:00+00:00,SHORT,-185.29,-16766.52,983233.48,1000000.00,16766.52,1.6767
T00030,2021-05-21,2021-05-21 10:00:00+00:00,SHORT,-3440.35,-20206.87,979793.13,1000000.00,20206.87,2.0207
T00031,2021-05-21,2021-05-21 11:30:00+00:00,LONG,-2535.44,-22742.30,977257.70,1000000.00,22742.30,2.2742
T00032,2021-05-21,2021-05-21 13:30:00+00:00,SHORT,-2632.08,-25374.38,974625.62,1000000.00,25374.38,2.5374
T00033,2021-05-22,2021-05-22 11:00:00+00:00,SHORT,-1035.12,-26409.50,973590.50,1000000.00,26409.50,2.6409
T00034,2021-05-22,2021-05-22 20:30:00+00:00,LONG,2505.43,-23904.08,976095.92,1000000.00,23904.08,2.3904
T00035,2021-05-23,2021-05-23 00:00:00+00:00,LONG,-3643.41,-27547.49,972452.51,1000000.00,27547.49,2.7547
T00036,2021-05-23,2021-05-23 00:30:00+00:00,SHORT,-1252.52,-28800.01,971199.99,1000000.00,28800.01,2.8800
T00037,2021-05-23,2021-05-23 01:00:00+00:00,LONG,2531.99,-26268.02,973731.98,1000000.00,26268.02,2.6268
T00038,2021-05-23,2021-05-23 03:00:00+00:00,LONG,-1822.05,-28090.07,971909.93,1000000.00,28090.07,2.8090
T00039,2021-05-23,2021-05-23 03:30:00+00:00,SHORT,-1370.47,-29460.53,970539.47,1000000.00,29460.53,2.9461
T00040,2021-05-23,2021-05-23 04:00:00+00:00,SHORT,-1822.30,-31282.83,968717.17,1000000.00,31282.83,3.1283
T00041,2021-05-23,2021-05-23 04:30:00+00:00,SHORT,5273.27,-26009.56,973990.44,1000000.00,26009.56,2.6010
T00042,2021-05-25,2021-05-25 09:30:00+00:00,LONG,-320.49,-26330.06,973669.94,1000000.00,26330.06,2.6330
T00043,2021-05-25,2021-05-25 10:30:00+00:00,SHORT,8983.70,-17346.36,982653.64,1000000.00,17346.36,1.7346
T00044,2021-05-25,2021-05-25 16:30:00+00:00,LONG,-2483.62,-19829.98,980170.02,1000000.00,19829.98,1.9830
T00045,2021-05-25,2021-05-25 19:00:00+00:00,SHORT,-3068.64,-22898.62,977101.38,1000000.00,22898.62,2.2899
T00046,2021-05-25,2021-05-25 22:30:00+00:00,SHORT,-3322.41,-26221.03,973778.97,1000000.00,26221.03,2.6221
T00047,2021-05-26,2021-05-26 00:00:00+00:00,LONG,-4970.75,-31191.79,968808.21,1000000.00,31191.79,3.1192
T00048,2021-05-26,2021-05-26 01:00:00+00:00,SHORT,-3062.16,-34253.94,965746.06,1000000.00,34253.94,3.4254
T00049,2021-05-26,2021-05-26 01:30:00+00:00,LONG,5866.01,-28387.93,971612.07,1000000.00,28387.93,2.8388
T00050,2021-05-26,2021-05-26 14:30:00+00:00,SHORT,-559.04,-28946.97,971053.03,1000000.00,28946.97,2.8947
T00051,2021-05-26,2021-05-26 17:00:00+00:00,LONG,-3303.04,-32250.02,967749.98,1000000.00,32250.02,3.2250
T00052,2021-05-26,2021-05-26 18:30:00+00:00,SHORT,2500.35,-29749.67,970250.33,1000000.00,29749.67,2.9750
T00053,2021-05-26,2021-05-26 23:00:00+00:00,SHORT,7075.16,-22674.51,977325.49,1000000.00,22674.51,2.2675
T00054,2021-05-27,2021-05-27 00:00:00+00:00,SHORT,-4411.39,-27085.91,972914.09,1000000.00,27085.91,2.7086
T00055,2021-05-27,2021-05-27 00:30:00+00:00,LONG,-34.10,-27120.01,972879.99,1000000.00,27120.01,2.7120
T00056,2021-05-27,2021-05-27 09:00:00+00:00,SHORT,-1398.70,-28518.71,971481.29,1000000.00,28518.71,2.8519
T00057,2021-05-27,2021-05-27 09:30:00+00:00,LONG,6096.42,-22422.29,977577.71,1000000.00,22422.29,2.2422
T00058,2021-05-27,2021-05-27 17:30:00+00:00,LONG,-1690.20,-24112.49,975887.51,1000000.00,24112.49,2.4112
T00059,2021-05-27,2021-05-27 19:30:00+00:00,LONG,-4418.88,-28531.37,971468.63,1000000.00,28531.37,2.8531
T00060,2021-05-27,2021-05-27 20:30:00+00:00,SHORT,-797.62,-29328.99,970671.01,1000000.00,29328.99,2.9329
T00061,2021-05-27,2021-05-27 22:00:00+00:00,SHORT,-855.02,-30184.00,969816.00,1000000.00,30184.00,3.0184
T00062,2021-05-27,2021-05-27 22:30:00+00:00,LONG,-4517.82,-34701.83,965298.17,1000000.00,34701.83,3.4702
T00063,2021-05-28,2021-05-28 01:00:00+00:00,SHORT,6570.77,-28131.05,971868.95,1000000.00,28131.05,2.8131
T00064,2021-05-29,2021-05-29 02:00:00+00:00,SHORT,2455.30,-25675.75,974324.25,1000000.00,25675.75,2.5676
T00065,2021-05-29,2021-05-29 03:30:00+00:00,LONG,-953.25,-26629.01,973370.99,1000000.00,26629.01,2.6629
T00066,2021-05-29,2021-05-29 08:30:00+00:00,LONG,-493.66,-27122.67,972877.33,1000000.00,27122.67,2.7123
T00067,2021-05-30,2021-05-30 05:00:00+00:00,SHORT,-2576.84,-29699.50,970300.50,1000000.00,29699.50,2.9699
T00068,2021-05-30,2021-05-30 05:30:00+00:00,SHORT,-2453.42,-32152.92,967847.08,1000000.00,32152.92,3.2153
T00069,2021-05-31,2021-05-31 00:30:00+00:00,LONG,-2195.36,-34348.28,965651.72,1000000.00,34348.28,3.4348
T00070,2021-05-31,2021-05-31 01:00:00+00:00,SHORT,3322.04,-31026.24,968973.76,1000000.00,31026.24,3.1026
T00071,2021-06-01,2021-06-01 05:30:00+00:00,LONG,8571.15,-22455.09,977544.91,1000000.00,22455.09,2.2455
T00072,2021-06-01,2021-06-01 07:30:00+00:00,LONG,-2324.50,-24779.59,975220.41,1000000.00,24779.59,2.4780
T00073,2021-06-01,2021-06-01 08:00:00+00:00,SHORT,-2466.44,-27246.03,972753.97,1000000.00,27246.03,2.7246
T00074,2021-06-01,2021-06-01 08:30:00+00:00,SHORT,-1347.65,-28593.68,971406.32,1000000.00,28593.68,2.8594
T00075,2021-06-01,2021-06-01 15:00:00+00:00,LONG,-150.15,-28743.84,971256.16,1000000.00,28743.84,2.8744
T00076,2021-06-01,2021-06-01 23:30:00+00:00,SHORT,-4950.04,-33693.87,966306.13,1000000.00,33693.87,3.3694
T00077,2021-06-02,2021-06-02 00:00:00+00:00,LONG,-3945.53,-37639.41,962360.59,1000000.00,37639.41,3.7639
T00078,2021-06-02,2021-06-02 00:30:00+00:00,LONG,-2733.50,-40372.91,959627.09,1000000.00,40372.91,4.0373
T00079,2021-06-02,2021-06-02 02:30:00+00:00,SHORT,-4964.19,-45337.10,954662.90,1000000.00,45337.10,4.5337
