period,days,held_days,flat_days,skipped_days,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_days,losing_days,break_even_days,total_points,average_points,total_pnl_usd,average_pnl_usd,ending_equity,max_profit_date,max_profit_points,max_profit_usd,max_loss_date,max_loss_points,max_loss_usd,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct
2021,234,1,14,0,1809,1,902,907,1360,449,0,0,91,128,0,-18746.58,-85.60,-418516.70,-1911.04,581483.25,2021-12-11,1331.51,27503.54,2021-09-25,-1764.75,-41577.51,7,10,25795.05,551741.57,55.1742
2022,365,3,20,0,3369,0,1715,1654,2608,761,0,0,142,200,0,-24297.76,-71.05,-723042.34,-2114.16,-141559.07,2022-07-13,630.09,32110.96,2022-05-26,-1206.83,-40805.77,5,10,24620.55,742491.06,127.6892
2023,365,1,11,0,3527,2,1784,1743,2646,879,2,0,160,193,0,-9492.72,-26.89,-294334.17,-833.81,-435893.44,2023-02-21,822.67,33170.66,2023-06-22,-622.66,-20690.11,7,8,13138.59,424094.19,0.0000
2024,366,5,12,1,3255,3,1647,1608,2438,816,1,0,160,188,0,-26702.15,-76.73,-394735.93,-1134.30,-830629.69,2024-08-26,1862.58,29274.55,2024-02-16,-1594.76,-30636.76,6,6,28203.09,409186.34,0.0000
2025,365,4,6,0,3255,1,1705,1550,2421,833,1,0,163,192,0,-30834.20,-86.86,-304278.69,-857.12,-1134908.61,2025-10-22,2778.55,25599.72,2025-11-22,-3065.36,-36336.93,9,9,43538.13,446137.79,0.0000
2026,130,0,4,0,1076,1,528,548,808,267,0,1,64,62,0,-6969.49,-55.31,-102819.44,-816.03,-1237728.00,2026-03-15,1900.30,26595.04,2026-01-23,-3180.43,-35548.80,7,7,13732.33,191247.78,0.0000
