trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,initial_stop_points,initial_risk_points,target_price_points,entry_gap_pct,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,quantity_btc,entry_notional_usd,exit_notional_usd,gross_pnl_usd,trade_return_pct,cumulative_pnl_usd,equity_after_trade,holding_days,remarks
T00011,2025-05-15,2025-05-15,2025-05-15,2025-05-15 21:15:00+00:00,2025-05-15 21:30:00+00:00,LONG,103074.03,102845.89,102845.89,228.14,103986.60,0.2218,2025-05-15 22:15:00+00:00,2025-05-15 22:30:00+00:00,103986.60,target_hit_rr,102841.39,912.57,9.70176484,1000000.00,1008853.56,8853.56,0.8854,10452.47,1010452.47,0,Fixed 4R target hit.
T00012,2025-05-16,2025-05-16,2025-05-16,2025-05-16 07:45:00+00:00,2025-05-16 08:00:00+00:00,LONG,103737.28,103232.99,103232.99,504.29,105754.42,0.4885,2025-05-16 08:15:00+00:00,2025-05-16 08:30:00+00:00,103248.87,stop_loss_ma_touch,103248.87,-488.41,9.63973607,1000000.00,995291.82,-4708.18,-0.4708,5744.29,1005744.29,0,
T00013,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:15:00+00:00,2025-05-16 08:30:00+00:00,LONG,103292.31,103261.50,103261.50,30.81,103415.55,0.0298,2025-05-16 08:30:00+00:00,2025-05-16 08:45:00+00:00,103261.50,stop_loss_ma_touch,103261.50,-30.81,9.68126282,1000000.00,999701.71,-298.29,-0.0298,5446.00,1005446.00,0,
T00014,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:30:00+00:00,2025-05-16 08:45:00+00:00,LONG,103338.96,103273.41,103273.41,65.55,103601.18,0.0635,2025-05-16 08:45:00+00:00,2025-05-16 09:00:00+00:00,103273.41,stop_loss_ma_touch,103273.41,-65.55,9.67689243,1000000.00,999365.63,-634.37,-0.0634,4811.64,1004811.64,0,
T00015,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:45:00+00:00,2025-05-16 09:00:00+00:00,LONG,103427.69,103285.28,103285.28,142.41,103997.33,0.1379,2025-05-16 12:45:00+00:00,2025-05-16 13:00:00+00:00,103538.95,stop_loss_ma_touch,103538.95,111.26,9.66859068,1000000.00,1001075.74,1075.74,0.1076,5887.37,1005887.37,0,
T00016,2025-05-16,2025-05-16,2025-05-16,2025-05-16 12:45:00+00:00,2025-05-16 13:00:00+00:00,SHORT,103542.51,103548.92,103548.92,6.41,103516.86,0.0062,2025-05-16 13:00:00+00:00,2025-05-16 13:15:00+00:00,103548.92,stop_loss_ma_touch,103548.92,-6.41,9.65786902,1000000.00,1000061.93,-61.93,-0.0062,5825.44,1005825.44,0,
T00017,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:00:00+00:00,2025-05-16 13:15:00+00:00,LONG,103664.57,103558.17,103558.17,106.40,104090.18,0.1027,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,103558.17,stop_loss_ma_touch,103558.17,-106.40,9.64649735,1000000.00,998973.58,-1026.42,-0.1026,4799.03,1004799.03,0,
T00018,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,SHORT,103547.15,103568.10,103568.10,20.95,103463.35,0.0202,2025-05-16 13:30:00+00:00,2025-05-16 13:45:00+00:00,103568.10,stop_loss_ma_touch,103568.10,-20.95,9.65743625,1000000.00,1000202.31,-202.31,-0.0202,4596.71,1004596.71,0,
T00019,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:30:00+00:00,2025-05-16 13:45:00+00:00,LONG,103782.19,103582.94,103582.94,199.25,104579.18,0.1924,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,103602.50,stop_loss_ma_touch,103602.50,-179.69,9.63556464,1000000.00,998268.55,-1731.45,-0.1731,2865.26,1002865.26,0,
T00020,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,LONG,103640.12,103618.00,103618.00,22.12,103728.60,0.0213,2025-05-16 14:15:00+00:00,2025-05-16 14:30:00+00:00,103618.00,stop_loss_ma_touch,103618.00,-22.12,9.64877308,1000000.00,999786.58,-213.42,-0.0213,2651.84,1002651.84,0,
T00021,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:15:00+00:00,2025-05-16 14:30:00+00:00,LONG,103864.36,103636.78,103636.78,227.58,104774.68,0.2196,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,103636.78,stop_loss_ma_touch,103636.78,-227.58,9.62794167,1000000.00,997808.88,-2191.12,-0.2191,460.72,1000460.72,0,
T00022,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,SHORT,103377.66,103654.33,103654.33,276.67,102270.97,0.2669,2025-05-16 14:45:00+00:00,2025-05-16 15:00:00+00:00,103654.33,stop_loss_ma_touch,103654.33,-276.67,9.67326983,1000000.00,1002676.33,-2676.33,-0.2676,-2215.61,997784.39,0,
T00023,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:45:00+00:00,2025-05-16 15:00:00+00:00,SHORT,103619.05,103671.21,103671.21,52.16,103410.39,0.0503,2025-05-16 15:00:00+00:00,2025-05-16 15:15:00+00:00,103671.21,stop_loss_ma_touch,103671.21,-52.16,9.65073507,1000000.00,1000503.42,-503.42,-0.0503,-2719.03,997280.97,0,
T00024,2025-05-16,2025-05-16,2025-05-16,2025-05-16 15:00:00+00:00,2025-05-16 15:15:00+00:00,LONG,104146.26,103692.24,103692.24,454.02,105962.33,0.4379,2025-05-16 18:45:00+00:00,2025-05-16 19:00:00+00:00,103772.96,stop_loss_ma_touch,103772.96,-373.30,9.60188105,1000000.00,996415.59,-3584.41,-0.3584,-6303.44,993696.56,0,
T00025,2025-05-16,2025-05-16,2025-05-16,2025-05-16 18:45:00+00:00,2025-05-16 19:00:00+00:00,SHORT,103721.93,103783.47,103783.47,61.54,103475.76,0.0593,2025-05-16 19:00:00+00:00,2025-05-16 19:15:00+00:00,103783.47,stop_loss_ma_touch,103783.47,-61.54,9.64116267,1000000.00,1000593.35,-593.35,-0.0593,-6896.79,993103.21,0,
T00026,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:00:00+00:00,2025-05-16 19:15:00+00:00,SHORT,103763.89,103790.87,103790.87,26.98,103655.97,0.0260,2025-05-16 19:15:00+00:00,2025-05-16 19:30:00+00:00,103655.97,target_hit_rr,103790.87,107.92,9.63726398,1000000.00,998959.95,1040.05,0.1040,-5856.74,994143.26,0,Fixed 4R target hit.
T00027,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:30:00+00:00,2025-05-16 19:45:00+00:00,LONG,103832.49,103807.79,103807.79,24.70,103931.28,0.0238,2025-05-16 19:45:00+00:00,2025-05-16 20:00:00+00:00,103807.79,stop_loss_ma_touch,103807.79,-24.70,9.63089684,1000000.00,999762.14,-237.86,-0.0238,-6094.61,993905.39,0,
T00028,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:45:00+00:00,2025-05-16 20:00:00+00:00,LONG,104069.32,103817.06,103817.06,252.26,105078.36,0.2430,2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,103833.21,stop_loss_ma_touch,103833.21,-236.11,9.60897986,1000000.00,997731.21,-2268.79,-0.2269,-8363.39,991636.61,0,
T00029,2025-05-17,2025-05-16,2025-05-17,2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,SHORT,103642.83,103834.68,103834.68,191.85,102875.42,0.1848,2025-05-17 01:15:00+00:00,2025-05-17 01:30:00+00:00,102875.42,target_hit_rr,103820.96,767.41,9.64852079,1000000.00,992595.68,7404.32,0.7404,-959.07,999040.93,1,Fixed 4R target hit.
T00030,2025-05-17,2025-05-17,2025-05-17,2025-05-17 02:30:00+00:00,2025-05-17 02:45:00+00:00,SHORT,103277.80,103752.47,103752.47,474.67,101379.10,0.4575,2025-05-17 05:00:00+00:00,2025-05-17 05:15:00+00:00,103697.67,stop_loss_ma_touch,103697.67,-419.87,9.68262298,1000000.00,1004065.46,-4065.46,-0.4065,-5024.53,994975.47,0,
T00031,2025-05-17,2025-05-17,2025-05-17,2025-05-17 05:00:00+00:00,2025-05-17 05:15:00+00:00,SHORT,103612.68,103693.42,103693.42,80.74,103289.71,0.0779,2025-05-17 07:15:00+00:00,2025-05-17 07:30:00+00:00,103650.95,stop_loss_ma_touch,103650.95,-38.27,9.65132839,1000000.00,1000369.38,-369.38,-0.0369,-5393.91,994606.09,0,
T00032,2025-05-17,2025-05-17,2025-05-17,2025-05-17 07:15:00+00:00,2025-05-17 07:30:00+00:00,SHORT,103639.41,103646.12,103646.12,6.71,103612.59,0.0065,2025-05-17 07:30:00+00:00,2025-05-17 07:45:00+00:00,103646.12,stop_loss_ma_touch,103646.12,-6.71,9.64883918,1000000.00,1000064.70,-64.70,-0.0065,-5458.60,994541.40,0,
T00033,2025-05-17,2025-05-17,2025-05-17,2025-05-17 07:30:00+00:00,2025-05-17 07:45:00+00:00,SHORT,103504.95,103642.33,103642.33,137.38,102955.43,0.1326,2025-05-17 09:15:00+00:00,2025-05-17 09:30:00+00:00,102955.43,target_hit_rr,103637.42,549.52,9.66137368,1000000.00,994690.87,5309.13,0.5309,-149.47,999850.53,0,Fixed 4R target hit.
