date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2021-05-13,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1000000.00,0,0,0.00,0.00,0.0000,
2021-05-14,TRADED,1,0,1,0,1,0,0,0,0,1,0,-44.74,-44.74,-44.74,-44.74,-891.92,-891.92,-891.92,-891.92,999108.08,0,1,44.74,891.92,0.0892,
2021-05-15,TRADED,3,0,0,3,1,2,0,0,2,1,0,986.88,328.96,874.76,-204.28,19919.60,6639.87,17696.00,-4088.46,1019027.69,2,1,204.28,4088.45,0.4092,
2021-05-16,TRADED,4,0,1,3,3,1,0,0,1,3,0,-152.95,-38.24,342.37,-204.32,-3146.99,-786.75,7086.53,-4199.90,1015880.70,1,3,495.32,10233.52,1.0042,
2021-05-17,TRADED,1,0,1,0,1,0,0,0,0,1,0,-114.57,-114.57,-114.57,-114.57,-2501.25,-2501.25,-2501.25,-2501.25,1013379.44,0,1,114.57,2501.26,0.2462,
2021-05-18,TRADED,1,0,1,0,0,1,0,0,1,0,0,814.76,814.76,814.76,814.76,18350.53,18350.53,18350.53,18350.53,1031729.97,1,0,0.00,0.00,0.0000,
2021-05-19,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1031729.97,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-05-20,TRADED,3,0,0,3,3,0,0,0,0,3,0,-236.08,-78.69,-7.72,-165.80,-6055.40,-2018.47,-195.98,-4230.92,1025674.57,0,3,236.08,6055.40,0.5869,
2021-05-21,TRADED,5,0,3,2,4,1,0,0,1,4,0,-347.03,-69.41,199.75,-201.67,-8492.67,-1698.53,4917.05,-4928.94,1017181.91,1,3,403.25,9888.70,0.9628,
2021-05-22,TRADED,1,0,1,0,1,0,0,0,0,1,0,-15.22,-15.22,-15.22,-15.22,-407.47,-407.47,-407.47,-407.47,1016774.44,0,1,15.22,407.47,0.0401,
2021-05-23,TRADED,4,0,1,3,3,1,0,0,1,3,0,276.33,69.08,553.22,-109.89,7391.12,1847.78,14763.88,-2918.13,1024165.57,1,3,276.89,7372.76,0.7251,
2021-05-24,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1024165.57,0,0,0.00,0.00,0.0000,
2021-05-25,TRADED,3,0,1,2,3,0,0,0,0,3,0,-211.99,-70.66,-14.88,-127.51,-5563.66,-1854.55,-389.60,-3357.73,1018601.90,0,3,211.99,5563.67,0.5432,
2021-05-26,TRADED,4,0,2,2,2,2,0,0,2,2,0,433.26,108.31,429.94,-184.43,11374.10,2843.52,11274.64,-4708.18,1029976.00,1,2,225.84,5773.04,0.5606,
2021-05-27,TRADED,6,0,3,3,4,2,0,0,2,4,0,18.54,3.09,380.08,-190.51,487.22,81.20,9770.20,-4874.04,1030463.21,2,3,263.87,6771.83,0.6529,
2021-05-28,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1030463.21,0,0,0.00,0.00,0.0000,
2021-05-29,TRADED,3,0,3,0,3,0,0,0,0,3,0,-156.99,-52.33,-18.05,-77.75,-4329.44,-1443.15,-496.08,-2150.05,1026133.77,0,3,156.99,4329.44,0.4201,
2021-05-30,TRADED,2,0,0,2,2,0,0,0,0,2,0,-246.97,-123.48,-111.38,-135.59,-7101.65,-3550.82,-3203.50,-3898.15,1019032.12,0,2,246.97,7101.65,0.6921,
2021-05-31,TRADED,1,0,1,0,1,0,0,0,0,1,0,-160.87,-160.87,-160.87,-160.87,-4510.07,-4510.07,-4510.07,-4510.07,1014522.05,0,1,160.87,4510.07,0.4426,
2021-06-01,TRADED,4,0,3,1,4,0,0,0,1,3,0,-267.46,-66.87,43.95,-176.68,-7225.33,-1806.33,1196.97,-4772.35,1007296.71,1,3,311.41,8422.31,0.8292,
2021-06-02,TRADED,2,0,2,0,1,1,0,0,1,1,0,-16.60,-8.30,79.44,-96.04,-439.63,-219.82,2178.46,-2618.09,1006857.08,1,1,96.04,2618.09,0.2599,
2021-06-03,TRADED,4,0,2,2,3,1,0,0,1,3,0,410.00,102.50,647.02,-139.50,10855.01,2713.75,17190.01,-3722.05,1017712.09,1,3,237.02,6334.99,0.6292,
2021-06-04,TRADED,1,0,1,0,1,0,0,0,0,1,0,-71.15,-71.15,-71.15,-71.15,-1839.53,-1839.53,-1839.53,-1839.53,1015872.57,0,1,71.15,1839.52,0.1808,
2021-06-05,TRADED,1,0,0,1,1,0,0,0,1,0,0,28.12,28.12,28.12,28.12,755.09,755.09,755.09,755.09,1016627.66,1,0,0.00,0.00,0.0000,
2021-06-06,TRADED,10,0,5,5,8,2,0,0,3,7,0,-370.90,-37.09,96.54,-146.58,-10265.70,-1026.57,2689.18,-4054.28,1006361.96,1,6,533.44,14779.06,1.4517,
2021-06-07,TRADED,5,0,3,2,4,1,0,0,1,4,0,346.55,69.31,555.58,-109.59,9640.96,1928.19,15410.27,-3018.59,1016002.92,1,4,209.03,5769.31,0.5733,
2021-06-08,TRADED,1,0,0,1,1,0,0,0,0,1,0,-66.57,-66.57,-66.57,-66.57,-2022.77,-2022.77,-2022.77,-2022.77,1013980.15,0,1,66.57,2022.77,0.1991,
2021-06-09,TRADED,3,0,3,0,3,0,0,0,0,3,0,-244.35,-81.45,-70.88,-88.42,-7427.83,-2475.94,-2153.19,-2688.53,1006552.32,0,3,244.35,7427.83,0.7325,
2021-06-10,TRADED,3,0,1,2,2,1,0,0,1,2,0,484.07,161.36,621.02,-72.44,13155.31,4385.10,16859.43,-1956.37,1019707.63,1,2,136.95,3704.12,0.3680,
2021-06-11,TRADED,8,0,4,4,7,1,0,0,1,7,0,-300.70,-37.59,332.26,-155.34,-8181.75,-1022.72,8970.29,-4215.56,1011525.89,1,4,494.97,13410.17,1.3151,
2021-06-12,TRADED,4,0,2,2,3,1,0,0,1,3,0,42.37,10.59,220.16,-137.95,1209.19,302.30,6127.36,-3830.49,1012735.09,1,2,151.55,4210.13,0.4140,
2021-06-13,TRADED,6,0,3,3,4,2,0,0,2,4,0,836.66,139.44,595.67,-129.47,23496.57,3916.09,16648.32,-3641.29,1036231.66,1,3,312.43,8761.92,0.8652,
2021-06-14,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1036231.66,0,0,0.00,0.00,0.0000,
2021-06-15,TRADED,5,0,3,2,4,1,0,0,1,4,0,319.85,63.97,612.35,-149.80,8041.08,1608.22,15330.81,-3744.12,1044272.74,1,4,292.50,7289.73,0.6932,
2021-06-16,TRADED,7,0,1,6,5,2,0,0,2,5,0,489.77,69.97,697.15,-124.11,12278.44,1754.06,17443.31,-3081.74,1056551.17,1,4,275.72,6865.21,0.6563,
2021-06-17,TRADED,3,0,2,1,3,0,0,0,0,3,0,-260.23,-86.74,-45.61,-145.32,-6682.71,-2227.57,-1172.09,-3724.16,1049868.46,0,3,260.23,6682.71,0.6325,
2021-06-18,TRADED,1,0,0,1,0,1,0,0,1,0,0,749.32,749.32,749.32,749.32,19796.03,19796.03,19796.03,19796.03,1069664.50,1,0,0.00,0.00,0.0000,
2021-06-19,TRADED,6,0,5,1,5,1,0,0,1,5,0,-434.73,-72.45,5.23,-177.51,-12127.63,-2021.27,146.10,-4944.09,1057536.88,1,3,434.73,12127.62,1.1338,
2021-06-20,TRADED,5,0,1,4,3,2,0,0,2,3,0,334.55,66.91,451.08,-175.44,9279.46,1855.89,12656.95,-5021.65,1066816.33,2,2,175.44,5021.65,0.4685,
2021-06-21,TRADED,1,0,1,0,1,0,0,0,0,1,0,-84.71,-84.71,-84.71,-84.71,-2411.32,-2411.32,-2411.32,-2411.32,1064405.01,0,1,84.71,2411.32,0.2260,
2021-06-22,TRADED,2,0,2,0,2,0,0,0,0,2,0,-159.49,-79.75,-59.01,-100.48,-4893.51,-2446.76,-1811.45,-3082.06,1059511.51,0,2,159.49,4893.50,0.4597,
2021-06-23,TRADED,3,0,2,1,3,0,0,0,0,3,0,-176.06,-58.69,-12.32,-142.71,-5226.85,-1742.28,-366.35,-4232.77,1054284.66,0,3,176.06,5226.85,0.4933,
2021-06-24,TRADED,4,0,1,3,4,0,0,0,0,4,0,-217.97,-54.49,-15.71,-76.99,-6523.45,-1630.86,-470.54,-2285.40,1047761.21,0,4,217.97,6523.45,0.6188,
2021-06-25,TRADED,3,0,1,2,3,0,0,0,0,3,0,-345.50,-115.17,-75.89,-163.14,-10067.40,-3355.80,-2204.78,-4758.69,1037693.80,0,3,345.50,10067.41,0.9608,
2021-06-26,TRADED,6,0,3,3,5,1,0,0,1,5,0,144.79,24.13,441.23,-115.14,4625.09,770.85,13996.70,-3621.79,1042318.88,1,4,181.30,5749.83,0.5486,
2021-06-27,TRADED,3,0,1,2,3,0,0,0,0,3,0,-76.37,-25.46,-7.33,-39.16,-2325.57,-775.19,-223.89,-1192.86,1039993.31,0,3,76.37,2325.57,0.2231,
2021-06-28,TRADED,4,0,3,1,4,0,0,0,0,4,0,-393.07,-98.27,-11.52,-161.42,-11404.68,-2851.17,-336.72,-4658.79,1028588.64,0,4,393.07,11404.67,1.0966,
2021-06-29,TRADED,4,0,3,1,3,1,0,0,1,3,0,122.46,30.61,334.64,-141.21,3536.77,884.19,9672.08,-4075.14,1032125.40,1,3,212.18,6135.31,0.5965,
2021-06-30,TRADED,1,0,1,0,1,0,0,0,0,1,0,-104.22,-104.22,-104.22,-104.22,-2907.56,-2907.56,-2907.56,-2907.56,1029217.84,0,1,104.22,2907.56,0.2817,
2021-07-01,TRADED,4,0,2,2,4,0,0,0,0,4,0,-529.17,-132.29,-101.98,-170.99,-15156.08,-3789.02,-2928.64,-4876.97,1014061.76,0,4,529.17,15156.08,1.4726,
2021-07-02,TRADED,8,0,5,3,8,0,0,0,0,8,0,-581.81,-72.73,-14.64,-159.31,-17348.60,-2168.57,-439.51,-4753.34,996713.17,0,8,581.81,17348.59,1.7108,
2021-07-03,TRADED,2,0,2,0,1,1,0,0,1,1,0,478.07,239.04,602.94,-124.87,14255.94,7127.97,17986.55,-3730.61,1010969.11,1,1,124.87,3730.61,0.3743,
2021-07-04,TRADED,2,0,2,0,1,1,0,0,1,1,0,478.18,239.09,581.37,-103.19,13811.99,6905.99,16801.69,-2989.70,1024781.11,1,1,103.19,2989.69,0.2957,
2021-07-05,TRADED,3,0,1,2,2,1,0,0,1,2,0,-37.53,-12.51,63.39,-82.21,-1076.38,-358.79,1796.47,-2325.20,1023704.74,1,1,82.21,2325.19,0.2269,
2021-07-06,TRADED,10,0,5,5,9,1,0,0,1,9,0,-20.21,-2.02,463.42,-154.66,-589.92,-58.99,13611.23,-4520.32,1023114.82,1,9,483.63,14201.15,1.3872,
2021-07-07,TRADED,7,0,5,2,7,0,0,0,0,7,0,-310.55,-44.36,-0.42,-135.45,-9091.81,-1298.83,-12.15,-3979.87,1014023.01,0,7,310.55,9091.81,0.8886,
2021-07-08,TRADED,1,0,0,1,0,1,0,0,1,0,0,403.22,403.22,403.22,403.22,12214.02,12214.02,12214.02,12214.02,1026237.03,1,0,0.00,0.00,0.0000,
2021-07-09,TRADED,7,0,5,2,5,2,0,0,2,5,0,474.64,67.81,654.23,-107.69,14352.16,2050.31,19826.92,-3293.42,1040589.19,1,3,207.68,6335.86,0.6174,
2021-07-10,TRADED,4,0,4,0,4,0,0,0,0,4,0,-304.47,-76.12,-3.39,-117.33,-9013.87,-2253.47,-100.58,-3478.40,1031575.33,0,4,304.47,9013.86,0.8662,
2021-07-11,TRADED,8,0,4,4,5,3,0,0,3,5,0,719.16,89.90,529.21,-154.54,21247.71,2655.96,15634.79,-4618.08,1052823.05,2,3,282.66,8423.73,0.8134,
2021-07-12,TRADED,1,0,0,1,0,1,0,0,1,0,0,270.16,270.16,270.16,270.16,7935.63,7935.63,7935.63,7935.63,1060758.69,1,0,0.00,0.00,0.0000,
2021-07-13,TRADED,6,0,2,4,4,2,0,0,2,4,0,700.28,116.71,607.63,-100.68,21359.00,3559.83,18519.81,-3025.62,1082117.67,2,4,231.12,6958.97,0.6560,
2021-07-14,TRADED,4,0,1,3,3,1,0,0,1,3,0,251.16,62.79,433.09,-78.46,7613.02,1903.25,13230.63,-2418.43,1089730.70,1,3,181.93,5617.60,0.5129,
2021-07-15,TRADED,4,0,2,2,3,1,0,0,1,3,0,357.11,89.28,575.05,-98.27,11022.52,2755.63,17699.36,-3010.31,1100753.21,1,3,217.94,6676.84,0.6127,
2021-07-16,TRADED,8,0,5,3,6,2,0,0,2,6,0,197.24,24.66,247.20,-137.14,6241.08,780.14,7795.14,-4298.82,1106994.28,1,3,172.37,5409.08,0.4863,
2021-07-17,TRADED,8,0,3,5,6,2,0,0,2,6,0,-70.09,-8.76,401.01,-172.63,-2225.35,-278.17,12673.92,-5432.77,1104768.92,1,4,471.10,14899.28,1.3307,
2021-07-18,TRADED,10,0,3,7,9,1,0,0,1,9,0,-381.10,-38.11,296.63,-167.63,-12014.18,-1201.42,9341.53,-5280.74,1092754.75,1,7,484.77,15263.44,1.3816,
2021-07-19,TRADED,6,0,3,3,5,1,0,0,1,5,0,277.22,46.20,610.87,-137.59,8881.66,1480.28,19399.98,-4327.45,1101636.41,1,5,333.65,10518.32,0.9626,
2021-07-20,TRADED,1,0,0,1,0,1,0,0,1,0,0,347.39,347.39,347.39,347.39,11633.87,11633.87,11633.87,11633.87,1113270.28,1,0,0.00,0.00,0.0000,
2021-07-21,TRADED,3,0,2,1,2,1,0,0,1,2,0,434.81,144.94,480.77,-35.02,14575.83,4858.61,16119.76,-1176.81,1127846.11,1,2,45.96,1543.93,0.1387,
2021-07-22,TRADED,5,0,3,2,4,1,0,0,1,4,0,151.09,30.22,377.71,-118.38,4705.56,941.11,11777.44,-3671.98,1132551.67,1,3,118.38,3671.98,0.3232,
2021-07-23,TRADED,9,0,4,5,7,2,0,0,2,7,0,140.67,15.63,322.85,-130.70,4366.33,485.15,9936.45,-4013.29,1136918.00,1,7,390.84,12055.15,1.0584,
2021-07-24,TRADED,1,0,1,0,1,0,0,0,0,1,0,-152.73,-152.73,-152.73,-152.73,-4507.46,-4507.46,-4507.46,-4507.46,1132410.54,0,1,152.73,4507.46,0.3965,
2021-07-25,TRADED,7,0,4,3,6,1,0,0,1,6,0,-172.51,-24.64,195.24,-171.01,-5003.25,-714.75,5707.73,-4963.92,1127407.30,1,3,267.68,7789.43,0.6862,
2021-07-26,TRADED,1,0,1,0,0,1,0,0,1,0,0,368.47,368.47,368.47,368.47,10713.85,10713.85,10713.85,10713.85,1138121.15,1,0,0.00,0.00,0.0000,
2021-07-27,TRADED,3,0,1,2,3,0,0,0,0,3,0,-393.59,-131.20,-89.51,-175.89,-10440.78,-3480.26,-2378.13,-4671.13,1127680.37,0,3,393.59,10440.78,0.9174,
2021-07-28,TRADED,1,0,1,0,1,0,0,0,0,1,0,-123.37,-123.37,-123.37,-123.37,-3087.90,-3087.90,-3087.90,-3087.90,1124592.47,0,1,123.37,3087.90,0.2738,
2021-07-29,TRADED,12,0,7,5,11,1,0,0,1,11,0,-895.93,-74.66,144.74,-170.68,-22472.82,-1872.73,3622.89,-4294.66,1102119.64,1,6,895.93,22472.83,1.9983,
2021-07-30,TRADED,5,0,2,3,3,2,0,0,2,3,0,475.08,95.02,513.46,-149.88,11938.35,2387.67,12921.42,-3776.26,1114057.99,1,2,149.88,3776.25,0.3426,
2021-07-31,TRADED,3,0,0,3,3,0,0,0,0,3,0,-218.88,-72.96,-25.69,-116.79,-5281.58,-1760.53,-621.90,-2820.52,1108776.42,0,3,218.88,5281.57,0.4741,
2021-08-01,TRADED,8,0,5,3,6,2,0,0,2,6,0,223.42,27.93,515.06,-189.82,5357.45,669.68,12332.70,-4535.70,1114133.86,1,5,552.53,13244.27,1.1851,
2021-08-02,HELD,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1114133.86,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2021-08-03,TRADED,1,0,0,1,1,0,0,0,0,1,0,-166.45,-166.45,-166.45,-166.45,-4222.25,-4222.25,-4222.25,-4222.25,1109911.60,0,1,166.45,4222.26,0.3790,
2021-08-04,TRADED,5,0,2,3,4,1,0,0,1,4,0,-103.56,-20.71,128.17,-141.47,-2694.70,-538.94,3359.56,-3690.41,1107216.90,1,4,231.73,6054.26,0.5455,
2021-08-05,TRADED,2,0,0,2,1,1,0,0,1,1,0,85.95,42.98,182.18,-96.23,2196.68,1098.34,4663.43,-2466.75,1109413.59,1,1,96.23,2466.75,0.2219,
2021-08-06,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1109413.59,0,0,0.00,0.00,0.0000,
2021-08-07,TRADED,3,0,3,0,2,1,0,0,2,1,0,172.35,57.45,334.63,-166.31,3949.81,1316.60,7683.12,-3826.53,1113363.40,1,1,166.31,3826.53,0.3449,
2021-08-08,TRADED,1,0,0,1,1,0,0,0,0,1,0,-49.50,-49.50,-49.50,-49.50,-1117.91,-1117.91,-1117.91,-1117.91,1112245.49,0,1,49.50,1117.91,0.1004,
2021-08-09,TRADED,2,0,0,2,2,0,0,0,0,2,0,-193.90,-96.95,-86.81,-107.09,-4401.24,-2200.62,-1980.13,-2421.11,1107844.26,0,2,193.90,4401.23,0.3957,
2021-08-10,TRADED,8,0,5,3,8,0,0,0,0,8,0,-590.53,-73.82,-10.87,-139.79,-12908.56,-1613.57,-239.11,-3070.78,1094935.70,0,8,590.53,12908.56,1.1652,
2021-08-11,TRADED,7,0,4,3,7,0,0,0,0,7,0,-726.13,-103.73,-10.53,-192.79,-15913.12,-2273.30,-231.00,-4211.23,1079022.59,0,7,726.13,15913.11,1.4533,
2021-08-12,TRADED,3,0,1,2,2,1,0,0,1,2,0,562.31,187.44,745.89,-103.69,12253.63,4084.54,16233.47,-2243.31,1091276.22,1,2,183.58,3979.84,0.3688,
2021-08-13,TRADED,1,0,1,0,0,1,0,0,1,0,0,275.00,275.00,275.00,275.00,6128.78,6128.78,6128.78,6128.78,1097404.99,1,0,0.00,0.00,0.0000,
2021-08-14,TRADED,4,0,0,4,3,1,0,0,1,3,0,119.43,29.86,550.23,-247.24,2518.13,629.53,11686.96,-5266.43,1099923.12,1,2,331.20,7052.16,0.6426,
2021-08-15,TRADED,5,0,2,3,4,1,0,0,1,4,0,34.23,6.85,423.12,-185.25,706.17,141.23,9019.00,-3922.01,1100629.29,1,2,197.23,4176.30,0.3797,
2021-08-16,FLAT,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1100629.29,0,0,0.00,0.00,0.0000,
2021-08-17,TRADED,2,0,1,1,2,0,0,0,1,1,0,-56.74,-28.37,44.03,-100.77,-1224.09,-612.05,948.14,-2172.23,1099405.20,1,1,100.77,2172.23,0.1972,
2021-08-18,TRADED,4,0,3,1,4,0,0,0,0,4,0,-512.25,-128.06,-36.90,-218.50,-11280.34,-2820.09,-811.94,-4810.32,1088124.86,0,4,512.25,11280.34,1.0260,
2021-08-19,TRADED,4,0,1,3,1,3,0,0,3,1,0,1855.70,463.93,782.60,-119.12,41324.49,10331.12,17404.13,-2644.21,1129449.36,3,1,119.12,2644.21,0.2430,
