market,instrument,session_date,setup,direction,first_candle_time,first_open,first_high,first_low,first_close,first_volume,gap_pct,signal_time,signal_close,entry_time,entry_price,stop_price,target_price,exit_time,exit_price,exit_reason,quantity,notional,slippage_points,gross_pnl,costs,net_pnl,return_pct_on_notional,r_multiple,holding_candles
commodities,CLF,2026-03-30,OPEN_EQUALS_LOW,LONG,2026-03-30T09:15:00-04:00,101.290001,101.75,101.199997,101.610001,2620.0,,2026-03-30T09:25:00-04:00,101.769997,2026-03-30T09:30:00-04:00,101.969997,101.269743,103.370504,2026-03-30T12:00:00-04:00,103.170504,TARGET,980,99930.6,0.2,1176.5,50.0,1126.5,1.1273,1.2768,31
commodities,CLF,2026-03-31,OPEN_EQUALS_HIGH,SHORT,2026-03-31T09:15:00-04:00,103.169998,103.269997,102.93,103.029999,1598.0,-0.7504,2026-03-31T09:45:00-04:00,102.870003,2026-03-31T09:50:00-04:00,102.679997,103.190632,101.658727,2026-03-31T10:35:00-04:00,103.390632,STOP_LOSS,973,99907.64,0.2,-691.45,50.0,-741.45,-0.7421,-1.0723,10
commodities,CLF,2026-04-02,OPEN_EQUALS_HIGH,SHORT,2026-04-02T09:15:00-04:00,113.389999,113.440002,112.540001,113.110001,4723.0,13.6856,2026-04-02T09:30:00-04:00,111.900002,2026-04-02T09:35:00-04:00,111.719998,113.412677,108.33464,2026-04-02T09:40:00-04:00,113.612677,STOP_LOSS,528,58988.16,0.2,-999.33,50.0,-1049.33,-1.7789,-1.05,2
commodities,CLF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,111.330002,111.889999,111.25,111.870003,2377.0,0.0090,2026-04-06T09:20:00-04:00,112.239998,2026-04-06T09:25:00-04:00,112.439998,111.307736,114.704522,2026-04-06T10:15:00-04:00,111.107736,STOP_LOSS,750,84330.0,0.2,-999.2,50.0,-1049.2,-1.2442,-1.05,11
commodities,CLF,2026-04-14,OPEN_EQUALS_HIGH,SHORT,2026-04-14T09:15:00-04:00,96.080002,96.129997,95.330002,95.529999,2368.0,-1.6179,2026-04-14T09:40:00-04:00,95.209999,2026-04-14T09:45:00-04:00,95.020001,96.099218,92.861568,2026-04-14T10:05:00-04:00,93.061568,TARGET,781,74210.62,0.2,1529.54,50.0,1479.54,1.9937,1.4809,5
commodities,CLF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,91.43,91.440002,91.129997,91.309998,1343.0,-0.2944,2026-04-15T09:25:00-04:00,90.959999,2026-04-15T09:30:00-04:00,90.740002,91.448286,89.323435,2026-04-15T09:55:00-04:00,91.648286,STOP_LOSS,1100,99814.0,0.2,-999.11,50.0,-1049.11,-1.0511,-1.05,6
commodities,CLF,2026-04-16,OPEN_EQUALS_HIGH,SHORT,2026-04-16T09:15:00-04:00,89.349998,89.349998,89.089996,89.160004,1443.0,-1.6835,2026-04-16T09:20:00-04:00,88.980003,2026-04-16T09:25:00-04:00,88.759999,89.367868,87.54426,2026-04-16T09:35:00-04:00,89.567868,STOP_LOSS,1126,99943.76,0.2,-909.66,50.0,-959.66,-0.9602,-1.055,3
commodities,CLF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,81.059998,81.800003,81.059998,81.32,6474.0,-10.3219,2026-04-17T09:25:00-04:00,82.099998,2026-04-17T09:30:00-04:00,82.299998,81.043786,84.812424,2026-04-17T10:15:00-04:00,80.843786,STOP_LOSS,686,56457.8,0.2,-998.96,50.0,-1048.96,-1.858,-1.0501,10
commodities,CLF,2026-04-27,OPEN_EQUALS_HIGH,SHORT,2026-04-27T09:15:00-04:00,96.029999,96.120003,95.760002,95.790001,1145.0,1.3082,2026-04-27T09:55:00-04:00,95.709999,2026-04-27T10:00:00-04:00,95.499997,96.049205,94.401581,2026-04-27T10:10:00-04:00,96.249205,STOP_LOSS,1047,99988.5,0.2,-784.42,50.0,-834.42,-0.8345,-1.0637,3
commodities,CLF,2026-04-28,OPEN_EQUALS_HIGH,SHORT,2026-04-28T09:15:00-04:00,100.330002,100.389999,100.010002,100.080002,1996.0,4.2931,2026-04-28T09:20:00-04:00,99.849998,2026-04-28T09:25:00-04:00,99.649998,100.350068,98.24986,2026-04-28T10:35:00-04:00,100.550068,STOP_LOSS,1003,99948.95,0.2,-902.77,50.0,-952.77,-0.9533,-1.0554,15
commodities,GCF,2026-03-31,OPEN_EQUALS_LOW,LONG,2026-03-31T09:15:00-04:00,4610.899902,4616.700195,4610.600098,4613.200195,354.0,1.8353,2026-03-31T09:40:00-04:00,4618.0,2026-03-31T09:45:00-04:00,4618.599902,4609.977722,4635.844262,2026-03-31T09:50:00-04:00,4635.644262,TARGET,21,96990.6,0.2,357.93,50.0,307.93,0.3175,1.6621,2
commodities,GCF,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00-04:00,4758.100098,4768.0,4757.899902,4766.299805,719.0,1.1071,2026-04-01T09:35:00-04:00,4773.600098,2026-04-01T09:40:00-04:00,4773.300098,4757.148478,4805.603338,2026-04-01T10:00:00-04:00,4756.948478,STOP_LOSS,20,95466.0,0.2,-327.03,50.0,-377.03,-0.3949,-1.1529,5
commodities,GCF,2026-04-02,OPEN_EQUALS_LOW,LONG,2026-04-02T09:15:00-04:00,4612.600098,4620.200195,4609.799805,4616.600098,579.0,-3.6573,2026-04-02T09:25:00-04:00,4622.700195,2026-04-02T09:30:00-04:00,4623.099902,4611.677578,4645.944552,2026-04-02T09:40:00-04:00,4611.477578,STOP_LOSS,21,97085.1,0.2,-244.07,50.0,-294.07,-0.3029,-1.2049,3
commodities,GCF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,4694.700195,4695.200195,4689.200195,4689.200195,154.0,-0.1149,2026-04-06T11:10:00-04:00,4687.5,2026-04-06T11:15:00-04:00,4687.099805,4695.639135,4670.021143,2026-04-06T11:30:00-04:00,4695.839135,STOP_LOSS,21,98429.1,0.2,-183.53,50.0,-233.53,-0.2373,-1.2724,4
commodities,GCF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,4682.0,4682.700195,4675.299805,4676.200195,256.0,0.1647,2026-04-07T09:30:00-04:00,4673.0,2026-04-07T09:35:00-04:00,4672.000195,4682.9364,4650.127786,2026-04-07T10:00:00-04:00,4650.327786,TARGET,21,98112.0,0.2,455.12,50.0,405.12,0.4129,1.7323,6
commodities,GCF,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00-04:00,4796.799805,4797.700195,4790.200195,4796.5,1389.0,-0.0750,2026-04-10T11:35:00-04:00,4784.799805,2026-04-10T11:40:00-04:00,4784.900098,4797.759165,4759.181964,2026-04-10T15:20:00-04:00,4791.800098,END_OF_DAY,20,95698.0,0.2,-138.0,50.0,-188.0,-0.1965,-0.7198,45
commodities,GCF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,4804.5,4810.299805,4803.299805,4809.799805,1210.0,0.8395,2026-04-14T09:20:00-04:00,4814.299805,2026-04-14T09:25:00-04:00,4814.400195,4803.5391,4836.122386,2026-04-14T09:30:00-04:00,4803.3391,STOP_LOSS,20,96288.0,0.2,-221.22,50.0,-271.22,-0.2817,-1.226,2
commodities,GCF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,4906.299805,4906.700195,4884.799805,4886.600098,2937.0,1.9279,2026-04-17T09:20:00-04:00,4883.600098,2026-04-17T09:25:00-04:00,4883.099805,4907.281065,4834.737285,2026-04-17T10:00:00-04:00,4907.481065,STOP_LOSS,20,97662.0,0.2,-487.63,50.0,-537.63,-0.5505,-1.1025,8
commodities,GCF,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00-04:00,4760.600098,4762.700195,4754.600098,4762.0,842.0,0.5746,2026-04-22T10:30:00-04:00,4754.5,2026-04-22T10:35:00-04:00,4754.699902,4761.552218,4740.995272,2026-04-22T14:45:00-04:00,4761.752218,STOP_LOSS,21,99848.7,0.2,-148.1,50.0,-198.1,-0.1984,-1.3376,51
commodities,GCF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,4742.600098,4747.899902,4742.600098,4743.700195,352.0,-0.3865,2026-04-23T09:35:00-04:00,4748.0,2026-04-23T09:40:00-04:00,4748.2,4741.651578,4761.296845,2026-04-23T09:55:00-04:00,4741.451578,STOP_LOSS,21,99712.2,0.2,-141.72,50.0,-191.72,-0.1923,-1.3528,4
commodities,HGF,2026-04-06,OPEN_EQUALS_LOW,LONG,2026-04-06T09:15:00-04:00,5.625,5.6325,5.625,5.6295,238.0,-0.3543,2026-04-06T09:20:00-04:00,5.633,2026-04-06T09:25:00-04:00,5.833,5.623875,6.25125,2026-04-06T09:25:00-04:00,5.423875,STOP_LOSS,2444,14255.85,0.2,-999.9,50.0,-1049.9,-7.3647,-1.05,1
commodities,HGF,2026-04-20,OPEN_EQUALS_LOW,LONG,2026-04-20T09:15:00-04:00,6.0515,6.059,6.0515,6.0575,186.0,-0.6159,2026-04-20T09:25:00-04:00,6.065,2026-04-20T09:30:00-04:00,6.266,6.05029,6.697421,2026-04-20T10:50:00-04:00,5.85029,STOP_LOSS,2405,15069.73,0.2,-999.78,50.0,-1049.78,-6.9662,-1.05,17
commodities,HGF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,6.0635,6.0725,6.0625,6.0725,110.0,-1.2298,2026-04-23T10:15:00-04:00,6.073,2026-04-23T10:20:00-04:00,6.2735,6.062287,6.695926,2026-04-23T13:05:00-04:00,5.862287,STOP_LOSS,2431,15250.88,0.2,-999.66,50.0,-1049.66,-6.8826,-1.05,34
commodities,HGF,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00-04:00,6.075,6.0835,6.0745,6.0795,86.0,0.7797,2026-04-27T09:55:00-04:00,6.0855,2026-04-27T10:00:00-04:00,6.285,6.073785,6.70743,2026-04-27T10:25:00-04:00,5.873785,STOP_LOSS,2431,15278.84,0.2,-999.66,50.0,-1049.66,-6.8701,-1.05,6
commodities,HGF,2026-04-28,OPEN_EQUALS_HIGH,SHORT,2026-04-28T09:15:00-04:00,5.972,5.9775,5.966,5.9755,1153.0,-1.9134,2026-04-28T10:00:00-04:00,5.9615,2026-04-28T10:05:00-04:00,5.7605,5.973195,5.33511,2026-04-28T10:05:00-04:00,6.173195,STOP_LOSS,2423,13957.69,0.2,-999.96,50.0,-1049.96,-7.5224,-1.05,1
commodities,NGF,2026-04-06,OPEN_EQUALS_HIGH,SHORT,2026-04-06T09:15:00-04:00,2.864,2.865,2.856,2.857,917.0,2.2492,2026-04-06T09:20:00-04:00,2.852,2026-04-06T09:25:00-04:00,2.652,2.864573,2.226854,2026-04-06T15:20:00-04:00,3.003,END_OF_DAY,2423,6425.8,0.2,-850.47,50.0,-900.47,-14.0134,-0.9008,72
commodities,NGF,2026-04-09,OPEN_EQUALS_HIGH,SHORT,2026-04-09T09:15:00-04:00,2.731,2.733,2.727,2.73,1241.0,-0.1828,2026-04-09T09:25:00-04:00,2.725,2026-04-09T09:30:00-04:00,2.525,2.731546,2.111907,2026-04-09T15:20:00-04:00,2.881,END_OF_DAY,2459,6208.97,0.2,-875.4,50.0,-925.4,-14.9043,-0.9257,71
commodities,NGF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,2.607,2.607,2.594,2.595,664.0,0.1922,2026-04-15T09:25:00-04:00,2.593,2026-04-15T09:30:00-04:00,2.393,2.607522,1.963957,2026-04-15T10:35:00-04:00,2.807522,STOP_LOSS,2412,5771.92,0.2,-999.83,50.0,-1049.83,-18.1885,-1.05,14
commodities,NGF,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00-04:00,2.644,2.648,2.642,2.646,808.0,-0.8252,2026-04-17T09:40:00-04:00,2.652,2026-04-17T09:45:00-04:00,2.851,2.643471,3.266058,2026-04-17T15:20:00-04:00,2.477,END_OF_DAY,2453,6993.5,0.2,-917.42,50.0,-967.42,-13.8332,-0.9677,68
commodities,NGF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,2.694,2.694,2.686,2.691,967.0,0.6350,2026-04-20T09:30:00-04:00,2.678,2026-04-20T09:35:00-04:00,2.478,2.694539,2.044922,2026-04-20T10:00:00-04:00,2.894539,STOP_LOSS,2400,5947.2,0.2,-999.69,50.0,-1049.69,-17.6502,-1.05,6
commodities,NGF,2026-04-21,OPEN_EQUALS_HIGH,SHORT,2026-04-21T09:15:00-04:00,2.677,2.678,2.671,2.677,1114.0,-0.1119,2026-04-21T09:35:00-04:00,2.67,2026-04-21T09:40:00-04:00,2.471,2.677535,2.057929,2026-04-21T09:50:00-04:00,2.877535,STOP_LOSS,2459,6076.19,0.2,-999.67,50.0,-1049.67,-17.2751,-1.05,3
commodities,NGF,2026-04-23,OPEN_EQUALS_LOW,LONG,2026-04-23T09:15:00-04:00,2.781,2.789,2.781,2.787,2282.0,2.4687,2026-04-23T09:20:00-04:00,2.79,2026-04-23T09:25:00-04:00,2.99,2.780444,3.409112,2026-04-23T09:40:00-04:00,2.580444,STOP_LOSS,2441,7298.59,0.2,-999.73,50.0,-1049.73,-14.3826,-1.05,4
commodities,NGF,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00-04:00,2.693,2.695,2.684,2.687,1068.0,-1.8586,2026-04-24T09:30:00-04:00,2.681,2026-04-24T09:35:00-04:00,2.48,2.693539,2.052923,2026-04-24T13:30:00-04:00,2.893539,STOP_LOSS,2418,5996.64,0.2,-999.94,50.0,-1049.94,-17.5087,-1.05,48
commodities,NGF,2026-04-27,OPEN_EQUALS_HIGH,SHORT,2026-04-27T09:15:00-04:00,2.794,2.796,2.787,2.792,1954.0,4.2148,2026-04-27T09:20:00-04:00,2.783,2026-04-27T09:25:00-04:00,2.583,2.794559,2.159883,2026-04-27T09:35:00-04:00,2.994559,STOP_LOSS,2429,6274.11,0.2,-999.68,50.0,-1049.68,-16.7303,-1.05,3
commodities,NGF,2026-04-28,OPEN_EQUALS_LOW,LONG,2026-04-28T09:15:00-04:00,2.715,2.724,2.714,2.721,1206.0,-0.7313,2026-04-28T10:10:00-04:00,2.727,2026-04-28T10:15:00-04:00,2.927,2.714457,3.352086,2026-04-28T11:15:00-04:00,2.514457,STOP_LOSS,2423,7092.12,0.2,-999.59,50.0,-1049.59,-14.7994,-1.05,13
commodities,SIF,2026-03-30,OPEN_EQUALS_HIGH,SHORT,2026-03-30T09:15:00-04:00,71.364998,71.400002,71.209999,71.315002,94.0,,2026-03-30T09:30:00-04:00,70.955002,2026-03-30T09:35:00-04:00,70.825002,71.379271,69.716463,2026-03-30T15:20:00-04:00,69.916463,TARGET,1325,93843.13,0.2,1203.81,50.0,1153.81,1.2295,1.1545,70
commodities,SIF,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00-04:00,74.995003,75.150002,74.974998,75.110001,206.0,-0.4711,2026-04-01T09:25:00-04:00,75.220001,2026-04-01T09:30:00-04:00,75.405002,74.980004,76.254998,2026-04-01T09:40:00-04:00,74.780004,STOP_LOSS,1326,99987.03,0.2,-828.75,50.0,-878.75,-0.8789,-1.0603,3
commodities,SIF,2026-04-07,OPEN_EQUALS_HIGH,SHORT,2026-04-07T09:15:00-04:00,72.245003,72.269997,72.040001,72.084999,78.0,-1.1020,2026-04-07T09:30:00-04:00,71.940002,2026-04-07T09:35:00-04:00,71.670003,72.259452,70.491105,2026-04-07T10:05:00-04:00,70.691105,TARGET,1266,90734.22,0.2,1239.28,50.0,1189.28,1.3107,1.1899,7
commodities,SIF,2026-04-08,OPEN_EQUALS_HIGH,SHORT,2026-04-08T09:15:00-04:00,77.339996,77.385002,77.129997,77.160004,322.0,6.9931,2026-04-08T09:30:00-04:00,77.040001,2026-04-08T09:35:00-04:00,76.8,77.355464,75.689071,2026-04-08T10:30:00-04:00,75.889071,TARGET,1302,99993.6,0.2,1186.03,50.0,1136.03,1.1361,1.155,12
commodities,SIF,2026-04-09,OPEN_EQUALS_LOW,LONG,2026-04-09T09:15:00-04:00,74.565002,74.654999,74.550003,74.605003,133.0,0.4648,2026-04-09T09:20:00-04:00,74.669998,2026-04-09T09:25:00-04:00,74.899997,74.550089,75.599812,2026-04-09T10:30:00-04:00,74.350089,STOP_LOSS,1335,99991.5,0.2,-734.13,50.0,-784.13,-0.7842,-1.0681,14
commodities,SIF,2026-04-10,OPEN_EQUALS_LOW,LONG,2026-04-10T09:15:00-04:00,76.235001,76.43,76.18,76.315002,298.0,0.3158,2026-04-10T09:20:00-04:00,76.440002,2026-04-10T09:25:00-04:00,76.664996,76.219754,77.555482,2026-04-10T09:40:00-04:00,76.019754,STOP_LOSS,1304,99971.16,0.2,-841.4,50.0,-891.4,-0.8917,-1.0594,4
commodities,SIF,2026-04-13,OPEN_EQUALS_HIGH,SHORT,2026-04-13T09:15:00-04:00,74.120003,74.175003,74.019997,74.135002,200.0,-3.1681,2026-04-13T10:50:00-04:00,74.014999,2026-04-13T10:55:00-04:00,73.8,74.134827,73.130347,2026-04-13T10:55:00-04:00,74.334827,STOP_LOSS,1355,99999.0,0.2,-724.69,50.0,-774.69,-0.7747,-1.069,1
commodities,SIF,2026-04-14,OPEN_EQUALS_LOW,LONG,2026-04-14T09:15:00-04:00,78.014999,78.269997,77.964996,78.224998,614.0,3.1058,2026-04-14T09:45:00-04:00,78.385002,2026-04-14T09:50:00-04:00,78.575,77.999396,79.726207,2026-04-14T13:40:00-04:00,79.526207,TARGET,1272,99947.4,0.2,1209.94,50.0,1159.94,1.1605,1.1757,47
commodities,SIF,2026-04-15,OPEN_EQUALS_HIGH,SHORT,2026-04-15T09:15:00-04:00,79.434998,79.464996,79.285004,79.330002,218.0,-0.0189,2026-04-15T11:25:00-04:00,79.199997,2026-04-15T11:30:00-04:00,79.069997,79.450885,78.308221,2026-04-15T11:35:00-04:00,79.650885,STOP_LOSS,1264,99944.48,0.2,-734.24,50.0,-784.24,-0.7847,-1.0681,2
commodities,SIF,2026-04-16,OPEN_EQUALS_LOW,LONG,2026-04-16T09:15:00-04:00,79.514999,79.625,79.504997,79.550003,173.0,-0.0126,2026-04-16T09:20:00-04:00,79.654999,2026-04-16T09:25:00-04:00,79.869998,79.499096,80.611802,2026-04-16T09:45:00-04:00,79.299096,STOP_LOSS,1252,99997.24,0.2,-714.77,50.0,-764.77,-0.7648,-1.07,5
commodities,SIF,2026-04-17,OPEN_EQUALS_HIGH,SHORT,2026-04-17T09:15:00-04:00,82.150002,82.154999,81.720001,81.830002,1024.0,4.3241,2026-04-17T13:20:00-04:00,81.574997,2026-04-17T13:25:00-04:00,81.405003,82.166432,79.882147,2026-04-17T14:25:00-04:00,82.366432,STOP_LOSS,1040,84661.2,0.2,-999.89,50.0,-1049.89,-1.2401,-1.05,13
commodities,SIF,2026-04-20,OPEN_EQUALS_HIGH,SHORT,2026-04-20T09:15:00-04:00,80.139999,80.195,80.050003,80.18,225.0,-1.4692,2026-04-20T10:15:00-04:00,80.029999,2026-04-20T10:20:00-04:00,79.844998,80.156027,79.22294,2026-04-20T10:20:00-04:00,80.356027,STOP_LOSS,1252,99965.94,0.2,-639.81,50.0,-689.81,-0.69,-1.0781,1
commodities,SIF,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00-04:00,76.43,76.470001,76.169998,76.199997,480.0,-1.6661,2026-04-23T09:25:00-04:00,76.025002,2026-04-23T09:30:00-04:00,75.825002,76.445286,74.584432,2026-04-23T09:40:00-04:00,76.645286,STOP_LOSS,1219,92430.68,0.2,-999.93,50.0,-1049.93,-1.1359,-1.05,3
commodities,SIF,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00-04:00,75.589996,75.650002,75.415001,75.57,458.0,-0.2376,2026-04-24T09:30:00-04:00,75.239998,2026-04-24T09:35:00-04:00,75.045003,75.605114,73.92478,2026-04-24T09:40:00-04:00,75.805114,STOP_LOSS,1315,98684.18,0.2,-999.55,50.0,-1049.55,-1.0635,-1.05,2
commodities,SIF,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00-04:00,75.190002,75.434998,75.190002,75.360001,370.0,-1.2996,2026-04-27T09:25:00-04:00,75.485001,2026-04-27T09:30:00-04:00,75.664996,75.174964,76.64506,2026-04-27T09:45:00-04:00,74.974964,STOP_LOSS,1321,99953.46,0.2,-911.53,50.0,-961.53,-0.962,-1.0549,4
derivatives,CNXAUTO,2026-04-01,OPEN_EQUALS_HIGH,SHORT,2026-04-01T09:15:00+05:30,24508.849609,24527.150391,24397.099609,24507.199219,0.0,2.9226,2026-04-01T10:25:00+05:30,24386.0,2026-04-01T10:30:00+05:30,24387.25,24513.751379,24134.247241,2026-04-01T13:10:00+05:30,24518.751379,STOP_LOSS,4,97549.0,5.0,-526.01,50.0,-576.01,-0.5905,-1.0951,33
derivatives,CNXAUTO,2026-04-02,OPEN_EQUALS_HIGH,SHORT,2026-04-02T09:15:00+05:30,23913.150391,23913.150391,23575.650391,23632.150391,0.0,-1.3917,2026-04-02T11:25:00+05:30,23568.699219,2026-04-02T11:30:00+05:30,23563.800781,23917.933021,22855.536302,2026-04-02T13:25:00+05:30,23922.933021,STOP_LOSS,2,47127.6,5.0,-718.26,50.0,-768.26,-1.6302,-1.0696,24
derivatives,CNXAUTO,2026-04-21,OPEN_EQUALS_LOW,LONG,2026-04-21T09:15:00+05:30,26511.099609,26694.349609,26496.449219,26661.349609,0.0,0.1309,2026-04-21T10:00:00+05:30,26694.550781,2026-04-21T10:05:00+05:30,26699.199219,26505.797389,27086.002877,2026-04-21T15:20:00+05:30,26620.800781,END_OF_DAY,3,80097.6,5.0,-235.2,50.0,-285.2,-0.3561,-0.4792,64
derivatives,CNXAUTO,2026-04-23,OPEN_EQUALS_HIGH,SHORT,2026-04-23T09:15:00+05:30,26276.199219,26276.199219,26090.599609,26103.050781,0.0,-0.6965,2026-04-23T10:15:00+05:30,26052.300781,2026-04-23T10:20:00+05:30,26049.25,26281.454459,25584.841083,2026-04-23T15:20:00+05:30,25839.0,END_OF_DAY,3,78147.75,5.0,630.75,50.0,580.75,0.7431,0.8161,61
derivatives,CNXAUTO,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,25803.050781,25929.849609,25792.349609,25856.099609,0.0,0.5734,2026-04-27T10:15:00+05:30,25941.0,2026-04-27T10:20:00+05:30,25946.900391,25797.890171,26244.92083,2026-04-27T15:20:00+05:30,26065.050781,END_OF_DAY,3,77840.7,5.0,354.45,50.0,304.45,0.3911,0.6589,61
derivatives,CNXAUTO,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,25936.849609,26258.75,25936.849609,26178.949219,0.0,0.5996,2026-04-29T09:25:00+05:30,26273.0,2026-04-29T09:30:00+05:30,26279.550781,25931.662239,26975.327865,2026-04-29T13:25:00+05:30,26311.650391,END_OF_DAY,2,52559.1,5.0,64.2,50.0,14.2,0.027,0.0201,48
derivatives,CNXFMCG,2026-04-15,OPEN_EQUALS_LOW,LONG,2026-04-15T09:15:00+05:30,48004.851562,48349.800781,48004.851562,48268.199219,0.0,0.9678,2026-04-15T11:40:00+05:30,48410.300781,2026-04-15T11:45:00+05:30,48415.5,47995.250592,49255.998816,2026-04-15T15:20:00+05:30,48291.148438,END_OF_DAY,2,96831.0,5.0,-248.7,50.0,-298.7,-0.3085,-0.3512,44
derivatives,CNXFMCG,2026-04-17,OPEN_EQUALS_LOW,LONG,2026-04-17T09:15:00+05:30,48400.550781,48855.101562,48392.800781,48791.300781,0.0,-0.0649,2026-04-17T09:20:00+05:30,48895.101562,2026-04-17T09:25:00+05:30,48897.75,48390.870671,49911.508658,2026-04-17T15:20:00+05:30,49660.199219,END_OF_DAY,1,48897.75,5.0,762.45,50.0,712.45,1.457,1.3918,72
derivatives,CNXFMCG,2026-04-22,OPEN_EQUALS_LOW,LONG,2026-04-22T09:15:00+05:30,50920.75,51335.648438,50882.351562,51238.25,0.0,-0.2265,2026-04-22T10:50:00+05:30,51366.75,2026-04-22T10:55:00+05:30,51372.199219,50910.56585,52295.465956,2026-04-22T15:20:00+05:30,51197.398438,END_OF_DAY,1,51372.2,5.0,-174.8,50.0,-224.8,-0.4376,-0.4818,54
derivatives,CNXFMCG,2026-04-24,OPEN_EQUALS_HIGH,SHORT,2026-04-24T09:15:00+05:30,51383.300781,51383.300781,50981.148438,51189.25,0.0,0.6090,2026-04-24T09:45:00+05:30,50959.101562,2026-04-24T09:50:00+05:30,50953.648438,51393.577441,50073.79043,2026-04-24T15:20:00+05:30,50784.25,END_OF_DAY,1,50953.65,5.0,169.4,50.0,119.4,0.2343,0.2684,67
derivatives,CNXFMCG,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,50998.800781,51172.0,50954.398438,51061.050781,0.0,0.4324,2026-04-27T09:40:00+05:30,51233.050781,2026-04-27T09:45:00+05:30,51233.550781,50988.601021,51723.450302,2026-04-27T11:30:00+05:30,50983.601021,STOP_LOSS,1,51233.55,5.0,-249.95,50.0,-299.95,-0.5855,-1.2,22
derivatives,CNXFMCG,2026-04-29,OPEN_EQUALS_LOW,LONG,2026-04-29T09:15:00+05:30,51065.300781,51259.449219,51040.300781,51167.648438,0.0,0.3582,2026-04-29T09:20:00+05:30,51320.75,2026-04-29T09:25:00+05:30,51327.898438,51055.087721,51873.51987,2026-04-29T12:10:00+05:30,51868.51987,TARGET,1,51327.9,5.0,540.62,50.0,490.62,0.9559,1.766,34
derivatives,CNXIT,2026-04-10,OPEN_EQUALS_HIGH,SHORT,2026-04-10T09:15:00+05:30,31514.050781,31514.050781,31056.849609,31172.0,0.0,-0.4281,2026-04-10T09:35:00+05:30,30947.800781,2026-04-10T09:40:00+05:30,30943.150391,31520.353591,29788.743989,2026-04-10T15:20:00+05:30,31025.849609,END_OF_DAY,1,30943.15,5.0,-82.7,50.0,-132.7,-0.4288,-0.2279,69
derivatives,CNXIT,2026-04-22,OPEN_EQUALS_HIGH,SHORT,2026-04-22T09:15:00+05:30,31050.349609,31050.349609,30669.449219,30819.25,0.0,-2.2150,2026-04-22T10:15:00+05:30,30599.699219,2026-04-22T10:20:00+05:30,30594.300781,31056.559679,29669.782985,2026-04-22T15:20:00+05:30,30502.650391,END_OF_DAY,2,61188.6,5.0,183.3,50.0,133.3,0.2179,0.1426,61
derivatives,CNXIT,2026-04-27,OPEN_EQUALS_LOW,LONG,2026-04-27T09:15:00+05:30,28633.099609,28849.300781,28633.099609,28821.550781,0.0,0.2935,2026-04-27T09:20:00+05:30,28969.449219,2026-04-27T09:25:00+05:30,28973.349609,28627.372989,29665.302849,2026-04-27T15:20:00+05:30,29172.050781,END_OF_DAY,2,57946.7,5.0,397.4,50.0,347.4,0.5995,0.4949,72
derivatives,NSEBANK,2026-04-01,OPEN_EQUALS_LOW,LONG,2026-04-01T09:15:00+05:30,51441.699219,51790.699219,51441.699219,51763.75,0.0,2.0383,2026-04-01T12:45:00+05:30,51841.949219,2026-04-01T12:50:00+05:30,51846.851562,51431.410879,52677.73293,2026-04-01T13:40:00+05:30,51426.410879,STOP_LOSS,1,51846.85,5.0,-420.44,50.0,-470.44,-0.9074,-1.1189,11
