date,status,trades,gap_events,long_trades,short_trades,stop_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2022-04-04,TRADED,4,0,2,2,4,0,0,0,4,0,-671.53,-167.88,-63.56,-388.61,-14603.71,-3650.93,-1369.17,-8471.38,932859.02,0,4,671.53,14603.72,1.5414,
2022-04-05,TRADED,2,0,2,0,2,0,0,1,1,0,17.35,8.68,60.27,-42.92,376.88,188.44,1301.31,-924.43,933235.89,1,1,42.92,924.44,0.0990,
2022-04-06,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,933235.89,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-04-07,TRADED,9,0,4,5,9,0,0,1,8,0,1234.58,137.18,2137.97,-170.62,25898.61,2877.62,46648.21,-3923.11,959134.51,1,8,903.39,20749.59,2.1176,
2022-04-08,TRADED,11,0,8,3,11,0,0,1,10,0,-940.09,-85.46,53.71,-232.86,-21540.71,-1958.25,1232.92,-5319.94,937593.82,1,9,940.09,21540.69,2.2458,
2022-04-09,TRADED,4,0,3,1,4,0,0,1,3,0,807.04,201.76,944.28,-101.79,18509.75,4627.44,21734.35,-2390.21,956103.57,1,3,137.24,3224.60,0.3361,
2022-04-10,TRADED,7,0,4,3,7,0,0,2,5,0,-186.42,-26.63,55.58,-98.41,-4373.74,-624.82,1301.36,-2304.62,951729.82,1,5,244.28,5728.66,0.5991,
2022-04-11,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,951729.82,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-04-12,TRADED,8,0,4,4,8,0,0,1,7,0,1601.87,200.23,2482.66,-296.52,36154.18,4519.27,58125.37,-7342.48,987883.99,1,7,880.79,21971.20,2.1757,
2022-04-13,TRADED,11,0,7,4,11,0,0,0,11,0,-940.73,-85.52,-42.94,-130.26,-23501.54,-2136.50,-1074.96,-3271.27,964382.46,0,11,940.73,23501.53,2.3790,
2022-04-14,TRADED,4,0,1,3,4,0,0,1,3,0,173.87,43.47,445.30,-174.91,4349.68,1087.42,10980.53,-4274.35,968732.14,1,3,271.43,6630.85,0.6798,
2022-04-15,TRADED,7,0,4,3,7,0,0,1,6,0,-46.86,-6.69,317.74,-132.61,-1241.51,-177.36,7823.50,-3293.04,967490.66,1,6,364.60,9064.99,0.9283,
2022-04-16,TRADED,11,0,8,3,11,0,0,0,11,0,-703.58,-63.96,-3.52,-325.69,-17469.82,-1588.17,-87.01,-8127.06,950020.84,0,11,703.58,17469.82,1.8057,
2022-04-17,TRADED,15,0,9,6,15,0,0,0,15,0,-720.11,-48.01,-1.55,-163.72,-17863.64,-1190.91,-38.43,-4074.57,932157.20,0,15,720.11,17863.64,1.8803,
2022-04-18,TRADED,2,0,0,2,2,0,0,1,1,0,424.80,212.40,466.40,-41.60,10602.66,5301.33,11656.56,-1053.90,942759.86,1,1,41.60,1053.90,0.1117,
2022-04-19,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,942759.86,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-04-20,TRADED,4,0,3,1,4,0,0,1,3,0,943.65,235.91,1287.99,-198.38,23717.76,5929.44,32033.74,-4806.19,966477.62,1,3,344.34,8315.98,0.8531,
2022-04-21,TRADED,7,0,3,4,7,0,0,0,7,0,-448.15,-64.02,-0.04,-148.46,-10771.34,-1538.76,-0.96,-3561.41,955706.28,0,7,448.15,10771.34,1.1145,
2022-04-22,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,955706.28,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-04-23,TRADED,2,0,0,2,2,0,0,1,1,0,1878.55,939.27,1891.24,-12.69,45177.03,22588.51,45497.29,-320.26,1000883.30,1,1,12.69,320.27,0.0320,
2022-04-24,TRADED,17,0,7,10,17,0,0,0,17,0,-1151.84,-67.76,-1.40,-204.82,-29084.55,-1710.86,-35.31,-5189.80,971798.76,0,17,1151.84,29084.54,2.9059,
2022-04-25,TRADED,4,0,0,4,4,0,0,1,3,0,-166.78,-41.69,387.55,-406.08,-4488.78,-1122.19,9795.90,-10484.05,967309.98,1,3,554.33,14284.68,1.4553,
2022-04-26,TRADED,1,0,1,0,1,0,0,1,0,0,665.20,665.20,665.20,665.20,16849.52,16849.52,16849.52,16849.52,984159.50,1,0,0.00,0.00,0.0000,
2022-04-27,TRADED,6,0,5,1,6,0,0,1,5,0,-210.56,-35.09,822.44,-413.43,-5796.27,-966.05,20662.12,-10594.11,978363.24,1,5,1033.00,26458.38,2.6331,
2022-04-28,TRADED,4,0,2,2,4,0,0,1,3,0,110.46,27.61,434.26,-184.01,2923.68,730.92,11175.04,-4706.19,981286.92,1,3,323.80,8251.36,0.8339,
2022-04-29,TRADED,1,0,1,0,1,0,0,0,1,0,-250.75,-250.75,-250.75,-250.75,-6283.18,-6283.18,-6283.18,-6283.18,975003.74,0,1,250.75,6283.18,0.6403,
2022-04-30,TRADED,2,0,0,2,2,0,0,1,1,0,564.77,282.38,888.20,-323.43,14022.04,7011.02,22476.99,-8454.95,989025.78,1,1,323.43,8454.95,0.8476,
2022-05-01,TRADED,3,0,1,2,3,0,0,1,2,0,-168.21,-56.07,354.46,-405.22,-4401.56,-1467.19,9221.75,-10526.55,984624.23,1,2,522.67,13623.31,1.3647,
2022-05-02,TRADED,6,0,2,4,6,0,0,1,5,0,-493.14,-82.19,169.70,-312.73,-12728.10,-2121.35,4429.03,-8038.78,971896.13,1,5,662.84,17157.13,1.7347,
2022-05-03,TRADED,5,0,1,4,5,0,0,0,5,0,-264.06,-52.81,-18.71,-78.81,-6855.56,-1371.11,-485.73,-2042.90,965040.58,0,5,264.06,6855.55,0.7054,
2022-05-04,TRADED,1,0,0,1,1,0,0,1,0,0,322.85,322.85,322.85,322.85,8400.13,8400.13,8400.13,8400.13,973440.71,1,0,0.00,0.00,0.0000,
2022-05-05,TRADED,4,0,4,0,4,0,0,1,3,0,915.70,228.93,1002.85,-40.84,23916.98,5979.24,26124.16,-1034.50,997357.69,1,3,87.15,2207.19,0.2208,
2022-05-06,TRADED,1,0,0,1,1,0,0,1,0,0,2629.08,2629.08,2629.08,2629.08,67462.40,67462.40,67462.40,67462.40,1064820.09,1,0,0.00,0.00,0.0000,
2022-05-07,TRADED,9,0,4,5,9,0,0,1,8,0,-323.20,-35.91,23.01,-108.87,-8988.14,-998.68,639.49,-3018.57,1055831.95,1,8,346.21,9627.63,0.9036,
2022-05-08,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1055831.95,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-05-09,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1055831.95,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-05-10,TRADED,13,0,6,7,13,0,0,1,12,0,2097.10,161.32,3950.07,-383.64,51379.15,3952.24,110076.66,-12114.14,1107211.10,1,12,1852.97,58697.51,5.0345,
2022-05-11,TRADED,12,0,5,7,12,0,0,0,12,0,-5046.60,-420.55,-10.63,-1848.06,-165540.53,-13795.04,-341.98,-63122.71,941670.57,0,12,5046.60,165540.53,14.9511,
2022-05-12,TRADED,6,0,4,2,6,0,0,1,5,0,827.35,137.89,2226.83,-937.13,23884.93,3980.82,71954.27,-31824.01,965555.49,1,5,1399.48,48069.35,4.7423,
2022-05-13,TRADED,6,0,3,3,6,0,0,1,5,0,176.75,29.46,1018.88,-257.80,7177.09,1196.18,35445.52,-8666.02,972732.58,1,5,842.13,28268.42,2.8240,
2022-05-14,TRADED,5,0,2,3,5,0,0,1,4,0,-15.96,-3.19,315.09,-164.88,-659.62,-131.92,10589.91,-5579.10,972072.96,1,4,331.05,11249.52,1.1440,
2022-05-15,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,972072.96,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-05-16,TRADED,5,0,3,2,5,0,0,2,3,0,657.89,131.58,581.49,-91.98,22114.07,4422.81,19602.21,-3053.25,994187.03,1,2,91.98,3053.25,0.3062,
2022-05-17,TRADED,12,0,4,8,12,0,0,1,11,0,-1460.30,-121.69,72.76,-365.00,-48547.48,-4045.62,2423.59,-12239.83,945639.56,1,7,1460.30,48547.47,4.8831,
2022-05-18,TRADED,1,0,1,0,1,0,0,0,1,0,-34.94,-34.94,-34.94,-34.94,-1152.42,-1152.42,-1152.42,-1152.42,944487.14,0,1,34.94,1152.42,0.1219,
2022-05-19,TRADED,5,0,2,3,5,0,0,1,4,0,446.01,89.20,813.08,-217.94,14384.51,2876.90,27027.20,-7533.85,958871.64,1,4,367.07,12642.69,1.3013,
2022-05-20,TRADED,4,0,4,0,4,0,0,2,2,0,358.22,89.56,396.13,-132.23,12246.25,3061.56,13443.06,-4359.87,971117.89,2,2,192.63,6358.42,0.6505,
2022-05-21,TRADED,6,0,3,3,6,0,0,2,4,0,-50.53,-8.42,22.04,-31.74,-1720.41,-286.74,753.02,-1077.74,969397.47,1,2,56.22,1915.69,0.1973,
2022-05-22,TRADED,5,0,3,2,5,0,0,0,5,0,-109.49,-21.90,-6.10,-32.07,-3730.88,-746.18,-207.72,-1091.78,965666.59,0,5,109.49,3730.88,0.3849,
2022-05-23,TRADED,4,0,4,0,4,0,0,1,3,0,589.49,147.37,753.80,-128.45,20213.88,5053.47,25640.90,-4240.52,985880.48,1,3,164.31,5427.01,0.5475,
2022-05-24,TRADED,6,0,4,2,6,0,0,1,5,0,399.36,66.56,701.67,-125.43,13016.31,2169.39,23336.97,-4271.64,998896.79,1,5,302.31,10320.65,1.0226,
2022-05-25,TRADED,11,0,6,5,11,0,0,1,10,0,-740.83,-67.35,115.85,-188.63,-24996.57,-2272.42,3935.18,-6422.23,973900.23,1,10,856.68,28931.74,2.8850,
2022-05-26,TRADED,16,0,9,7,16,0,0,0,16,0,-1538.46,-96.15,-6.99,-511.50,-52361.04,-3272.57,-235.50,-17652.10,921539.19,0,16,1538.46,52361.04,5.3764,
2022-05-27,TRADED,7,0,3,4,7,0,0,0,7,0,-864.15,-123.45,-18.85,-227.64,-29744.96,-4249.28,-646.30,-7916.53,891794.24,0,7,864.15,29744.95,3.2277,
2022-05-28,TRADED,11,0,9,2,11,0,0,0,11,0,-501.80,-45.62,-0.33,-185.02,-17386.97,-1580.63,-11.47,-6389.55,874407.27,0,11,501.80,17386.97,1.9497,
2022-05-29,TRADED,8,0,7,1,8,0,0,2,6,0,-60.27,-7.53,100.38,-75.96,-2073.36,-259.17,3464.97,-2617.48,872333.93,1,5,151.42,5225.61,0.5972,
2022-05-30,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,872333.93,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-05-31,TRADED,7,0,6,1,7,0,0,1,6,0,1855.77,265.11,2154.71,-100.74,64444.43,9206.35,73881.36,-3168.46,936778.35,1,6,298.94,9436.94,0.9973,
2022-06-01,TRADED,6,0,3,3,6,0,0,0,6,0,-538.12,-89.69,-7.88,-193.48,-16916.55,-2819.42,-248.51,-6061.33,919861.81,0,6,538.12,16916.54,1.8058,
2022-06-02,TRADED,3,0,1,2,3,0,0,1,2,0,892.46,297.49,1008.65,-110.96,28499.95,9499.98,32387.55,-3713.68,948361.77,1,2,116.19,3887.59,0.4083,
2022-06-03,TRADED,1,0,1,0,1,0,0,1,0,0,240.54,240.54,240.54,240.54,8007.73,8007.73,8007.73,8007.73,956369.50,1,0,0.00,0.00,0.0000,
2022-06-04,TRADED,9,0,5,4,9,0,0,1,8,0,68.05,7.56,559.02,-105.31,1935.61,215.07,18491.11,-3539.58,958305.10,1,8,490.97,16555.51,1.6982,
2022-06-05,TRADED,11,0,4,7,11,0,0,0,11,0,-444.28,-40.39,-0.84,-91.52,-14961.20,-1360.11,-28.27,-3089.41,943343.91,0,11,444.28,14961.19,1.5612,
2022-06-06,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,943343.91,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-06-07,TRADED,2,0,1,1,2,0,0,2,0,0,1580.85,790.42,1489.82,91.03,53030.56,26515.28,50013.93,3016.63,996374.47,2,0,0.00,0.00,0.0000,
2022-06-08,TRADED,9,0,6,3,9,0,0,0,9,0,-1096.71,-121.86,-10.40,-225.91,-36028.70,-4003.19,-344.16,-7402.16,960345.77,0,9,1096.71,36028.70,3.6160,
2022-06-09,TRADED,9,0,4,5,9,0,0,1,8,0,-451.70,-50.19,76.57,-182.79,-14928.99,-1658.78,2517.87,-6074.82,945416.79,1,8,528.27,17446.85,1.8120,
2022-06-10,TRADED,3,0,0,3,3,0,0,1,2,0,-145.05,-48.35,6.52,-78.41,-4817.81,-1605.94,216.83,-2605.75,940598.98,1,2,151.57,5034.64,0.5325,
2022-06-11,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,940598.98,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-06-12,TRADED,5,0,3,2,5,0,0,1,4,0,1309.35,261.87,1671.51,-155.20,43484.55,8696.91,56457.63,-5532.67,984083.53,1,4,362.16,12973.08,1.3011,
2022-06-13,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,984083.53,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-06-14,TRADED,7,0,2,5,7,0,0,2,5,0,3622.49,517.50,4164.99,-285.25,128154.48,18307.78,152077.03,-12554.74,1112238.00,1,3,542.50,23922.56,2.1056,
2022-06-15,TRADED,7,0,0,7,7,0,0,2,5,0,-706.72,-100.96,526.05,-709.16,-35505.65,-5072.24,23757.05,-34272.93,1076732.35,1,4,1332.83,63745.35,5.5894,
2022-06-16,TRADED,1,0,1,0,1,0,0,1,0,0,137.58,137.58,137.58,137.58,6393.65,6393.65,6393.65,6393.65,1083126.00,1,0,0.00,0.00,0.0000,
2022-06-17,TRADED,8,0,2,6,8,0,0,1,7,0,-737.99,-92.25,320.23,-282.38,-35737.27,-4467.16,15071.39,-13387.91,1047388.73,1,7,1058.22,50808.67,4.6266,
2022-06-18,TRADED,2,0,0,2,2,0,0,1,1,0,1132.64,566.32,1169.92,-37.28,55132.57,27566.28,56939.47,-1806.90,1102521.31,1,1,37.28,1806.90,0.1725,
2022-06-19,TRADED,2,0,0,2,2,0,0,1,1,0,461.35,230.68,477.72,-16.37,24068.07,12034.03,24946.21,-878.14,1126589.38,1,1,16.37,878.14,0.0779,
2022-06-20,TRADED,5,0,3,2,5,0,0,1,4,0,685.57,137.11,1306.75,-378.91,37984.87,7596.97,68873.68,-18999.19,1164574.26,1,4,621.18,30888.80,2.5838,
2022-06-21,TRADED,8,0,6,2,8,0,0,0,8,0,-1441.76,-180.22,-23.75,-596.31,-68972.38,-8621.55,-1163.49,-28234.44,1095601.89,0,8,1441.76,68972.37,5.9225,
2022-06-22,TRADED,3,0,2,1,3,0,0,1,2,0,175.04,58.35,248.98,-37.88,8306.91,2768.97,11880.99,-1829.29,1103908.81,1,2,73.94,3574.07,0.3227,
2022-06-23,TRADED,8,0,3,5,8,0,0,0,8,0,-638.91,-79.86,-0.63,-221.39,-31584.36,-3948.05,-30.99,-11038.71,1072324.44,0,8,638.91,31584.37,2.8611,
2022-06-24,TRADED,6,0,4,2,6,0,0,2,4,0,102.70,17.12,306.44,-134.39,5296.92,882.82,15008.33,-6430.71,1077621.36,1,3,203.74,9711.41,0.8931,
2022-06-25,TRADED,6,0,1,5,6,0,0,1,5,0,-116.38,-19.40,114.52,-85.09,-5486.29,-914.38,5424.98,-4025.74,1072135.06,1,5,230.90,10911.28,1.0075,
2022-06-26,TRADED,6,0,2,4,6,0,0,0,6,0,-352.32,-58.72,-9.70,-168.75,-16444.97,-2740.83,-453.43,-7847.05,1055690.08,0,6,352.32,16444.98,1.5339,
2022-06-27,TRADED,3,0,2,1,3,0,0,0,3,0,-226.65,-75.55,-14.41,-151.68,-10689.13,-3563.04,-676.88,-7175.98,1045000.95,0,3,226.65,10689.13,1.0125,
2022-06-28,TRADED,3,0,1,2,3,0,0,1,2,0,13.10,4.37,310.09,-273.51,526.21,175.40,14615.30,-12963.64,1045527.17,1,2,296.99,14089.08,1.3296,
2022-06-29,TRADED,3,0,2,1,3,0,0,1,2,0,557.45,185.82,680.04,-61.42,26590.00,8863.33,32658.89,-3041.07,1072117.16,1,2,122.59,6068.89,0.5629,
2022-06-30,TRADED,2,0,1,1,2,0,0,0,2,0,-90.30,-45.15,-30.17,-60.13,-4479.34,-2239.67,-1501.38,-2977.96,1067637.82,0,2,90.30,4479.34,0.4178,
2022-07-01,TRADED,12,0,6,6,12,0,0,1,11,0,-832.42,-69.37,670.42,-628.19,-43337.96,-3611.50,33499.59,-31432.10,1024299.86,1,11,1502.84,76837.55,6.9780,
2022-07-02,TRADED,8,0,4,4,8,0,0,1,7,0,-103.68,-12.96,117.14,-56.41,-5418.06,-677.26,6049.05,-2920.78,1018881.81,1,7,220.82,11467.10,1.1129,
2022-07-03,TRADED,10,0,7,3,10,0,0,0,10,0,-332.14,-33.21,-3.95,-137.23,-17369.91,-1736.99,-205.52,-7216.42,1001511.90,0,10,332.14,17369.91,1.7048,
2022-07-04,TRADED,5,0,2,3,5,0,0,0,5,0,-276.35,-55.27,-22.08,-94.28,-14455.33,-2891.07,-1154.48,-4949.13,987056.57,0,5,276.35,14455.33,1.4434,
2022-07-05,TRADED,2,0,1,1,2,0,0,1,1,0,527.34,263.67,563.32,-35.98,27309.67,13654.83,29120.92,-1811.25,1014366.24,1,1,35.98,1811.25,0.1782,
2022-07-06,TRADED,7,0,5,2,7,0,0,0,7,0,-611.68,-87.38,-4.43,-145.11,-30523.02,-4360.43,-222.25,-7228.56,983843.22,0,7,611.68,30523.02,3.0091,
2022-07-07,TRADED,4,0,3,1,4,0,0,2,2,0,175.77,43.94,150.24,-23.09,8725.36,2181.34,7464.56,-1131.45,992568.58,1,1,23.09,1131.46,0.1139,
2022-07-08,TRADED,9,0,7,2,9,0,0,1,8,0,304.05,33.78,835.77,-198.43,16078.18,1786.46,40713.82,-9287.06,1008646.74,1,8,531.72,24635.66,2.3842,
2022-07-09,TRADED,12,0,7,5,12,0,0,0,12,0,-755.35,-62.95,-8.35,-213.64,-34984.48,-2915.37,-386.32,-9967.02,973662.26,0,12,755.35,34984.48,3.4685,
2022-07-10,TRADED,1,0,1,0,1,0,0,0,1,0,-10.16,-10.16,-10.16,-10.16,-469.95,-469.95,-469.95,-469.95,973192.31,0,1,10.16,469.95,0.0483,
2022-07-11,TRADED,3,0,0,3,3,0,0,1,2,0,621.54,207.18,881.81,-255.94,28071.25,9357.08,40854.82,-12573.33,1001263.56,1,2,260.27,12783.57,1.2606,
2022-07-12,TRADED,1,0,0,1,1,0,0,1,0,0,563.73,563.73,563.73,563.73,27434.83,27434.83,27434.83,27434.83,1028698.38,1,0,0.00,0.00,0.0000,
2022-07-13,TRADED,5,0,2,3,5,0,0,1,4,0,-309.98,-62.00,284.36,-418.59,-16549.89,-3309.98,14305.09,-21861.67,1012148.49,1,4,594.34,30854.98,2.9583,
2022-07-14,TRADED,4,0,1,3,4,0,0,1,3,0,-6.12,-1.53,227.68,-119.78,-221.68,-55.42,11604.36,-6059.79,1011926.81,1,3,233.80,11826.04,1.1552,
2022-07-15,TRADED,1,0,1,0,1,0,0,1,0,0,287.84,287.84,287.84,287.84,14125.97,14125.97,14125.97,14125.97,1026052.78,1,0,0.00,0.00,0.0000,
2022-07-16,TRADED,4,0,3,1,4,0,0,1,3,0,-176.61,-44.15,27.32,-84.23,-8502.67,-2125.67,1316.72,-4073.96,1017550.11,1,3,203.93,9819.39,0.9558,
2022-07-17,TRADED,2,0,1,1,2,0,0,1,1,0,274.52,137.26,445.23,-170.71,13305.23,6652.62,21391.38,-8086.15,1030855.34,1,1,170.71,8086.15,0.7783,
2022-07-18,TRADED,5,0,2,3,5,0,0,1,4,0,-254.29,-50.86,405.80,-259.81,-11966.66,-2393.33,19056.13,-12422.49,1018888.68,1,2,410.08,19467.49,1.8885,
2022-07-19,TRADED,8,0,3,5,8,0,0,0,8,0,-1048.88,-131.11,-6.23,-442.66,-47442.84,-5930.35,-283.13,-19737.32,971445.83,0,8,1048.88,47442.85,4.6563,
2022-07-20,TRADED,6,0,4,2,6,0,0,1,5,0,710.05,118.34,1379.92,-324.44,33704.00,5617.33,62225.69,-13950.18,1005149.82,1,5,669.87,28521.70,2.7593,
2022-07-21,TRADED,3,0,0,3,3,0,0,1,2,0,116.54,38.85,240.92,-122.49,4894.76,1631.59,10336.25,-5359.45,1010044.58,1,2,124.38,5441.49,0.5359,
2022-07-22,TRADED,4,0,3,1,4,0,0,1,3,0,-270.89,-67.72,59.01,-274.89,-11695.56,-2923.89,2548.68,-11846.66,998349.01,1,3,329.90,14244.25,1.4103,
2022-07-23,TRADED,1,0,0,1,1,0,0,1,0,0,607.41,607.41,607.41,607.41,26276.04,26276.04,26276.04,26276.04,1024625.05,1,0,0.00,0.00,0.0000,
2022-07-24,TRADED,7,0,3,4,7,0,0,0,7,0,-396.21,-56.60,-22.46,-128.98,-17575.48,-2510.78,-999.29,-5669.68,1007049.56,0,7,396.21,17575.49,1.7153,
2022-07-25,TRADED,4,0,2,2,4,0,0,1,3,0,45.60,11.40,239.17,-107.54,2058.19,514.55,10712.13,-4850.17,1009107.75,1,2,107.54,4850.18,0.4783,
2022-07-26,TRADED,2,0,0,2,2,0,0,1,1,0,812.64,406.32,924.22,-111.58,36634.67,18317.33,41962.14,-5327.47,1045742.42,1,1,111.58,5327.48,0.5069,
2022-07-27,TRADED,1,0,1,0,1,0,0,0,1,0,-70.97,-70.97,-70.97,-70.97,-3360.47,-3360.47,-3360.47,-3360.47,1042381.96,0,1,70.97,3360.46,0.3213,
2022-07-28,TRADED,1,0,1,0,1,0,0,1,0,0,1511.80,1511.80,1511.80,1511.80,71733.19,71733.19,71733.19,71733.19,1114115.15,1,0,0.00,0.00,0.0000,
2022-07-29,TRADED,9,0,6,3,9,0,0,1,8,0,120.38,13.38,726.21,-166.73,6197.19,688.58,31514.73,-6931.16,1120312.34,1,8,605.83,25317.54,2.2099,
2022-07-30,TRADED,11,0,7,4,11,0,0,1,10,0,-439.58,-39.96,88.55,-120.92,-18413.70,-1673.97,3695.15,-5052.54,1101898.64,1,9,439.58,18413.70,1.6436,
2022-07-31,TRADED,3,0,1,2,3,0,0,1,2,0,60.10,20.03,167.26,-88.62,2481.14,827.05,6977.00,-3715.40,1104379.78,1,2,107.16,4495.86,0.4054,
2022-08-01,TRADED,2,0,1,1,2,0,0,1,1,0,137.63,68.81,140.59,-2.96,5831.42,2915.71,5957.65,-126.23,1110211.20,1,1,2.96,126.23,0.0114,
2022-08-02,TRADED,10,0,6,4,10,0,0,2,8,0,-541.51,-54.15,100.16,-410.04,-23277.35,-2327.74,4291.28,-17531.99,1086933.84,1,6,641.67,27568.64,2.4736,
2022-08-03,TRADED,5,0,3,2,5,0,0,1,4,0,-161.69,-32.34,136.06,-132.03,-7071.15,-1414.23,5903.23,-5791.02,1079862.70,1,4,297.75,12974.37,1.1937,
2022-08-04,TRADED,4,0,0,4,4,0,0,1,3,0,-352.16,-88.04,9.41,-239.29,-15322.90,-3830.72,406.67,-10431.07,1064539.81,1,2,352.16,15322.89,1.4190,
2022-08-05,TRADED,6,0,3,3,6,0,0,2,4,0,-281.15,-46.86,95.14,-153.49,-12236.74,-2039.46,4150.57,-6723.52,1052303.08,2,4,393.64,17145.16,1.6032,
2022-08-06,TRADED,8,0,4,4,8,0,0,1,7,0,-77.13,-9.64,17.81,-28.74,-3328.13,-416.02,770.52,-1242.21,1048974.97,1,7,94.94,4098.63,0.3892,
2022-08-07,TRADED,4,0,2,2,4,0,0,1,3,0,-39.28,-9.82,108.91,-60.24,-1716.59,-429.15,4698.28,-2605.09,1047258.39,1,3,148.19,6414.87,0.6088,
2022-08-08,TRADED,2,0,2,0,2,0,0,1,1,0,565.35,282.68,592.47,-27.12,24388.24,12194.12,25562.41,-1174.17,1071646.63,1,1,27.12,1174.17,0.1121,
2022-08-09,TRADED,4,0,1,3,4,0,0,0,4,0,-265.18,-66.30,-4.38,-192.25,-11162.90,-2790.72,-183.91,-8099.17,1060483.73,0,4,265.18,11162.90,1.0417,
2022-08-10,TRADED,4,0,3,1,4,0,0,1,3,0,689.08,172.27,770.01,-28.65,28744.29,7186.07,32249.32,-1239.87,1089228.03,1,3,80.93,3505.02,0.3208,
2022-08-11,TRADED,3,0,3,0,3,0,0,1,2,0,167.90,55.97,266.76,-56.42,7050.51,2350.17,11110.26,-2317.09,1096278.54,1,2,98.86,4059.76,0.3690,
2022-08-12,TRADED,2,0,0,2,2,0,0,1,1,0,140.19,70.09,143.23,-3.04,5802.44,2901.22,5929.13,-126.69,1102080.98,1,1,3.04,126.69,0.0115,
2022-08-13,TRADED,7,0,3,4,7,0,0,2,5,0,41.00,5.86,306.36,-109.91,1908.96,272.71,12765.01,-4495.67,1103989.94,1,4,265.36,10856.05,0.9738,
2022-08-14,TRADED,6,0,4,2,6,0,0,0,6,0,-344.83,-57.47,-14.17,-146.05,-14070.08,-2345.01,-576.62,-5986.29,1089919.85,0,6,344.83,14070.09,1.2745,
2022-08-15,TRADED,2,0,1,1,2,0,0,0,2,0,-289.78,-144.89,-106.08,-183.70,-11855.87,-5927.93,-4302.07,-7553.80,1078063.98,0,2,289.78,11855.87,1.0878,
2022-08-16,TRADED,7,0,2,5,7,0,0,1,6,0,-243.71,-34.82,60.11,-148.38,-10214.18,-1459.17,2489.40,-6224.72,1067849.79,1,6,303.82,12703.58,1.1757,
2022-08-17,TRADED,4,0,2,2,4,0,0,0,4,0,-87.70,-21.93,-3.00,-55.87,-3654.44,-913.61,-125.28,-2326.76,1064195.36,0,4,87.70,3654.43,0.3422,
2022-08-18,TRADED,8,0,3,5,8,0,0,1,7,0,-70.36,-8.80,325.21,-114.22,-3234.23,-404.28,13671.87,-4852.45,1060961.13,1,7,395.57,16906.10,1.5685,
2022-08-19,HELD,0,0,0,0,0,0,0,0,0,0,0.00,0.00,,,0.00,0.00,,,1060961.13,0,0,0.00,0.00,0.0000,Open position carried through this UTC date with no realized exit.
2022-08-20,TRADED,8,0,5,3,8,0,0,1,7,0,1744.89,218.11,2024.59,-99.39,73504.91,9188.11,86672.36,-4666.00,1134466.04,1,7,279.70,13167.45,1.1474,
2022-08-21,TRADED,9,0,5,4,9,0,0,1,8,0,-159.43,-17.71,93.79,-77.40,-7542.36,-838.04,4413.65,-3665.98,1126923.67,1,8,253.22,11956.02,1.0539,
2022-08-22,TRADED,7,0,5,2,7,0,0,0,7,0,-378.66,-54.09,-6.77,-180.38,-17610.39,-2515.77,-315.96,-8362.61,1109313.30,0,7,378.66,17610.37,1.5627,
2022-08-23,TRADED,6,0,3,3,6,0,0,1,5,0,-462.59,-77.10,49.84,-245.97,-21871.80,-3645.30,2336.89,-11733.64,1087441.50,1,5,512.43,24208.69,2.1777,
2022-08-24,TRADED,10,0,5,5,10,0,0,1,9,0,-304.41,-30.44,82.72,-123.07,-14263.26,-1426.33,3882.78,-5787.84,1073178.24,1,9,387.13,18146.04,1.6628,
