trade_id,report_date,entry_date,exit_date,signal_timestamp,entry_timestamp,direction,entry_price_points,entry_ma,exit_candle_timestamp,exit_timestamp,exit_price_points,exit_reason,exit_ma,points_pnl,holding_days,remarks
T00017,2025-05-11,2025-05-11,2025-05-11,2025-05-11 21:00:00+00:00,2025-05-11 21:15:00+00:00,SHORT,104047.53,104161.22,2025-05-11 21:15:00+00:00,2025-05-11 21:30:00+00:00,104161.22,stop_loss_ma_touch,104161.22,-113.69,0,
T00018,2025-05-11,2025-05-11,2025-05-11,2025-05-11 21:15:00+00:00,2025-05-11 21:30:00+00:00,LONG,104221.17,104171.49,2025-05-11 21:30:00+00:00,2025-05-11 21:45:00+00:00,104171.49,stop_loss_ma_touch,104171.49,-49.68,0,
T00019,2025-05-11,2025-05-11,2025-05-11,2025-05-11 21:30:00+00:00,2025-05-11 21:45:00+00:00,SHORT,104124.93,104179.18,2025-05-11 21:45:00+00:00,2025-05-11 22:00:00+00:00,104179.18,stop_loss_ma_touch,104179.18,-54.25,0,
T00020,2025-05-11,2025-05-11,2025-05-11,2025-05-11 21:45:00+00:00,2025-05-11 22:00:00+00:00,LONG,104388.08,104185.62,2025-05-11 22:00:00+00:00,2025-05-11 22:15:00+00:00,104185.62,stop_loss_ma_touch,104185.62,-202.46,0,
T00021,2025-05-11,2025-05-11,2025-05-11,2025-05-11 22:00:00+00:00,2025-05-11 22:15:00+00:00,SHORT,104126.91,104191.07,2025-05-11 22:15:00+00:00,2025-05-11 22:30:00+00:00,104191.07,stop_loss_ma_touch,104191.07,-64.16,0,
T00022,2025-05-12,2025-05-11,2025-05-12,2025-05-11 22:15:00+00:00,2025-05-11 22:30:00+00:00,SHORT,103965.64,104194.44,2025-05-12 00:00:00+00:00,2025-05-12 00:15:00+00:00,104175.52,stop_loss_ma_touch,104175.52,-209.88,1,
T00023,2025-05-12,2025-05-12,2025-05-12,2025-05-12 00:00:00+00:00,2025-05-12 00:15:00+00:00,LONG,104325.13,104172.35,2025-05-12 01:30:00+00:00,2025-05-12 01:45:00+00:00,104180.78,stop_loss_ma_touch,104180.78,-144.35,0,
T00024,2025-05-12,2025-05-12,2025-05-12,2025-05-12 01:30:00+00:00,2025-05-12 01:45:00+00:00,SHORT,104030.42,104176.92,2025-05-12 02:00:00+00:00,2025-05-12 02:15:00+00:00,104175.44,stop_loss_ma_touch,104175.44,-145.02,0,
T00025,2025-05-12,2025-05-12,2025-05-12,2025-05-12 02:00:00+00:00,2025-05-12 02:15:00+00:00,SHORT,104026.49,104175.48,2025-05-12 02:15:00+00:00,2025-05-12 02:30:00+00:00,104175.48,stop_loss_ma_touch,104175.48,-148.99,0,
T00026,2025-05-12,2025-05-12,2025-05-12,2025-05-12 02:15:00+00:00,2025-05-12 02:30:00+00:00,SHORT,103974.01,104173.87,2025-05-12 04:15:00+00:00,2025-05-12 04:30:00+00:00,104169.49,stop_loss_ma_touch,104169.49,-195.48,0,
T00027,2025-05-12,2025-05-12,2025-05-12,2025-05-12 04:15:00+00:00,2025-05-12 04:30:00+00:00,SHORT,103906.15,104166.01,2025-05-12 06:15:00+00:00,2025-05-12 06:30:00+00:00,104162.54,stop_loss_ma_touch,104162.54,-256.39,0,
T00028,2025-05-12,2025-05-12,2025-05-12,2025-05-12 06:15:00+00:00,2025-05-12 06:30:00+00:00,LONG,104217.76,104165.27,2025-05-12 07:45:00+00:00,2025-05-12 08:00:00+00:00,104229.05,stop_loss_ma_touch,104229.05,11.29,0,
T00029,2025-05-12,2025-05-12,2025-05-12,2025-05-12 07:45:00+00:00,2025-05-12 08:00:00+00:00,LONG,104479.68,104240.36,2025-05-12 08:00:00+00:00,2025-05-12 08:15:00+00:00,104240.36,stop_loss_ma_touch,104240.36,-239.32,0,
T00030,2025-05-12,2025-05-12,2025-05-12,2025-05-12 08:00:00+00:00,2025-05-12 08:15:00+00:00,LONG,104303.57,104245.48,2025-05-12 08:15:00+00:00,2025-05-12 08:30:00+00:00,104245.48,stop_loss_ma_touch,104245.48,-58.09,0,
T00031,2025-05-12,2025-05-12,2025-05-12,2025-05-12 08:15:00+00:00,2025-05-12 08:30:00+00:00,LONG,104302.76,104249.99,2025-05-12 08:30:00+00:00,2025-05-12 08:45:00+00:00,104249.99,stop_loss_ma_touch,104249.99,-52.77,0,
T00032,2025-05-12,2025-05-12,2025-05-12,2025-05-12 08:30:00+00:00,2025-05-12 08:45:00+00:00,LONG,104528.85,104255.85,2025-05-12 10:00:00+00:00,2025-05-12 10:15:00+00:00,104271.22,stop_loss_ma_touch,104271.22,-257.63,0,
T00033,2025-05-12,2025-05-12,2025-05-12,2025-05-12 10:00:00+00:00,2025-05-12 10:15:00+00:00,LONG,104284.60,104271.08,2025-05-12 10:15:00+00:00,2025-05-12 10:30:00+00:00,104271.08,stop_loss_ma_touch,104271.08,-13.52,0,
T00034,2025-05-12,2025-05-12,2025-05-12,2025-05-12 10:15:00+00:00,2025-05-12 10:30:00+00:00,LONG,104328.67,104269.21,2025-05-12 11:30:00+00:00,2025-05-12 11:45:00+00:00,104266.02,stop_loss_ma_touch,104266.02,-62.65,0,
T00035,2025-05-12,2025-05-12,2025-05-12,2025-05-12 11:30:00+00:00,2025-05-12 11:45:00+00:00,SHORT,104153.95,104262.07,2025-05-12 13:00:00+00:00,2025-05-12 13:15:00+00:00,104222.83,stop_loss_ma_touch,104222.83,-68.88,0,
T00036,2025-05-12,2025-05-12,2025-05-12,2025-05-12 13:00:00+00:00,2025-05-12 13:15:00+00:00,LONG,104224.12,104218.71,2025-05-12 13:15:00+00:00,2025-05-12 13:30:00+00:00,104218.71,stop_loss_ma_touch,104218.71,-5.41,0,
T00037,2025-05-12,2025-05-12,2025-05-12,2025-05-12 13:15:00+00:00,2025-05-12 13:30:00+00:00,SHORT,104166.72,104216.86,2025-05-12 13:30:00+00:00,2025-05-12 13:45:00+00:00,104216.86,stop_loss_ma_touch,104216.86,-50.14,0,
T00038,2025-05-12,2025-05-12,2025-05-12,2025-05-12 13:30:00+00:00,2025-05-12 13:45:00+00:00,SHORT,103812.61,104211.33,2025-05-12 13:45:00+00:00,2025-05-12 14:00:00+00:00,104211.33,stop_loss_ma_touch,104211.33,-398.72,0,
T00039,2025-05-12,2025-05-12,2025-05-12,2025-05-12 13:45:00+00:00,2025-05-12 14:00:00+00:00,LONG,104339.90,104214.99,2025-05-12 14:00:00+00:00,2025-05-12 14:15:00+00:00,104214.99,stop_loss_ma_touch,104214.99,-124.91,0,
T00040,2025-05-12,2025-05-12,2025-05-12,2025-05-12 14:00:00+00:00,2025-05-12 14:15:00+00:00,SHORT,104009.21,104215.32,2025-05-12 14:15:00+00:00,2025-05-12 14:30:00+00:00,104215.32,stop_loss_ma_touch,104215.32,-206.11,0,
T00041,2025-05-13,2025-05-12,2025-05-13,2025-05-12 14:15:00+00:00,2025-05-12 14:30:00+00:00,SHORT,102950.99,104205.01,2025-05-13 08:00:00+00:00,2025-05-13 08:15:00+00:00,102920.21,stop_loss_ma_touch,102920.21,30.78,1,
T00042,2025-05-13,2025-05-13,2025-05-13,2025-05-13 08:00:00+00:00,2025-05-13 08:15:00+00:00,SHORT,102904.82,102905.64,2025-05-13 08:15:00+00:00,2025-05-13 08:30:00+00:00,102905.64,stop_loss_ma_touch,102905.64,-0.82,0,
T00043,2025-05-13,2025-05-13,2025-05-13,2025-05-13 08:15:00+00:00,2025-05-13 08:30:00+00:00,SHORT,102583.36,102887.73,2025-05-13 09:00:00+00:00,2025-05-13 09:15:00+00:00,102849.34,stop_loss_ma_touch,102849.34,-265.98,0,
T00044,2025-05-14,2025-05-13,2025-05-14,2025-05-13 09:00:00+00:00,2025-05-13 09:15:00+00:00,LONG,102994.13,102834.46,2025-05-14 02:00:00+00:00,2025-05-14 02:15:00+00:00,103489.09,stop_loss_ma_touch,103489.09,494.96,1,
T00045,2025-05-14,2025-05-14,2025-05-14,2025-05-14 02:00:00+00:00,2025-05-14 02:15:00+00:00,LONG,103726.58,103506.04,2025-05-14 03:00:00+00:00,2025-05-14 03:15:00+00:00,103555.69,stop_loss_ma_touch,103555.69,-170.89,0,
T00046,2025-05-14,2025-05-14,2025-05-14,2025-05-14 03:00:00+00:00,2025-05-14 03:15:00+00:00,LONG,103648.82,103572.43,2025-05-14 03:15:00+00:00,2025-05-14 03:30:00+00:00,103572.43,stop_loss_ma_touch,103572.43,-76.39,0,
T00047,2025-05-14,2025-05-14,2025-05-14,2025-05-14 03:15:00+00:00,2025-05-14 03:30:00+00:00,SHORT,103538.92,103592.54,2025-05-14 03:30:00+00:00,2025-05-14 03:45:00+00:00,103592.54,stop_loss_ma_touch,103592.54,-53.62,0,
T00048,2025-05-14,2025-05-14,2025-05-14,2025-05-14 03:30:00+00:00,2025-05-14 03:45:00+00:00,SHORT,103608.37,103610.82,2025-05-14 03:45:00+00:00,2025-05-14 04:00:00+00:00,103610.82,stop_loss_ma_touch,103610.82,-2.45,0,
T00049,2025-05-14,2025-05-14,2025-05-14,2025-05-14 03:45:00+00:00,2025-05-14 04:00:00+00:00,SHORT,103585.29,103630.20,2025-05-14 04:15:00+00:00,2025-05-14 04:30:00+00:00,103647.30,stop_loss_ma_touch,103647.30,-62.01,0,
T00050,2025-05-14,2025-05-14,2025-05-14,2025-05-14 04:15:00+00:00,2025-05-14 04:30:00+00:00,LONG,103680.64,103660.93,2025-05-14 04:30:00+00:00,2025-05-14 04:45:00+00:00,103660.93,stop_loss_ma_touch,103660.93,-19.71,0,
T00051,2025-05-14,2025-05-14,2025-05-14,2025-05-14 04:30:00+00:00,2025-05-14 04:45:00+00:00,LONG,103797.02,103673.84,2025-05-14 05:30:00+00:00,2025-05-14 05:45:00+00:00,103708.00,stop_loss_ma_touch,103708.00,-89.02,0,
T00052,2025-05-14,2025-05-14,2025-05-14,2025-05-14 05:30:00+00:00,2025-05-14 05:45:00+00:00,LONG,103838.27,103724.03,2025-05-14 06:15:00+00:00,2025-05-14 06:30:00+00:00,103751.94,stop_loss_ma_touch,103751.94,-86.33,0,
T00053,2025-05-14,2025-05-14,2025-05-14,2025-05-14 06:15:00+00:00,2025-05-14 06:30:00+00:00,LONG,103771.64,103766.53,2025-05-14 06:30:00+00:00,2025-05-14 06:45:00+00:00,103766.53,stop_loss_ma_touch,103766.53,-5.11,0,
T00054,2025-05-14,2025-05-14,2025-05-14,2025-05-14 06:30:00+00:00,2025-05-14 06:45:00+00:00,SHORT,103730.37,103778.58,2025-05-14 06:45:00+00:00,2025-05-14 07:00:00+00:00,103778.58,stop_loss_ma_touch,103778.58,-48.21,0,
T00055,2025-05-14,2025-05-14,2025-05-14,2025-05-14 06:45:00+00:00,2025-05-14 07:00:00+00:00,SHORT,103754.66,103791.11,2025-05-14 08:00:00+00:00,2025-05-14 08:15:00+00:00,103828.87,stop_loss_ma_touch,103828.87,-74.21,0,
T00056,2025-05-14,2025-05-14,2025-05-14,2025-05-14 08:00:00+00:00,2025-05-14 08:15:00+00:00,SHORT,103574.92,103835.85,2025-05-14 10:15:00+00:00,2025-05-14 10:30:00+00:00,103865.67,stop_loss_ma_touch,103865.67,-290.75,0,
T00057,2025-05-14,2025-05-14,2025-05-14,2025-05-14 10:15:00+00:00,2025-05-14 10:30:00+00:00,SHORT,103833.75,103869.11,2025-05-14 10:30:00+00:00,2025-05-14 10:45:00+00:00,103869.11,stop_loss_ma_touch,103869.11,-35.36,0,
T00058,2025-05-14,2025-05-14,2025-05-14,2025-05-14 10:30:00+00:00,2025-05-14 10:45:00+00:00,SHORT,103818.67,103872.62,2025-05-14 11:00:00+00:00,2025-05-14 11:15:00+00:00,103874.10,stop_loss_ma_touch,103874.10,-55.43,0,
T00059,2025-05-14,2025-05-14,2025-05-14,2025-05-14 11:00:00+00:00,2025-05-14 11:15:00+00:00,LONG,103957.37,103879.11,2025-05-14 11:15:00+00:00,2025-05-14 11:30:00+00:00,103879.11,stop_loss_ma_touch,103879.11,-78.26,0,
T00060,2025-05-14,2025-05-14,2025-05-14,2025-05-14 11:15:00+00:00,2025-05-14 11:30:00+00:00,LONG,103912.37,103882.07,2025-05-14 13:00:00+00:00,2025-05-14 13:15:00+00:00,103904.57,stop_loss_ma_touch,103904.57,-7.80,0,
T00061,2025-05-14,2025-05-14,2025-05-14,2025-05-14 13:00:00+00:00,2025-05-14 13:15:00+00:00,LONG,104037.22,103909.46,2025-05-14 13:30:00+00:00,2025-05-14 13:45:00+00:00,103912.91,stop_loss_ma_touch,103912.91,-124.31,0,
T00062,2025-05-14,2025-05-14,2025-05-14,2025-05-14 13:30:00+00:00,2025-05-14 13:45:00+00:00,SHORT,103708.49,103914.04,2025-05-14 13:45:00+00:00,2025-05-14 14:00:00+00:00,103914.04,stop_loss_ma_touch,103914.04,-205.55,0,
T00063,2025-05-14,2025-05-14,2025-05-14,2025-05-14 13:45:00+00:00,2025-05-14 14:00:00+00:00,LONG,103989.43,103916.51,2025-05-14 14:00:00+00:00,2025-05-14 14:15:00+00:00,103916.51,stop_loss_ma_touch,103916.51,-72.92,0,
T00064,2025-05-14,2025-05-14,2025-05-14,2025-05-14 14:00:00+00:00,2025-05-14 14:15:00+00:00,SHORT,103497.20,103920.56,2025-05-14 21:45:00+00:00,2025-05-14 22:00:00+00:00,103679.35,stop_loss_ma_touch,103679.35,-182.15,0,
T00065,2025-05-14,2025-05-14,2025-05-14,2025-05-14 21:45:00+00:00,2025-05-14 22:00:00+00:00,SHORT,103666.03,103672.08,2025-05-14 22:00:00+00:00,2025-05-14 22:15:00+00:00,103672.08,stop_loss_ma_touch,103672.08,-6.05,0,
T00066,2025-05-14,2025-05-14,2025-05-14,2025-05-14 22:00:00+00:00,2025-05-14 22:15:00+00:00,SHORT,103505.18,103664.56,2025-05-14 23:30:00+00:00,2025-05-14 23:45:00+00:00,103632.70,stop_loss_ma_touch,103632.70,-127.52,0,
T00067,2025-05-15,2025-05-14,2025-05-15,2025-05-14 23:30:00+00:00,2025-05-14 23:45:00+00:00,SHORT,103561.72,103626.40,2025-05-14 23:45:00+00:00,2025-05-15 00:00:00+00:00,103626.40,stop_loss_ma_touch,103626.40,-64.68,1,
T00068,2025-05-15,2025-05-15,2025-05-15,2025-05-14 23:45:00+00:00,2025-05-15 00:00:00+00:00,SHORT,103545.38,103620.30,2025-05-15 00:00:00+00:00,2025-05-15 00:15:00+00:00,103620.30,stop_loss_ma_touch,103620.30,-74.92,0,
T00069,2025-05-15,2025-05-15,2025-05-15,2025-05-15 00:00:00+00:00,2025-05-15 00:15:00+00:00,LONG,103726.32,103617.73,2025-05-15 01:00:00+00:00,2025-05-15 01:15:00+00:00,103615.70,stop_loss_ma_touch,103615.70,-110.62,0,
T00070,2025-05-15,2025-05-15,2025-05-15,2025-05-15 01:00:00+00:00,2025-05-15 01:15:00+00:00,SHORT,103601.48,103611.32,2025-05-15 01:15:00+00:00,2025-05-15 01:30:00+00:00,103611.32,stop_loss_ma_touch,103611.32,-9.84,0,
T00071,2025-05-15,2025-05-15,2025-05-15,2025-05-15 01:15:00+00:00,2025-05-15 01:30:00+00:00,SHORT,103500.02,103607.07,2025-05-15 15:30:00+00:00,2025-05-15 15:45:00+00:00,102849.61,stop_loss_ma_touch,102849.61,650.41,0,
T00072,2025-05-15,2025-05-15,2025-05-15,2025-05-15 15:30:00+00:00,2025-05-15 15:45:00+00:00,LONG,103021.05,102845.56,2025-05-15 18:45:00+00:00,2025-05-15 19:00:00+00:00,102887.38,stop_loss_ma_touch,102887.38,-133.67,0,
T00073,2025-05-15,2025-05-15,2025-05-15,2025-05-15 18:45:00+00:00,2025-05-15 19:00:00+00:00,SHORT,102712.37,102878.74,2025-05-15 19:00:00+00:00,2025-05-15 19:15:00+00:00,102878.74,stop_loss_ma_touch,102878.74,-166.37,0,
T00074,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:00:00+00:00,2025-05-15 19:15:00+00:00,LONG,103053.86,102873.49,2025-05-15 19:15:00+00:00,2025-05-15 19:30:00+00:00,102873.49,stop_loss_ma_touch,102873.49,-180.37,0,
T00075,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:15:00+00:00,2025-05-15 19:30:00+00:00,SHORT,102824.45,102865.94,2025-05-15 19:30:00+00:00,2025-05-15 19:45:00+00:00,102865.94,stop_loss_ma_touch,102865.94,-41.49,0,
T00076,2025-05-15,2025-05-15,2025-05-15,2025-05-15 19:30:00+00:00,2025-05-15 19:45:00+00:00,LONG,103082.90,102861.59,2025-05-15 21:15:00+00:00,2025-05-15 21:30:00+00:00,102850.94,stop_loss_ma_touch,102850.94,-231.96,0,
T00077,2025-05-16,2025-05-15,2025-05-16,2025-05-15 21:15:00+00:00,2025-05-15 21:30:00+00:00,LONG,103074.03,102845.89,2025-05-16 08:15:00+00:00,2025-05-16 08:30:00+00:00,103248.87,stop_loss_ma_touch,103248.87,174.84,1,
T00078,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:15:00+00:00,2025-05-16 08:30:00+00:00,LONG,103292.31,103261.50,2025-05-16 08:30:00+00:00,2025-05-16 08:45:00+00:00,103261.50,stop_loss_ma_touch,103261.50,-30.81,0,
T00079,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:30:00+00:00,2025-05-16 08:45:00+00:00,LONG,103338.96,103273.41,2025-05-16 08:45:00+00:00,2025-05-16 09:00:00+00:00,103273.41,stop_loss_ma_touch,103273.41,-65.55,0,
T00080,2025-05-16,2025-05-16,2025-05-16,2025-05-16 08:45:00+00:00,2025-05-16 09:00:00+00:00,LONG,103427.69,103285.28,2025-05-16 12:45:00+00:00,2025-05-16 13:00:00+00:00,103538.95,stop_loss_ma_touch,103538.95,111.26,0,
T00081,2025-05-16,2025-05-16,2025-05-16,2025-05-16 12:45:00+00:00,2025-05-16 13:00:00+00:00,SHORT,103542.51,103548.92,2025-05-16 13:00:00+00:00,2025-05-16 13:15:00+00:00,103548.92,stop_loss_ma_touch,103548.92,-6.41,0,
T00082,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:00:00+00:00,2025-05-16 13:15:00+00:00,LONG,103664.57,103558.17,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,103558.17,stop_loss_ma_touch,103558.17,-106.40,0,
T00083,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:15:00+00:00,2025-05-16 13:30:00+00:00,SHORT,103547.15,103568.10,2025-05-16 13:30:00+00:00,2025-05-16 13:45:00+00:00,103568.10,stop_loss_ma_touch,103568.10,-20.95,0,
T00084,2025-05-16,2025-05-16,2025-05-16,2025-05-16 13:30:00+00:00,2025-05-16 13:45:00+00:00,LONG,103782.19,103582.94,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,103602.50,stop_loss_ma_touch,103602.50,-179.69,0,
T00085,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:00:00+00:00,2025-05-16 14:15:00+00:00,LONG,103640.12,103618.00,2025-05-16 14:15:00+00:00,2025-05-16 14:30:00+00:00,103618.00,stop_loss_ma_touch,103618.00,-22.12,0,
T00086,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:15:00+00:00,2025-05-16 14:30:00+00:00,LONG,103864.36,103636.78,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,103636.78,stop_loss_ma_touch,103636.78,-227.58,0,
T00087,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:30:00+00:00,2025-05-16 14:45:00+00:00,SHORT,103377.66,103654.33,2025-05-16 14:45:00+00:00,2025-05-16 15:00:00+00:00,103654.33,stop_loss_ma_touch,103654.33,-276.67,0,
T00088,2025-05-16,2025-05-16,2025-05-16,2025-05-16 14:45:00+00:00,2025-05-16 15:00:00+00:00,SHORT,103619.05,103671.21,2025-05-16 15:00:00+00:00,2025-05-16 15:15:00+00:00,103671.21,stop_loss_ma_touch,103671.21,-52.16,0,
T00089,2025-05-16,2025-05-16,2025-05-16,2025-05-16 15:00:00+00:00,2025-05-16 15:15:00+00:00,LONG,104146.26,103692.24,2025-05-16 18:45:00+00:00,2025-05-16 19:00:00+00:00,103772.96,stop_loss_ma_touch,103772.96,-373.30,0,
T00090,2025-05-16,2025-05-16,2025-05-16,2025-05-16 18:45:00+00:00,2025-05-16 19:00:00+00:00,SHORT,103721.93,103783.47,2025-05-16 19:00:00+00:00,2025-05-16 19:15:00+00:00,103783.47,stop_loss_ma_touch,103783.47,-61.54,0,
T00091,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:00:00+00:00,2025-05-16 19:15:00+00:00,SHORT,103763.89,103790.87,2025-05-16 19:30:00+00:00,2025-05-16 19:45:00+00:00,103799.98,stop_loss_ma_touch,103799.98,-36.09,0,
T00092,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:30:00+00:00,2025-05-16 19:45:00+00:00,LONG,103832.49,103807.79,2025-05-16 19:45:00+00:00,2025-05-16 20:00:00+00:00,103807.79,stop_loss_ma_touch,103807.79,-24.70,0,
T00093,2025-05-16,2025-05-16,2025-05-16,2025-05-16 19:45:00+00:00,2025-05-16 20:00:00+00:00,LONG,104069.32,103817.06,2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,103833.21,stop_loss_ma_touch,103833.21,-236.11,0,
T00094,2025-05-17,2025-05-16,2025-05-17,2025-05-16 20:30:00+00:00,2025-05-16 20:45:00+00:00,SHORT,103642.83,103834.68,2025-05-17 05:00:00+00:00,2025-05-17 05:15:00+00:00,103697.67,stop_loss_ma_touch,103697.67,-54.84,1,
T00095,2025-05-17,2025-05-17,2025-05-17,2025-05-17 05:00:00+00:00,2025-05-17 05:15:00+00:00,SHORT,103612.68,103693.42,2025-05-17 07:15:00+00:00,2025-05-17 07:30:00+00:00,103650.95,stop_loss_ma_touch,103650.95,-38.27,0,
T00096,2025-05-17,2025-05-17,2025-05-17,2025-05-17 07:15:00+00:00,2025-05-17 07:30:00+00:00,SHORT,103639.41,103646.11,2025-05-17 07:30:00+00:00,2025-05-17 07:45:00+00:00,103646.11,stop_loss_ma_touch,103646.11,-6.70,0,
T00097,2025-05-17,2025-05-17,2025-05-17,2025-05-17 07:30:00+00:00,2025-05-17 07:45:00+00:00,SHORT,103504.95,103642.33,2025-05-17 18:00:00+00:00,2025-05-17 18:15:00+00:00,103331.41,stop_loss_ma_touch,103331.41,173.54,0,
T00098,2025-05-17,2025-05-17,2025-05-17,2025-05-17 18:00:00+00:00,2025-05-17 18:15:00+00:00,SHORT,103260.75,103323.32,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,103323.32,stop_loss_ma_touch,103323.32,-62.57,0,
T00099,2025-05-17,2025-05-17,2025-05-17,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,SHORT,103239.30,103316.30,2025-05-17 20:30:00+00:00,2025-05-17 20:45:00+00:00,103257.18,stop_loss_ma_touch,103257.18,-17.88,0,
T00100,2025-05-17,2025-05-17,2025-05-17,2025-05-17 20:30:00+00:00,2025-05-17 20:45:00+00:00,LONG,103281.27,103253.41,2025-05-17 20:45:00+00:00,2025-05-17 21:00:00+00:00,103253.41,stop_loss_ma_touch,103253.41,-27.86,0,
