date,status,trades,gap_events,long_trades,short_trades,stop_exits,target_exits,gap_exits,end_of_data_exits,winning_trades,losing_trades,break_even_trades,total_points,average_points,max_profit_points,max_loss_points,total_pnl_usd,average_pnl_usd,max_profit_usd,max_loss_usd,ending_equity,max_consecutive_wins,max_consecutive_losses,max_drawdown_points,max_drawdown_usd,max_drawdown_pct,remarks
2025-05-15,TRADED,10,0,4,6,6,4,0,0,4,6,0,1715.12,171.51,990.46,-325.52,16650.10,1665.01,9609.77,-3174.72,1016650.10,3,4,756.89,7346.92,0.7175,
2025-05-16,TRADED,15,0,10,5,11,4,0,0,4,11,0,-567.36,-37.82,956.26,-497.21,-5387.00,-359.13,9255.04,-4792.94,1011263.10,1,5,1753.24,16855.92,1.6430,
2025-05-17,TRADED,14,0,3,11,9,5,0,0,5,9,0,202.94,14.50,585.88,-398.02,1921.16,137.23,5657.64,-3852.95,1013184.24,2,5,776.52,7533.07,0.7380,
2025-05-18,TRADED,11,0,7,4,8,3,0,0,3,8,0,694.36,63.12,694.05,-219.93,6703.12,609.37,6702.69,-2110.01,1019887.35,2,5,270.82,2622.87,0.2589,
2025-05-19,TRADED,3,0,2,1,1,2,0,0,2,1,0,654.20,218.07,551.09,-442.08,6297.81,2099.27,5287.73,-4213.66,1026185.15,2,1,442.08,4213.66,0.4131,
2025-05-20,TRADED,10,0,4,6,9,1,0,0,1,9,0,-1806.56,-180.66,39.54,-555.90,-17168.58,-1716.86,375.98,-5301.77,1009016.57,1,6,1806.56,17168.58,1.6730,
